expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope	primary_locator	citation_note	evidence_summary	limitations	curation_status	route_evidence_id
M21B-LITEXP-3621	M21B-DOWNSTREAM:02438	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|second_messenger_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE10763	Substance P	M21B-E001272	NODE10836	TACR1/NK1R												Substance-P-TACR1/NK1R phosphatidylinositol signaling output			Substance-P-TACR1-phosphatidylinositol-output	validated_ligand_receptor_edge	primary_functional_output	M21B-E001272; M21B-EVID-001215; PMID:1657150	M21B-DOWNSTREAM-EVID:003807	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3621	mechanism_evidence_v1	supports	not_evaluated	source_claim	second_messenger_readout	human receptor expression system	COS-7 cells expressing cloned human TACR1/NK1R	Extracellular Substance P to plasma-membrane TACR1/NK1R	No SCI receiver inference	Primary receptor-expression evidence supports Substance-P-dependent phosphatidylinositol metabolism while leaving the intracellular relay, TF, and target-gene output unresolved.	Radioligand binding and Substance-P-stimulated phosphatidylinositol metabolism in COS-7 cells expressing cloned human TACR1/NK1R	activating	direct_edge	PMID:1657150	Primary cloned human NK1 receptor expression and phosphatidylinositol metabolism study	Primary-supported claim: Substance P binds cloned human TACR1/NK1R and stimulates phosphatidylinositol metabolism in receptor-expressing cells.	Retain the cloned-receptor and phosphatidylinositol assay boundary; do not infer a complete TACR1 intracellular route, TF, or SCI output.	curated_primary_route	LITEXP:003671
M21B-LITEXP-3622	M21B-DOWNSTREAM:02446	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE00050	5-oxo-ETE	M21B-E001304	NODE08606	OXER1/OXE												5-oxo-ETE-OXER1 Gi-linked chemotaxis output			5-oxo-ETE-OXER1-chemotaxis	validated_ligand_receptor_edge	primary_functional_output	M21B-E001304; M21B-EVID-001247; PMID:12065583; PMID:16567419	M21B-DOWNSTREAM-EVID:003815	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3622	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human receptor and granulocyte systems	TG1019-Gi fusion assay, OXER1-expressing CHO cells, and human granulocytes	Extracellular 5-oxo-ETE to plasma-membrane OXER1/OXE	No SCI receiver inference	Primary pharmacology supports OXER1/OXE activation, Gi-linked signaling, and pertussis-toxin-sensitive granulocyte chemotaxis while leaving the complete intracellular relay and TF output unresolved.	GTPgammaS coupling, OXER1-expressing-cell chemotaxis, granulocyte chemotaxis, and pertussis-toxin sensitivity assays	activating	direct_edge	PMID:12065583; PMID:16567419	Primary OXER1 receptor coupling and granulocyte chemotaxis studies	Primary-supported claim: 5-oxo-ETE activates OXER1/OXE in Gi-linked assays and drives pertussis-toxin-sensitive granulocyte chemotaxis.	Retain the OXER1 pharmacology and granulocyte assay boundaries; do not infer a specific kinase, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003672
M21B-LITEXP-3623	M21B-DOWNSTREAM:02447	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|second_messenger_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE11614	UTP	M21B-E001306	NODE08709	P2Y4/P2RY4												UTP-P2Y4/P2RY4 PLC-linked inositol-phosphate output			UTP-P2Y4-PLC-inositol-phosphate-output	validated_ligand_receptor_edge	primary_functional_output	M21B-E001306; M21B-EVID-001249; PMID:8537336; PMID:8700127	M21B-DOWNSTREAM-EVID:003816	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3623	mechanism_evidence_v1	supports	not_evaluated	source_claim	second_messenger_readout	human P2Y4/P2RY4 expression system	1321N1 astrocytoma cells expressing human P2Y4/P2RY4 and comparative receptor systems	Extracellular UTP to plasma-membrane P2Y4/P2RY4	No SCI receiver inference	Primary receptor-expression pharmacology supports UTP-dependent PLC-linked inositol-phosphate signaling while leaving the downstream intracellular relay, TF, and target-gene output unresolved.	UTP, UDP, and ATP concentration-response assays measuring inositol phosphates in P2Y4/P2RY4-expressing cells with receptor pharmacology	activating	direct_edge	PMID:8537336; PMID:8700127	Primary P2Y4/P2RY4 cloning and uridine-nucleotide pharmacology studies	Primary-supported claim: UTP activates the cloned human P2Y4/P2RY4 receptor through PLC-linked inositol-phosphate signaling.	Retain the cloned-receptor pharmacology and second-messenger assay boundary; do not infer a complete P2Y4 intracellular route, TF, or SCI output.	curated_primary_route	LITEXP:003673
M21B-LITEXP-3624	M21B-DOWNSTREAM:02448	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|second_messenger_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE03958	Galanin	M21B-E001313	NODE03964	GALR1												Galanin-GALR1 adenylyl-cyclase inhibition output			Galanin-GALR1-adenylyl-cyclase-output	validated_ligand_receptor_edge	primary_functional_output	M21B-E001313; M21B-EVID-001256; PMCID:PMC44900	M21B-DOWNSTREAM-EVID:003817	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3624	mechanism_evidence_v1	supports	not_evaluated	source_claim	second_messenger_readout	human GALR1 expression system	COS cells expressing cloned human GALR1	Extracellular galanin to plasma-membrane GALR1	No SCI receiver inference	Primary receptor-expression evidence supports galanin-dependent inhibition of adenylyl cyclase while leaving the intracellular relay, TF, and target-gene output unresolved.	Galanin binding and adenylyl-cyclase inhibition assays in COS cells expressing cloned human GALR1	inhibitory	direct_edge	PMCID:PMC44900	Primary cloned human GALR1 expression and adenylyl-cyclase study	Primary-supported claim: Galanin binds cloned human GALR1 and inhibits adenylyl cyclase in transfected cells.	Retain the cloned-receptor and adenylyl-cyclase assay boundary; do not infer a complete GALR1 intracellular route, TF, or SCI output.	curated_primary_route	LITEXP:003674
M21B-LITEXP-3625	M21B-DOWNSTREAM:02454	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE00979	ATP	M21B-E001339	NODE08668	P2X2/P2RX2												ATP-P2X2/P2RX2 ligand-gated cation current			ATP-P2X2-ligand-gated-current	validated_ligand_receptor_edge	primary_functional_output	M21B-E001339; M21B-EVID-001282; PMID:8730726	M21B-DOWNSTREAM-EVID:003823	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3625	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	recombinant receptor system	Xenopus oocytes expressing recombinant P2X2/P2RX2	Extracellular ATP to plasma-membrane P2X2/P2RX2 channel	No SCI receiver inference	Primary heterologous-expression evidence supports an ATP-gated P2X2/P2RX2 cation current while leaving any downstream intracellular or transcriptional response unresolved.	ATP concentration-response, ATP-gated inward current, and pH-dependent affinity assays in recombinant P2X2/P2RX2-expressing Xenopus oocytes	activating	direct_edge	PMID:8730726	Primary recombinant P2X2/P2RX2 electrophysiology study	Primary-supported claim: ATP activates recombinant P2X2/P2RX2 in Xenopus oocytes with an ATP-gated cation current.	Retain the recombinant oocyte electrophysiology boundary; do not infer a cytosolic relay, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003675
M21B-LITEXP-3626	M21B-DOWNSTREAM:02455	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE00979	ATP	M21B-E001340	NODE08667	P2X1/P2RX1												ATP-P2X1/P2RX1 ligand-gated cation current			ATP-P2X1-ligand-gated-current	validated_ligand_receptor_edge	primary_functional_output	M21B-E001340; M21B-EVID-001283; PMID:12719485	M21B-DOWNSTREAM-EVID:003824	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3626	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	recombinant receptor system	Xenopus oocytes expressing rat P2X1/P2RX1 cRNA	Extracellular ATP to plasma-membrane P2X1/P2RX1 channel	No SCI receiver inference	Primary heterologous-expression evidence supports ATP-evoked P2X1/P2RX1 ligand-gated cation currents while leaving any downstream intracellular or transcriptional response unresolved.	ATP concentration-response and two-electrode voltage-clamp current assays in P2X1/P2RX1-expressing Xenopus oocytes	activating	direct_edge	PMID:12719485	Primary recombinant P2X1/P2RX1 electrophysiology study	Primary-supported claim: ATP activates recombinant rat P2X1/P2RX1 in Xenopus oocytes as a ligand-gated cation channel.	Retain the recombinant oocyte electrophysiology boundary; do not infer a cytosolic relay, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003676
M21B-LITEXP-3627	M21B-DOWNSTREAM:02456	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE00979	ATP	M21B-E001341	NODE08673	P2X3/P2RX3												ATP-P2X3/P2RX3 fast-desensitizing cation current			ATP-P2X3-fast-desensitizing-current	validated_ligand_receptor_edge	primary_functional_output	M21B-E001341; M21B-EVID-001284; PMID:9221902	M21B-DOWNSTREAM-EVID:003825	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3627	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human recombinant receptor system	Xenopus oocytes expressing cloned human P2X3/P2RX3 cRNA	Extracellular ATP to plasma-membrane P2X3/P2RX3 channel	No SCI receiver inference	Primary heterologous-expression evidence supports ATP-evoked fast-desensitizing P2X3/P2RX3 currents while leaving any downstream intracellular or transcriptional response unresolved.	ATP-evoked current, agonist-potency, desensitization, and antagonist-sensitivity assays in P2X3/P2RX3-expressing Xenopus oocytes	activating	direct_edge	PMID:9221902	Primary cloned human P2X3/P2RX3 electrophysiology study	Primary-supported claim: ATP activates cloned human P2X3/P2RX3 in Xenopus oocytes as a fast-desensitizing ligand-gated channel.	Retain the recombinant oocyte electrophysiology boundary; do not infer a cytosolic relay, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003677
M21B-LITEXP-3628	M21B-DOWNSTREAM:02457	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE04245	Glycine	M21B-E001343	NODE04146	GLRA1/GlyRalpha1												Glycine-GLRA1/GlyRalpha1 strychnine-sensitive chloride current			Glycine-GLRA1-chloride-current	validated_ligand_receptor_edge	primary_functional_output	M21B-E001343; M21B-EVID-001286; PMID:2155780	M21B-DOWNSTREAM-EVID:003826	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3628	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human recombinant receptor system	Xenopus oocytes expressing human GLRA1/GlyRalpha1 cDNA	Extracellular glycine to plasma-membrane GLRA1/GlyRalpha1 chloride channel	No SCI receiver inference	Primary heterologous-expression evidence supports glycine-gated, strychnine-sensitive GLRA1/GlyRalpha1 chloride currents while leaving any downstream intracellular or transcriptional response unresolved.	Glycine-gated chloride-current and strychnine-sensitivity assays in GLRA1/GlyRalpha1-expressing Xenopus oocytes	activating	direct_edge	PMID:2155780	Primary cloned human GlyRalpha1 electrophysiology study	Primary-supported claim: Glycine activates cloned human GLRA1/GlyRalpha1 in Xenopus oocytes as a strychnine-sensitive chloride channel.	Retain the recombinant oocyte electrophysiology boundary; do not infer a cytosolic relay, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003678
M21B-LITEXP-3629	M21B-DOWNSTREAM:02458	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE03897	GABA	M21B-E001344	NODE03912	GABRA1:GABRB1:GABRG2L GABA-A receptor												GABA-GABA-A receptor ligand-gated chloride current			GABA-GABA-A-ligand-gated-current	validated_ligand_receptor_edge	primary_functional_output	M21B-E001344; M21B-EVID-001287; PMID:9422818	M21B-DOWNSTREAM-EVID:003827	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3629	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human recombinant receptor system	Xenopus oocytes expressing human alpha1beta1gamma2L GABA-A receptor cRNA	Extracellular GABA to plasma-membrane GABA-A receptor chloride channel	No SCI receiver inference	Primary heterologous-expression evidence supports GABA-evoked ligand-gated chloride currents through the recombinant alpha1beta1gamma2L GABA-A receptor while leaving any downstream intracellular or transcriptional response unresolved.	GABA concentration-response and voltage-clamp chloride-current assays in recombinant human alpha1beta1gamma2L GABA-A receptor-expressing Xenopus oocytes	activating	direct_edge	PMID:9422818	Primary recombinant human GABA-A receptor electrophysiology study	Primary-supported claim: GABA activates recombinant human GABRA1:GABRB1:GABRG2L receptors in Xenopus oocytes as ligand-gated chloride channels.	Retain the recombinant receptor and oocyte electrophysiology boundary; do not infer a cytosolic relay, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003679
M21B-LITEXP-3630	M21B-DOWNSTREAM:02459	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE10214	Serotonin/5-HT	M21B-E001345	NODE04858	HTR3A/5-HT3 receptor												Serotonin-HTR3A/5-HT3 ligand-gated inward cation current			Serotonin-HTR3A-ligand-gated-current	validated_ligand_receptor_edge	primary_functional_output	M21B-E001345; M21B-EVID-001288; PMID:7606430	M21B-DOWNSTREAM-EVID:003828	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3630	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human recombinant receptor system	Xenopus oocytes expressing cloned HTR3A/5-HT3A receptor	Extracellular serotonin to plasma-membrane HTR3A/5-HT3 channel	No SCI receiver inference	Primary heterologous-expression evidence supports serotonin-evoked inward cation currents through cloned HTR3A/5-HT3 receptors while leaving any downstream intracellular or transcriptional response unresolved.	Serotonin-evoked inward-current, concentration-response, and antagonist-blockade assays in HTR3A/5-HT3-expressing Xenopus oocytes	activating	direct_edge	PMID:7606430	Primary cloned HTR3A/5-HT3 receptor electrophysiology study	Primary-supported claim: Serotonin activates cloned HTR3A/5-HT3 receptors in Xenopus oocytes as a ligand-gated inward cation current.	Retain the recombinant oocyte electrophysiology boundary; do not infer a cytosolic relay, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003680
