expansion_id	source_queue_id	path_expression	route_tier	known_layers	missing_layers	intracellular_status	intracellular_tf_edge_id	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	output_node_id	output_label	output_form_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope	primary_locator	citation_note	evidence_summary	limitations	curation_status	route_evidence_id
M21B-LITEXP-0965	M21B-DOWNSTREAM:00380	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE10923	TENM2/Teneurin-2	M21B-E000938	NODE00286	ADGRL1/Latrophilin-1										Teneurin-2/Latrophilin-1 trans-cellular adhesion output		TENM2-ADGRL1-transcellular-adhesion	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000938;M21B-EVID-000881;M21B-DOWNSTREAM-EVID:000637;PMID:24273166; PMCID:PMC3879561; DOI:10.1074/jbc.M113.504779	M21B-DOWNSTREAM-EVID:000637	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0965	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human; mouse; rat	Mouse; rat; human recombinant comparator systems; HEK293T cells expressing full-length Teneurin-2 or Latrophilin-1; purified extracellular-domain pulldown, surface binding, affinity, and cell-aggregation assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge	PMID:24273166; PMCID:PMC3879561; DOI:10.1074/jbc.M113.504779	Review lead: PMCID:PMC6978801, Structural Basis of Teneurin-Latrophilin Interaction in Repulsive Guidance of Migrating Neurons; PMCID:PMC6677252, Teneurins and Latrophilins: Two Giants Meet at the Synapse; review-cited primary: PMID:24273166; PMCID:PMC3879561; DOI:10.1074/jbc.M113.504779; primary locator: PMID:24273166; PMCID:PMC3879561; DOI:10.1074/jbc.M113.504779	Primary-supported claim: The reviews cite primary pulldown, nanomolar binding, surface-labeling, and cell-aggregation evidence for Teneurin-2 binding to Latrophilin-1/ADGRL1 and mediating trans-cellular adhesion Primary model/assay: Mouse; rat; human recombinant comparator systems; HEK293T cells expressing full-length Teneurin-2 or Latrophilin-1; purified extracellular-domain pulldown, surface binding, affinity, and cell-aggregation assays	Promote only at exact heterophilic extracellular binding and trans-cellular adhesion; preserve teneurin C-terminal and Latrophilin lectin-domain/alternative-splicing context, with no autonomous intracellular GPCR relay or SCI inference.	curated_primary_route	LITEXP:000965
M21B-LITEXP-0966	M21B-DOWNSTREAM:00382	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE10926	TENM4/Teneurin-4	M21B-E000941	NODE00286	ADGRL1/Latrophilin-1										Teneurin-4/Latrophilin-1 trans-cellular adhesion output		TENM4-ADGRL1-transcellular-adhesion	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000941;M21B-EVID-000884;M21B-DOWNSTREAM-EVID:000639;PMID:24273166; PMCID:PMC3879561; DOI:10.1074/jbc.M113.504779	M21B-DOWNSTREAM-EVID:000639	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0966	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human; mouse; rat	Mouse; rat; human recombinant comparator systems; HEK293T cells expressing full-length Teneurin-4 or Latrophilin-1; purified extracellular-domain pulldown, surface binding, affinity, and cell-aggregation assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge	PMID:24273166; PMCID:PMC3879561; DOI:10.1074/jbc.M113.504779	Review lead: PMCID:PMC6978801, Structural Basis of Teneurin-Latrophilin Interaction in Repulsive Guidance of Migrating Neurons; PMCID:PMC6677252, Teneurins and Latrophilins: Two Giants Meet at the Synapse; review-cited primary: PMID:24273166; PMCID:PMC3879561; DOI:10.1074/jbc.M113.504779; primary locator: PMID:24273166; PMCID:PMC3879561; DOI:10.1074/jbc.M113.504779	Primary-supported claim: The reviews cite primary surface-labeling, affinity, and cell-aggregation evidence for Teneurin-4 binding to Latrophilin-1/ADGRL1 and mediating trans-cellular adhesion Primary model/assay: Mouse; rat; human recombinant comparator systems; HEK293T cells expressing full-length Teneurin-4 or Latrophilin-1; purified extracellular-domain pulldown, surface binding, affinity, and cell-aggregation assays	Promote only at exact heterophilic extracellular binding and trans-cellular adhesion; preserve teneurin C-terminal and Latrophilin lectin-domain/alternative-splicing context, with no autonomous intracellular GPCR relay or SCI inference.	curated_primary_route	LITEXP:000966
M21B-LITEXP-0967	M21B-DOWNSTREAM:00383	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE10926	TENM4/Teneurin-4	M21B-E000942	NODE00288	ADGRL2/Latrophilin-2										Teneurin-4/Latrophilin-2 trans-cellular adhesion output		TENM4-ADGRL2-transcellular-adhesion	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000942;M21B-EVID-000885;M21B-DOWNSTREAM-EVID:000640;PMID:24273166; PMCID:PMC3879561; DOI:10.1074/jbc.M113.504779	M21B-DOWNSTREAM-EVID:000640	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0967	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human; mouse; rat	Mouse; rat; human recombinant comparator systems; HEK293T cells expressing full-length Teneurin-4 or Latrophilin-2; heterotypic cell-aggregation assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge	PMID:24273166; PMCID:PMC3879561; DOI:10.1074/jbc.M113.504779	Review lead: PMCID:PMC6677252, Teneurins and Latrophilins: Two Giants Meet at the Synapse; PMCID:PMC6608557, Latrophilin's Social Protein Network; review-cited primary: PMID:24273166; PMCID:PMC3879561; DOI:10.1074/jbc.M113.504779; primary locator: PMID:24273166; PMCID:PMC3879561; DOI:10.1074/jbc.M113.504779	Primary-supported claim: The reviews cite primary cell-aggregation evidence that Teneurin-4 binds Latrophilin-2/ADGRL2 and mediates heterophilic trans-cellular adhesion Primary model/assay: Mouse; rat; human recombinant comparator systems; HEK293T cells expressing full-length Teneurin-4 or Latrophilin-2; heterotypic cell-aggregation assays	Promote only at exact heterophilic extracellular adhesion layer supported by aggregation; preserve receptor/ligand presentation and alternative-splicing context, with no generalized Latrophilin signaling or SCI inference.	curated_primary_route	LITEXP:000967
M21B-LITEXP-0968	M21B-DOWNSTREAM:00384	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE10926	TENM4/Teneurin-4	M21B-E000943	NODE00290	ADGRL3/Latrophilin-3										Teneurin-4/Latrophilin-3 trans-cellular adhesion output		TENM4-ADGRL3-transcellular-adhesion	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000943;M21B-EVID-000886;M21B-DOWNSTREAM-EVID:000641;PMID:24273166; PMCID:PMC3879561; DOI:10.1074/jbc.M113.504779	M21B-DOWNSTREAM-EVID:000641	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0968	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human; mouse; rat	Mouse; rat; human recombinant comparator systems; HEK293T cells expressing full-length Teneurin-4 or Latrophilin-3; heterotypic cell-aggregation assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge	PMID:24273166; PMCID:PMC3879561; DOI:10.1074/jbc.M113.504779	Review lead: PMCID:PMC6677252, Teneurins and Latrophilins: Two Giants Meet at the Synapse; PMCID:PMC6608557, Latrophilin's Social Protein Network; review-cited primary: PMID:24273166; PMCID:PMC3879561; DOI:10.1074/jbc.M113.504779; primary locator: PMID:24273166; PMCID:PMC3879561; DOI:10.1074/jbc.M113.504779	Primary-supported claim: The reviews cite primary cell-aggregation evidence that Teneurin-4 binds Latrophilin-3/ADGRL3 and mediates heterophilic trans-cellular adhesion Primary model/assay: Mouse; rat; human recombinant comparator systems; HEK293T cells expressing full-length Teneurin-4 or Latrophilin-3; heterotypic cell-aggregation assays	Promote only at exact heterophilic extracellular adhesion layer supported by aggregation; preserve receptor/ligand presentation and alternative-splicing context, with no generalized Latrophilin signaling or SCI inference.	curated_primary_route	LITEXP:000968
M21B-LITEXP-0969	M21B-DOWNSTREAM:00386	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|generic_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE02135	Chondroitin sulfate	M21B-E000946	NODE00273	ADGRE2/EMR2										Chondroitin sulfate/EMR2 calcium- and sulfation-dependent attachment output		CHONDROITIN-SULFATE-ADGRE2-attachment	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000946;M21B-EVID-000889;M21B-DOWNSTREAM-EVID:000644;PMID:12829604; DOI:10.1182/blood-2002-11-3540	M21B-DOWNSTREAM-EVID:000644	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0969	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	generic_functional_readout	human	Human EMR2 EGF-repeat receptor constructs; mutant CHO cell lines defective in GAG biosynthesis; enzymatic GAG removal, exogenous chondroitin sulfate competition, calcium/sulfation dependence, and cell-attachment assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge	PMID:12829604; DOI:10.1182/blood-2002-11-3540	Review lead: PMCID:PMC4394687, International Union of Basic and Clinical Pharmacology. XCIV. Adhesion G Protein-Coupled Receptors; PMCID:PMC8878244, Mechanosensitive adhesion G protein-coupled receptors: Insights from health and disease; review-cited primary: PMID:12829604; DOI:10.1182/blood-2002-11-3540; primary locator: PMID:12829604; DOI:10.1182/blood-2002-11-3540	Primary-supported claim: The reviews identify chondroitin sulfate as the extracellular ligand of EMR2; the primary maps the interaction to the largest EMR2 isoform and shows calcium/sulfation-dependent cell attachment Primary model/assay: Human EMR2 EGF-repeat receptor constructs; mutant CHO cell lines defective in GAG biosynthesis; enzymatic GAG removal, exogenous chondroitin sulfate competition, calcium/sulfation dependence, and cell-attachment assays	Promote only at Ca2+/sulfation-dependent extracellular EMR2-CS attachment; preserve largest EMR2 isoform and glycosaminoglycan presentation, with no productive GPCR relay or SCI inference.	curated_primary_route	LITEXP:000969
M21B-LITEXP-0970	M21B-DOWNSTREAM:00387	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|generic_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE02135	Chondroitin sulfate	M21B-E000947	NODE00275	ADGRE5/CD97										Chondroitin sulfate/CD97 extracellular attachment output		CHONDROITIN-SULFATE-ADGRE5-attachment	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000947;M21B-EVID-000890;M21B-DOWNSTREAM-EVID:000645;PMID:12829604; DOI:10.1182/blood-2002-11-3540	M21B-DOWNSTREAM-EVID:000645	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0970	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	generic_functional_readout	human	Human CD97 and EMR2 EGF-repeat receptor constructs; mutant CHO GAG-biosynthesis lines; enzymatic GAG removal, chondroitin sulfate competition, calcium/sulfation dependence, and cell-attachment assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge	PMID:12829604; DOI:10.1182/blood-2002-11-3540	Review lead: PMCID:PMC4394687, International Union of Basic and Clinical Pharmacology. XCIV. Adhesion G Protein-Coupled Receptors; PMCID:PMC8878244, Mechanosensitive adhesion G protein-coupled receptors: Insights from health and disease; review-cited primary: PMID:12829604; DOI:10.1182/blood-2002-11-3540; primary locator: PMID:12829604; DOI:10.1182/blood-2002-11-3540	Primary-supported claim: The reviews identify chondroitin sulfate as a ligand shared by EMR2 and CD97; the primary shows that the largest CD97 isoform containing the homologous EGF module binds the EMR2 ligand and that the CS interaction mediates cell attachment Primary model/assay: Human CD97 and EMR2 EGF-repeat receptor constructs; mutant CHO GAG-biosynthesis lines; enzymatic GAG removal, chondroitin sulfate competition, calcium/sulfation dependence, and cell-attachment assays	Promote only at extracellular CD97-CS attachment supported through the homologous EGF module; preserve CD97 isoform and GAG presentation boundaries, with no autonomous GPCR relay or SCI inference.	curated_primary_route	LITEXP:000970
M21B-LITEXP-0971	M21B-DOWNSTREAM:00390	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE01425	C1QL3/C1q-like protein 3	M21B-E000952	NODE00271	ADGRB3/BAI3										C1QL3/BAI3 neuronal adhesion and synapse-density output		C1QL3-ADGRB3-neuronal-adhesion	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000952;M21B-EVID-000895;M21B-DOWNSTREAM-EVID:000650;PMID:21262840; PMCID:PMC3038708; DOI:10.1073/pnas.1019577108; PMID:33337553; PMCID:PMC11565477; DOI:10.1096/fj.202000351RR	M21B-DOWNSTREAM-EVID:000650	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0971	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	mouse; human	Recombinant C1ql3/gC1q; BAI3-expressing HEK293 cells; biochemical pull-down/cell-surface binding and cultured hippocampal-neuron assays; neuronal cell-cell adhesion and NPTX1/NPTXR bridging assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge	PMID:21262840; PMCID:PMC3038708; DOI:10.1073/pnas.1019577108; PMID:33337553; PMCID:PMC11565477; DOI:10.1096/fj.202000351RR	Review lead: PMCID:PMC4736325, Emerging Roles of BAI Adhesion-GPCRs in Synapse Development and Plasticity; PMID:26881134, Emerging Roles of BAI Adhesion-GPCRs in Synapse Development and Plasticity; review-cited primary: PMID:21262840; PMCID:PMC3038708; DOI:10.1073/pnas.1019577108; PMID:33337553; PMCID:PMC11565477; DOI:10.1096/fj.202000351RR; primary locator: PMID:21262840; PMCID:PMC3038708; DOI:10.1073/pnas.1019577108; PMID:33337553; PMCID:PMC11565477; DOI:10.1096/fj.202000351RR	Primary-supported claim: The reviews identify C1QL3 as a BAI3 ligand; primary studies demonstrate direct BAI3 binding and C1QL3-mediated formation of a neuronal cell-cell adhesion complex, with cultured-neuron synapse-density effects Primary model/assay: Recombinant C1ql3/gC1q; BAI3-expressing HEK293 cells; biochemical pull-down/cell-surface binding and cultured hippocampal-neuron assays; neuronal cell-cell adhesion and NPTX1/NPTXR bridging assays	Promote at direct C1QL3-BAI3 binding and neuronal cell-cell adhesion; preserve BAI3/neuronal-pentraxin multicomponent topology, with no autonomous BAI3 relay or SCI inference.	curated_primary_route	LITEXP:000971
M21B-LITEXP-0972	M21B-DOWNSTREAM:00393	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|reporter_readout	intracellular_continuation|transcription_factor	not_assayed		NODE11859	WNT7B	M21B-E000958	NODE00268	ADGRA2/GPR124:RECK:LRP5/6										WNT7B/GPR124-RECK-LRP5/6 beta-catenin reporter output		WNT7B-GPR124-RECK-LRP5-6	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000958;M21B-EVID-000901;M21B-DOWNSTREAM-EVID:000657;M21B-DOWNSTREAM-EVID:000658;PMID:40914247; PMCID:PMC12514574; DOI:10.1016/j.jbc.2025.110682	M21B-DOWNSTREAM-EVID:000657	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0972	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	reporter_readout	mouse	Mouse bEnd.3 and HEK293 RECK-null/reconstituted cells; GPR124/RECK/WNT7B/LRP5/6 expression and knockout/rescue systems; dimeric versus monomeric GPR124 ectodomain, TCF reporter and LRP5/6 signaling assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	activating	direct_edge	PMID:40914247; PMCID:PMC12514574; DOI:10.1016/j.jbc.2025.110682	Review lead: PMCID:PMC9171404, An integrated model for Gpr124 function in Wnt7a/b signaling among vertebrates; review-cited primary: PMID:40914247; PMCID:PMC12514574; DOI:10.1016/j.jbc.2025.110682; primary locator: PMID:40914247; PMCID:PMC12514574; DOI:10.1016/j.jbc.2025.110682	Primary-supported claim: The review identifies the WNT7A/B-specific GPR124-RECK-LRP5/6 receptor module; the primary reports WNT7B-dependent signaling in the same reconstituted coreceptor architecture and shows dimeric GPR124 ectodomain-dependent rescue of WNT7B reporter activity Primary model/assay: Mouse bEnd.3 and HEK293 RECK-null/reconstituted cells; GPR124/RECK/WNT7B/LRP5/6 expression and knockout/rescue systems; dimeric versus monomeric GPR124 ectodomain, TCF reporter and LRP5/6 signaling assays	Promote at WNT7B-dependent GPR124-RECK-LRP5/6 coreceptor assembly and beta-catenin activation; preserve the alternative WNT7B branch and reconstituted/endothelial context, with no SCI or terminal-TF inference.	curated_primary_route	LITEXP:000972
M21B-LITEXP-0973	M21B-DOWNSTREAM:00398	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE03719	FLRT2	M21B-E000975	NODE00288	ADGRL2/Latrophilin-2										FLRT2/Latrophilin-2 endothelial adhesion and barrier output		FLRT2-ADGRL2-endothelial-adhesion	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000975;M21B-EVID-000918;M21B-DOWNSTREAM-EVID:000664;PMID:34581723; PMCID:PMC8480966; DOI:10.1083/jcb.202006033	M21B-DOWNSTREAM-EVID:000664	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0973	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human; mouse; zebrafish	Human endothelial cells with endogenous LPHN2/FLRT2; COS-7 cells expressing wild-type or olfactomedin-deleted mouse Lphn2 tested with recombinant FLRT2; human endothelial FLRT2 silencing/exogenous ligand rescue; zebrafish lphn2a knockout vascular models	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge	PMID:34581723; PMCID:PMC8480966; DOI:10.1083/jcb.202006033	Review lead: PMCID:PMC4394687, International Union of Basic and Clinical Pharmacology. XCIV. Adhesion G Protein-Coupled Receptors; PMCID:PMC7527468, Latrophilin signaling in development and disease; review-cited primary: PMID:34581723; PMCID:PMC8480966; DOI:10.1083/jcb.202006033; primary locator: PMID:34581723; PMCID:PMC8480966; DOI:10.1083/jcb.202006033	Primary-supported claim: The reviews identify FLRT proteins as latrophilin ligands; the primary demonstrates FLRT2 binding to the ADGRL2/LPHN2 olfactomedin-domain-containing receptor and ligand-dependent endothelial adhesion, migration, Rap1, and vascular-barrier phenotypes Primary model/assay: Human endothelial cells with endogenous LPHN2/FLRT2; COS-7 cells expressing wild-type or olfactomedin-deleted mouse Lphn2 tested with recombinant FLRT2; human endothelial FLRT2 silencing/exogenous ligand rescue; zebrafish lphn2a knockout vascular models	Promote at exact FLRT2-ADGRL2 extracellular binding and endothelial adhesion/barrier-function layer; preserve olfactomedin-domain dependence, endothelial/zebrafish context, and no generalized GPCR relay or SCI inference.	curated_primary_route	LITEXP:000973
M21B-LITEXP-0974	M21B-DOWNSTREAM:00399	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE05517	IL9	M21B-E000977	NODE05445	IL2RG/common gamma chain										IL-9/IL2RG receptor-complex growth output		IL9-IL2RG-receptor-complex-growth	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000977;M21B-EVID-000920;M21B-DOWNSTREAM-EVID:000665;PMID:7718508; DOI:10.1093/intimm/7.1.115	M21B-DOWNSTREAM-EVID:000665	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0974	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human	Human IL-9 receptor and gamma-chain systems; radiolabeled IL-9 cross-linking, gamma-chain-specific antibody inhibition and immunoprecipitation, receptor-complex detection, and IL-9-dependent cell proliferation assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge	PMID:7718508; DOI:10.1093/intimm/7.1.115	Review lead: PMCID:PMC3981547, Structural Biology of Shared Cytokine Receptors; PMCID:PMC6120701, The Common Cytokine Receptor γ Chain Family of Cytokines; review-cited primary: PMID:7718508; DOI:10.1093/intimm/7.1.115; primary locator: PMID:7718508; DOI:10.1093/intimm/7.1.115	Primary-supported claim: The reviews identify the common gamma chain as a shared IL-9 receptor component; the cited primary cross-linking and antibody-immunoprecipitation study detects IL-9 associated with gamma-c and shows gamma-c-dependent IL-9 growth signaling Primary model/assay: Human IL-9 receptor and gamma-chain systems; radiolabeled IL-9 cross-linking, gamma-chain-specific antibody inhibition and immunoprecipitation, receptor-complex detection, and IL-9-dependent cell proliferation assays	Promote only as IL-9 contact with IL2RG within the IL9RA:IL2RG receptor complex; preserve cross-linking/antibody and functional-complex limits, and do not infer autonomous IL2RG signaling or SCI context.	curated_primary_route	LITEXP:000974
