expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope	primary_locator	citation_note	evidence_summary	limitations	curation_status	route_evidence_id
M21B-LITEXP-3671	M21B-DOWNSTREAM:03061	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE00683	APOE/Apolipoprotein E	M21B-E006232	NODE10492	SORL1/SorLA												ApoE-SorLA binding and endocytosis			APOE-SORL1-lipoprotein-uptake	validated_ligand_receptor_edge	primary_functional_output	M21B-E006232; M21B-EVID-006175; PMID:11294867; DOI:10.1074/jbc.M100857200	M21B-DOWNSTREAM-EVID:004430	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3671	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human	Human SorLA/LR11 receptor in transfected cells	Extracellular ApoE to plasma-membrane SORL1/SorLA	No SCI receiver inference	Primary ApoE-binding and receptor-mediated uptake evidence supports a SORL1/SorLA endocytic output while leaving downstream intracellular and transcriptional responses unresolved.	Furin-maturation/propeptide inhibition, ApoE binding to receptor lumenal domains, transfected-cell binding, and cell-surface endocytosis assays	activating	direct_edge	PMID:11294867; DOI:10.1074/jbc.M100857200	Primary ApoE-SorLA lipoprotein-uptake study	Primary-supported claim: ApoE binds the SorLA/LR11 receptor and receptor-mediated cell-surface endocytosis is observed in transfected human receptor systems.	Retain the ApoE, SorLA, receptor-domain, and endocytic-uptake boundaries; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003721
M21B-LITEXP-3672	M21B-DOWNSTREAM:03156	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|second_messenger_readout|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE08592	OSTN/osteocrin	M21B-E006622	NODE08226	NPR3/NPR-C clearance receptor												NPR3 blockade, cGMP, and bone-growth output			OSTN-NPR3-clearance-modulation	validated_ligand_receptor_edge	primary_functional_output	M21B-E006622; M21B-EVID-006565; PMID:17951249; DOI:10.1074/jbc.M708596200; PMID:34260913; DOI:10.1016/j.celrep.2021.109380	M21B-DOWNSTREAM-EVID:004528	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3672	mechanism_evidence_v1	supports	not_evaluated	source_claim	second_messenger_readout	mouse	Pre-chondrocytic and osteoblastic cells, periosteal osteoprogenitors, and mouse skeletal models	Extracellular osteocrin to plasma-membrane NPR3/NPR-C	No SCI receiver inference	Primary receptor-binding and genetic/functional evidence supports osteocrin blockade of NPR3-mediated natriuretic-peptide clearance with cGMP and skeletal outputs while leaving downstream intracellular and transcriptional responses unresolved.	Recombinant OSTN binding, NPR3 receptor assays, CNP/NPR3 perturbation, cGMP measurements, and transgenic/knockout bone-growth models	activating	direct_edge	PMID:17951249; DOI:10.1074/jbc.M708596200; PMID:34260913; DOI:10.1016/j.celrep.2021.109380	Primary osteocrin-NPR3 clearance-modulation studies	Primary-supported claim: Osteocrin binds NPR3/NPR-C and limits CNP clearance, increasing natriuretic-peptide signaling, cGMP-associated output, and bone growth.	Retain the osteocrin, NPR3, natriuretic-peptide, cGMP, and skeletal-model boundaries; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003722
M21B-LITEXP-3673	M21B-DOWNSTREAM:03125	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|phosphorylation_or_activation_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE11437	Tryptamine	M21B-E006443	NODE04414	GPRC5A												GPRC5A beta-arrestin recruitment			Tryptamine-GPRC5A-beta-arrestin-microbial-monoamine	validated_ligand_receptor_edge	primary_functional_output	M21B-E006443; M21B-EVID-006386; PMID:37248411; DOI:10.1038/s41589-023-01328-z	M21B-DOWNSTREAM-EVID:004497	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3673	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	human	Human GPRC5A-expressing heterologous cells and microbiota-metabolite systems	Extracellular tryptamine to plasma-membrane GPRC5A	No SCI receiver inference	Primary chemoproteomic target identification and concentration-response evidence supports aromatic-monoamine/tryptamine activation of GPRC5A-associated beta-arrestin recruitment while leaving downstream intracellular and transcriptional responses unresolved.	Photoaffinity chemoproteomic target identification, aromatic-monoamine and tryptamine concentration-response beta-arrestin recruitment, and microbiota-metabolite profiling	activating	direct_edge	PMID:37248411; DOI:10.1038/s41589-023-01328-z	Primary aromatic-monoamine GPRC5A ligand-discovery study	Primary-supported claim: Tryptamine-class aromatic monoamines bind/engage GPRC5A and produce receptor-proximal beta-arrestin recruitment in heterologous human-cell assays.	Retain the tryptamine-class, GPRC5A, beta-arrestin, and heterologous-assay boundaries; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003723
M21B-LITEXP-3674	M21B-DOWNSTREAM:03118	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE00456	Alpha-synuclein preformed fibrils	M21B-E006420	NODE06186	LAG3/CD223												LAG3-dependent endocytosis, transmission, and neurotoxicity			alpha-synuclein-PFF-LAG3-binding-uptake	validated_ligand_receptor_edge	primary_functional_output	M21B-E006420; M21B-EVID-006363; PMID:27708076; DOI:10.1126/science.aaf1052	M21B-DOWNSTREAM-EVID:004490	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3674	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human; mouse	Human LAG3-expressing SH-SY5Y cells, primary cortical neurons, and mouse alpha-synuclein preformed-fibril models	Extracellular alpha-synuclein PFFs to plasma-membrane LAG3/CD223	No SCI receiver inference	Primary binding, receptor-loss/blockade, uptake, transmission, and neuronal-model evidence supports an alpha-synuclein-PFF/LAG3 cellular output while leaving downstream intracellular and transcriptional responses unresolved.	Biotin-PFF binding, endocytosis/transmission assays, LAG3 knockout or blockade, dopaminergic-neuron readouts, and behavioral models	activating	direct_edge	PMID:27708076; DOI:10.1126/science.aaf1052	Primary alpha-synuclein PFF-LAG3 uptake and transmission study	Primary-supported claim: LAG3 binds alpha-synuclein preformed fibrils and contributes to receptor-dependent endocytosis, neuronal transmission, and neurotoxicity in cellular and mouse models.	Retain the alpha-synuclein-PFF, LAG3, neuronal, uptake, and mouse-model boundaries; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003724
M21B-LITEXP-3675	M21B-DOWNSTREAM:03025	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE05041	IGFBP3	M21B-E005547	NODE11190	TMEM219												IGFBP3-TMEM219 stem/beta-cell apoptosis and homeostasis output			IGFBP3-TMEM219-death-receptor	validated_ligand_receptor_edge	primary_functional_output	M21B-E005547; M21B-EVID-005490; PMID:26431183; PMCID:PMC8813914; DOI:10.1038/s41467-022-28360-2; PMID:26216267	M21B-DOWNSTREAM-EVID:004394	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3675	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human; mouse	Human intestinal organoids and islets, beta-cell models, and mouse metabolic/diabetes models	Extracellular IGFBP3 to plasma-membrane TMEM219	No SCI receiver inference	Primary receptor-binding, blockade/ablation, and tissue-model evidence supports an IGFBP3-TMEM219 apoptosis/homeostasis output while leaving downstream intracellular and transcriptional responses unresolved.	Recombinant ecto-TMEM219 blockade, binding assays, genetic ablation, apoptosis, organoid, islet, and metabolic homeostasis readouts	inhibitory	direct_edge	PMID:26431183; PMCID:PMC8813914; DOI:10.1038/s41467-022-28360-2; PMID:26216267	Primary IGFBP3-TMEM219 stem and beta-cell homeostasis studies	Primary-supported claim: IGFBP3 binds TMEM219 and IGFBP3/TMEM219-dependent signaling contributes to intestinal or pancreatic stem/beta-cell loss of homeostasis, with receptor blockade or ablation rescue.	Retain the IGFBP3, TMEM219, organoid/islet, apoptosis, and metabolic-model boundaries; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003725
M21B-LITEXP-3676	M21B-DOWNSTREAM:03035	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|phosphorylation_or_activation_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE00393	AHSG/Fetuin-A	M21B-E005622	NODE05597	INSR/Insulin receptor												INSR autophosphorylation, IRS-1, and mitogenic-signaling inhibition			AHSG-INSR-inhibitory-regulation	validated_ligand_receptor_edge	primary_functional_output	M21B-E005622; M21B-EVID-005565; PMID:11026561; PMID:7906861; PMID:2766355	M21B-DOWNSTREAM-EVID:004404	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3676	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	human; rat	Rat1 fibroblasts overexpressing human INSR, H-35 hepatoma cells, and rat hepatocytes	Extracellular fetuin-A/alpha2-HSG to plasma-membrane INSR	No SCI receiver inference	Primary association and receptor-phosphorylation evidence supports fetuin-A/alpha2-HSG inhibition of insulin-receptor signaling while leaving downstream intracellular and transcriptional responses unresolved.	Co-immunoprecipitation, receptor autophosphorylation, IRS-1 and mitogenic readouts with recombinant or purified fetuin-A/pp63	inhibitory	direct_edge	PMID:11026561; PMID:7906861; PMID:2766355	Primary fetuin-A/alpha2-HSG insulin-receptor regulation studies	Primary-supported claim: Fetuin-A/alpha2-HSG associates with insulin receptor and inhibits insulin-stimulated receptor autophosphorylation, IRS-1 signaling, and mitogenic responses in cellular systems.	Retain the fetuin-A, INSR, phosphorylation, IRS-1, and mitogenic-readout boundaries; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003726
M21B-LITEXP-3677	M21B-DOWNSTREAM:02552	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|phosphorylation_or_activation_readout|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE03023	eCIRP	M21B-E001919	NODE11374	TREM1												eCIRP-TREM1 DAP12/Syk and inflammatory cytokine output			eCIRP-TREM1-inflammatory-activation	validated_ligand_receptor_edge	primary_functional_output	M21B-E001919; M21B-EVID-001862; PMID:32027618; PMCID:PMC7141396	M21B-DOWNSTREAM-EVID:003921	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3677	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	human; mouse	Primary murine macrophages and human peripheral-blood monocytes	Extracellular eCIRP to plasma-membrane TREM1	SCI-relevant inflammatory comparator evidence retained without direct receiver transfer	Primary SPR, FRET, loss-of-function, decoy-blockade, cytokine, and mouse inflammatory-model evidence supports eCIRP-TREM1 activation with DAP12/Syk-associated and inflammatory outputs while leaving the complete intracellular relay, TF, and target-gene assignment unresolved.	SPR, macrophage FRET, TREM1 siRNA/knockout, decoy-peptide blockade, cytokine/inflammation readouts, and sepsis/acute-lung-injury models	activating	direct_edge	PMID:32027618; PMCID:PMC7141396	Primary eCIRP-TREM1 inflammatory-ligand study	Primary-supported claim: extracellular CIRP binds TREM1 with strong biophysical and cellular support and drives TREM1-dependent inflammatory signaling that is reduced by receptor loss or decoy blockade.	Retain the eCIRP, TREM1, DAP12/Syk-associated, cytokine, and inflammatory-model boundaries; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003727
M21B-LITEXP-3678	M21B-DOWNSTREAM:02466	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|second_messenger_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE03214	Endothelin-1/ET-1	M21B-E001354	NODE03054	EDNRA/ETA endothelin receptor												ET-1-EDNRA phosphatidylinositol-hydrolysis output			ET1-EDNRA-GPCR	validated_ligand_receptor_edge	primary_functional_output	M21B-E001354; M21B-EVID-001297; PMID:8336519	M21B-DOWNSTREAM-EVID:003835	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3678	mechanism_evidence_v1	supports	not_evaluated	source_claim	second_messenger_readout	human	Human EDNRA/ETA receptor stably expressed in CHO cells	Extracellular endothelin-1 to plasma-membrane EDNRA/ETA	No SCI receiver inference	Primary binding, subtype-selective pharmacology, and phosphatidylinositol-hydrolysis evidence supports ET-1 activation of EDNRA while leaving downstream intracellular and transcriptional responses unresolved.	[125I]-endothelin-1 binding, subtype-selective pharmacology, receptor expression, and ET-1-stimulated phosphatidylinositol hydrolysis	activating	direct_edge	PMID:8336519	Primary cloned human endothelin-receptor pharmacology study	Primary-supported claim: Endothelin-1 binds and activates cloned human EDNRA/ETA receptor in CHO cells, stimulating phosphatidylinositol hydrolysis.	Retain the ET-1, EDNRA/ETA, CHO, and phosphatidylinositol-readout boundaries; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003728
M21B-LITEXP-3679	M21B-DOWNSTREAM:02467	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|second_messenger_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE03214	Endothelin-1/ET-1	M21B-E001359	NODE03059	EDNRB/ETB endothelin receptor												ET-1-EDNRB phosphatidylinositol-hydrolysis output			ET1-EDNRB-GPCR	validated_ligand_receptor_edge	primary_functional_output	M21B-E001359; M21B-EVID-001302; PMID:8336519	M21B-DOWNSTREAM-EVID:003836	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3679	mechanism_evidence_v1	supports	not_evaluated	source_claim	second_messenger_readout	human	Human EDNRB/ETB receptor stably expressed in CHO cells	Extracellular endothelin-1 to plasma-membrane EDNRB/ETB	No SCI receiver inference	Primary binding, subtype-selective pharmacology, and phosphatidylinositol-hydrolysis evidence supports ET-1 activation of EDNRB while leaving downstream intracellular and transcriptional responses unresolved.	[125I]-endothelin-1 binding, subtype-selective pharmacology, receptor expression, and ET-1-stimulated phosphatidylinositol hydrolysis	activating	direct_edge	PMID:8336519	Primary cloned human endothelin-receptor pharmacology study	Primary-supported claim: Endothelin-1 binds and activates cloned human EDNRB/ETB receptor in CHO cells, stimulating phosphatidylinositol hydrolysis.	Retain the ET-1, EDNRB/ETB, CHO, and phosphatidylinositol-readout boundaries; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003729
M21B-LITEXP-3680	M21B-DOWNSTREAM:02461	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|second_messenger_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE02914	Dopamine	M21B-E001348	NODE02939	DRD2/D2 dopamine receptor												Dopamine-DRD2 pertussis-toxin-sensitive adenylyl-cyclase inhibition			Dopamine-DRD2-GPCR	validated_ligand_receptor_edge	primary_functional_output	M21B-E001348; M21B-EVID-001291; PMID:2571073	M21B-DOWNSTREAM-EVID:003830	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3680	mechanism_evidence_v1	supports	not_evaluated	source_claim	second_messenger_readout	mouse; rat	Rat DRD2/D2 receptor cDNA expressed in mouse Ltk- fibroblasts	Extracellular dopamine to plasma-membrane DRD2/D2	No SCI receiver inference	Primary radioligand, GTP/pertussis-toxin, and adenylyl-cyclase evidence supports dopamine activation of DRD2 while leaving downstream intracellular and transcriptional responses unresolved.	Radioligand competition, GTP/pertussis-toxin sensitivity, dopamine inhibition of forskolin-stimulated adenylyl cyclase, and prolactin-associated receptor readouts	inhibitory	direct_edge	PMID:2571073	Primary cloned D2-receptor coupling study	Primary-supported claim: Dopamine binds and activates cloned rat DRD2/D2 receptor in transfected fibroblasts, producing pertussis-toxin-sensitive inhibition of adenylyl cyclase.	Retain the dopamine, DRD2/D2, heterologous-fibroblast, G-protein, and adenylyl-cyclase boundaries; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003730
