expansion_id	source_queue_id	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	transcription_factor_node_id	transcription_factor_label	target_gene_node_id	target_gene_label	output_node_id	output_label	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope	primary_locator	citation_note	evidence_summary	limitations	curation_status	route_evidence_id
M21B-LITEXP-1075	M21B-DOWNSTREAM:00485	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|phosphorylation_or_activation_readout	transcription_factor|target_gene_expression	source_supported	NODE08953	Phosphatidylserine/PtdSer	M21B-E000910	NODE01849	CD300A/LMIR1	M21B-E001152	NODE09466	PTPN6/SHP1						PtdSer-CD300A ITIM-SHP1 inhibitory TLR/BCR signaling output	CD300A-ITIM-SHP1-inhibitory-relay	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E000910;M21B-E001152;M21B-EVID-000853;M21B-EVID-001095;M21B-DOWNSTREAM-EVID:000845;PMID:22537350;PMID:22043923	M21B-DOWNSTREAM-EVID:000845	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-1075	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	human; mouse	KIR-CD300A Jurkat T-cell chimera and DT40 B-cell phosphatase-deficiency/reconstitution systems; human THP-1/U937 monocyte lines with CD300A ITIM and TLR/BCR readouts	PtdSer-CD300A input; phosphorylated CD300A ITIM-SHP1 branch; inhibitory TLR/BCR signaling output	no SCI transfer inferred; myeloid, lymphoid and surrogate-receptor comparator models only	Preserve PtdSer/CD300A binding context and the primary finding that SHP1 is the dominant inhibitory phosphatase; do not infer a natural-ligand-specific terminal branch.	CD300A ITIM peptides, receptor cross-linking/chimera assays, phosphatase-deficiency/reconstitution and TLR/BCR calcium/NFAT assays	inhibitory	composite_primary_evidence	PMID:22537350; PMID:22043923	Phosphorylated CD300A ITIMs recruit SHP1 and SHP1 is required for CD300A-mediated inhibitory signaling; PMID:22537350; PMID:22043923.	CD300A ITIM phosphorylation supports SHP1 recruitment and inhibitory signaling in receptor-chimera, phosphatase-reconstitution and human monocytic assays, while PtdSer-CD300A is retained as the upstream input layer.	No terminal TF, target gene or SCI function is inferred; preserve surrogate-ligand/cross-linking and phosphatase-deficiency boundaries.	curated_primary_route	LITEXP:001075
M21B-LITEXP-1076	M21B-DOWNSTREAM:00496	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|phosphorylation_or_activation_readout	transcription_factor|target_gene_expression	source_supported	NODE09958	S100A9	M21B-E005473	NODE06393	LILRB1/CD85j	M21B-E001166	NODE09466	PTPN6/SHP1						S100A9-LILRB1 tandem-ITIM-SHP1 inhibitory release/signaling output	LILRB1-ITIM-SHP1-inhibitory-relay	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E005473;M21B-E001166;M21B-EVID-005416;M21B-EVID-001109;M21B-DOWNSTREAM-EVID:000863;PMID:11907092;PMID:24156302;PMCID:PMC3826667	M21B-DOWNSTREAM-EVID:000863	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-1076	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	human	COS-7 and rat basophilic-leukemia transfectants with LILRB1 ITIM mutants, SHP1 binding/co-immunoprecipitation and FcεRI serotonin-release inhibition assays	S100A9-LILRB1 input; phosphorylated LILRB1 Y614/Y644 tandem ITIM-SHP1 branch; inhibitory release output	no SCI transfer inferred; engineered receptor and basophilic-leukemia comparator models only	Preserve the LILRB1 Y614/Y644 site-set and surrogate FcεRI functional context; do not assign all LILRB1 ligands the same downstream behavior.	LILRB1 ITIM mutants, SHP1 binding/co-IP and FcεRI-coupled serotonin-release inhibition assays	inhibitory	composite_primary_evidence	PMID:11907092; PMID:24156302; PMCID:PMC3826667	LILRB1 Y614/Y644 are SHP1 docking sites required for inhibitory receptor function; PMID:11907092.	Phosphorylated LILRB1 ITIMs recruit SHP1 and mediate inhibitory receptor signaling in mutant, binding and release assays; S100A9-LILRB1 is retained as the upstream input layer.	No terminal TF, target gene or SCI function is inferred; preserve the tandem-site and surrogate FcεRI boundaries.	curated_primary_route	LITEXP:001076
M21B-LITEXP-1077	M21B-DOWNSTREAM:00497	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|cellular_functional_readout	transcription_factor|target_gene_expression	source_supported	NODE03742	Flt3l	M20B-E003474	NODE03728	Flt3	M21B-E001169	NODE04426	GRB2						Flt3l-FLT3 pY768-GRB2 PI3K/STAT5 survival output	FLT3-pY768-GRB2	primary_literature_route_expansion	primary_receptor_proximal_output	M20B-E003474;M21B-E001169;M20B-EVID-003474;M21B-EVID-001112;M21B-DOWNSTREAM-EVID:000865;PMID:19438505	M21B-DOWNSTREAM-EVID:000865	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-1077	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human; mouse	Ba/F3 FLT3-WT/ITD phosphosite-mutant hematopoietic systems with GRB2 association, Akt/STAT5, survival and receptor-signaling assays	Flt3l-FLT3 input; FLT3 pY768-GRB2 branch; PI3K/STAT5 and survival output	no SCI transfer inferred; engineered hematopoietic and leukemia comparator models only	Promote site-specific pY768-to-GRB2 association; preserve the FLT3-ITD and triple-site study context and do not infer direct GRB2-to-STAT5 causality.	FLT3-WT/ITD receptor phosphosite mutants, GRB2 association and Ba/F3 proliferation/viability/signaling assays	unknown	composite_primary_evidence	PMID:19438505	FLT3 phosphosite mutations at Y768/Y955/Y969 mediate GRB2/GAB2 association and contribute to PI3K/STAT5-dependent survival; PMID:19438505.	FLT3 pY768 is part of a phosphosite set mediating GRB2 association in FLT3-ITD hematopoietic systems with PI3K/STAT5 and survival readouts.	No terminal TF, target gene or SCI function is inferred; do not treat pY768 as the sole GRB2 determinant or assert direct GRB2-to-STAT5 causality.	curated_primary_route	LITEXP:001077
M21B-LITEXP-1078	M21B-DOWNSTREAM:00498	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|cellular_functional_readout	transcription_factor|target_gene_expression	source_supported	NODE03742	Flt3l	M20B-E003474	NODE03728	Flt3	M21B-E001170	NODE04426	GRB2						Flt3l-FLT3 pY955-GRB2 PI3K/STAT5 survival output	FLT3-pY955-GRB2	primary_literature_route_expansion	primary_receptor_proximal_output	M20B-E003474;M21B-E001170;M20B-EVID-003474;M21B-EVID-001113;M21B-DOWNSTREAM-EVID:000868;PMID:19438505	M21B-DOWNSTREAM-EVID:000868	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-1078	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human; mouse	Ba/F3 FLT3-WT/ITD phosphosite-mutant hematopoietic systems with GRB2 association, Akt/STAT5, survival and receptor-signaling assays	Flt3l-FLT3 input; FLT3 pY955-GRB2 branch; PI3K/STAT5 and survival output	no SCI transfer inferred; engineered hematopoietic and leukemia comparator models only	Promote site-specific pY955-to-GRB2 association; preserve distinction from pY955-to-GADS and pY969-to-GRB2.	FLT3-WT/ITD receptor phosphosite mutants, GRB2 association and Ba/F3 proliferation/viability/signaling assays	unknown	composite_primary_evidence	PMID:19438505	FLT3 phosphosite mutations at Y768/Y955/Y969 mediate GRB2/GAB2 association and contribute to PI3K/STAT5-dependent survival; PMID:19438505.	FLT3 pY955 is part of a phosphosite set mediating GRB2 association in FLT3-ITD hematopoietic systems with PI3K/STAT5 and survival readouts.	No terminal TF, target gene or SCI function is inferred; do not treat pY955 as the sole GRB2 determinant or confuse the reported GADS/GRB2 mapping.	curated_primary_route	LITEXP:001078
M21B-LITEXP-1079	M21B-DOWNSTREAM:00499	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|cellular_functional_readout	transcription_factor|target_gene_expression	source_supported	NODE03742	Flt3l	M20B-E003474	NODE03728	Flt3	M21B-E001171	NODE04424	GRB10						Flt3l-FLT3 pY572-GRB10 PI3K/Akt and survival output	FLT3-pY572-GRB10	primary_literature_route_expansion	primary_receptor_proximal_output	M20B-E003474;M21B-E001171;M20B-EVID-003474;M21B-EVID-001114;M21B-DOWNSTREAM-EVID:000871;PMCID:PMC5528487	M21B-DOWNSTREAM-EVID:000871	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-1079	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human; mouse	Ba/F3 and OCI-AML-5 cells with FLT3 phosphopeptides, Y572F/Y793F mutants, GRB10 association and Akt/ERK/STAT5/survival readouts	Flt3l-FLT3 input; FLT3 pY572-GRB10 branch; PI3K/Akt and survival output	no SCI transfer inferred; engineered hematopoietic and leukemia comparator models only	Promote receptor-proximal GRB10 association at pY572; preserve joint phosphosite mapping and do not infer a generic FLT3-GRB10 terminal route.	FLT3 phosphopeptide pull-downs, Y572F/Y793F mutants, GRB10 association and Ba/F3/OCI-AML-5 signaling assays	unknown	composite_primary_evidence	PMCID:PMC5528487	Grb10 associates with FLT3 pY572 and pY793, becomes tyrosine phosphorylated and supports p85/PI3K-Akt signaling; PMCID:PMC5528487.	FLT3 pY572 supports GRB10 association in phosphopeptide and receptor-mutant assays linked to downstream PI3K/Akt and survival readouts.	No terminal TF, target gene or SCI function is inferred; preserve the joint-site mapping and do not claim pY572 exclusivity.	curated_primary_route	LITEXP:001079
M21B-LITEXP-1080	M21B-DOWNSTREAM:00500	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|cellular_functional_readout	transcription_factor|target_gene_expression	source_supported	NODE03742	Flt3l	M20B-E003474	NODE03728	Flt3	M21B-E001172	NODE04424	GRB10						Flt3l-FLT3 pY793-GRB10 PI3K/Akt and survival output	FLT3-pY793-GRB10	primary_literature_route_expansion	primary_receptor_proximal_output	M20B-E003474;M21B-E001172;M20B-EVID-003474;M21B-EVID-001115;M21B-DOWNSTREAM-EVID:000874;PMCID:PMC5528487	M21B-DOWNSTREAM-EVID:000874	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-1080	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human; mouse	Ba/F3 and OCI-AML-5 cells with FLT3 phosphopeptides, Y572F/Y793F mutants, GRB10 association and Akt/ERK/STAT5/survival readouts	Flt3l-FLT3 input; FLT3 pY793-GRB10 branch; PI3K/Akt and survival output	no SCI transfer inferred; engineered hematopoietic and leukemia comparator models only	Promote receptor-proximal GRB10 association at pY793 and preserve the stronger peptide binding reported for pY793 relative to pY572.	FLT3 phosphopeptide pull-downs, Y572F/Y793F mutants, GRB10 association and Ba/F3/OCI-AML-5 signaling assays	unknown	composite_primary_evidence	PMCID:PMC5528487	Grb10 associates with FLT3 pY572 and pY793, with stronger pY793 binding, and supports p85/PI3K-Akt signaling; PMCID:PMC5528487.	FLT3 pY793 supports stronger GRB10 association than pY572 in phosphopeptide and receptor-mutant assays linked to downstream PI3K/Akt and survival readouts.	No terminal TF, target gene or SCI function is inferred; preserve stronger pY793 binding and do not claim site exclusivity.	curated_primary_route	LITEXP:001080
M21B-LITEXP-1081	M21B-DOWNSTREAM:00501	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|cellular_functional_readout	transcription_factor|target_gene_expression	source_supported	NODE03742	Flt3l	M20B-E003474	NODE03728	Flt3	M21B-E001173	NODE06449	LNK						Flt3l-FLT3 pY572-LNK negative-adaptor proliferation output	FLT3-pY572-LNK-negative-adaptor	primary_literature_route_expansion	primary_receptor_proximal_output	M20B-E003474;M21B-E001173;M20B-EVID-003474;M21B-EVID-001116;M21B-DOWNSTREAM-EVID:000877;PMCID:PMC3476541	M21B-DOWNSTREAM-EVID:000877	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-1081	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human; mouse	EOL-1/REH and 32D-FLT3-ITD cells, mouse bone-marrow and Lnk-null systems with phosphopeptide/GST-SH2 binding, co-IP and proliferation assays	Flt3l-FLT3 input; FLT3 pY572-LNK negative-adaptor branch; hematopoietic proliferation output	no SCI transfer inferred; leukemia and hematopoietic comparator models only	Promote negative-adaptor binding at pY572 while preserving the joint pY572/pY591/pY919 site-set and LNK loss/gain-of-function context.	FLT3 phosphopeptide/GST-SH2 binding, receptor mutants, co-IP, Lnk depletion/overexpression and hematopoietic proliferation assays	inhibitory	composite_primary_evidence	PMCID:PMC3476541	LNK binds phosphorylated FLT3 Y572, Y591 and Y919 and suppresses FLT3 signaling/proliferation; PMCID:PMC3476541.	FLT3 pY572 participates in direct LNK binding and LNK-dependent negative regulation of FLT3 signaling in receptor-mutant and hematopoietic systems.	No terminal TF, target gene or SCI function is inferred; do not claim pY572 exclusivity or a direct transcriptional endpoint.	curated_primary_route	LITEXP:001081
M21B-LITEXP-1082	M21B-DOWNSTREAM:00502	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|cellular_functional_readout	transcription_factor|target_gene_expression	source_supported	NODE03742	Flt3l	M20B-E003474	NODE03728	Flt3	M21B-E001174	NODE06449	LNK						Flt3l-FLT3 pY591-LNK negative-adaptor proliferation output	FLT3-pY591-LNK-negative-adaptor	primary_literature_route_expansion	primary_receptor_proximal_output	M20B-E003474;M21B-E001174;M20B-EVID-003474;M21B-EVID-001117;M21B-DOWNSTREAM-EVID:000878;PMCID:PMC3476541	M21B-DOWNSTREAM-EVID:000878	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-1082	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human; mouse	EOL-1/REH and 32D-FLT3-ITD cells, mouse bone-marrow and Lnk-null systems with phosphopeptide/GST-SH2 binding, co-IP and proliferation assays	Flt3l-FLT3 input; FLT3 pY591-LNK negative-adaptor branch; hematopoietic proliferation output	no SCI transfer inferred; leukemia and hematopoietic comparator models only	Promote negative-adaptor binding at pY591 while preserving joint-site semantics and LNK loss/gain-of-function context.	FLT3 phosphopeptide/GST-SH2 binding, receptor mutants, co-IP, Lnk depletion/overexpression and hematopoietic proliferation assays	inhibitory	composite_primary_evidence	PMCID:PMC3476541	LNK binds phosphorylated FLT3 Y572, Y591 and Y919 and suppresses FLT3 signaling/proliferation; PMCID:PMC3476541.	FLT3 pY591 participates in direct LNK binding and LNK-dependent negative regulation of FLT3 signaling in receptor-mutant and hematopoietic systems.	No terminal TF, target gene or SCI function is inferred; do not claim pY591 exclusivity or a direct transcriptional endpoint.	curated_primary_route	LITEXP:001082
M21B-LITEXP-1083	M21B-DOWNSTREAM:00503	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|cellular_functional_readout	transcription_factor|target_gene_expression	source_supported	NODE03742	Flt3l	M20B-E003474	NODE03728	Flt3	M21B-E001175	NODE06449	LNK						Flt3l-FLT3 pY919-LNK negative-adaptor proliferation output	FLT3-pY919-LNK-negative-adaptor	primary_literature_route_expansion	primary_receptor_proximal_output	M20B-E003474;M21B-E001175;M20B-EVID-003474;M21B-EVID-001118;M21B-DOWNSTREAM-EVID:000879;PMCID:PMC3476541	M21B-DOWNSTREAM-EVID:000879	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-1083	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human; mouse	EOL-1/REH and 32D-FLT3-ITD cells, mouse bone-marrow and Lnk-null systems with phosphopeptide/GST-SH2 binding, co-IP and proliferation assays	Flt3l-FLT3 input; FLT3 pY919-LNK negative-adaptor branch; hematopoietic proliferation output	no SCI transfer inferred; leukemia and hematopoietic comparator models only	Promote pY919 as the strongest mapped LNK-binding site while preserving the joint-site and LNK loss/gain-of-function context.	FLT3 phosphopeptide/GST-SH2 binding, Y919F mutation, co-IP, Lnk depletion/overexpression and hematopoietic proliferation assays	inhibitory	composite_primary_evidence	PMCID:PMC3476541	LNK binds phosphorylated FLT3 Y572, Y591 and Y919, with Y919 showing the strongest mapped binding, and suppresses FLT3 signaling/proliferation; PMCID:PMC3476541.	FLT3 pY919 is the strongest mapped LNK-binding site in the cited primary phosphopeptide and receptor-mutant assays and is part of LNK-mediated negative regulation of FLT3 signaling.	No terminal TF, target gene or SCI function is inferred; do not claim Y919 exclusivity or a direct transcriptional endpoint.	curated_primary_route	LITEXP:001083
M21B-LITEXP-1084	M21B-DOWNSTREAM:00511	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|phagocytosis_or_engulfment	transcription_factor|target_gene_expression	source_supported	NODE08953	Phosphatidylserine/PtdSer	M21B-E000911	NODE01857	CD300F/LMIR3	M21B-E001196	NODE09005	PIK3R1/p85						PtdSer-CD300F pY276-p85 PI3K-Akt apoptotic-cell clearance output	CD300F-pY276-p85-PI3K-efferocytosis	primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	M21B-E000911;M21B-E001196;M21B-EVID-000854;M21B-EVID-001139;M21B-DOWNSTREAM-EVID:000897;PMID:21865548;PMID:24477292;PMCID:PMC3178745;PMCID:PMC4151829	M21B-DOWNSTREAM-EVID:000897	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-1084	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	phagocytosis_or_engulfment	mouse	Mouse CD300f-expressing L929/J774/HeLa and primary macrophage systems with apoptotic-cell binding, CD300f Y276 phosphorylation, p85 co-IP, PIP3/Akt, phagocytosis and autoimmune-suppression assays	PtdSer-CD300F input; CD300F pY276-p85/PI3K-Akt branch; apoptotic-cell clearance output	no SCI transfer inferred; murine myeloid and apoptotic-cell comparator models only	Promote the CD300F pY276-to-p85alpha recruitment branch with apoptotic-cell/efferocytosis context; preserve other CD300F tyrosine motifs and signaling ambiguity.	Apoptotic-cell binding, CD300F tyrosine mutants/Y276 phosphorylation, p85 co-IP, PIP3/Akt and phagocytosis assays	unknown	composite_primary_evidence	PMID:21865548; PMID:24477292; PMCID:PMC3178745; PMCID:PMC4151829	CD300F recognizes externalized phosphatidylserine and CD300F Y276 phosphorylation supports p85alpha recruitment, PI3K-Akt activation and apoptotic-cell clearance; PMID:21865548; PMID:24477292.	PtdSer-CD300F recognition is linked to CD300F pY276-p85alpha recruitment, PI3K-Akt activation and apoptotic-cell clearance in mouse receptor and macrophage systems.	No terminal TF, target gene or SCI function is inferred; preserve CD300F/LMIR3 orthology, efferocytosis context and the distinction between input recognition and receptor-proximal continuation.	curated_primary_route	LITEXP:001084
