review_id	batch_id	batch_rank	regulator_key	regulator_symbol	species_scope	source_registry	source_record_id	raw_tf_symbol	target_symbol	target_graph_modules	candidate_membership_status	exact_pair_search_url	exact_pair_status	regulator_general_evidence_status	target_cell_presence_status	binding_or_association_status	downstream_expression_or_perturbation_status	downstream_activation_status	upstream_relay_status	disposition	primary_citation	corroborating_citation	near_match_exclusions	review_notes	exportable	canonical_write_performed
public_tf_evidence_batch004_pair_06_01	public_tf_evidence_batch_004	6	zxdc	ZXDC	human	TFLink	tflink:human:001214:0a10e8cda7cb	ZXDC	ACVR1	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZXDC%22+AND+%22ACVR1%22+AND+human	no_exact_pair_support_found_in_bounded_search	supported_general_regulator_evidence	not_established_for_exact_pair	not_found_for_exact_pair	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only			MHC class II target evidence and queued-target co-occurrence were not transferred to queued edges.	Regulator-level references are stored separately; they are not evidence for this exact queued pair. ZXDC has regulator-level evidence in CIITA-dependent MHC class II transcription, but no queued ACVR1/ADAM2/ADGRE5/ADGRL1 relationship was found.	false	false
public_tf_evidence_batch004_pair_06_02	public_tf_evidence_batch_004	6	zxdc	ZXDC	human	TFLink	tflink:human:001214:0a10e8cda7cb	ZXDC	ADAM2	20B;23B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZXDC%22+AND+%22ADAM2%22+AND+human	no_exact_pair_support_found_in_bounded_search	supported_general_regulator_evidence	not_established_for_exact_pair	not_found_for_exact_pair	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only			MHC class II target evidence and queued-target co-occurrence were not transferred to queued edges.	Regulator-level references are stored separately; they are not evidence for this exact queued pair. ZXDC has regulator-level evidence in CIITA-dependent MHC class II transcription, but no queued ACVR1/ADAM2/ADGRE5/ADGRL1 relationship was found.	false	false
public_tf_evidence_batch004_pair_06_03	public_tf_evidence_batch_004	6	zxdc	ZXDC	human	TFLink	tflink:human:001214:0a10e8cda7cb	ZXDC	ADGRE5	23B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZXDC%22+AND+%22ADGRE5%22+AND+human	no_exact_pair_support_found_in_bounded_search	supported_general_regulator_evidence	not_established_for_exact_pair	not_found_for_exact_pair	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only			MHC class II target evidence and queued-target co-occurrence were not transferred to queued edges.	Regulator-level references are stored separately; they are not evidence for this exact queued pair. ZXDC has regulator-level evidence in CIITA-dependent MHC class II transcription, but no queued ACVR1/ADAM2/ADGRE5/ADGRL1 relationship was found.	false	false
public_tf_evidence_batch004_pair_06_04	public_tf_evidence_batch_004	6	zxdc	ZXDC	human	TFLink	tflink:human:001214:0a10e8cda7cb	ZXDC	ADGRL1	20B;23B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZXDC%22+AND+%22ADGRL1%22+AND+human	no_exact_pair_support_found_in_bounded_search	supported_general_regulator_evidence	not_established_for_exact_pair	not_found_for_exact_pair	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only			MHC class II target evidence and queued-target co-occurrence were not transferred to queued edges.	Regulator-level references are stored separately; they are not evidence for this exact queued pair. ZXDC has regulator-level evidence in CIITA-dependent MHC class II transcription, but no queued ACVR1/ADAM2/ADGRE5/ADGRL1 relationship was found.	false	false
public_tf_evidence_batch004_pair_07_05	public_tf_evidence_batch_004	7	znf281	ZNF281	human	TFLink	tflink:human:001194:afa83686e661	ZNF281	ADGRE5	23B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF281%22+AND+%22ADGRE5%22+AND+human	no_exact_pair_support_found_in_bounded_search	supported_general_regulator_evidence	not_established_for_exact_pair	not_found_for_exact_pair	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only			Direct promoter evidence at non-queued targets, miRNA regulation, and expression co-occurrence were not transferred to queued edges.	Regulator-level references are stored separately; they are not evidence for this exact queued pair. ZNF281 has direct regulator-level evidence at non-queued genes including GDNF and NRP2, but no queued ADGRE5/ADGRL1/ADM/ADORA2A relationship was found.	false	false
public_tf_evidence_batch004_pair_07_06	public_tf_evidence_batch_004	7	znf281	ZNF281	human	TFLink	tflink:human:001194:afa83686e661	ZNF281	ADGRL1	20B;23B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF281%22+AND+%22ADGRL1%22+AND+human	no_exact_pair_support_found_in_bounded_search	supported_general_regulator_evidence	not_established_for_exact_pair	not_found_for_exact_pair	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only			Direct promoter evidence at non-queued targets, miRNA regulation, and expression co-occurrence were not transferred to queued edges.	Regulator-level references are stored separately; they are not evidence for this exact queued pair. ZNF281 has direct regulator-level evidence at non-queued genes including GDNF and NRP2, but no queued ADGRE5/ADGRL1/ADM/ADORA2A relationship was found.	false	false
public_tf_evidence_batch004_pair_07_07	public_tf_evidence_batch_004	7	znf281	ZNF281	human	TFLink	tflink:human:001194:afa83686e661	ZNF281	ADM	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF281%22+AND+%22ADM%22+AND+human	no_exact_pair_support_found_in_bounded_search	supported_general_regulator_evidence	not_established_for_exact_pair	not_found_for_exact_pair	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only			Direct promoter evidence at non-queued targets, miRNA regulation, and expression co-occurrence were not transferred to queued edges.	Regulator-level references are stored separately; they are not evidence for this exact queued pair. ZNF281 has direct regulator-level evidence at non-queued genes including GDNF and NRP2, but no queued ADGRE5/ADGRL1/ADM/ADORA2A relationship was found.	false	false
public_tf_evidence_batch004_pair_07_08	public_tf_evidence_batch_004	7	znf281	ZNF281	human	TFLink	tflink:human:001194:afa83686e661	ZNF281	ADORA2A	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF281%22+AND+%22ADORA2A%22+AND+human	no_exact_pair_support_found_in_bounded_search	supported_general_regulator_evidence	not_established_for_exact_pair	not_found_for_exact_pair	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only			Direct promoter evidence at non-queued targets, miRNA regulation, and expression co-occurrence were not transferred to queued edges.	Regulator-level references are stored separately; they are not evidence for this exact queued pair. ZNF281 has direct regulator-level evidence at non-queued genes including GDNF and NRP2, but no queued ADGRE5/ADGRL1/ADM/ADORA2A relationship was found.	false	false
public_tf_evidence_batch004_pair_08_09	public_tf_evidence_batch_004	8	hoxa13	HOXA13	mouse	TFLink	tflink:mouse:000983:90c661760f8e	Hoxa13	Abca1	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22HOXA13%22+AND+%22Abca1%22+AND+mouse	no_exact_pair_support_found_in_bounded_search	supported_general_regulator_evidence	not_established_for_exact_pair	not_found_for_exact_pair	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only			HOXA13 binding and expression effects at non-queued developmental targets were not transferred to queued edges.	Regulator-level references are stored separately; they are not evidence for this exact queued pair. HOXA13 has direct mouse regulator-level evidence at non-queued genes including Tie2, Foxf1, and Enpp2, but no queued Abca1/Adam12/Adam23/Adgrl1 relationship was found.	false	false
public_tf_evidence_batch004_pair_08_10	public_tf_evidence_batch_004	8	hoxa13	HOXA13	mouse	TFLink	tflink:mouse:000983:90c661760f8e	Hoxa13	Adam12	20B;23B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22HOXA13%22+AND+%22Adam12%22+AND+mouse	no_exact_pair_support_found_in_bounded_search	supported_general_regulator_evidence	not_established_for_exact_pair	not_found_for_exact_pair	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only			HOXA13 binding and expression effects at non-queued developmental targets were not transferred to queued edges.	Regulator-level references are stored separately; they are not evidence for this exact queued pair. HOXA13 has direct mouse regulator-level evidence at non-queued genes including Tie2, Foxf1, and Enpp2, but no queued Abca1/Adam12/Adam23/Adgrl1 relationship was found.	false	false
