expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	transcription_factor_node_id	transcription_factor_label	target_gene_node_id	target_gene_label	output_label	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_chain_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	primary_locator	citation_note	evidence_summary	limitations	curation_status	species_context	cell_type_context	assay_or_perturbation	effect_polarity	source_scope	route_evidence_id
M21B-LITEXP-6865	M21B-DOWNSTREAM:02750	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										SHH/N-Shh N-terminal fragment-LRP2/megalin documented translocation_or_localization_readout	SHHN-LRP2-endocytic-gradient-regulation	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002936;M21B-EVID-002879;M21B-DOWNSTREAM-EVID:004120;PMID:11964399; DOI:10.1074/jbc.M201933200; PMID:16801528; PMCID:PMC3957805; DOI:10.1369/jhc.5A6899.2006	M21B-LITEXP-6865	M21B-DOWNSTREAM-EVID:004120	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	PMID:11964399; DOI:10.1074/jbc.M201933200; PMID:16801528; PMCID:PMC3957805; DOI:10.1369/jhc.5A6899.2006	Review lead: PMCID:PMC5512543, Receptor-Mediated Endocytosis in the Proximal Tubule; PMCID:PMC13058979, Receptor-mediated endocytosis by Megalin: Exploring its role in ligand interaction and disease mechanisms; review-cited primary: PMID:11964399; PMID:16801528; primary locator: PMID:11964399; DOI:10.1074/jbc.M201933200; PMID:16801528; PMCID:PMC3957805; DOI:10.1369/jhc.5A6899.2006	Primary-supported claim: The reviews identify Sonic hedgehog as a megalin cargo and cite primary high-affinity N-Shh binding, megalin-dependent internalization, and epithelial trafficking blocked by anti-megalin antibody or RAP. Primary model/assay: Rat embryonic neuroepithelial/megalin-expressing cells and rat efferent-duct epithelium; ELISA, ligand displacement, SPR, microinjection, anti-megalin/RAP/heparin blockade, autoradiography and endosomal trafficking assays	Promote only non-lipid-modified ShhN/N-terminal-fragment binding and megalin-mediated endocytic trafficking; distinguish LRP2 uptake from productive PTCH1 signaling and make no SCI or terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	rat	Rat embryonic neuroepithelial/megalin-expressing cells and rat efferent-duct epithelium; ELISA, ligand displacement, SPR, microinjection, anti-megalin/RAP/heparin blockade, autoradiography and endosomal trafficking assays	not_reported	unknown	direct_edge	LITEXP:002746
M21B-LITEXP-6866	M21B-DOWNSTREAM:02751	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										Folate-binding protein/FBP-LRP2/megalin documented cellular_functional_readout	folate-binding-protein-LRP2-uptake	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002938;M21B-EVID-002881;M21B-DOWNSTREAM-EVID:004121;PMID:16128811; DOI:10.1111/j.1742-4658.2005.04857.x	M21B-LITEXP-6866	M21B-DOWNSTREAM-EVID:004121	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:16128811; DOI:10.1111/j.1742-4658.2005.04857.x	Review lead: PMCID:PMC5512543, Receptor-Mediated Endocytosis in the Proximal Tubule; PMID:16567952, New insights into carrier binding and epithelial uptake of the erythropoietic nutrients cobalamin and folate; review-cited primary: PMID:16128811; primary locator: PMID:16128811; DOI:10.1111/j.1742-4658.2005.04857.x	Primary-supported claim: The reviews cite primary SPR, renal-tubule and megalin-expressing-cell assays showing that soluble folate-binding protein binds megalin and undergoes receptor-associated uptake. Primary model/assay: Human and bovine milk folate-binding protein with purified rabbit megalin; rat kidney proximal-tubule sections, immortalized rat yolk-sac cells and renal microinjection; SPR, competition, RAP/anti-megalin blockade and radiolabeled uptake	Promote soluble FBP-to-megalin binding and uptake of the FBP/folate carrier context; do not substitute folate receptor 1 or claim free-folate transport, SCI relevance or terminal-TF output. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human; rat	Human and bovine milk folate-binding protein with purified rabbit megalin; rat kidney proximal-tubule sections, immortalized rat yolk-sac cells and renal microinjection; SPR, competition, RAP/anti-megalin blockade and radiolabeled uptake	not_reported	unknown	direct_edge	LITEXP:002747
M21B-LITEXP-6867	M21B-DOWNSTREAM:02752	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										Truncated apoB-70.5 lipoprotein-LRP2/megalin documented translocation_or_localization_readout	apoB70-5-LRP2-renal-catabolism	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002939;M21B-EVID-002882;M21B-DOWNSTREAM-EVID:004122;PMCID:PMC408451; DOI:10.1172/JCI102086	M21B-LITEXP-6867	M21B-DOWNSTREAM-EVID:004122	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	PMCID:PMC408451; DOI:10.1172/JCI102086	Review lead: PMCID:PMC5512543, Receptor-Mediated Endocytosis in the Proximal Tubule; PMCID:PMC11139167, Molecular mechanisms of lipoprotein receptor signalling; review-cited primary: PMCID:PMC408451; primary locator: PMCID:PMC408451; DOI:10.1172/JCI102086	Primary-supported claim: The reviews describe megalin as an endocytic lipoprotein receptor and cite primary evidence that apoB-70.5-containing lipoproteins bind megalin and undergo megalin-associated cellular uptake and catabolism. Primary model/assay: Human apoB-70.5/B-100 kindred plasma, purified rabbit and human kidney megalin, differentiated F9 cells and LDLR-expressing controls; ligand blotting, solid-phase binding, competition, uptake/degradation and in-vivo organ catabolism assays	Promote the unusual truncated apoB-70.5 lipoprotein form and megalin-mediated uptake/catabolism only; do not generalize to all apoB100 LDL or collapse with LDLR binding, SCI relevance or terminal-TF output. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	Human apoB-70.5/B-100 kindred plasma, purified rabbit and human kidney megalin, differentiated F9 cells and LDLR-expressing controls; ligand blotting, solid-phase binding, competition, uptake/degradation and in-vivo organ catabolism assays	not_reported	unknown	direct_edge	LITEXP:002748
M21B-LITEXP-6868	M21B-DOWNSTREAM:02753	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										Apolipoprotein M/apoM-LRP2/megalin documented translocation_or_localization_readout	apoM-LRP2-renal-clearance	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002944;M21B-EVID-002887;M21B-DOWNSTREAM-EVID:004123;PMID:16099815; DOI:10.1210/me.2005-0209	M21B-LITEXP-6868	M21B-DOWNSTREAM-EVID:004123	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	PMID:16099815; DOI:10.1210/me.2005-0209	Review lead: PMID:17101555, Apolipoprotein M: progress in understanding its regulation and metabolic functions; PMCID:PMC5512543, Receptor-Mediated Endocytosis in the Proximal Tubule; review-cited primary: PMID:16099815; primary locator: PMID:16099815; DOI:10.1210/me.2005-0209	Primary-supported claim: The reviews cite primary SPR, megalin-expressing-cell and kidney-specific megalin-deficiency evidence that apoM binds megalin and is recovered by megalin-mediated proximal-tubule uptake. Primary model/assay: Recombinant human apoM with immobilized megalin by SPR; cultured rat yolk-sac cells; kidney-specific megalin-deficient mice and human/mouse/rat urine comparisons; binding, endocytosis and urinary-excretion assays	Promote apoM-to-megalin binding and kidney uptake/clearance only; apoM is principally HDL-associated but the cited recombinant/free-protein assay is the direct binding model, and no SCI or terminal-TF inference is made. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human; mouse; rat	Recombinant human apoM with immobilized megalin by SPR; cultured rat yolk-sac cells; kidney-specific megalin-deficient mice and human/mouse/rat urine comparisons; binding, endocytosis and urinary-excretion assays	not_reported	unknown	direct_edge	LITEXP:002749
M21B-LITEXP-6869	M21B-DOWNSTREAM:02754	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										RBP4/retinol-binding protein-retinol complex-LRP2/megalin documented translocation_or_localization_readout	RBP4-retinol-LRP2-vitamin-A-transport	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002945;M21B-EVID-002888;M21B-DOWNSTREAM-EVID:004124;PMID:10203351; DOI:10.1681/ASN.V104685; PMID:11274224; DOI:10.1681/ASN.V124637	M21B-LITEXP-6869	M21B-DOWNSTREAM-EVID:004124	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	PMID:10203351; DOI:10.1681/ASN.V104685; PMID:11274224; DOI:10.1681/ASN.V124637	Review lead: PMCID:PMC5512543, Receptor-Mediated Endocytosis in the Proximal Tubule; PMID:16700009, The retinol-binding protein system: a potential paradigm for steroid-binding globulins?; review-cited primary: PMID:10203351; PMID:11274224; primary locator: PMID:10203351; DOI:10.1681/ASN.V104685; PMID:11274224; DOI:10.1681/ASN.V124637	Primary-supported claim: The reviews cite primary SPR, megalin-deficiency, renal uptake and polarized-tubule transport evidence that RBP4-retinol binds megalin and is internalized/transcytosed for vitamin-A handling. Primary model/assay: Human, rat and mouse renal proximal tubules; purified RBP-retinol with SPR and immortalized rat yolk-sac/renal proximal-tubule cells; megalin-deficient mice, anti-megalin/RAP competition, polarized transcytosis and retinol/RBP urinary-loss assays	Promote the RBP4-retinol carrier complex, megalin binding and reported renal transcytosis/clearance; do not substitute STRA6, claim free-retinol uptake through LRP2, or infer SCI or terminal-TF output. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human; mouse; rat	Human, rat and mouse renal proximal tubules; purified RBP-retinol with SPR and immortalized rat yolk-sac/renal proximal-tubule cells; megalin-deficient mice, anti-megalin/RAP competition, polarized transcytosis and retinol/RBP urinary-loss assays	not_reported	unknown	direct_edge	LITEXP:002750
M21B-LITEXP-6870	M21B-DOWNSTREAM:02755	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										Transthyretin/TTR-LRP2/megalin documented cellular_functional_readout	TTR-LRP2-renal-uptake	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002946;M21B-EVID-002889;M21B-DOWNSTREAM-EVID:004125;PMID:10982792; DOI:10.1074/jbc.M002886200	M21B-LITEXP-6870	M21B-DOWNSTREAM-EVID:004125	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:10982792; DOI:10.1074/jbc.M002886200	Review lead: PMID:9574443, Megalin-mediated endocytosis in renal proximal tubule; PMCID:PMC5512543, Receptor-Mediated Endocytosis in the Proximal Tubule; review-cited primary: PMID:10982792; primary locator: PMID:10982792; DOI:10.1074/jbc.M002886200	Primary-supported claim: The reviews identify transthyretin as a megalin ligand and cite primary binding, megalin-dependent cellular uptake and megalin-deficient kidney evidence, including free and carrier-complexed TTR. Primary model/assay: Radiolabeled human/rat transthyretin, free or complexed with thyroxine or retinol-binding protein, in immortalized rat yolk-sac cells and rat renal systems; megalin antibody/RAP blockade, binding/uptake/degradation assays and megalin-deficient mouse kidney sections	Promote TTR-to-megalin binding and renal uptake only; preserve apo versus thyroxine/RBP-complexed TTR and do not infer thyroid-hormone signaling, LRP2 intracellular transcription, SCI relevance or terminal-TF output. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human; mouse; rat	Radiolabeled human/rat transthyretin, free or complexed with thyroxine or retinol-binding protein, in immortalized rat yolk-sac cells and rat renal systems; megalin antibody/RAP blockade, binding/uptake/degradation assays and megalin-deficient mouse kidney sections	not_reported	unknown	direct_edge	LITEXP:002751
M21B-LITEXP-6871	M21B-DOWNSTREAM:02756	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										MICA-KLRK1/NKG2D documented phosphorylation_or_activation_readout	MICA-NKG2D-NK-activation	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002956;M21B-EVID-002899;M21B-DOWNSTREAM-EVID:004126;PMID:10426993; PMID:11955595; DOI:10.1126/science.285.5428.727	M21B-LITEXP-6871	M21B-DOWNSTREAM-EVID:004126	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	PMID:10426993; PMID:11955595; DOI:10.1126/science.285.5428.727	Review lead: PMCID:PMC5890157, NKG2D and Its Ligands: One for All, All for One; PMCID:PMC3100565, The Structural Basis of Ligand Recognition by Natural Killer Cell Receptors; review-cited primary: PMID:10426993; PMID:11955595; primary locator: PMID:10426993; PMID:11955595; DOI:10.1126/science.285.5428.727	Primary-supported claim: MICA is a stress-inducible ligand for NKG2D and engagement activates NK-cell and T-cell cytotoxic responses. Primary model/assay: Human MICA-expressing transfectants and epithelial tumor cells with primary human NK, gamma-delta T and CD8-positive T-cell effectors; recombinant NKG2D/ligand structural and binding systems	Preserve membrane-associated stress-inducible MICA, human KLRK1/NKG2D-DAP10 context and allele/avidity limits; no SCI or terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	Human MICA-expressing transfectants and epithelial tumor cells with primary human NK, gamma-delta T and CD8-positive T-cell effectors; recombinant NKG2D/ligand structural and binding systems	not_reported	activating	direct_edge	LITEXP:002752
M21B-LITEXP-6872	M21B-DOWNSTREAM:02757	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										ULBP2/RAET1H-KLRK1/NKG2D documented translocation_or_localization_readout	ULBP2-NKG2D-NK-activation	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002959;M21B-EVID-002902;M21B-DOWNSTREAM-EVID:004127;PMID:11239445; PMID:11777960; PMID:21224393; DOI:10.1016/S1074-7613(01)00095-4	M21B-LITEXP-6872	M21B-DOWNSTREAM-EVID:004127	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	PMID:11239445; PMID:11777960; PMID:21224393; DOI:10.1016/S1074-7613(01)00095-4	Review lead: PMCID:PMC5890157, NKG2D and Its Ligands: One for All, All for One; PMCID:PMC3457034, Human NKG2D-ligands: cell biology strategies to ensure immune recognition; review-cited primary: PMID:11239445; PMID:11777960; PMID:21224393; primary locator: PMID:11239445; PMID:11777960; PMID:21224393; DOI:10.1016/S1074-7613(01)00095-4	Primary-supported claim: ULBP2 is a human NKG2D ligand that activates NK-cell signaling and cytotoxicity, with membrane-anchor-dependent trafficking and down-modulation differences. Primary model/assay: Human ULBP2-expressing CHO and tumor-cell systems, primary human NK cells, soluble ULBP/NKG2D interaction, signaling and cytotoxicity assays; GPI-linked and transmembrane ULBP2 forms compared	Preserve ULBP2/RAET1H membrane-anchor and ligand-density context; do not equate soluble ULBP2 with productive surface signaling or infer SCI/terminal-TF effects. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	Human ULBP2-expressing CHO and tumor-cell systems, primary human NK cells, soluble ULBP/NKG2D interaction, signaling and cytotoxicity assays; GPI-linked and transmembrane ULBP2 forms compared	not_reported	activating	direct_edge	LITEXP:002753
M21B-LITEXP-6873	M21B-DOWNSTREAM:02758	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										HLA-C-CD160 documented cellular_functional_readout	HLA-C-CD160-NK-activation	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002972;M21B-EVID-002915;M21B-DOWNSTREAM-EVID:004128;PMID:12486241; PMCID:PMC139252	M21B-LITEXP-6873	M21B-DOWNSTREAM-EVID:004128	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:12486241; PMCID:PMC139252	Review lead: PMCID:PMC4163173, CD160 isoforms and regulation of CD4 and CD8 T-cell responses; PMCID:PMC3088962, HLA-C as a mediator of natural killer and T-cell activation; review-cited primary: PMID:12486241; PMCID:PMC139252; primary locator: PMID:12486241; PMCID:PMC139252	Primary-supported claim: HLA-C directly interacts with CD160 and triggers cytotoxicity in circulating human CD56dim CD16-positive NK cells. Primary model/assay: Human HLA-Cw3-expressing K562 targets, soluble recombinant HLA-Cw3/CD160 binding, CD160-expressing NK-cell lines and primary peripheral-blood NK cytotoxicity/blocking assays	Review-guided primary candidate; materialize as bounded HLA-C/CD160 binding and NK cytotoxicity. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	Human HLA-Cw3-expressing K562 targets, soluble recombinant HLA-Cw3/CD160 binding, CD160-expressing NK-cell lines and primary peripheral-blood NK cytotoxicity/blocking assays	not_reported	activating	direct_edge	LITEXP:002754
M21B-LITEXP-6874	M21B-DOWNSTREAM:02759	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										Influenza A hemagglutinin-NCR1/NKp46 documented cellular_functional_readout	IAV-HA-NKp46-recognition	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002975;M21B-EVID-002918;M21B-DOWNSTREAM-EVID:004129;PMID:11234016; PMID:20147410	M21B-LITEXP-6874	M21B-DOWNSTREAM-EVID:004129	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:11234016; PMID:20147410	Review lead: PMCID:PMC3972465, Structural basis for recognition of cellular and viral ligands by NK cell receptors; PMCID:PMC6514059, The Natural Cytotoxicity Receptors in Health and Disease; review-cited primary: PMID:11234016; PMID:20147410; primary locator: PMID:11234016; PMID:20147410	Primary-supported claim: Influenza A hemagglutinin binds sialylated NKp46 and contributes to lysis of influenza-infected target cells by human NK cells. Primary model/assay: Human NKp46-Ig and influenza hemagglutinin binding assays; virus-infected target-cell lysis, sialylation dependence, NKp46 glycan/O-glycan mutagenesis and receptor-blockade comparisons	Review-guided primary candidate; materialize as bounded influenza-A-HA/NKp46 recognition and NK lysis. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	Human NKp46-Ig and influenza hemagglutinin binding assays; virus-infected target-cell lysis, sialylation dependence, NKp46 glycan/O-glycan mutagenesis and receptor-blockade comparisons	not_reported	activating	direct_edge	LITEXP:002755
