path_expression	route_tier	missing_layers	intracellular_status	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	output_node_id	input_evidence_type	route_linkage_status	causal_status	traversal_status	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	source_scope	curation_status	expansion_id	source_queue_id	known_layers	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	output_label	pathway_name	output_evidence_type	evidence_ids	source_evidence_record_id	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	primary_locator	citation_note	evidence_summary	limitations	route_evidence_id
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0464	M21B-DOWNSTREAM:00571	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE04715	Histamine	M21B-E001346	NODE04784	HRH1/H1 histamine receptor	M21B-E001816	NODE04282	GNAQ/GNA11	histamine-HRH1-GNAQ/GNA11-associated electrophysiological and second-messenger output	histamine-HRH1-GNAQ-GNA11-electrophysiological-output	composite_primary_gpcr_functional_output	M21B-E001346;M21B-EVID-001289;M21B-DOWNSTREAM-EVID:000995;M21B-E001816;M21B-EVID-001759;PMID:1722337	M21B-DOWNSTREAM-EVID:000995	second_messenger_readout	bovine; Xenopus; mammalian	Bovine adrenal-medulla HRH1/H1 receptor cDNA expressed in Xenopus oocytes and COS-7 cells; receptor binding and electrophysiological response assays	Extracellular histamine engagement of plasma-membrane HRH1/H1; GNAQ/GNA11-associated receptor continuation and electrophysiological/second-messenger output	No SCI transfer inferred; oocyte and heterologous-receptor systems only	Retain histamine-HRH1 binding and graph-linked GNAQ/GNA11 continuation with measured electrophysiological receptor output; TF and terminal target-gene layers remain unresolved.	Histamine binding, [3H]mepyramine displacement and HRH1/H1-dependent Xenopus-oocyte electrophysiological assays	activating	PMID:1722337	Primary cloned HRH1/H1 receptor binding and electrophysiological study	Primary evidence supports histamine binding and activating cloned bovine HRH1/H1 receptor in expression systems with receptor-specific antagonist displacement and oocyte electrophysiological response. The overlay links that receptor claim to the existing graph-supported GNAQ/GNA11 continuation without asserting a terminal transcriptional endpoint.	Preserve the cloned bovine receptor, Xenopus-oocyte and COS-7 assay contexts; do not infer a universal GNAQ/GNA11 mechanism, SCI-specific function or terminal gene expression.	LITEXP:000464
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0465	M21B-DOWNSTREAM:00575	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE04715	Histamine	M21B-E001357	NODE04786	HRH3/H3 histamine receptor	M21B-E002039	NODE04271	GNAI/O/Z	histamine-HRH3-GNAI/O/Z-associated inhibition of forskolin-stimulated cAMP output	histamine-HRH3-GNAI-O-Z-cAMP-output	composite_primary_gpcr_second_messenger_output	M21B-E001357;M21B-EVID-001300;M21B-DOWNSTREAM-EVID:001001;M21B-E002039;M21B-EVID-001982;PMID:10347254	M21B-DOWNSTREAM-EVID:001001	second_messenger_readout	human; rat	Human HRH3/H3 receptor clone expressed in multiple transfected cell lines with rat-brain expression comparison; cAMP and agonist-pharmacology assays	Extracellular histamine engagement of plasma-membrane HRH3/H3; GNAI/O/Z-associated receptor continuation and inhibition of forskolin-stimulated cAMP	No SCI transfer inferred; transfected-cell and rat-brain comparison systems only	Retain histamine-HRH3 binding, graph-linked GNAI/O/Z continuation and measured cAMP inhibition; TF and terminal target-gene layers remain unresolved.	Histamine-dependent inhibition of forskolin-stimulated cAMP formation with H3 pharmacology in cloned-receptor cell lines	inhibitory	PMID:10347254	Primary cloned HRH3/H3 receptor cAMP inhibition study	Primary evidence supports histamine activation of cloned human HRH3/H3 receptor in transfected cell lines, producing inhibition of forskolin-stimulated cAMP formation with H3 pharmacology. The route remains a bounded evidence overlay connected to the existing GNAI/O/Z graph continuation.	Preserve transfected-cell and rat-brain comparison contexts; do not infer a universal GNAI/O/Z mechanism, SCI-specific function or terminal gene expression.	LITEXP:000465
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0466	M21B-DOWNSTREAM:00589	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE04140	GLP-1	M21B-E001391	NODE04142	GLP1R/GLP-1 receptor	M21B-E001828	NODE04283	GNAS	GLP-1-GLP1R-GNAS-associated adenylyl-cyclase/cAMP output	GLP-1-GLP1R-GNAS-cAMP-output	composite_primary_gpcr_second_messenger_output	M21B-E001391;M21B-EVID-001334;M21B-DOWNSTREAM-EVID:001026;M21B-E001828;M21B-EVID-001771;PMID:1326760	M21B-DOWNSTREAM-EVID:001026	second_messenger_readout	mammalian	Mammalian COS-cell expression of cloned GLP1R; radioligand-binding and adenylyl-cyclase assays	Extracellular GLP-1 engagement of plasma-membrane GLP1R; GNAS-associated receptor continuation and stimulation of adenylyl cyclase/cAMP	No SCI transfer inferred; heterologous COS-cell receptor system only	Retain GLP-1-GLP1R binding and graph-linked GNAS continuation with measured adenylyl-cyclase/cAMP output; TF and terminal target-gene layers remain unresolved.	GLP-1 binding and GLP-1-stimulated adenylyl-cyclase assays in cloned GLP1R-expressing COS cells	activating	PMID:1326760	Primary cloned GLP1R binding and adenylyl-cyclase study	Primary evidence supports GLP-1 binding and activation of cloned GLP1R in transfected COS cells, stimulating adenylyl cyclase. The overlay connects that receptor-output claim to the existing graph-supported GNAS continuation without asserting a terminal transcriptional endpoint.	Preserve the cloned-receptor and COS-cell assay context; do not infer a universal GNAS mechanism, endogenous tissue response, SCI-specific function or terminal gene expression.	LITEXP:000466
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0467	M21B-DOWNSTREAM:00591	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE04235	Glucagon	M21B-E001393	NODE04003	GCGR/glucagon receptor	M21B-E001829	NODE04283	GNAS	glucagon-GCGR-GNAS-associated cAMP and calcium output	glucagon-GCGR-GNAS-cAMP-calcium-output	composite_primary_gpcr_second_messenger_output	M21B-E001393;M21B-EVID-001336;M21B-DOWNSTREAM-EVID:001028;M21B-E001829;M21B-EVID-001772;PMID:8384375	M21B-DOWNSTREAM-EVID:001028	second_messenger_readout	mammalian	Recombinant GCGR expression in mammalian cells; glucagon binding, cAMP-accumulation and calcium-mobilization assays	Extracellular glucagon engagement of plasma-membrane GCGR; GNAS-associated receptor continuation with cAMP and calcium output	No SCI transfer inferred; recombinant-receptor systems only	Retain glucagon-GCGR binding and graph-linked GNAS continuation with measured cAMP/calcium output; TF and terminal target-gene layers remain unresolved.	Glucagon binding, cAMP accumulation and calcium-mobilization assays in recombinant GCGR systems	activating	PMID:8384375	Primary cloned GCGR binding and second-messenger response study	Primary evidence supports glucagon binding and activation of the cloned glucagon receptor in recombinant cells, producing cAMP and calcium responses. The overlay connects this measured output to the existing GNAS continuation without asserting a terminal transcriptional endpoint.	Preserve recombinant-cell context and the measured second-messenger endpoints; do not infer a universal GNAS mechanism, endogenous tissue response, SCI-specific function or terminal gene expression.	LITEXP:000467
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0468	M21B-DOWNSTREAM:00607	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE11578	Urotensin II	M21B-E001409	NODE11620	UTS2R/GPR14 urotensin-II receptor	M21B-E003353	NODE04271	GNAI/O/Z	urotensin-II-UTS2R-GNAI/O/Z-associated calcium-mobilization output	urotensin-II-UTS2R-GNAI-O-Z-calcium-output	composite_primary_gpcr_second_messenger_output	M21B-E001409;M21B-EVID-001352;M21B-DOWNSTREAM-EVID:001046;M21B-E003353;M21B-EVID-003296;PMID:10581185	M21B-DOWNSTREAM-EVID:001046	second_messenger_readout	mammalian	Recombinant UTS2R/GPR14 expression systems; mature cyclic urotensin-II binding and calcium-response assays	Extracellular urotensin-II engagement of plasma-membrane UTS2R/GPR14; GNAI/O/Z-associated receptor continuation with calcium mobilization	No SCI transfer inferred; recombinant-receptor systems only	Retain mature urotensin-II-UTS2R binding and graph-linked GNAI/O/Z continuation with measured calcium mobilization; TF and terminal target-gene layers remain unresolved.	Mature cyclic urotensin-II binding and receptor-dependent calcium-mobilization assays	activating	PMID:10581185	Primary cloned UTS2R/GPR14 binding and calcium-response study	Primary evidence supports mature cyclic urotensin-II binding and activation of cloned UTS2R/GPR14 in recombinant systems, producing calcium mobilization. The overlay retains one graph-linked receptor-proximal continuation while preserving the receptor's broader coupling context.	Preserve mature cyclic ligand and recombinant-receptor assay context; do not infer exclusive GNAI/O/Z coupling, SCI-specific function or terminal gene expression.	LITEXP:000468
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0469	M21B-DOWNSTREAM:00635	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE00540	Anandamide/N-arachidonoylethanolamine	M21B-E001455	NODE02268	CNR1/CB1 cannabinoid receptor	M21B-E001840	NODE04268	GNAI	anandamide-CB1-GNAI-associated inhibition of forskolin-stimulated cAMP output	anandamide-CB1-GNAI-cAMP-output	composite_primary_gpcr_second_messenger_output	M21B-E001455;M21B-EVID-001398;M21B-DOWNSTREAM-EVID:001080;M21B-E001840;M21B-EVID-001783;PMID:8768742	M21B-DOWNSTREAM-EVID:001080	second_messenger_readout	human	CHO cells expressing cloned human CB1 receptor and control cells; anandamide radioligand competition, cAMP and pertussis-toxin assays	Extracellular anandamide engagement of plasma-membrane CB1; GNAI-associated receptor continuation and inhibition of forskolin-stimulated cAMP	No SCI transfer inferred; cloned-receptor CHO-cell system only	Retain anandamide-CB1 binding, graph-linked GNAI continuation and measured cAMP inhibition; TF and terminal target-gene layers remain unresolved.	Anandamide radioligand competition, inhibition of forskolin-stimulated cAMP and pertussis-toxin sensitivity	inhibitory	PMID:8768742	Primary cloned CB1 binding and cAMP-inhibition study	Primary evidence supports anandamide binding to cloned human CB1 and receptor-mediated inhibition of forskolin-stimulated cAMP with pertussis-toxin sensitivity. The overlay connects the measured output to the existing graph-supported GNAI continuation without asserting a terminal transcriptional endpoint.	Preserve the cloned human CB1 and CHO-cell context; do not infer universal cannabinoid coupling, endogenous tissue response, SCI-specific function or terminal gene expression.	LITEXP:000469
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0470	M21B-DOWNSTREAM:00636	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE00540	Anandamide/N-arachidonoylethanolamine	M21B-E001456	NODE02269	CNR2/CB2 cannabinoid receptor	M21B-E002051	NODE04271	GNAI/O/Z	anandamide-CB2-GNAI/O/Z-associated inhibition of forskolin-stimulated cAMP output	anandamide-CB2-GNAI-O-Z-cAMP-output	composite_primary_gpcr_second_messenger_output	M21B-E001456;M21B-EVID-001399;M21B-DOWNSTREAM-EVID:001081;M21B-E002051;M21B-EVID-001994;PMID:7565624	M21B-DOWNSTREAM-EVID:001081	second_messenger_readout	human	Human CB2 receptor expressed in stable AtT-20 and CHO cell systems; radioligand-binding and forskolin-stimulated cAMP assays	Extracellular anandamide engagement of plasma-membrane CB2; GNAI/O/Z-associated receptor continuation and inhibition of forskolin-stimulated cAMP	No SCI transfer inferred; cloned-receptor AtT-20 and CHO systems only	Retain anandamide-CB2 binding, graph-linked GNAI/O/Z continuation and measured cAMP inhibition; TF and terminal target-gene layers remain unresolved.	Anandamide binding and inhibition of forskolin-stimulated cAMP in CB2-expressing cells with CB1 comparison	inhibitory	PMID:7565624	Primary cloned CB2 binding and cAMP-inhibition study	Primary evidence supports anandamide binding and inhibition of forskolin-stimulated cAMP in CB2-expressing cells. The overlay connects this receptor-output observation to the existing GNAI/O/Z continuation while preserving the distinction between receptor-proximal output and terminal transcription.	Preserve the stable AtT-20/CHO and CB1-comparison contexts; do not infer universal GNAI/O/Z coupling, endogenous tissue response, SCI-specific function or terminal gene expression.	LITEXP:000470
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0471	M21B-DOWNSTREAM:00640	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE08160	Norepinephrine/noradrenaline	M21B-E001463	NODE00337	ADRB1/beta1 adrenergic receptor	M21B-E002048	NODE04283	GNAS	norepinephrine-ADRB1-GNAS-associated cardiac cAMP output	norepinephrine-ADRB1-GNAS-cardiac-cAMP-output	composite_primary_gpcr_second_messenger_output	M21B-E001463;M21B-EVID-001406;M21B-DOWNSTREAM-EVID:001085;M21B-E002048;M21B-EVID-001991;PMID:2575531	M21B-DOWNSTREAM-EVID:001085	second_messenger_readout	rat	Primary rat cardiac cells with beta1/beta2 antagonist site-occlusion and noradrenaline-induced cAMP-accumulation assays	Extracellular norepinephrine engagement of cardiac beta1 adrenergic receptor; GNAS-associated receptor continuation and cardiac cAMP output	No SCI transfer inferred; primary cardiac-cell context only	Retain norepinephrine-ADRB1 pharmacology and graph-linked GNAS continuation with measured cardiac cAMP output; TF and terminal target-gene layers remain unresolved.	Noradrenaline-induced cAMP accumulation with beta1/beta2 antagonist pharmacology in primary rat cardiac cells	activating	PMID:2575531	Primary beta1-adrenergic cardiac cAMP pharmacology study	Primary evidence supports a predominantly beta1 cardiac receptor population and noradrenaline-induced cAMP accumulation. The overlay links that receptor-proximal observation to the existing GNAS continuation without asserting a terminal transcriptional endpoint.	Preserve primary rat cardiac-cell and antagonist-occlusion context; do not infer universal ADRB1/GNAS coupling, SCI-specific function or terminal gene expression.	LITEXP:000471
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0472	M21B-DOWNSTREAM:00701	ligand|receptor|intracellular_continuation|cellular_functional_readout	NODE08573	Orexin-A/orexin-B/hypocretin	M21B-E001557	NODE04618	HCRTR1/OX1R orexin receptor	M21B-E004372	NODE04281	GNAQ	orexin-OX1R-GNAQ-associated receptor signaling and feeding output	orexin-OX1R-GNAQ-feeding-output	composite_primary_gpcr_cellular_functional_output	M21B-E001557;M21B-EVID-001500;M21B-DOWNSTREAM-EVID:001171;M21B-E004372;M21B-EVID-004315;PMID:9491897	M21B-DOWNSTREAM-EVID:001171	cellular_functional_readout	rat	Rat orexin-receptor expression systems and rat feeding models; orexin-A/B ligand activation, receptor expression and downstream feeding readouts	Extracellular orexin-A/B engagement of plasma-membrane OX1R/HCRTR1; GNAQ-associated receptor continuation and receptor-dependent feeding output	No SCI transfer inferred; rat receptor-expression and feeding-model contexts only	Retain orexin-A/B-OX1R engagement, graph-linked GNAQ continuation and receptor-dependent feeding readout; TF and terminal target-gene layers remain unresolved.	Orexin-A/B ligand activation in cloned receptor systems and rat feeding-response assays	activating	PMID:9491897	Primary orexin receptor discovery and feeding-response study	Primary evidence supports orexin-A/B as ligands for cloned orexin receptor systems and demonstrates receptor-dependent signaling and feeding responses. The overlay connects the receptor claim to the existing GNAQ continuation while retaining the behavioral output as context-specific evidence.	Preserve rat receptor-expression and feeding-model contexts; do not infer a universal GNAQ mechanism, SCI-specific function or terminal gene expression.	LITEXP:000472
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0473	M21B-DOWNSTREAM:00709	ligand|receptor|intracellular_continuation|second_messenger_readout|cellular_functional_readout	NODE06890	Medium-chain fatty acids/MCFAs	M21B-E001568	NODE04411	GPR84	M21B-E003305	NODE04271	GNAI/O/Z	medium-chain-fatty-acids-GPR84-GNAI/O/Z-associated calcium/cAMP and inflammatory output	medium-chain-fatty-acids-GPR84-GNAI-O-Z-inflammatory-output	composite_primary_gpcr_second_messenger_cellular_output	M21B-E001568;M21B-EVID-001511;M21B-DOWNSTREAM-EVID:001185;M21B-E003305;M21B-EVID-003248;PMID:16966319	M21B-DOWNSTREAM-EVID:001185	cellular_functional_readout	human	Human GPR84-expressing heterologous cells and leukocyte/monocyte-macrophage systems; MCFA concentration-response, calcium, cAMP, GTPgammaS and IL-12 p40 assays	Extracellular MCFA engagement of plasma-membrane GPR84; GNAI/O/Z-associated receptor continuation with calcium/cAMP and inflammatory output	No SCI transfer inferred; heterologous-receptor and leukocyte/monocyte-macrophage contexts only	Retain MCFA-GPR84 binding, graph-linked GNAI/O/Z continuation and measured calcium/cAMP/inflammatory outputs; TF and terminal target-gene layers remain unresolved.	MCFA concentration-response, calcium, cAMP, GTPgammaS and LPS-amplified IL-12 p40 assays	activating	PMID:16966319	Primary GPR84 medium-chain-fatty-acid signaling and inflammatory-output study	Primary evidence supports MCFA-dependent calcium, cAMP and GTPgammaS responses through GPR84, together with leukocyte expression and LPS-amplified IL-12 p40 output. The overlay connects the measured receptor-proximal outputs to the existing GNAI/O/Z continuation without asserting a terminal transcriptional endpoint.	Preserve heterologous-receptor and leukocyte/monocyte-macrophage contexts and the reported uncertainty around exclusive physiological pairing; do not infer universal GNAI/O/Z coupling, SCI-specific function or terminal gene expression.	LITEXP:000473
