evidence_id	regulator_key	regulator_symbol	species_scope	evidence_layer	support_kind	cell_or_model	assay_or_perturbation	observation	effect_direction	primary_citation	corroborating_citation	route_or_module_relevance	target_pair_scope	exportable	canonical_write_performed	limitations
public_tf_evidence_batch028_regulator_elob	elob	ELOB	mouse	regulator_identity_and_regulatory_capacity	authoritative_annotation_and_primary_literature	mouse elongin/VHL-complex models	Elongin-complex and protein-adaptor assays	ELOB is an elongin-complex adaptor, not a strict sequence-specific TF; no queued target was shown.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/gene/67673	https://pubmed.ncbi.nlm.nih.gov/9869640/	noncanonical protein/transcriptional-complex capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, machinery, protein, RNA, ligand and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch028_regulator_u2af1	u2af1	U2AF1	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human spliceosome/RNA-binding models	RNA binding, splice-site recognition and splicing perturbation	U2AF1 is an RNA-binding spliceosomal regulator; no queued transcript was linked with target-specific direction.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC4429597/	https://pubmed.ncbi.nlm.nih.gov/10617206/	noncanonical RNA-processing capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, machinery, protein, RNA, ligand and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch028_regulator_taf9b	taf9b	TAF9B	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse neuronal core-promoter models	ChIP-seq, knockout and TAF9/TAF9B complex assays	TAF9B is a noncanonical core-promoter regulator with nonqueued neuronal target evidence; queued targets were not validated.	queued-pair direction not established except explicitly recorded limited associations	https://pubmed.ncbi.nlm.nih.gov/25006164/	https://pmc.ncbi.nlm.nih.gov/articles/PMC1140618/	noncanonical transcriptional-machinery capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, machinery, protein, RNA, ligand and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch028_regulator_palb2	palb2	PALB2	human	regulator_identity_and_regulatory_capacity	authoritative_annotation_and_primary_literature	human BRCA1/BRCA2/RAD51 DNA-repair models	DNA-repair, chromatin and protein-complex assays	PALB2 is a DNA-repair scaffold, not a strict TF; no queued receptor/transporter target mechanism was found.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/gene/79728	https://pmc.ncbi.nlm.nih.gov/articles/PMC4094107/	noncanonical DNA-repair/chromatin capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, machinery, protein, RNA, ligand and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch028_regulator_gspt2	gspt2	GSPT2/eRF3b	human	regulator_identity_and_regulatory_capacity	authoritative_annotation_and_primary_literature	human translation-termination models	eRF1-dependent translation and protein-complex assays	GSPT2 is a translation-termination/protein regulator; GSPT1 paralog context is not transferable to queued targets.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/gene/23708	https://pmc.ncbi.nlm.nih.gov/articles/PMC1168810/	noncanonical translation/protein-regulator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, machinery, protein, RNA, ligand and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch028_regulator_sumo1	sumo1	SUMO1	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human and mouse SUMO/chromatin models	chromatin-affinity sequencing, sumoylation and expression assays	SUMO1 is a ubiquitin-like protein modifier, not a sequence-specific TF; the queued mouse rows lack target-specific direction.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC3488252/	https://www.uniprot.org/uniprotkb/P63166/entry	noncanonical chromatin/protein-modifier capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, machinery, protein, RNA, ligand and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch028_regulator_morc3	morc3	MORC3	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse ES-cell chromatin/ERV models	ChIP-seq, H3K4 localization, ERV silencing and perturbation	MORC3 is a noncanonical chromatin/ATPase regulator; queued target loci were not validated.	queued-pair direction not established except explicitly recorded limited associations	https://pubmed.ncbi.nlm.nih.gov/27528681/	https://www.nature.com/articles/s41467-021-26288-7	noncanonical chromatin-silencing capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, machinery, protein, RNA, ligand and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch028_regulator_safb	safb	SAFB	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human and mouse DNA/RNA-binding scaffold models	ChIP, S/MAR binding, RNA association and perturbation	SAFB is a DNA/RNA-binding chromatin scaffold and transcription/splicing cofactor, but none of the queued targets was validated.	queued-pair direction not established except explicitly recorded limited associations	https://pubmed.ncbi.nlm.nih.gov/19901029/	https://pubmed.ncbi.nlm.nih.gov/37468167/	noncanonical chromatin/RNA-coregulator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, machinery, protein, RNA, ligand and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch028_regulator_ddx20	ddx20	DDX20/Gemin3	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human RNA-helicase/protein-complex models	RNA helicase, EGR interaction and promoter-repression assays	DDX20 is primarily an RNA helicase and protein-complex cofactor; queued targets were not validated.	queued-pair direction not established except explicitly recorded limited associations	https://pubmed.ncbi.nlm.nih.gov/10601333/	https://pubmed.ncbi.nlm.nih.gov/14699164/	noncanonical RNA/protein-coregulator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, machinery, protein, RNA, ligand and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch028_regulator_tcf25	tcf25	TCF25/NULP1	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human NFAT and ribosome-quality-control models	protein interaction, reporter and RQC assays	TCF25 has uncertain historical DNA-binding annotation; stronger evidence supports noncanonical protein/RQC functions, not queued mRNA targets.	queued-pair direction not established except explicitly recorded limited associations	https://www.uniprot.org/uniprotkb/Q9BQ70/entry	https://pmc.ncbi.nlm.nih.gov/articles/PMC7660797/	noncanonical protein/transcriptional-coregulator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, machinery, protein, RNA, ligand and cross-species evidence is retained separately from canonical promoter-TF evidence.
