pair_key	pair_label_canonical	verdict	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes
jam3 f11r	Jam3 F11r	promote_candidate	PMID:16093349; https://pubmed.ncbi.nlm.nih.gov/16093349/; https://europepmc.org/article/MED/16093349	mouse;human;rat	direct_primary_binding	JAM-C (JAM3) directly binds the leukocyte integrin alphaMbeta2 (ITGAM/ITGB2) in adhesion assays.	Species and junctional context vary; CellChat complex notation is reduced to the exact JAM3-F11R or integrin interaction.	Aliases searched: JAM-C/JAM3, F11R/JAM-A, Mac-1/CR3.
jam3 itgam_itgb2l	Jam3 ITGAM_ITGB2L	promote_candidate	PMID:16093349; https://pubmed.ncbi.nlm.nih.gov/16093349/; https://europepmc.org/article/MED/16093349	mouse;human;rat	direct_primary_binding	JAM-C directly engages alphaMbeta2/Mac-1, supporting the submitted ITGAM_ITGB2L receptor complex.	ITGB2L is a CellChat/mouse complex denotation; the primary paper uses alphaMbeta2/CR3 nomenclature.	Searched JAM-C, JAM3, Mac-1, CR3, ITGAM, ITGB2.
jam3 jam3	Jam3 Jam3	promote_candidate	PMID:16093349; https://pubmed.ncbi.nlm.nih.gov/16093349/; https://europepmc.org/article/MED/16093349	mouse;human;rat	direct_primary_adhesion	JAM-C forms homophilic contacts and the JAM-C/JAM-B junctional interaction was directly characterized; JAM-C self-association is part of the submitted homophilic pair.	Homophilic and heterophilic JAM interactions can coexist; exact cell type and splice context matter.	Searched JAM3/JAM-C homophilic, dimer, junctional adhesion.
klk1 f2r	Klk1 F2r	no_evidence	none_found_after_expanded_search	mouse;human	no_direct_pair_evidence	Expanded searches across canonical names, aliases, processed forms, complexes, structures, binding, activation, adhesion, function and species context found no qualifying exact submitted-pair evidence.	Family-level, expression-only, pathway and database evidence was not transferred to the exact pair.	PubMed and Europe PMC searches plus targeted web searches; exact pair not established.
klk14 f2r	Klk14 F2r	promote_candidate	PMID:21907696; https://pubmed.ncbi.nlm.nih.gov/21907696/; https://europepmc.org/article/MED/21907696; PMID:40621923; https://pubmed.ncbi.nlm.nih.gov/40621923/; https://europepmc.org/article/MED/40621923	human;mouse	direct_primary_activation	Mature KLK14 activates PAR2/F2RL1 in colon-cell assays and cleaves/activates PAR1/F2R in biochemical and fibroblast assays.	KLK14 activity depends on proteolytic maturation and cellular context; the newer PAR1 evidence is human.	Searched KLK14/kallikrein-14, protease-activated receptor 1/2, PAR1/PAR2.
klk14 f2rl1	Klk14 F2rl1	promote_candidate	PMID:21907696; https://pubmed.ncbi.nlm.nih.gov/21907696/; https://europepmc.org/article/MED/21907696; PMID:40621923; https://pubmed.ncbi.nlm.nih.gov/40621923/; https://europepmc.org/article/MED/40621923	human;mouse	direct_primary_activation	Mature KLK14 activates PAR2/F2RL1 in colon-cell assays and cleaves/activates PAR1/F2R in biochemical and fibroblast assays.	KLK14 activity depends on proteolytic maturation and cellular context; the newer PAR1 evidence is human.	Searched KLK14/kallikrein-14, protease-activated receptor 1/2, PAR1/PAR2.
klk1b4 ngfr	Klk1b4 Ngfr	no_evidence	none_found_after_expanded_search	mouse;human	no_direct_pair_evidence	Expanded searches across canonical names, aliases, processed forms, complexes, structures, binding, activation, adhesion, function and species context found no qualifying exact submitted-pair evidence.	Family-level, expression-only, pathway and database evidence was not transferred to the exact pair.	PubMed and Europe PMC searches plus targeted web searches; exact pair not established.
klk1b4 ntrk1	Klk1b4 Ntrk1	no_evidence	none_found_after_expanded_search	mouse;human	no_direct_pair_evidence	Expanded searches across canonical names, aliases, processed forms, complexes, structures, binding, activation, adhesion, function and species context found no qualifying exact submitted-pair evidence.	Family-level, expression-only, pathway and database evidence was not transferred to the exact pair.	PubMed and Europe PMC searches plus targeted web searches; exact pair not established.
klk4 f2r	Klk4 F2r	no_evidence	none_found_after_expanded_search	mouse;human	no_direct_pair_evidence	Expanded searches across canonical names, aliases, processed forms, complexes, structures, binding, activation, adhesion, function and species context found no qualifying exact submitted-pair evidence.	Family-level, expression-only, pathway and database evidence was not transferred to the exact pair.	PubMed and Europe PMC searches plus targeted web searches; exact pair not established.
klk4 f2rl1	Klk4 F2rl1	promote_candidate	DOI:10.1074/jbc.M709493200; https://www.sciencedirect.com/science/article/pii/S0021925820493329	human;mouse	direct_primary_activation	Recombinant active KLK4 activates PAR2/F2RL1 in calcium-flux and ERK assays, and directly cleaves a PAR2 activation-site peptide.	Assay was performed in prostate-derived and engineered cell systems; protease activation state and tissue context matter.	Searched KLK4/kallikrein-4, PAR2/F2RL1, cleavage, calcium signaling and ERK activation.
