pair_key	pair_label_canonical	verdict	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes
glu-slc1a7_gls2 grin1_grin2a	Glu-SLC1A7_GLS2 GRIN1_GRIN2A	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A7_GLS2%20GRIN1_GRIN2A;https://europepmc.org/search?query=Glu-SLC1A7_GLS2%20GRIN1_GRIN2A;https://pubmed.ncbi.nlm.nih.gov/11086992/;https://europepmc.org/article/MED/11086992;https://pubmed.ncbi.nlm.nih.gov/11640930/;https://europepmc.org/article/MED/11640930;https://pubmed.ncbi.nlm.nih.gov/8183235/;https://europepmc.org/article/MED/8183235;https://pubmed.ncbi.nlm.nih.gov/25193666/;https://europepmc.org/article/MED/25193666;https://pubmed.ncbi.nlm.nih.gov/37546908/;https://europepmc.org/article/MED/37546908;https://pubmed.ncbi.nlm.nih.gov/15184389/;https://europepmc.org/article/MED/15184389	human, mouse, rat and recombinant receptor systems	direct receptor activation; composite ligand-context evidence	Glutamate is a demonstrated agonist/ligand for the submitted GRIN or GRM receptor target, including ligand-binding and receptor-activation evidence; the submitted Glu-SLC1A7_GLS2 entity is a composite of glutamate with transporter/enzyme context rather than a single ligand molecule.	Evidence supports glutamate→receptor pharmacology, not a physical interaction of SLC1A7 or GLS2 with the receptor; GRIN/GRM subtype and species coverage vary.	aliases=Glu-SLC1A7_GLS2 GRIN1_GRIN2A,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted.
glu-slc1a7_gls2 grin1_grin2b	Glu-SLC1A7_GLS2 GRIN1_GRIN2B	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A7_GLS2%20GRIN1_GRIN2B;https://europepmc.org/search?query=Glu-SLC1A7_GLS2%20GRIN1_GRIN2B;https://pubmed.ncbi.nlm.nih.gov/11086992/;https://europepmc.org/article/MED/11086992;https://pubmed.ncbi.nlm.nih.gov/11640930/;https://europepmc.org/article/MED/11640930;https://pubmed.ncbi.nlm.nih.gov/8183235/;https://europepmc.org/article/MED/8183235;https://pubmed.ncbi.nlm.nih.gov/25193666/;https://europepmc.org/article/MED/25193666;https://pubmed.ncbi.nlm.nih.gov/37546908/;https://europepmc.org/article/MED/37546908;https://pubmed.ncbi.nlm.nih.gov/15184389/;https://europepmc.org/article/MED/15184389	human, mouse, rat and recombinant receptor systems	direct receptor activation; composite ligand-context evidence	Glutamate is a demonstrated agonist/ligand for the submitted GRIN or GRM receptor target, including ligand-binding and receptor-activation evidence; the submitted Glu-SLC1A7_GLS2 entity is a composite of glutamate with transporter/enzyme context rather than a single ligand molecule.	Evidence supports glutamate→receptor pharmacology, not a physical interaction of SLC1A7 or GLS2 with the receptor; GRIN/GRM subtype and species coverage vary.	aliases=Glu-SLC1A7_GLS2 GRIN1_GRIN2B,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted.
glu-slc1a7_gls2 grin1_grin2c	Glu-SLC1A7_GLS2 GRIN1_GRIN2C	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A7_GLS2%20GRIN1_GRIN2C;https://europepmc.org/search?query=Glu-SLC1A7_GLS2%20GRIN1_GRIN2C;https://pubmed.ncbi.nlm.nih.gov/11086992/;https://europepmc.org/article/MED/11086992;https://pubmed.ncbi.nlm.nih.gov/11640930/;https://europepmc.org/article/MED/11640930;https://pubmed.ncbi.nlm.nih.gov/8183235/;https://europepmc.org/article/MED/8183235;https://pubmed.ncbi.nlm.nih.gov/25193666/;https://europepmc.org/article/MED/25193666;https://pubmed.ncbi.nlm.nih.gov/37546908/;https://europepmc.org/article/MED/37546908;https://pubmed.ncbi.nlm.nih.gov/15184389/;https://europepmc.org/article/MED/15184389	human, mouse, rat and recombinant receptor systems	direct receptor activation; composite ligand-context evidence	Glutamate is a demonstrated agonist/ligand for the submitted GRIN or GRM receptor target, including ligand-binding and receptor-activation evidence; the submitted Glu-SLC1A7_GLS2 entity is a composite of glutamate with transporter/enzyme context rather than a single ligand molecule.	Evidence supports glutamate→receptor pharmacology, not a physical interaction of SLC1A7 or GLS2 with the receptor; GRIN/GRM subtype and species coverage vary.	aliases=Glu-SLC1A7_GLS2 GRIN1_GRIN2C,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted.
glu-slc1a7_gls2 grin1_grin2d	Glu-SLC1A7_GLS2 GRIN1_GRIN2D	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A7_GLS2%20GRIN1_GRIN2D;https://europepmc.org/search?query=Glu-SLC1A7_GLS2%20GRIN1_GRIN2D;https://pubmed.ncbi.nlm.nih.gov/11086992/;https://europepmc.org/article/MED/11086992;https://pubmed.ncbi.nlm.nih.gov/11640930/;https://europepmc.org/article/MED/11640930;https://pubmed.ncbi.nlm.nih.gov/8183235/;https://europepmc.org/article/MED/8183235;https://pubmed.ncbi.nlm.nih.gov/25193666/;https://europepmc.org/article/MED/25193666;https://pubmed.ncbi.nlm.nih.gov/37546908/;https://europepmc.org/article/MED/37546908;https://pubmed.ncbi.nlm.nih.gov/15184389/;https://europepmc.org/article/MED/15184389	human, mouse, rat and recombinant receptor systems	direct receptor activation; composite ligand-context evidence	Glutamate is a demonstrated agonist/ligand for the submitted GRIN or GRM receptor target, including ligand-binding and receptor-activation evidence; the submitted Glu-SLC1A7_GLS2 entity is a composite of glutamate with transporter/enzyme context rather than a single ligand molecule.	Evidence supports glutamate→receptor pharmacology, not a physical interaction of SLC1A7 or GLS2 with the receptor; GRIN/GRM subtype and species coverage vary.	aliases=Glu-SLC1A7_GLS2 GRIN1_GRIN2D,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted.
glu-slc1a7_gls2 grm1	Glu-SLC1A7_GLS2 Grm1	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A7_GLS2%20Grm1;https://europepmc.org/search?query=Glu-SLC1A7_GLS2%20Grm1;https://pubmed.ncbi.nlm.nih.gov/11086992/;https://europepmc.org/article/MED/11086992;https://pubmed.ncbi.nlm.nih.gov/11640930/;https://europepmc.org/article/MED/11640930;https://pubmed.ncbi.nlm.nih.gov/8183235/;https://europepmc.org/article/MED/8183235;https://pubmed.ncbi.nlm.nih.gov/25193666/;https://europepmc.org/article/MED/25193666;https://pubmed.ncbi.nlm.nih.gov/37546908/;https://europepmc.org/article/MED/37546908;https://pubmed.ncbi.nlm.nih.gov/15184389/;https://europepmc.org/article/MED/15184389	human, mouse, rat and recombinant receptor systems	direct receptor activation; composite ligand-context evidence	Glutamate is a demonstrated agonist/ligand for the submitted GRIN or GRM receptor target, including ligand-binding and receptor-activation evidence; the submitted Glu-SLC1A7_GLS2 entity is a composite of glutamate with transporter/enzyme context rather than a single ligand molecule.	Evidence supports glutamate→receptor pharmacology, not a physical interaction of SLC1A7 or GLS2 with the receptor; GRIN/GRM subtype and species coverage vary.	aliases=Glu-SLC1A7_GLS2 Grm1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted.
glu-slc1a7_gls2 grm2	Glu-SLC1A7_GLS2 Grm2	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A7_GLS2%20Grm2;https://europepmc.org/search?query=Glu-SLC1A7_GLS2%20Grm2;https://pubmed.ncbi.nlm.nih.gov/11086992/;https://europepmc.org/article/MED/11086992;https://pubmed.ncbi.nlm.nih.gov/11640930/;https://europepmc.org/article/MED/11640930;https://pubmed.ncbi.nlm.nih.gov/8183235/;https://europepmc.org/article/MED/8183235;https://pubmed.ncbi.nlm.nih.gov/25193666/;https://europepmc.org/article/MED/25193666;https://pubmed.ncbi.nlm.nih.gov/37546908/;https://europepmc.org/article/MED/37546908;https://pubmed.ncbi.nlm.nih.gov/15184389/;https://europepmc.org/article/MED/15184389	human, mouse, rat and recombinant receptor systems	direct receptor activation; composite ligand-context evidence	Glutamate is a demonstrated agonist/ligand for the submitted GRIN or GRM receptor target, including ligand-binding and receptor-activation evidence; the submitted Glu-SLC1A7_GLS2 entity is a composite of glutamate with transporter/enzyme context rather than a single ligand molecule.	Evidence supports glutamate→receptor pharmacology, not a physical interaction of SLC1A7 or GLS2 with the receptor; GRIN/GRM subtype and species coverage vary.	aliases=Glu-SLC1A7_GLS2 Grm2,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted.
glu-slc1a7_gls2 grm3	Glu-SLC1A7_GLS2 Grm3	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A7_GLS2%20Grm3;https://europepmc.org/search?query=Glu-SLC1A7_GLS2%20Grm3;https://pubmed.ncbi.nlm.nih.gov/11086992/;https://europepmc.org/article/MED/11086992;https://pubmed.ncbi.nlm.nih.gov/11640930/;https://europepmc.org/article/MED/11640930;https://pubmed.ncbi.nlm.nih.gov/8183235/;https://europepmc.org/article/MED/8183235;https://pubmed.ncbi.nlm.nih.gov/25193666/;https://europepmc.org/article/MED/25193666;https://pubmed.ncbi.nlm.nih.gov/37546908/;https://europepmc.org/article/MED/37546908;https://pubmed.ncbi.nlm.nih.gov/15184389/;https://europepmc.org/article/MED/15184389	human, mouse, rat and recombinant receptor systems	direct receptor activation; composite ligand-context evidence	Glutamate is a demonstrated agonist/ligand for the submitted GRIN or GRM receptor target, including ligand-binding and receptor-activation evidence; the submitted Glu-SLC1A7_GLS2 entity is a composite of glutamate with transporter/enzyme context rather than a single ligand molecule.	Evidence supports glutamate→receptor pharmacology, not a physical interaction of SLC1A7 or GLS2 with the receptor; GRIN/GRM subtype and species coverage vary.	aliases=Glu-SLC1A7_GLS2 Grm3,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted.
glu-slc1a7_gls2 grm4	Glu-SLC1A7_GLS2 Grm4	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A7_GLS2%20Grm4;https://europepmc.org/search?query=Glu-SLC1A7_GLS2%20Grm4;https://pubmed.ncbi.nlm.nih.gov/11086992/;https://europepmc.org/article/MED/11086992;https://pubmed.ncbi.nlm.nih.gov/11640930/;https://europepmc.org/article/MED/11640930;https://pubmed.ncbi.nlm.nih.gov/8183235/;https://europepmc.org/article/MED/8183235;https://pubmed.ncbi.nlm.nih.gov/25193666/;https://europepmc.org/article/MED/25193666;https://pubmed.ncbi.nlm.nih.gov/37546908/;https://europepmc.org/article/MED/37546908;https://pubmed.ncbi.nlm.nih.gov/15184389/;https://europepmc.org/article/MED/15184389	human, mouse, rat and recombinant receptor systems	direct receptor activation; composite ligand-context evidence	Glutamate is a demonstrated agonist/ligand for the submitted GRIN or GRM receptor target, including ligand-binding and receptor-activation evidence; the submitted Glu-SLC1A7_GLS2 entity is a composite of glutamate with transporter/enzyme context rather than a single ligand molecule.	Evidence supports glutamate→receptor pharmacology, not a physical interaction of SLC1A7 or GLS2 with the receptor; GRIN/GRM subtype and species coverage vary.	aliases=Glu-SLC1A7_GLS2 Grm4,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted.
glu-slc1a7_gls2 grm5	Glu-SLC1A7_GLS2 Grm5	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A7_GLS2%20Grm5;https://europepmc.org/search?query=Glu-SLC1A7_GLS2%20Grm5;https://pubmed.ncbi.nlm.nih.gov/11086992/;https://europepmc.org/article/MED/11086992;https://pubmed.ncbi.nlm.nih.gov/11640930/;https://europepmc.org/article/MED/11640930;https://pubmed.ncbi.nlm.nih.gov/8183235/;https://europepmc.org/article/MED/8183235;https://pubmed.ncbi.nlm.nih.gov/25193666/;https://europepmc.org/article/MED/25193666;https://pubmed.ncbi.nlm.nih.gov/37546908/;https://europepmc.org/article/MED/37546908;https://pubmed.ncbi.nlm.nih.gov/15184389/;https://europepmc.org/article/MED/15184389	human, mouse, rat and recombinant receptor systems	direct receptor activation; composite ligand-context evidence	Glutamate is a demonstrated agonist/ligand for the submitted GRIN or GRM receptor target, including ligand-binding and receptor-activation evidence; the submitted Glu-SLC1A7_GLS2 entity is a composite of glutamate with transporter/enzyme context rather than a single ligand molecule.	Evidence supports glutamate→receptor pharmacology, not a physical interaction of SLC1A7 or GLS2 with the receptor; GRIN/GRM subtype and species coverage vary.	aliases=Glu-SLC1A7_GLS2 Grm5,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted.
glu-slc1a7_gls2 grm6	Glu-SLC1A7_GLS2 Grm6	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A7_GLS2%20Grm6;https://europepmc.org/search?query=Glu-SLC1A7_GLS2%20Grm6;https://pubmed.ncbi.nlm.nih.gov/11086992/;https://europepmc.org/article/MED/11086992;https://pubmed.ncbi.nlm.nih.gov/11640930/;https://europepmc.org/article/MED/11640930;https://pubmed.ncbi.nlm.nih.gov/8183235/;https://europepmc.org/article/MED/8183235;https://pubmed.ncbi.nlm.nih.gov/25193666/;https://europepmc.org/article/MED/25193666;https://pubmed.ncbi.nlm.nih.gov/37546908/;https://europepmc.org/article/MED/37546908;https://pubmed.ncbi.nlm.nih.gov/15184389/;https://europepmc.org/article/MED/15184389	human, mouse, rat and recombinant receptor systems	direct receptor activation; composite ligand-context evidence	Glutamate is a demonstrated agonist/ligand for the submitted GRIN or GRM receptor target, including ligand-binding and receptor-activation evidence; the submitted Glu-SLC1A7_GLS2 entity is a composite of glutamate with transporter/enzyme context rather than a single ligand molecule.	Evidence supports glutamate→receptor pharmacology, not a physical interaction of SLC1A7 or GLS2 with the receptor; GRIN/GRM subtype and species coverage vary.	aliases=Glu-SLC1A7_GLS2 Grm6,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted.
