pair_key	pair_label_canonical	verdict	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes
gja3 gja3	Gja3 Gja3	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=Gja3%20Gja3;https://europepmc.org/search?query=Gja3%20Gja3;https://pubmed.ncbi.nlm.nih.gov/8188753/;https://europepmc.org/article/MED/8188753	mouse; rat; human; Xenopus/recombinant cell systems where cited	wrong_pair/non_ligand_receptor relationship	The submitted Cx46/Cx46 relationship is connexin homotypic or heterotypic gap-junction channel compatibility/communication biology, not a soluble ligand–receptor pair. Primary channel studies document or test the corresponding connexin combination but do not convert this contact/channel edge into a ligand–receptor edge.	Connexins are membrane channel subunits that dock as hemichannels; this is a cell-contact/channel assembly relationship rather than ligand binding to a receptor. Gap-junction compatibility, co-expression, adhesion, and electrical coupling were not treated as qualifying ligand–receptor evidence.	aliases=gja3 gja3;connexin_aliases=Cx46;Cx46;gap junction;connexon;hemichannel;heterotypic;homotypic;structures=searched docking;extracellular-loop compatibility;channel assembly;assays=primary patch clamp;dye transfer;co-localization;co-immunoprecipitation;PubMed=queried;EuropePMC=queried;targeted_web=queried;negative=not a soluble ligand-receptor relationship
gja3 gja5	Gja3 Gja5	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=Gja3%20Gja5;https://europepmc.org/search?query=Gja3%20Gja5;https://pubmed.ncbi.nlm.nih.gov/7542941/;https://europepmc.org/article/MED/7542941	mouse; rat; human; Xenopus/recombinant cell systems where cited	wrong_pair/non_ligand_receptor relationship	The submitted Cx46/Cx40 relationship is connexin homotypic or heterotypic gap-junction channel compatibility/communication biology, not a soluble ligand–receptor pair. Primary channel studies document or test the corresponding connexin combination but do not convert this contact/channel edge into a ligand–receptor edge.	Connexins are membrane channel subunits that dock as hemichannels; this is a cell-contact/channel assembly relationship rather than ligand binding to a receptor. Gap-junction compatibility, co-expression, adhesion, and electrical coupling were not treated as qualifying ligand–receptor evidence.	aliases=gja3 gja5;connexin_aliases=Cx46;Cx40;gap junction;connexon;hemichannel;heterotypic;homotypic;structures=searched docking;extracellular-loop compatibility;channel assembly;assays=primary patch clamp;dye transfer;co-localization;co-immunoprecipitation;PubMed=queried;EuropePMC=queried;targeted_web=queried;negative=not a soluble ligand-receptor relationship
gja3 gja6	Gja3 Gja6	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=Gja3%20Gja6;https://europepmc.org/search?query=Gja3%20Gja6;https://pubmed.ncbi.nlm.nih.gov/8188753/;https://europepmc.org/article/MED/8188753;https://pubmed.ncbi.nlm.nih.gov/39539279/;https://europepmc.org/article/MED/39539279	mouse; rat; human; Xenopus/recombinant cell systems where cited	wrong_pair/non_ligand_receptor relationship	The submitted Cx46/Cx50 relationship is connexin homotypic or heterotypic gap-junction channel compatibility/communication biology, not a soluble ligand–receptor pair. Primary channel studies document or test the corresponding connexin combination but do not convert this contact/channel edge into a ligand–receptor edge.	Connexins are membrane channel subunits that dock as hemichannels; this is a cell-contact/channel assembly relationship rather than ligand binding to a receptor. Gap-junction compatibility, co-expression, adhesion, and electrical coupling were not treated as qualifying ligand–receptor evidence.	aliases=gja3 gja6;connexin_aliases=Cx46;Cx50;gap junction;connexon;hemichannel;heterotypic;homotypic;structures=searched docking;extracellular-loop compatibility;channel assembly;assays=primary patch clamp;dye transfer;co-localization;co-immunoprecipitation;PubMed=queried;EuropePMC=queried;targeted_web=queried;negative=not a soluble ligand-receptor relationship
gja3 gjc1	Gja3 Gjc1	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=Gja3%20Gjc1;https://europepmc.org/search?query=Gja3%20Gjc1;https://pubmed.ncbi.nlm.nih.gov/7542941/;https://europepmc.org/article/MED/7542941	mouse; rat; human; Xenopus/recombinant cell systems where cited	wrong_pair/non_ligand_receptor relationship	The submitted Cx46/Cx45 relationship is connexin homotypic or heterotypic gap-junction channel compatibility/communication biology, not a soluble ligand–receptor pair. Primary channel studies document or test the corresponding connexin combination but do not convert this contact/channel edge into a ligand–receptor edge.	Connexins are membrane channel subunits that dock as hemichannels; this is a cell-contact/channel assembly relationship rather than ligand binding to a receptor. Gap-junction compatibility, co-expression, adhesion, and electrical coupling were not treated as qualifying ligand–receptor evidence.	aliases=gja3 gjc1;connexin_aliases=Cx46;Cx45;gap junction;connexon;hemichannel;heterotypic;homotypic;structures=searched docking;extracellular-loop compatibility;channel assembly;assays=primary patch clamp;dye transfer;co-localization;co-immunoprecipitation;PubMed=queried;EuropePMC=queried;targeted_web=queried;negative=not a soluble ligand-receptor relationship
gja5 gja5	Gja5 Gja5	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=Gja5%20Gja5;https://europepmc.org/search?query=Gja5%20Gja5;https://pubmed.ncbi.nlm.nih.gov/7542941/;https://europepmc.org/article/MED/7542941;https://pubmed.ncbi.nlm.nih.gov/17189315/;https://europepmc.org/article/MED/17189315	mouse; rat; human; Xenopus/recombinant cell systems where cited	wrong_pair/non_ligand_receptor relationship	The submitted Cx40/Cx40 relationship is connexin homotypic or heterotypic gap-junction channel compatibility/communication biology, not a soluble ligand–receptor pair. Primary channel studies document or test the corresponding connexin combination but do not convert this contact/channel edge into a ligand–receptor edge.	Connexins are membrane channel subunits that dock as hemichannels; this is a cell-contact/channel assembly relationship rather than ligand binding to a receptor. Gap-junction compatibility, co-expression, adhesion, and electrical coupling were not treated as qualifying ligand–receptor evidence.	aliases=gja5 gja5;connexin_aliases=Cx40;Cx40;gap junction;connexon;hemichannel;heterotypic;homotypic;structures=searched docking;extracellular-loop compatibility;channel assembly;assays=primary patch clamp;dye transfer;co-localization;co-immunoprecipitation;PubMed=queried;EuropePMC=queried;targeted_web=queried;negative=not a soluble ligand-receptor relationship
gja6 gja5	Gja6 Gja5	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=Gja6%20Gja5;https://europepmc.org/search?query=Gja6%20Gja5;https://pubmed.ncbi.nlm.nih.gov/7542941/;https://europepmc.org/article/MED/7542941	mouse; rat; human; Xenopus/recombinant cell systems where cited	wrong_pair/non_ligand_receptor relationship	The submitted Cx50/Cx40 relationship is connexin homotypic or heterotypic gap-junction channel compatibility/communication biology, not a soluble ligand–receptor pair. Primary channel studies document or test the corresponding connexin combination but do not convert this contact/channel edge into a ligand–receptor edge.	Connexins are membrane channel subunits that dock as hemichannels; this is a cell-contact/channel assembly relationship rather than ligand binding to a receptor. Gap-junction compatibility, co-expression, adhesion, and electrical coupling were not treated as qualifying ligand–receptor evidence.	aliases=gja6 gja5;connexin_aliases=Cx50;Cx40;gap junction;connexon;hemichannel;heterotypic;homotypic;structures=searched docking;extracellular-loop compatibility;channel assembly;assays=primary patch clamp;dye transfer;co-localization;co-immunoprecipitation;PubMed=queried;EuropePMC=queried;targeted_web=queried;negative=not a soluble ligand-receptor relationship
gja6 gja6	Gja6 Gja6	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=Gja6%20Gja6;https://europepmc.org/search?query=Gja6%20Gja6;https://pubmed.ncbi.nlm.nih.gov/8188753/;https://europepmc.org/article/MED/8188753	mouse; rat; human; Xenopus/recombinant cell systems where cited	wrong_pair/non_ligand_receptor relationship	The submitted Cx50/Cx50 relationship is connexin homotypic or heterotypic gap-junction channel compatibility/communication biology, not a soluble ligand–receptor pair. Primary channel studies document or test the corresponding connexin combination but do not convert this contact/channel edge into a ligand–receptor edge.	Connexins are membrane channel subunits that dock as hemichannels; this is a cell-contact/channel assembly relationship rather than ligand binding to a receptor. Gap-junction compatibility, co-expression, adhesion, and electrical coupling were not treated as qualifying ligand–receptor evidence.	aliases=gja6 gja6;connexin_aliases=Cx50;Cx50;gap junction;connexon;hemichannel;heterotypic;homotypic;structures=searched docking;extracellular-loop compatibility;channel assembly;assays=primary patch clamp;dye transfer;co-localization;co-immunoprecipitation;PubMed=queried;EuropePMC=queried;targeted_web=queried;negative=not a soluble ligand-receptor relationship
gjc1 gja1	Gjc1 Gja1	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=Gjc1%20Gja1;https://europepmc.org/search?query=Gjc1%20Gja1;https://pubmed.ncbi.nlm.nih.gov/15048573/;https://europepmc.org/article/MED/15048573;https://pubmed.ncbi.nlm.nih.gov/11509355/;https://europepmc.org/article/MED/11509355	mouse; rat; human; Xenopus/recombinant cell systems where cited	wrong_pair/non_ligand_receptor relationship	The submitted Cx45/Cx43 relationship is connexin homotypic or heterotypic gap-junction channel compatibility/communication biology, not a soluble ligand–receptor pair. Primary channel studies document or test the corresponding connexin combination but do not convert this contact/channel edge into a ligand–receptor edge.	Connexins are membrane channel subunits that dock as hemichannels; this is a cell-contact/channel assembly relationship rather than ligand binding to a receptor. Gap-junction compatibility, co-expression, adhesion, and electrical coupling were not treated as qualifying ligand–receptor evidence.	aliases=gjc1 gja1;connexin_aliases=Cx45;Cx43;gap junction;connexon;hemichannel;heterotypic;homotypic;structures=searched docking;extracellular-loop compatibility;channel assembly;assays=primary patch clamp;dye transfer;co-localization;co-immunoprecipitation;PubMed=queried;EuropePMC=queried;targeted_web=queried;negative=not a soluble ligand-receptor relationship
gjc1 gja5	Gjc1 Gja5	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=Gjc1%20Gja5;https://europepmc.org/search?query=Gjc1%20Gja5;https://pubmed.ncbi.nlm.nih.gov/17189315/;https://europepmc.org/article/MED/17189315	mouse; rat; human; Xenopus/recombinant cell systems where cited	wrong_pair/non_ligand_receptor relationship	The submitted Cx45/Cx40 relationship is connexin homotypic or heterotypic gap-junction channel compatibility/communication biology, not a soluble ligand–receptor pair. Primary channel studies document or test the corresponding connexin combination but do not convert this contact/channel edge into a ligand–receptor edge.	Connexins are membrane channel subunits that dock as hemichannels; this is a cell-contact/channel assembly relationship rather than ligand binding to a receptor. Gap-junction compatibility, co-expression, adhesion, and electrical coupling were not treated as qualifying ligand–receptor evidence.	aliases=gjc1 gja5;connexin_aliases=Cx45;Cx40;gap junction;connexon;hemichannel;heterotypic;homotypic;structures=searched docking;extracellular-loop compatibility;channel assembly;assays=primary patch clamp;dye transfer;co-localization;co-immunoprecipitation;PubMed=queried;EuropePMC=queried;targeted_web=queried;negative=not a soluble ligand-receptor relationship
gjc1 gja6	Gjc1 Gja6	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=Gjc1%20Gja6;https://europepmc.org/search?query=Gjc1%20Gja6;https://pubmed.ncbi.nlm.nih.gov/37395717/;https://europepmc.org/article/MED/37395717	mouse; rat; human; Xenopus/recombinant cell systems where cited	wrong_pair/non_ligand_receptor relationship	The submitted Cx45/Cx50 relationship is connexin homotypic or heterotypic gap-junction channel compatibility/communication biology, not a soluble ligand–receptor pair. Primary channel studies document or test the corresponding connexin combination but do not convert this contact/channel edge into a ligand–receptor edge.	Connexins are membrane channel subunits that dock as hemichannels; this is a cell-contact/channel assembly relationship rather than ligand binding to a receptor. Gap-junction compatibility, co-expression, adhesion, and electrical coupling were not treated as qualifying ligand–receptor evidence.	aliases=gjc1 gja6;connexin_aliases=Cx45;Cx50;gap junction;connexon;hemichannel;heterotypic;homotypic;structures=searched docking;extracellular-loop compatibility;channel assembly;assays=primary patch clamp;dye transfer;co-localization;co-immunoprecipitation;PubMed=queried;EuropePMC=queried;targeted_web=queried;negative=not a soluble ligand-receptor relationship
