path_expression	route_tier	missing_layers	intracellular_status	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	output_node_id	input_evidence_type	route_linkage_status	causal_status	traversal_status	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	source_scope	curation_status	expansion_id	source_queue_id	known_layers	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	output_label	pathway_name	output_evidence_type	evidence_ids	source_evidence_record_id	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	primary_locator	citation_note	evidence_summary	limitations	route_evidence_id
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0454	M21B-DOWNSTREAM:00156	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE01739	CCL8/MCP-2	M21B-E000442	NODE01774	CCR5	M21B-E004414	NODE04284	GNAZ	CCL8-CCR5-GNAZ-associated calcium-flux and chemokine-receptor signaling output	CCL8-CCR5-GNAZ-calcium-output	composite_primary_gpcr_second_messenger_output	M21B-E000442;M21B-EVID-000385;M21B-DOWNSTREAM-EVID:000272;M21B-E004414;M21B-EVID-004357;PMID:11930329;PMID:17669370	M21B-DOWNSTREAM-EVID:000272	second_messenger_readout	human	Human primary lymphocytes and CHO-CCR5 receptor systems; calcium flux, cross-desensitization, G-protein signaling and antiviral readouts	Extracellular CCL8 engagement of plasma-membrane CCR5; GNAZ continuation and calcium/G-protein output	No SCI transfer inferred; primary lymphocyte and heterologous-receptor systems only	Retain CCL8-CCR5 ligand evidence, graph-linked GNAZ coupling and measured calcium/G-protein output; TF and terminal target-gene layers remain unresolved.	CCL8/MCP-2 binding, pertussis-toxin-sensitive calcium flux, CCR5 cross-desensitization and CHO-CCR5 G-protein signaling assays	activating	PMID:11930329; PMID:17669370	Primary CCL8/CCR5 calcium-flux and receptor-signaling studies	Primary evidence supports CCL8/MCP-2 as a CCR5 ligand with pertussis-toxin-sensitive calcium flux and CCR5-dependent cross-desensitization; a separate primary coupling profile supports CCR5-GNAZ signaling. The route remains a bounded evidence overlay without TF or terminal gene expression.	Preserve lymphocyte and CHO-CCR5 assay contexts and non-exclusive CCR5 coupling; do not infer a universal GNAZ mechanism, CNS/SCI transfer or terminal transcriptional endpoint.	LITEXP:000454
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0455	M21B-DOWNSTREAM:00163	ligand|receptor|intracellular_continuation|cellular_functional_readout	NODE01861	CD30L/TNFSF8	M21B-E000456	NODE01846	CD30/TNFRSF8	M21B-E001799	NODE11341	TRAF2	CD30L-CD30-TRAF2-associated NF-kappaB, cytokine and cell-death output	CD30L-CD30-TRAF2-NFkB-output	composite_primary_tnfr_cellular_functional_output	M21B-E000456;M21B-EVID-000399;M21B-DOWNSTREAM-EVID:000280;M21B-E001799;M21B-EVID-001742;PMID:11754357;PMID:8391931;PMID:9168896;PMID:8943059	M21B-DOWNSTREAM-EVID:000280	cellular_functional_readout	human; rat	Human and murine CD30/CD30L recombinant and CHO/COS-cell systems; BIAcore binding, membrane-receptor cross-linking, cell-death, TNF-alpha and T-cell proliferation assays	Membrane or soluble CD30L engagement of plasma-membrane CD30; TRAF2 adaptor continuation and NF-kappaB/cytokine or cell-death output	No SCI transfer inferred; recombinant, transfected-cell and lymphocyte systems only	Retain CD30L-CD30 binding and CD30-TRAF2 continuation with measured cytokine, proliferation or cell-death output; no terminal TF or target gene is asserted.	CD30L/CD30 binding, receptor cross-linking, soluble-CD30 blockade, TRAF2 association mapping, NF-kappaB assays and cell-death/cytokine readouts	activating	PMID:11754357; PMID:8391931	Primary CD30L-CD30 binding, functional signaling and TRAF2-association studies	Primary studies support CD30L-CD30 binding and CD30-dependent cell-death, TNF-alpha or T-cell functional outputs, while separate primary mapping supports CD30-tail association with TRAF2 and TRAF2-dependent NF-kappaB activation. The overlay preserves these layers without claiming a single complete causal chain.	Preserve soluble versus membrane CD30L/CD30 context and the cross-linking or transfected-cell limitations; CD30 outputs can be context-dependent, and no SCI or terminal-TF inference is made.	LITEXP:000455
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0456	M21B-DOWNSTREAM:00164	ligand|receptor|intracellular_continuation|cellular_functional_readout	NODE01113	BAFF/TNFSF13B	M21B-E000457	NODE01166	BCMA/TNFRSF17	M21B-E001746	NODE11341	TRAF2	BAFF-BCMA-TRAF2-associated B-cell survival and homeostasis output	BAFF-BCMA-TRAF2-B-cell-survival-output	composite_primary_tnfr_cellular_functional_output	M21B-E000457;M21B-EVID-000400;M21B-DOWNSTREAM-EVID:000281;M21B-E001746;M21B-EVID-001689;PMID:10880534;PMID:10903733	M21B-DOWNSTREAM-EVID:000281	cellular_functional_readout	human; mouse	Mouse and human BAFF/BCMA receptor systems; BCMA-transfected cells, tonsillar/splenic B cells, soluble BCMA inhibition and in vivo B-cell homeostasis assays	Extracellular BAFF engagement of surface BCMA; TRAF2 adaptor association and B-cell survival/homeostasis output	No SCI transfer inferred; B-cell and transfected-receptor systems only	Retain BAFF-BCMA interaction, graph-linked TRAF2 association and measured B-cell survival/homeostasis output; TF and terminal target-gene layers remain unresolved.	BAFF binding, soluble-BCMA competition, BCMA-transfected-cell assays, splenic B-cell survival and in vivo peripheral B-cell homeostasis	activating	PMID:10880534	Primary BAFF-BCMA binding and B-cell survival/homeostasis study	Primary evidence supports BAFF binding to BCMA and BAFF-dependent B-cell survival/homeostasis; separate primary tail-deletion and co-immunoprecipitation evidence supports BCMA association with TRAF2. The route is retained as bounded receptor-adaptor and functional evidence without terminal gene expression.	Preserve BCMA-transfected and B-cell homeostasis contexts, and do not infer ligand occupancy in every BCMA-expressing cell, a universal TRAF2-exclusive mechanism or SCI-specific function.	LITEXP:000456
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0457	M21B-DOWNSTREAM:00322	ligand|receptor|intracellular_continuation|cellular_functional_readout	NODE09306	proBDNF	M21B-E000753	NODE08044	NGFR/p75NTR	M21B-E003816	NODE11351	TRAF6	proBDNF-p75NTR-TRAF6-associated neuronal apoptosis and neurite-collapse output	proBDNF-p75NTR-TRAF6-neuronal-output	composite_primary_neurotrophin_cellular_functional_output	M21B-E000753;M21B-EVID-000696;M21B-DOWNSTREAM-EVID:000539;M21B-E003816;M21B-EVID-003759;PMID:15704182;PMID:15930396;PMID:9915784;PMID:15548667	M21B-DOWNSTREAM-EVID:000539	cellular_functional_readout	mammalian	Furin-resistant proBDNF secreted from COS-7 cells with p75NTR-Fc binding assays; cultured sympathetic neurons coexpressing p75NTR and sortilin with recombinant proBDNF and apoptosis readouts	Extracellular proBDNF engagement of p75NTR in a sortilin-containing receptor context; TRAF6 continuation and neuronal apoptosis or neurite-collapse output	No SCI transfer inferred; neuronal, sympathetic-neuron and heterologous systems only	Retain proBDNF-p75NTR binding and sortilin-dependent neuronal output with graph-linked TRAF6 continuation; preserve the pro-neurotrophin processing and co-receptor boundary, with no terminal TF asserted.	Furin-resistant proBDNF binding, p75NTR/sortilin co-expression, p75NTR loss-of-function, apoptosis, neurite-collapse and TRAF6/NF-kappaB/JNK pathway assays	unknown	PMID:15704182; PMID:15930396	Primary proBDNF-p75NTR/sortilin binding and neuronal apoptosis studies	Primary studies support proBDNF binding to p75NTR and a p75NTR/sortilin-dependent neuronal apoptosis output; separate p75NTR studies support ligand-dependent TRAF6 association and bounded NF-kappaB/JNK-related responses. The overlay does not collapse these observations into a single terminal causal chain.	Preserve proBDNF versus mature BDNF processing, sortilin co-receptor requirement and cell-type-specific neuronal context; do not infer a universal p75NTR-TRAF6 route, traumatic-SCI transfer or terminal gene expression.	LITEXP:000457
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0458	M21B-DOWNSTREAM:00370	ligand|receptor|intracellular_continuation|cellular_functional_readout	NODE03578	Fetuin-A/AHSG	M21B-E000920	NODE11113	TLR4	M21B-E001335	NODE11052	TICAM2/TRAM	Fetuin-A-TLR4-TICAM2/TRAM-associated inflammatory cytokine output	FetuinA-TLR4-TRAM-inflammatory-output	composite_primary_tlr4_inflammatory_output	M21B-E000920;M21B-EVID-000863;M21B-DOWNSTREAM-EVID:000625;M21B-E001335;M21B-EVID-001278;PMID:22842477;PMID:14519765	M21B-DOWNSTREAM-EVID:000625	cellular_functional_readout	mouse	Mouse high-fat-diet and insulin-resistance models with adipocyte functional systems; Ahsg knockdown and Tlr4-mutant comparisons; fetuin-A and fatty-acid co-stimulation, galactoside cleavage/mutation, inflammatory cytokine and insulin-sensitivity readouts	Extracellular fetuin-A/lipid-associated engagement of TLR4; TICAM2/TRAM continuation and inflammatory cytokine output	No SCI transfer inferred; adipocyte and macrophage comparator systems only	Retain fetuin-A/TLR4 requirement and inflammatory output with graph-linked TRAM continuation; preserve lipid/cofactor and receptor-context limitations, with no terminal TF asserted.	Fetuin-A and fatty-acid co-stimulation, Ahsg knockdown, Tlr4 mutation, galactoside cleavage or mutation, inflammatory cytokine and insulin-sensitivity assays	activating	PMID:22842477	Primary fetuin-A/TLR4 lipid-induced inflammatory signaling study	Primary evidence supports fetuin-A as an endogenous TLR4 ligand in a lipid-associated context and links the interaction to inflammatory cytokine expression and insulin resistance; a separate primary study supports TLR4-TICAM2/TRAM adaptor linkage. The route is retained without claiming purified occupancy or a terminal TF.	Preserve fetuin-A galactoside and lipid/cofactor requirements, adipocyte or macrophage model context and TLR4-mutant controls; do not infer direct binding in all contexts, SCI transfer or terminal gene expression.	LITEXP:000458
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0459	M21B-DOWNSTREAM:00375	ligand|receptor|intracellular_continuation|cellular_functional_readout	NODE02348	COL3A1/collagen III	M21B-E000932	NODE00278	ADGRG1/GPR56	M21B-E002037	NODE04263	GNA12	collagen III-ADGRG1/GPR56-GNA12-associated RhoA and neural-migration output	CollagenIII-GPR56-GNA12-RhoA-output	composite_primary_adhesion_gpcr_cellular_functional_output	M21B-E000932;M21B-EVID-000875;M21B-DOWNSTREAM-EVID:000631;M21B-E002037;M21B-EVID-001980;PMID:21768377;PMCID:PMC3150909;PMCID:PMC4065004	M21B-DOWNSTREAM-EVID:000631	cellular_functional_readout	mouse	Mouse neural progenitor cells and Gpr56/Col3a1 mutant cortical models; recombinant collagen III; NIH3T3 and neural progenitor GPR56 knockdown/knockout systems; co-immunoprecipitation, RhoA pull-down, migration and cortical-lamination readouts	Extracellular collagen III engagement of ADGRG1/GPR56; GNA12 continuation with RhoA activation and neural-migration output	No SCI transfer inferred; developmental cortical and heterologous systems only	Retain collagen III-ADGRG1/GPR56 binding, graph-linked GNA12 coupling and RhoA/neural-migration output; TF and terminal target-gene layers remain unresolved.	Collagen III binding, GPR56 knockdown or knockout, RhoA pull-down, dominant-negative G-alpha12/13 and neural migration or cortical-lamination assays	activating	PMID:21768377; PMCID:PMC3150909; PMCID:PMC4065004	Primary collagen III-GPR56 binding, G-alpha12/13-RhoA and neural-migration studies	Primary evidence supports collagen III as an ADGRG1/GPR56 ligand and links ligand-dependent GPR56 signaling to G-alpha12/13-RhoA activation and neural migration; the overlay selects the graph-linked GNA12 branch without asserting exclusivity or a terminal TF.	Preserve collagen-III matrix context, GPR56 cleavage and G-alpha12/13 family semantics, and developmental neural models; do not infer a single GNA12-only mechanism, traumatic-SCI transfer or terminal transcriptional output.	LITEXP:000459
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0460	M21B-DOWNSTREAM:00377	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE06227	Laminin-211	M21B-E000935	NODE00283	ADGRG6/GPR126	M21B-E004471	NODE04283	GNAS	laminin-211-ADGRG6/GPR126-GNAS-associated cAMP and Schwann-cell myelination output	Laminin211-GPR126-GNAS-cAMP-output	composite_primary_adhesion_gpcr_second_messenger_output	M21B-E000935;M21B-EVID-000878;M21B-DOWNSTREAM-EVID:000634;M21B-E004471;M21B-EVID-004414;PMID:25695270;PMCID:PMC4335265;PMID:24227709;PMCID:PMC3828454	M21B-DOWNSTREAM-EVID:000634	second_messenger_readout	mouse; zebrafish	Mouse Schwann cells, primary mouse astrocytes and meningeal fibroblasts producing Laminin-211, P4/P10 mouse sciatic nerves, and gpr126/Lama2 zebrafish and mouse comparator models; GPR126-NTF co-immunoprecipitation, sciatic-nerve ligand binding, polymerization and vibration-dependent cAMP/myelination assays	Extracellular laminin-211 engagement of the ADGRG6/GPR126 amino-terminal region; GNAS continuation and cAMP/Schwann-cell differentiation output	No traumatic-SCI transfer inferred; peripheral-nerve, Schwann-cell and developmental systems only	Retain laminin-211-ADGRG6/GPR126 binding, graph-linked GNAS coupling and cAMP/myelination output; preserve the domain and mechanical-force boundary, with no terminal TF asserted.	GPR126-NTF binding and co-immunoprecipitation, Lama2 mutant comparison, laminin polymerization or mechanical perturbation, cAMP and Schwann-cell myelination assays	unknown	PMID:25695270; PMCID:PMC4335265	Primary laminin-211-GPR126 binding, Gs/cAMP and Schwann-cell development study	Primary evidence supports laminin-211 interaction with ADGRG6/GPR126 and context-dependent modulation of Gs/cAMP signaling and Schwann-cell myelination; a graph-linked GPR126-GNAS continuation is retained. The route does not assert that all receptor-domain, cAMP and myelination observations form one causal chain.	Preserve laminin-211 polymerization and mechanical-force requirements, GPR126 NTF/CTF domain semantics and peripheral-nerve context; do not infer constitutive GNAS signaling, traumatic-SCI transfer or terminal gene expression.	LITEXP:000460
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0461	M21B-DOWNSTREAM:00576	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE04715	Histamine	M21B-E001358	NODE04787	HRH4/H4 histamine receptor	M21B-E002040	NODE04268	GNAI	histamine-HRH4-GNAI-associated calcium, GTPgammaS and MAPK output	Histamine-HRH4-GNAI-second-messenger-output	composite_primary_gpcr_second_messenger_output	M21B-E001358;M21B-EVID-001301;M21B-DOWNSTREAM-EVID:001003;M21B-E002040;M21B-EVID-001983;PMID:11181941	M21B-DOWNSTREAM-EVID:001003	second_messenger_readout	human	Human HRH4/H4 receptor clone expressed in HEK293 cells with chimeric Galpha(q/i1,2); histamine-induced calcium response and biogenic-amine selectivity	Extracellular histamine engagement of plasma-membrane HRH4; GNAI-compatible continuation and calcium/GTPgammaS/MAPK output	No SCI transfer inferred; cloned-receptor and transfected-cell systems only	Retain histamine-HRH4 activation and graph-linked GNAI-compatible continuation with measured second-messenger output; preserve constitutive-activity and chimeric-G-protein caveats, with no TF asserted.	Histamine binding, chimeric G-alpha(q/i1,2) calcium coupling, GTPgammaS binding and MAPK phosphorylation assays	activating	PMID:11181941	Primary cloned HRH4 histamine-binding and G-protein/MAPK study	Primary cloned-receptor work supports histamine activation of HRH4 with calcium, GTPgammaS and MAPK readouts and G-alpha-i-compatible coupling; the graph contains a bounded HRH4-GNAI continuation. The overlay does not infer native-cell exclusivity or terminal transcription.	Preserve the chimeric G-protein and constitutive-activity limitations, receptor subtype specificity and transfected-cell context; do not infer a universal native GNAI/o mechanism, CNS/SCI transfer or terminal TF.	LITEXP:000461
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0462	M21B-DOWNSTREAM:00577	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE00749	Arginine vasopressin/AVP	M21B-E001360	NODE01025	AVPR1B/V1b vasopressin receptor	M21B-E002049	NODE04282	GNAQ/GNA11	AVP-AVPR1B-GNAQ/GNA11-associated PLC/IP and calcium output	AVP-AVPR1B-GQ11-PLC-calcium-output	composite_primary_gpcr_second_messenger_output	M21B-E001360;M21B-EVID-001303;M21B-DOWNSTREAM-EVID:001004;M21B-E002049;M21B-EVID-001992;PMID:7929452;PMID:10343284;PMCID:PMC41413;PMID:19047484	M21B-DOWNSTREAM-EVID:001004	second_messenger_readout	human; Xenopus	Human AVPR1B/V1b receptor cDNA expressed in COS-1 cells and Xenopus oocytes; high-affinity AVP binding, subtype-selective pharmacology and AVP-evoked calcium-dependent chloride current	Extracellular AVP engagement of plasma-membrane AVPR1B; GNAQ/GNA11 continuation and PLC/phosphoinositide/calcium output	No SCI transfer inferred; receptor-expression and oocyte systems only	Retain AVP-AVPR1B binding and graph-linked GNAQ/GNA11 PLC/IP continuation with measured calcium-dependent output; V1b coupling is not treated as exclusive, and no terminal TF is asserted.	AVP binding and subtype pharmacology, phosphoinositide hydrolysis, intracellular calcium mobilization and calcium-dependent chloride-current assays	activating	PMID:7929452	Primary human V1b receptor cloning, AVP binding and calcium-response study	Primary cloning and expression work supports high-affinity AVP binding to AVPR1B/V1b and AVP-evoked PLC/phosphoinositide or calcium-dependent output; separate primary profiling supports a bounded Gq/11 branch. The overlay preserves additional V1b coupling and compartment caveats without asserting a complete causal chain.	Preserve V1b versus V1a/V2 subtype distinctions, receptor-expression and oocyte contexts, and non-exclusive Gq/11 versus Gs coupling; do not infer pituitary or SCI transfer or terminal gene expression.	LITEXP:000462
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0463	M21B-DOWNSTREAM:00582	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE00265	Adenosine	M21B-E001368	NODE00321	ADORA3/A3 adenosine receptor	M21B-E001855	NODE04268	GNAI	adenosine-ADORA3-GNAI-associated inhibition of forskolin-stimulated cAMP output	Adenosine-ADORA3-GNAI-cAMP-output	composite_primary_gpcr_second_messenger_output	M21B-E001368;M21B-EVID-001311;M21B-DOWNSTREAM-EVID:001013;M21B-E001855;M21B-EVID-001798;PMID:1323836;PMID:8234299	M21B-DOWNSTREAM-EVID:001013	second_messenger_readout	rat	Rat striatal ADORA3/A3 cDNA expressed in COS-7 and CHO cells; adenosine-agonist radioligand binding and forskolin-stimulated cAMP inhibition	Extracellular adenosine engagement of plasma-membrane ADORA3; GNAI continuation and inhibition of forskolin-stimulated cAMP	No SCI transfer inferred; cloned receptor and heterologous-cell systems only	Retain adenosine-ADORA3 binding, graph-linked GNAI continuation and measured cAMP-inhibition output; context-dependent receptor coupling and downstream TF layers remain unresolved.	Adenosine-agonist radioligand binding, forskolin-stimulated cAMP accumulation and pertussis-toxin sensitivity assays	activating	PMID:1323836	Primary ADORA3 cloning, agonist binding and pertussis-toxin-sensitive cAMP study	Primary cloning and functional expression support adenosine agonist binding to ADORA3 and pertussis-toxin-sensitive inhibition of forskolin-stimulated cAMP; a graph-linked ADORA3-GNAI continuation is retained. The route remains a bounded second-messenger evidence annotation without TF or terminal gene expression.	Preserve agonist-specific and heterologous-cell context, ADORA3 subtype and non-exclusive coupling caveats; do not infer a single native GNAI isoform, CNS/SCI transfer or terminal transcriptional endpoint.	LITEXP:000463
