candidate_unit_id	source_databases	ligand_components	receptor_components	source_ligand	source_receptor	source_record_ids	pathways	annotations	evidence_notes	primary_evidence_gate	independent_public_source_count	independent_public_sources	primary_locator_count	review_priority_score	normalized_ligand_key	normalized_receptor_key	normalization_match	review_lane	matched_graph_edge_ids	matched_graph_edges	review_priority_rank_value	review_batch	prior_harvest_disposition	prior_harvest_primary_locators	review_status	reason
LR:PRL3B1>PRLR	NicheNet.neutral_v1;master_LR_union	PRL3B1	PRLR	Prl3b1	Prlr					no_primary_locator_in_public_snapshot	2		0		PRL3B1	PRLR	novel_candidate	discovery_review			20	batch_065			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PRL3C1>ERBB2	NicheNet.neutral_v1;master_LR_union	PRL3C1	ERBB2	Prl3c1	Erbb2					no_primary_locator_in_public_snapshot	2		0		PRL3C1	ERBB2	novel_candidate	discovery_review			20	batch_065			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PRL3C1>PRLR	NicheNet.neutral_v1;master_LR_union	PRL3C1	PRLR	Prl3c1	Prlr					no_primary_locator_in_public_snapshot	2		0		PRL3C1	PRLR	novel_candidate	discovery_review			20	batch_065			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PRL3D1>ERBB2	NicheNet.neutral_v1;master_LR_union	PRL3D1	ERBB2	Prl3d1	Erbb2					no_primary_locator_in_public_snapshot	2		0		PRL3D1	ERBB2	novel_candidate	discovery_review			20	batch_065			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PRL3D1>PRLR	NicheNet.neutral_v1;master_LR_union	PRL3D1	PRLR	Prl3d1	Prlr					no_primary_locator_in_public_snapshot	2		0		PRL3D1	PRLR	novel_candidate	discovery_review			20	batch_065			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PRL3D2>ERBB2	NicheNet.neutral_v1;master_LR_union	PRL3D2	ERBB2	Prl3d2	Erbb2					no_primary_locator_in_public_snapshot	2		0		PRL3D2	ERBB2	novel_candidate	discovery_review			20	batch_065			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PRL3D2>PRLR	NicheNet.neutral_v1;master_LR_union	PRL3D2	PRLR	Prl3d2	Prlr					no_primary_locator_in_public_snapshot	2		0		PRL3D2	PRLR	novel_candidate	discovery_review			20	batch_065			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PRL3D3>ERBB2	NicheNet.neutral_v1;master_LR_union	PRL3D3	ERBB2	Prl3d3	Erbb2					no_primary_locator_in_public_snapshot	2		0		PRL3D3	ERBB2	novel_candidate	discovery_review			20	batch_065			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PRL3D3>PRLR	NicheNet.neutral_v1;master_LR_union	PRL3D3	PRLR	Prl3d3	Prlr					no_primary_locator_in_public_snapshot	2		0		PRL3D3	PRLR	novel_candidate	discovery_review			20	batch_065			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PRL4A1>ERBB2	NicheNet.neutral_v1;master_LR_union	PRL4A1	ERBB2	Prl4a1	Erbb2					no_primary_locator_in_public_snapshot	2		0		PRL4A1	ERBB2	novel_candidate	discovery_review			20	batch_065			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
