candidate_unit_id	source_databases	ligand_components	receptor_components	source_ligand	source_receptor	source_record_ids	pathways	annotations	evidence_notes	primary_evidence_gate	independent_public_source_count	independent_public_sources	primary_locator_count	review_priority_score	normalized_ligand_key	normalized_receptor_key	normalization_match	review_lane	matched_graph_edge_ids	matched_graph_edges	review_priority_rank_value	review_batch	prior_harvest_disposition	prior_harvest_primary_locators	review_status	reason	review_resolution	review_resolution_primary_locators	review_resolution_notes	review_resolution_status
LR:CD28>CD247	NicheNet.neutral_v1;master_LR_union	CD28	CD247	Cd28	Cd247					no_primary_locator_in_public_snapshot	2		0		CD28	CD247	novel_candidate	discovery_review			20	batch_034			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:CD28>CD4	NicheNet.neutral_v1;master_LR_union	CD28	CD4	Cd28	Cd4					no_primary_locator_in_public_snapshot	2		0		CD28	CD4	novel_candidate	discovery_review			20	batch_034			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:CD28>TMEM95	NicheNet.neutral_v1;master_LR_union	CD28	TMEM95	Cd28	Tmem95					no_primary_locator_in_public_snapshot	2		0		CD28	TMEM95	novel_candidate	discovery_review			20	batch_034			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:CD2>CD53	NicheNet.neutral_v1;master_LR_union	CD2	CD53	Cd2	Cd53					no_primary_locator_in_public_snapshot	2		0		CD2	CD53	novel_candidate	discovery_review			20	batch_034			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:CD2>NLGN3	NicheNet.neutral_v1;master_LR_union	CD2	NLGN3	Cd2	Nlgn3					no_primary_locator_in_public_snapshot	2		0		CD2	NLGN3	novel_candidate	discovery_review			20	batch_034			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:CD300A>IGSF5	NicheNet.neutral_v1;master_LR_union	CD300A	IGSF5	Cd300a	Igsf5					no_primary_locator_in_public_snapshot	2		0		CD300A	IGSF5	novel_candidate	discovery_review			20	batch_034			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:CD300C2>IGSF5	NicheNet.neutral_v1;master_LR_union	CD300C2	IGSF5	Cd300c2	Igsf5					no_primary_locator_in_public_snapshot	2		0		CD300C2	IGSF5	novel_candidate	discovery_review			20	batch_034			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:CD300C2>NTNG1	NicheNet.neutral_v1;master_LR_union	CD300C2	NTNG1	Cd300c2	Ntng1					no_primary_locator_in_public_snapshot	2		0		CD300C2	NTNG1	novel_candidate	discovery_review			20	batch_034			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:CD300C2>PTPRO	NicheNet.neutral_v1;master_LR_union	CD300C2	PTPRO	Cd300c2	Ptpro					no_primary_locator_in_public_snapshot	2		0		CD300C2	PTPRO	novel_candidate	discovery_review			20	batch_034			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:CD300C>IGSF5	NicheNet.neutral_v1;master_LR_union	CD300C	IGSF5	Cd300c	Igsf5					no_primary_locator_in_public_snapshot	2		0		CD300C	IGSF5	novel_candidate	discovery_review			20	batch_034			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
