candidate_unit_id	source_databases	ligand_components	receptor_components	source_ligand	source_receptor	source_record_ids	pathways	annotations	evidence_notes	primary_evidence_gate	independent_public_source_count	independent_public_sources	primary_locator_count	review_priority_score	normalized_ligand_key	normalized_receptor_key	normalization_match	review_lane	matched_graph_edge_ids	matched_graph_edges	review_priority_rank_value	review_batch	prior_harvest_disposition	prior_harvest_primary_locators	review_status	reason	review_resolution	review_resolution_primary_locators	review_resolution_notes	review_resolution_status
LR:CCL19PS1>CXCR3	NicheNet.neutral_v1;master_LR_union	CCL19PS1	CXCR3	Ccl19-ps1	Cxcr3					no_primary_locator_in_public_snapshot	2		0		CCL19PS1	CXCR3	novel_candidate	discovery_review			20	batch_033			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:CCL1>ACKR2	NicheNet.neutral_v1;master_LR_union	CCL1	ACKR2	Ccl1	Ackr2					no_primary_locator_in_public_snapshot	2		0		CCL1	ACKR2	novel_candidate	discovery_review			20	batch_033			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:CCL1>CCR1	NicheNet.neutral_v1;master_LR_union	CCL1	CCR1	Ccl1	Ccr1					no_primary_locator_in_public_snapshot	2		0		CCL1	CCR1	novel_candidate	discovery_review			20	batch_033			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:CCL1>CCR1L1	NicheNet.neutral_v1;master_LR_union	CCL1	CCR1L1	Ccl1	Ccr1l1					no_primary_locator_in_public_snapshot	2		0		CCL1	CCR1L1	novel_candidate	discovery_review			20	batch_033			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:CCL1>CCR2	NicheNet.neutral_v1;master_LR_union	CCL1	CCR2	Ccl1	Ccr2					no_primary_locator_in_public_snapshot	2		0		CCL1	CCR2	novel_candidate	discovery_review			20	batch_033			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:CCL1>CCR3	NicheNet.neutral_v1;master_LR_union	CCL1	CCR3	Ccl1	Ccr3					no_primary_locator_in_public_snapshot	2		0		CCL1	CCR3	novel_candidate	discovery_review			20	batch_033			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:CCL1>CCR5	NicheNet.neutral_v1;master_LR_union	CCL1	CCR5	Ccl1	Ccr5					no_primary_locator_in_public_snapshot	2		0		CCL1	CCR5	novel_candidate	discovery_review			20	batch_033			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:CCL20>ADRA2A	LIANA.mouseconsensus;master_LR_union	CCL20	ADRA2A	Ccl20	Adra2a					no_primary_locator_in_public_snapshot	2		0		CCL20	ADRA2A	novel_candidate	discovery_review			20	batch_033			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:CCL20>GRM7	LIANA.mouseconsensus;master_LR_union	CCL20	GRM7	Ccl20	Grm7					no_primary_locator_in_public_snapshot	2		0		CCL20	GRM7	novel_candidate	discovery_review			20	batch_033			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:CCL20>MTNR1A	LIANA.mouseconsensus;master_LR_union	CCL20	MTNR1A	Ccl20	Mtnr1a					no_primary_locator_in_public_snapshot	2		0		CCL20	MTNR1A	novel_candidate	discovery_review			20	batch_033			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
