candidate_unit_id	source_databases	ligand_components	receptor_components	source_ligand	source_receptor	source_record_ids	pathways	annotations	evidence_notes	primary_evidence_gate	independent_public_source_count	independent_public_sources	primary_locator_count	review_priority_score	normalized_ligand_key	normalized_receptor_key	normalization_match	review_lane	matched_graph_edge_ids	matched_graph_edges	review_priority_rank_value	review_batch	prior_harvest_disposition	prior_harvest_primary_locators	review_status	reason	review_resolution	review_resolution_primary_locators	review_resolution_notes	review_resolution_status
LR:TGM2>TBXA2R	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	TGM2	TBXA2R	Tgm2	Tbxa2r					no_primary_locator_in_public_snapshot	3		0		TGM2	TBXA2R	novel_candidate	discovery_review			30	batch_026			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:THBS1>LRP5	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	THBS1	LRP5	Thbs1	Lrp5					no_primary_locator_in_public_snapshot	3		0		THBS1	LRP5	novel_candidate	discovery_review			30	batch_026			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:THBS1>TNFRSF11B	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	THBS1	TNFRSF11B	Thbs1	Tnfrsf11b					no_primary_locator_in_public_snapshot	3		0		THBS1	TNFRSF11B	novel_candidate	discovery_review			30	batch_026			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:THBS2>ITGA3+ITGB1	CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	THBS2	ITGA3+ITGB1	Thbs2	Itga3_Itgb1	THBS2_ITGA3_ITGB1	THBS	ECM-Receptor	KEGG: mmu04512	no_primary_locator_in_public_snapshot	3		0		THBS2	ITGA3+ITGB1	novel_candidate	discovery_review			30	batch_026			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:THBS2>NOTCH4	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	THBS2	NOTCH4	Thbs2	Notch4					no_primary_locator_in_public_snapshot	3		0		THBS2	NOTCH4	novel_candidate	discovery_review			30	batch_026			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:THBS3>ITGA3+ITGB1	CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	THBS3	ITGA3+ITGB1	Thbs3	Itga3_Itgb1	THBS3_ITGA3_ITGB1	THBS	ECM-Receptor	KEGG: mmu04512	no_primary_locator_in_public_snapshot	3		0		THBS3	ITGA3+ITGB1	novel_candidate	discovery_review			30	batch_026			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:THBS3>ITGAV+ITGB3	CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	THBS3	ITGAV+ITGB3	Thbs3	Itgav_Itgb3	THBS3_ITGAV_ITGB3	THBS	ECM-Receptor	KEGG: mmu04512	no_primary_locator_in_public_snapshot	3		0		THBS3	ITGAV+ITGB3	novel_candidate	discovery_review			30	batch_026			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:THBS4>ITGA3+ITGB1	CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	THBS4	ITGA3+ITGB1	Thbs4	Itga3_Itgb1	THBS4_ITGA3_ITGB1	THBS	ECM-Receptor	KEGG: mmu04512	no_primary_locator_in_public_snapshot	3		0		THBS4	ITGA3+ITGB1	novel_candidate	discovery_review			30	batch_026			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:THBS4>SDC4	CellChatDB.mouse;NicheNet.neutral_v1;master_LR_union	THBS4	SDC4	Thbs4	Sdc4	THBS4_SDC4	THBS	ECM-Receptor	KEGG: mmu04512	no_primary_locator_in_public_snapshot	3		0		THBS4	SDC4	novel_candidate	discovery_review			30	batch_026			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:TIMP1>FGFR2	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	TIMP1	FGFR2	Timp1	Fgfr2					no_primary_locator_in_public_snapshot	3		0		TIMP1	FGFR2	novel_candidate	discovery_review			30	batch_026			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:TIMP2>CD44	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	TIMP2	CD44	Timp2	Cd44					no_primary_locator_in_public_snapshot	3		0		TIMP2	CD44	novel_candidate	discovery_review			30	batch_026			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:TIMP3>CD44	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	TIMP3	CD44	Timp3	Cd44					no_primary_locator_in_public_snapshot	3		0		TIMP3	CD44	novel_candidate	discovery_review			30	batch_026			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:TIMP3>DDR1	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	TIMP3	DDR1	Timp3	Ddr1					no_primary_locator_in_public_snapshot	3		0		TIMP3	DDR1	novel_candidate	discovery_review			30	batch_026			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:TIMP3>MET	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	TIMP3	MET	Timp3	Met					no_primary_locator_in_public_snapshot	3		0		TIMP3	MET	novel_candidate	discovery_review			30	batch_026			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:TNC>ITGA2B+ITGB3	CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	TNC	ITGA2B+ITGB3	Tnc	Itga2b_Itgb3	TNC_ITGA2B_ITGB3	TENASCIN	ECM-Receptor	KEGG: mmu04512	no_primary_locator_in_public_snapshot	3		0		TNC	ITGA2B+ITGB3	novel_candidate	discovery_review			30	batch_026			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:TNC>ITGA5	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	TNC	ITGA5	Tnc	Itga5					no_primary_locator_in_public_snapshot	3		0		TNC	ITGA5	novel_candidate	discovery_review			30	batch_026			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:TNF>TNFRSF21	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	TNF	TNFRSF21	Tnf	Tnfrsf21					no_primary_locator_in_public_snapshot	3		0		TNF	TNFRSF21	novel_candidate	discovery_review			30	batch_026			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:TNFSF12>TNFRSF25	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	TNFSF12	TNFRSF25	Tnfsf12	Tnfrsf25					no_primary_locator_in_public_snapshot	3		0		TNFSF12	TNFRSF25	novel_candidate	discovery_review			30	batch_026			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
