candidate_unit_id	source_databases	ligand_components	receptor_components	source_ligand	source_receptor	source_record_ids	pathways	annotations	evidence_notes	primary_evidence_gate	independent_public_source_count	independent_public_sources	primary_locator_count	review_priority_score	normalized_ligand_key	normalized_receptor_key	normalization_match	review_lane	matched_graph_edge_ids	matched_graph_edges	review_priority_rank_value	review_batch	prior_harvest_disposition	prior_harvest_primary_locators	review_status	reason	review_resolution	review_resolution_primary_locators	review_resolution_notes	review_resolution_status
LR:GLS2+SLC17A8>GRIK3	CellChatDB.mouse;master_LR_union	GLS2+SLC17A8	GRIK3	Slc17a8_Gls2	Grik3	Glutamate-Glu-SLC17A8_GLS2_GRIK3	Glutamate	Non-protein Signaling	PMID: 14612154;PMID: 24155668	primary_locator_present_unverified	2		2		GLS2+SLC17A8	GRIK3	novel_candidate	primary_evidence_review			30	batch_017			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:GLS2+SLC17A8>GRM1	CellChatDB.mouse;master_LR_union	GLS2+SLC17A8	GRM1	Slc17a8_Gls2	Grm1	Glutamate-Glu-SLC17A8_GLS2_GRM1	Glutamate	Non-protein Signaling	PMID: 14612154;PMID: 24155668	primary_locator_present_unverified	2		2		GLS2+SLC17A8	GRM1	novel_candidate	primary_evidence_review			30	batch_017			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:GLS2+SLC17A8>GRM2	CellChatDB.mouse;master_LR_union	GLS2+SLC17A8	GRM2	Slc17a8_Gls2	Grm2	Glutamate-Glu-SLC17A8_GLS2_GRM2	Glutamate	Non-protein Signaling	PMID: 14612154;PMID: 24155668	primary_locator_present_unverified	2		2		GLS2+SLC17A8	GRM2	novel_candidate	primary_evidence_review			30	batch_017			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:GLS2+SLC17A8>GRM3	CellChatDB.mouse;master_LR_union	GLS2+SLC17A8	GRM3	Slc17a8_Gls2	Grm3	Glutamate-Glu-SLC17A8_GLS2_GRM3	Glutamate	Non-protein Signaling	PMID: 14612154;PMID: 24155668	primary_locator_present_unverified	2		2		GLS2+SLC17A8	GRM3	novel_candidate	primary_evidence_review			30	batch_017			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:GLS2+SLC17A8>GRM4	CellChatDB.mouse;master_LR_union	GLS2+SLC17A8	GRM4	Slc17a8_Gls2	Grm4	Glutamate-Glu-SLC17A8_GLS2_GRM4	Glutamate	Non-protein Signaling	PMID: 14612154;PMID: 24155668	primary_locator_present_unverified	2		2		GLS2+SLC17A8	GRM4	novel_candidate	primary_evidence_review			30	batch_017			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:GLS2+SLC17A8>GRM5	CellChatDB.mouse;master_LR_union	GLS2+SLC17A8	GRM5	Slc17a8_Gls2	Grm5	Glutamate-Glu-SLC17A8_GLS2_GRM5	Glutamate	Non-protein Signaling	PMID: 14612154;PMID: 24155668	primary_locator_present_unverified	2		2		GLS2+SLC17A8	GRM5	novel_candidate	primary_evidence_review			30	batch_017			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:GLS2+SLC17A8>GRM6	CellChatDB.mouse;master_LR_union	GLS2+SLC17A8	GRM6	Slc17a8_Gls2	Grm6	Glutamate-Glu-SLC17A8_GLS2_GRM6	Glutamate	Non-protein Signaling	PMID: 14612154;PMID: 24155668	primary_locator_present_unverified	2		2		GLS2+SLC17A8	GRM6	novel_candidate	primary_evidence_review			30	batch_017			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:GLS2+SLC17A8>GRM7	CellChatDB.mouse;master_LR_union	GLS2+SLC17A8	GRM7	Slc17a8_Gls2	Grm7	Glutamate-Glu-SLC17A8_GLS2_GRM7	Glutamate	Non-protein Signaling	PMID: 14612154;PMID: 24155668	primary_locator_present_unverified	2		2		GLS2+SLC17A8	GRM7	novel_candidate	primary_evidence_review			30	batch_017			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:GLS2+SLC17A8>GRM8	CellChatDB.mouse;master_LR_union	GLS2+SLC17A8	GRM8	Slc17a8_Gls2	Grm8	Glutamate-Glu-SLC17A8_GLS2_GRM8	Glutamate	Non-protein Signaling	PMID: 14612154;PMID: 24155668	primary_locator_present_unverified	2		2		GLS2+SLC17A8	GRM8	novel_candidate	primary_evidence_review			30	batch_017			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:GLS2+SLC1A1>GRIA1	CellChatDB.mouse;master_LR_union	GLS2+SLC1A1	GRIA1	Slc1a1_Gls2	Gria1	Glutamate-Glu-SLC1A1_GLS2_GRIA1	Glutamate	Non-protein Signaling	PMID: 14612154;PMID: 24155668	primary_locator_present_unverified	2		2		GLS2+SLC1A1	GRIA1	novel_candidate	primary_evidence_review			30	batch_017			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
