candidate_unit_id	source_databases	ligand_components	receptor_components	source_ligand	source_receptor	source_record_ids	pathways	annotations	evidence_notes	primary_evidence_gate	independent_public_source_count	independent_public_sources	primary_locator_count	review_priority_score	normalized_ligand_key	normalized_receptor_key	normalization_match	review_lane	matched_graph_edge_ids	matched_graph_edges	review_priority_rank_value	review_batch	prior_harvest_disposition	prior_harvest_primary_locators	review_status	reason	review_resolution	review_resolution_primary_locators	review_resolution_notes	review_resolution_status
LR:NXPH2>NRXN1	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	NXPH2	NRXN1	Nxph2	Nrxn1					no_primary_locator_in_public_snapshot	3		0		NXPH2	NRXN1	novel_candidate	discovery_review			30	batch_024			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:OCLN>OCLN	CellChatDB.mouse;NicheNet.neutral_v1;master_LR_union	OCLN	OCLN	Ocln	Ocln	OCLN_OCLN	OCLN	Cell-Cell Contact	KEGG: mmu04514	no_primary_locator_in_public_snapshot	3		0		OCLN	OCLN	novel_candidate	discovery_review			30	batch_024			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:OLFM2>ROBO2	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	OLFM2	ROBO2	Olfm2	Robo2					no_primary_locator_in_public_snapshot	3		0		OLFM2	ROBO2	novel_candidate	discovery_review			30	batch_024			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:OMG>LINGO1	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	OMG	LINGO1	Omg	Lingo1					no_primary_locator_in_public_snapshot	3		0		OMG	LINGO1	novel_candidate	discovery_review			30	batch_024			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:OMG>NGFR	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	OMG	NGFR	Omg	Ngfr					no_primary_locator_in_public_snapshot	3		0		OMG	NGFR	novel_candidate	discovery_review			30	batch_024			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:OMG>TNFRSF1B	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	OMG	TNFRSF1B	Omg	Tnfrsf1b					no_primary_locator_in_public_snapshot	3		0		OMG	TNFRSF1B	novel_candidate	discovery_review			30	batch_024			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:PAM>DPP4	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	PAM	DPP4	Pam	Dpp4					no_primary_locator_in_public_snapshot	3		0		PAM	DPP4	novel_candidate	discovery_review			30	batch_024			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:PAM>FAP	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	PAM	FAP	Pam	Fap					no_primary_locator_in_public_snapshot	3		0		PAM	FAP	novel_candidate	discovery_review			30	batch_024			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:PCDHA10>PCDHA10	CellChatDB.mouse;master_LR_union	PCDHA10	PCDHA10	Pcdha10	Pcdha10	PCDHA10_PCDHA10	PCDH	Cell-Cell Contact	 PMID: 32694982;PMID: 35253643	primary_locator_present_unverified	2		2		PCDHA10	PCDHA10	novel_candidate	primary_evidence_review			30	batch_024			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:PCDHA11>PCDHA11	CellChatDB.mouse;master_LR_union	PCDHA11	PCDHA11	Pcdha11	Pcdha11	PCDHA11_PCDHA11	PCDH	Cell-Cell Contact	 PMID: 32694982;PMID: 35253643	primary_locator_present_unverified	2		2		PCDHA11	PCDHA11	novel_candidate	primary_evidence_review			30	batch_024			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
