candidate_unit_id	source_databases	ligand_components	receptor_components	source_ligand	source_receptor	source_record_ids	pathways	annotations	evidence_notes	primary_evidence_gate	independent_public_source_count	independent_public_sources	primary_locator_count	review_priority_score	normalized_ligand_key	normalized_receptor_key	normalization_match	review_lane	matched_graph_edge_ids	matched_graph_edges	review_priority_rank_value	review_batch	prior_harvest_disposition	prior_harvest_primary_locators	review_status	reason
LR:NT5E+SLC29A4>ADORA3	CellChatDB.mouse;master_LR_union	NT5E+SLC29A4	ADORA3	Slc29a4_Nt5e	Adora3	Adenosine-ADO-NT5E_SLC29A4_ADORA3	Adenosine	Non-protein Signaling	PMID:32514163	primary_locator_present_unverified	2		1		NT5E+SLC29A4	ADORA3	novel_candidate	primary_evidence_review			25	batch_035			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:NTN4>NTRK2	CellChatDB.mouse;master_LR_union	NTN4	NTRK2	Ntn4	Ntrk2	NTN4_NTRK2	Netrin	Cell-Cell Contact	PMID: 34531526	primary_locator_present_unverified	2		1		NTN4	NTRK2	novel_candidate	primary_evidence_review			25	batch_035			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PECAM1>CD177	CellChatDB.mouse;master_LR_union	PECAM1	CD177	Pecam1	Cd177	PECAM1_CD177	PECAM1	Cell-Cell Contact	PMID:17580308	primary_locator_present_unverified	2		1		PECAM1	CD177	novel_candidate	primary_evidence_review			25	batch_035			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PNMT+SLC18A1>ADRA1A	CellChatDB.mouse;master_LR_union	PNMT+SLC18A1	ADRA1A	Pnmt_Slc18a1	Adra1a	Adrenaline-ADR-PNMT_SLC18A1_ADRA1A	Adrenaline	Non-protein Signaling	PMID:32514164	primary_locator_present_unverified	2		1		PNMT+SLC18A1	ADRA1A	novel_candidate	primary_evidence_review			25	batch_035			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PNMT+SLC18A1>ADRA1B	CellChatDB.mouse;master_LR_union	PNMT+SLC18A1	ADRA1B	Pnmt_Slc18a1	Adra1b	Adrenaline-ADR-PNMT_SLC18A1_ADRA1B	Adrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	2		1		PNMT+SLC18A1	ADRA1B	novel_candidate	primary_evidence_review			25	batch_035			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PNMT+SLC18A1>ADRA1D	CellChatDB.mouse;master_LR_union	PNMT+SLC18A1	ADRA1D	Pnmt_Slc18a1	Adra1d	Adrenaline-ADR-PNMT_SLC18A1_ADRA1D	Adrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	2		1		PNMT+SLC18A1	ADRA1D	novel_candidate	primary_evidence_review			25	batch_035			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PNMT+SLC18A1>ADRA2A	CellChatDB.mouse;master_LR_union	PNMT+SLC18A1	ADRA2A	Pnmt_Slc18a1	Adra2a	Adrenaline-ADR-PNMT_SLC18A1_ADRA2A	Adrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	2		1		PNMT+SLC18A1	ADRA2A	novel_candidate	primary_evidence_review			25	batch_035			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PNMT+SLC18A1>ADRA2B	CellChatDB.mouse;master_LR_union	PNMT+SLC18A1	ADRA2B	Pnmt_Slc18a1	Adra2b	Adrenaline-ADR-PNMT_SLC18A1_ADRA2B	Adrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	2		1		PNMT+SLC18A1	ADRA2B	novel_candidate	primary_evidence_review			25	batch_035			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PNMT+SLC18A1>ADRA2C	CellChatDB.mouse;master_LR_union	PNMT+SLC18A1	ADRA2C	Pnmt_Slc18a1	Adra2c	Adrenaline-ADR-PNMT_SLC18A1_ADRA2C	Adrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	2		1		PNMT+SLC18A1	ADRA2C	novel_candidate	primary_evidence_review			25	batch_035			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PNMT+SLC18A1>ADRB1	CellChatDB.mouse;master_LR_union	PNMT+SLC18A1	ADRB1	Pnmt_Slc18a1	Adrb1	Adrenaline-ADR-PNMT_SLC18A1_ADRB1	Adrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	2		1		PNMT+SLC18A1	ADRB1	novel_candidate	primary_evidence_review			25	batch_035			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PNMT+SLC18A1>ADRB2	CellChatDB.mouse;master_LR_union	PNMT+SLC18A1	ADRB2	Pnmt_Slc18a1	Adrb2	Adrenaline-ADR-PNMT_SLC18A1_ADRB2	Adrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	2		1		PNMT+SLC18A1	ADRB2	novel_candidate	primary_evidence_review			25	batch_035			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PNMT+SLC18A1>ADRB3	CellChatDB.mouse;master_LR_union	PNMT+SLC18A1	ADRB3	Pnmt_Slc18a1	Adrb3	Adrenaline-ADR-PNMT_SLC18A1_ADRB3	Adrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	2		1		PNMT+SLC18A1	ADRB3	novel_candidate	primary_evidence_review			25	batch_035			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PNMT+SLC18A2>ADRA1A	CellChatDB.mouse;master_LR_union	PNMT+SLC18A2	ADRA1A	Pnmt_Slc18a2	Adra1a	Adrenaline-ADR-PNMT_SLC18A2_ADRA1A	Adrenaline	Non-protein Signaling	PMID:32514165	primary_locator_present_unverified	2		1		PNMT+SLC18A2	ADRA1A	novel_candidate	primary_evidence_review			25	batch_035			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PNMT+SLC18A2>ADRA1B	CellChatDB.mouse;master_LR_union	PNMT+SLC18A2	ADRA1B	Pnmt_Slc18a2	Adra1b	Adrenaline-ADR-PNMT_SLC18A2_ADRA1B	Adrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	2		1		PNMT+SLC18A2	ADRA1B	novel_candidate	primary_evidence_review			25	batch_035			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
