candidate_unit_id	source_databases	ligand_components	receptor_components	source_ligand	source_receptor	source_record_ids	pathways	annotations	evidence_notes	primary_evidence_gate	independent_public_source_count	independent_public_sources	primary_locator_count	review_priority_score	normalized_ligand_key	normalized_receptor_key	normalization_match	review_lane	matched_graph_edge_ids	matched_graph_edges	review_priority_rank_value	review_batch	prior_harvest_disposition	prior_harvest_primary_locators	review_status	reason	review_resolution	review_resolution_primary_locators	review_resolution_notes	review_resolution_status
LR:BST2>LILRA6	NicheNet.neutral_v1;master_LR_union	BST2	LILRA6	Bst2	Lilra6					no_primary_locator_in_public_snapshot	2		0		BST2	LILRA6	novel_candidate	discovery_review			20	batch_032			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:BST2>PIRA1	NicheNet.neutral_v1;master_LR_union	BST2	PIRA1	Bst2	Pira1					no_primary_locator_in_public_snapshot	2		0		BST2	PIRA1	novel_candidate	discovery_review			20	batch_032			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:BST2>PIRA12	NicheNet.neutral_v1;master_LR_union	BST2	PIRA12	Bst2	Pira12					no_primary_locator_in_public_snapshot	2		0		BST2	PIRA12	novel_candidate	discovery_review			20	batch_032			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:BST2>PIRA13	NicheNet.neutral_v1;master_LR_union	BST2	PIRA13	Bst2	Pira13					no_primary_locator_in_public_snapshot	2		0		BST2	PIRA13	novel_candidate	discovery_review			20	batch_032			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:BST2>PIRB	NicheNet.neutral_v1;master_LR_union	BST2	PIRB	Bst2	Pirb					no_primary_locator_in_public_snapshot	2		0		BST2	PIRB	novel_candidate	discovery_review			20	batch_032			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:BTLA>CD276	NicheNet.neutral_v1;master_LR_union	BTLA	CD276	Btla	Cd276					no_primary_locator_in_public_snapshot	2		0		BTLA	CD276	novel_candidate	discovery_review			20	batch_032			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:BTLA>VTCN1	NicheNet.neutral_v1;master_LR_union	BTLA	VTCN1	Btla	Vtcn1					no_primary_locator_in_public_snapshot	2		0		BTLA	VTCN1	novel_candidate	discovery_review			20	batch_032			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:BTN1A1>JAML	NicheNet.neutral_v1;master_LR_union	BTN1A1	JAML	Btn1a1	Jaml					no_primary_locator_in_public_snapshot	2		0		BTN1A1	JAML	novel_candidate	discovery_review			20	batch_032			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:BTNL9>IL6RA	NicheNet.neutral_v1;master_LR_union	BTNL9	IL6RA	Btnl9	Il6ra					no_primary_locator_in_public_snapshot	2		0		BTNL9	IL6RA	novel_candidate	discovery_review			20	batch_032			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:BTNL9>LRFN5	NicheNet.neutral_v1;master_LR_union	BTNL9	LRFN5	Btnl9	Lrfn5					no_primary_locator_in_public_snapshot	2		0		BTNL9	LRFN5	novel_candidate	discovery_review			20	batch_032			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
