candidate_unit_id	source_databases	ligand_components	receptor_components	source_ligand	source_receptor	source_record_ids	pathways	annotations	evidence_notes	primary_evidence_gate	independent_public_source_count	independent_public_sources	primary_locator_count	review_priority_score	normalized_ligand_key	normalized_receptor_key	normalization_match	review_lane	matched_graph_edge_ids	matched_graph_edges	review_priority_rank_value	review_batch	prior_harvest_disposition	prior_harvest_primary_locators	review_status	reason	review_resolution	review_resolution_primary_locators	review_resolution_notes	review_resolution_status
LR:HDC>HRH1	CellChatDB.mouse;LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	HDC	HRH1	Hdc	Hrh1	Histamine-Hist-HDC_HRH1	Histamine	Non-protein Signaling	PMID: 10444208;PMID: 35378699	primary_locator_present_unverified	4		2		HDC	HRH1	novel_candidate	completed_prior_harvest			50	batch_068	already_present_corrected_form	PMID:1722337	candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:HDC>HRH2	CellChatDB.mouse;LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	HDC	HRH2	Hdc	Hrh2	Histamine-Hist-HDC_HRH2	Histamine	Non-protein Signaling	PMID: 10444208;PMID: 35378699	primary_locator_present_unverified	4		2		HDC	HRH2	novel_candidate	completed_prior_harvest			50	batch_068	already_present_corrected_form	PMID:1313563	candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:HDC>HRH3	CellChatDB.mouse;LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	HDC	HRH3	Hdc	Hrh3	Histamine-Hist-HDC_HRH3	Histamine	Non-protein Signaling	PMID: 10444208;PMID: 35378699	primary_locator_present_unverified	4		2		HDC	HRH3	novel_candidate	completed_prior_harvest			50	batch_068	already_present_corrected_form	PMID:10347254	candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:HDC>HRH4	CellChatDB.mouse;LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	HDC	HRH4	Hdc	Hrh4	Histamine-Hist-HDC_HRH4	Histamine	Non-protein Signaling	PMID: 10444208;PMID: 35378699	primary_locator_present_unverified	4		2		HDC	HRH4	novel_candidate	completed_prior_harvest			50	batch_068	already_present_corrected_form	PMID:11181941	candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:POMC>OPRD1	CellChatDB.mouse;LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	POMC	OPRD1	Pomc	Oprd1	POMC_OPRD1;b-Endorphin-POMC_OPRD1	OPIOID	Non-protein Signaling;Secreted Signaling	KEGG: mmu04080;PMID: 29934561;PMID: 34724150	primary_locator_present_unverified	4		2		POMC	OPRD1	novel_candidate	completed_prior_harvest			50	batch_068	reject_precursor_form	PMID:29934561;PMID:34724150	candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:POMC>OPRK1	CellChatDB.mouse;LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	POMC	OPRK1	Pomc	Oprk1	POMC_OPRK1;b-Endorphin-POMC_OPRK1	OPIOID	Non-protein Signaling;Secreted Signaling	KEGG: mmu04080;PMID: 29934561;PMID: 34724150	primary_locator_present_unverified	4		2		POMC	OPRK1	novel_candidate	completed_prior_harvest			50	batch_068	reject_precursor_form	PMID:29934561;PMID:34724150	candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:POMC>OPRM1	CellChatDB.mouse;LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	POMC	OPRM1	Pomc	Oprm1	POMC_OPRM1;b-Endorphin-POMC_OPRM1	OPIOID	Non-protein Signaling;Secreted Signaling	KEGG: mmu04080;PMID: 29934561;PMID: 34724150	primary_locator_present_unverified	4		2		POMC	OPRM1	novel_candidate	completed_prior_harvest			50	batch_068	reject_precursor_form	PMID:29934561;PMID:34724150	candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:PTN>SDC2	CellChatDB.mouse;LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	PTN	SDC2	Ptn	Sdc2	PTN_SDC2	PTN	Secreted Signaling	 PMID: 25620911;PMID: 28356350	primary_locator_present_unverified	4		2		PTN	SDC2	novel_candidate	completed_prior_harvest			50	batch_068	hold_conditional_complex	PMID:18599487	candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:AGT>AGTR2	CellChatDB.mouse;LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	AGT	AGTR2	Agt	Agtr2	AGT_AGTR2	AGT	Secreted Signaling	PMID: 20606419	primary_locator_present_unverified	4		1		AGT	AGTR2	novel_candidate	completed_prior_harvest			45	batch_068	reject_precursor_form	PMID:20606419	candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:ANGPTL1>PIRB	CellChatDB.mouse;LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	ANGPTL1	PIRB	Angptl1	Pirb	ANGPTL1_PIRB	ANGPTL	Secreted Signaling	PMID: 24478758	primary_locator_present_unverified	4		1		ANGPTL1	PIRB	novel_candidate	completed_prior_harvest			45	batch_068	already_present_species_corrected	PMID:22660330	candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:ANGPTL2>TLR4	CellChatDB.mouse;LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	ANGPTL2	TLR4	Angptl2	Tlr4	ANGPTL2_TLR4	ANGPTL	Secreted Signaling	PMID: 24478758	primary_locator_present_unverified	4		1		ANGPTL2	TLR4	novel_candidate	completed_prior_harvest			45	batch_068	contextual_only	PMID:24478758	candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:ANGPTL4>SDC1	CellChatDB.mouse;LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	ANGPTL4	SDC1	Angptl4	Sdc1	ANGPTL4_SDC1	ANGPTL	Secreted Signaling	PMID: 29017031	primary_locator_present_unverified	4		1		ANGPTL4	SDC1	novel_candidate	completed_prior_harvest			45	batch_068	hold_family_level	PMID:29017031	candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:ANGPTL4>SDC2	CellChatDB.mouse;LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	ANGPTL4	SDC2	Angptl4	Sdc2	ANGPTL4_SDC2	ANGPTL	Secreted Signaling	PMID: 29017031	primary_locator_present_unverified	4		1		ANGPTL4	SDC2	novel_candidate	completed_prior_harvest			45	batch_068	hold_family_level	PMID:29017031	candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:ANGPTL4>SDC3	CellChatDB.mouse;LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	ANGPTL4	SDC3	Angptl4	Sdc3	ANGPTL4_SDC3	ANGPTL	Secreted Signaling	PMID: 29017031	primary_locator_present_unverified	4		1		ANGPTL4	SDC3	novel_candidate	completed_prior_harvest			45	batch_068	hold_family_level	PMID:29017031	candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:ANGPTL7>PIRB	CellChatDB.mouse;LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	ANGPTL7	PIRB	Angptl7	Pirb	ANGPTL7_PIRB	ANGPTL	Secreted Signaling	PMID: 24478758	primary_locator_present_unverified	4		1		ANGPTL7	PIRB	novel_candidate	completed_prior_harvest			45	batch_068	already_present_species_corrected	PMID:22660330	candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:C4B>CR2	CellChatDB.mouse;LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	C4B	CR2	C4b	Cr2	C4B_CR2	COMPLEMENT	Secreted Signaling	PMID: 16234578	primary_locator_present_unverified	4		1		C4B	CR2	novel_candidate	completed_prior_harvest			45	batch_068	hold_unresolved_complexed_fragment	PMID:2973431;PMID:16234578	candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:CADM3>CADM1	CellChatDB.mouse;LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	CADM3	CADM1	Cadm3	Cadm1	CADM3_CADM1	CADM	Cell-Cell Contact	PMID: 33397712	primary_locator_present_unverified	4		1		CADM3	CADM1	novel_candidate	completed_prior_harvest			45	batch_068	already_present_reverse_orientation	PMID:30131958	candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
