candidate_unit_id	source_databases	ligand_components	receptor_components	source_ligand	source_receptor	source_record_ids	pathways	annotations	evidence_notes	primary_evidence_gate	independent_public_source_count	independent_public_sources	primary_locator_count	review_priority_score	normalized_ligand_key	normalized_receptor_key	normalization_match	review_lane	matched_graph_edge_ids	matched_graph_edges	review_priority_rank_value	review_batch	prior_harvest_disposition	prior_harvest_primary_locators	review_status	reason
LR:WNT2B>FZD9	NicheNet.neutral_v1;master_LR_union	WNT2B	FZD9	Wnt2b	Fzd9					no_primary_locator_in_public_snapshot	2		0		WNT2B	FZD9	novel_candidate	discovery_review			20	batch_077			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:WNT2B>LRP5	NicheNet.neutral_v1;master_LR_union	WNT2B	LRP5	Wnt2b	Lrp5					no_primary_locator_in_public_snapshot	2		0		WNT2B	LRP5	novel_candidate	discovery_review			20	batch_077			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:WNT2B>LRP6	NicheNet.neutral_v1;master_LR_union	WNT2B	LRP6	Wnt2b	Lrp6					no_primary_locator_in_public_snapshot	2		0		WNT2B	LRP6	novel_candidate	discovery_review			20	batch_077			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:WNT3>FZD1	NicheNet.neutral_v1;master_LR_union	WNT3	FZD1	Wnt3	Fzd1					no_primary_locator_in_public_snapshot	2		0		WNT3	FZD1	novel_candidate	discovery_review			20	batch_077			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:WNT3>FZD7	NicheNet.neutral_v1;master_LR_union	WNT3	FZD7	Wnt3	Fzd7					no_primary_locator_in_public_snapshot	2		0		WNT3	FZD7	novel_candidate	discovery_review			20	batch_077			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:WNT3>LRP6	NicheNet.neutral_v1;master_LR_union	WNT3	LRP6	Wnt3	Lrp6					no_primary_locator_in_public_snapshot	2		0		WNT3	LRP6	novel_candidate	discovery_review			20	batch_077			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:WNT3A>ATP6AP2	LIANA.mouseconsensus;master_LR_union	WNT3A	ATP6AP2	Wnt3a	Atp6ap2					no_primary_locator_in_public_snapshot	2		0		WNT3A	ATP6AP2	novel_candidate	discovery_review			20	batch_077			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:WNT3A>FZD1	NicheNet.neutral_v1;master_LR_union	WNT3A	FZD1	Wnt3a	Fzd1					no_primary_locator_in_public_snapshot	2		0		WNT3A	FZD1	novel_candidate	discovery_review			20	batch_077			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:WNT3A>FZD6	NicheNet.neutral_v1;master_LR_union	WNT3A	FZD6	Wnt3a	Fzd6					no_primary_locator_in_public_snapshot	2		0		WNT3A	FZD6	novel_candidate	discovery_review			20	batch_077			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:WNT3A>LGR5	LIANA.mouseconsensus;master_LR_union	WNT3A	LGR5	Wnt3a	Lgr5					no_primary_locator_in_public_snapshot	2		0		WNT3A	LGR5	novel_candidate	discovery_review			20	batch_077			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:WNT3A>LRP5	NicheNet.neutral_v1;master_LR_union	WNT3A	LRP5	Wnt3a	Lrp5					no_primary_locator_in_public_snapshot	2		0		WNT3A	LRP5	novel_candidate	discovery_review			20	batch_077			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:WNT3A>ROR1	LIANA.mouseconsensus;master_LR_union	WNT3A	ROR1	Wnt3a	Ror1					no_primary_locator_in_public_snapshot	2		0		WNT3A	ROR1	novel_candidate	discovery_review			20	batch_077			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
