candidate_unit_id	source_databases	ligand_components	receptor_components	source_ligand	source_receptor	source_record_ids	pathways	annotations	evidence_notes	primary_evidence_gate	independent_public_source_count	independent_public_sources	primary_locator_count	review_priority_score	normalized_ligand_key	normalized_receptor_key	normalization_match	review_lane	matched_graph_edge_ids	matched_graph_edges	review_priority_rank_value	review_batch	prior_harvest_disposition	prior_harvest_primary_locators	review_status	reason
LR:VEGFA>TYRO3	LIANA.mouseconsensus;master_LR_union	VEGFA	TYRO3	Vegfa	Tyro3					no_primary_locator_in_public_snapshot	2		0		VEGFA	TYRO3	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VEGFB>ADRB2	LIANA.mouseconsensus;master_LR_union	VEGFB	ADRB2	Vegfb	Adrb2					no_primary_locator_in_public_snapshot	2		0		VEGFB	ADRB2	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VEGFB>FLT1+KDR	LIANA.mouseconsensus;master_LR_union	VEGFB	FLT1+KDR	Vegfb	Flt1_Kdr					no_primary_locator_in_public_snapshot	2		0		VEGFB	FLT1+KDR	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VEGFB>KDR	NicheNet.neutral_v1;master_LR_union	VEGFB	KDR	Vegfb	Kdr					no_primary_locator_in_public_snapshot	2		0		VEGFB	KDR	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VEGFC>CCBE1	LIANA.mouseconsensus;master_LR_union	VEGFC	CCBE1	Vegfc	Ccbe1					no_primary_locator_in_public_snapshot	2		0		VEGFC	CCBE1	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VEGFC>FLT1	LIANA.mouseconsensus;master_LR_union	VEGFC	FLT1	Vegfc	Flt1					no_primary_locator_in_public_snapshot	2		0		VEGFC	FLT1	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VEGFC>LYVE1	LIANA.mouseconsensus;master_LR_union	VEGFC	LYVE1	Vegfc	Lyve1					no_primary_locator_in_public_snapshot	2		0		VEGFC	LYVE1	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VEGFD>FLT1	NicheNet.neutral_v1;master_LR_union	VEGFD	FLT1	Vegfd	Flt1					no_primary_locator_in_public_snapshot	2		0		VEGFD	FLT1	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VEGFD>ITGA1	NicheNet.neutral_v1;master_LR_union	VEGFD	ITGA1	Vegfd	Itga1					no_primary_locator_in_public_snapshot	2		0		VEGFD	ITGA1	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VEGFD>ITGA2	NicheNet.neutral_v1;master_LR_union	VEGFD	ITGA2	Vegfd	Itga2					no_primary_locator_in_public_snapshot	2		0		VEGFD	ITGA2	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VEGFD>ITGA4	NicheNet.neutral_v1;master_LR_union	VEGFD	ITGA4	Vegfd	Itga4					no_primary_locator_in_public_snapshot	2		0		VEGFD	ITGA4	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VEGFD>ITGA5	NicheNet.neutral_v1;master_LR_union	VEGFD	ITGA5	Vegfd	Itga5					no_primary_locator_in_public_snapshot	2		0		VEGFD	ITGA5	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VIP>ADRB1	LIANA.mouseconsensus;master_LR_union	VIP	ADRB1	Vip	Adrb1					no_primary_locator_in_public_snapshot	2		0		VIP	ADRB1	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VIP>ADRB2	LIANA.mouseconsensus;master_LR_union	VIP	ADRB2	Vip	Adrb2					no_primary_locator_in_public_snapshot	2		0		VIP	ADRB2	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VIP>ADRB3	LIANA.mouseconsensus;master_LR_union	VIP	ADRB3	Vip	Adrb3					no_primary_locator_in_public_snapshot	2		0		VIP	ADRB3	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VIP>AVPR1A	LIANA.mouseconsensus;master_LR_union	VIP	AVPR1A	Vip	Avpr1a					no_primary_locator_in_public_snapshot	2		0		VIP	AVPR1A	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VIP>DPP4	LIANA.mouseconsensus;master_LR_union	VIP	DPP4	Vip	Dpp4					no_primary_locator_in_public_snapshot	2		0		VIP	DPP4	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VIP>GPR20	LIANA.mouseconsensus;master_LR_union	VIP	GPR20	Vip	Gpr20					no_primary_locator_in_public_snapshot	2		0		VIP	GPR20	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VIP>GPR84	LIANA.mouseconsensus;master_LR_union	VIP	GPR84	Vip	Gpr84					no_primary_locator_in_public_snapshot	2		0		VIP	GPR84	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VIP>NPR3	LIANA.mouseconsensus;master_LR_union	VIP	NPR3	Vip	Npr3					no_primary_locator_in_public_snapshot	2		0		VIP	NPR3	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VIP>PTH1R	LIANA.mouseconsensus;master_LR_union	VIP	PTH1R	Vip	Pth1r					no_primary_locator_in_public_snapshot	2		0		VIP	PTH1R	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VIP>RAMP1	LIANA.mouseconsensus;master_LR_union	VIP	RAMP1	Vip	Ramp1					no_primary_locator_in_public_snapshot	2		0		VIP	RAMP1	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VIP>RAMP2	LIANA.mouseconsensus;master_LR_union	VIP	RAMP2	Vip	Ramp2					no_primary_locator_in_public_snapshot	2		0		VIP	RAMP2	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VIP>RAMP3	LIANA.mouseconsensus;master_LR_union	VIP	RAMP3	Vip	Ramp3					no_primary_locator_in_public_snapshot	2		0		VIP	RAMP3	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VIP>TSHR	LIANA.mouseconsensus;master_LR_union	VIP	TSHR	Vip	Tshr					no_primary_locator_in_public_snapshot	2		0		VIP	TSHR	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VSIG10>IL6ST	NicheNet.neutral_v1;master_LR_union	VSIG10	IL6ST	Vsig10	Il6st					no_primary_locator_in_public_snapshot	2		0		VSIG10	IL6ST	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VSIR>VSIG8	NicheNet.neutral_v1;master_LR_union	VSIR	VSIG8	Vsir	Vsig8					no_primary_locator_in_public_snapshot	2		0		VSIR	VSIG8	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VSTM4>MOG	NicheNet.neutral_v1;master_LR_union	VSTM4	MOG	Vstm4	Mog					no_primary_locator_in_public_snapshot	2		0		VSTM4	MOG	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VTCN1>BTLA	NicheNet.neutral_v1;master_LR_union	VTCN1	BTLA	Vtcn1	Btla					no_primary_locator_in_public_snapshot	2		0		VTCN1	BTLA	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VTN>CD47	LIANA.mouseconsensus;master_LR_union	VTN	CD47	Vtn	Cd47					no_primary_locator_in_public_snapshot	2		0		VTN	CD47	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VTN>ITGA3	LIANA.mouseconsensus;master_LR_union	VTN	ITGA3	Vtn	Itga3					no_primary_locator_in_public_snapshot	2		0		VTN	ITGA3	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VWF>ADAMTS13	NicheNet.neutral_v1;master_LR_union	VWF	ADAMTS13	Vwf	Adamts13					no_primary_locator_in_public_snapshot	2		0		VWF	ADAMTS13	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VWF>F8	NicheNet.neutral_v1;master_LR_union	VWF	F8	Vwf	F8					no_primary_locator_in_public_snapshot	2		0		VWF	F8	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VWF>ITGA4	LIANA.mouseconsensus;master_LR_union	VWF	ITGA4	Vwf	Itga4					no_primary_locator_in_public_snapshot	2		0		VWF	ITGA4	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:VWF>ITGA9	LIANA.mouseconsensus;master_LR_union	VWF	ITGA9	Vwf	Itga9					no_primary_locator_in_public_snapshot	2		0		VWF	ITGA9	novel_candidate	discovery_review			20	batch_076			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
