candidate_unit_id	normalized_ligand_key	normalized_receptor_key	matched_graph_edge_ids	evidence_notes	review_lane	review_batch
LR:SLITRK5>PTPRD	SLITRK5	PTPRD	M21B-E005403	current bundle includes primary purified PTP-delta binding to Slitrk5 LRR1, heterophilic adhesion and BDNF-dependent cis/trans competition context	represented_graph_alias	batch_180
LR:SLURP2>CHRNA3	SLURP2	CHRNA3	M21B-E006740	current bundle represents SLURP-2 modulation through the assembled alpha3beta2 nicotinic receptor, not isolated CHRNA3 signaling	represented_graph_alias	batch_180
LR:SLURP2>CHRNA7	SLURP2	CHRNA7	M21B-E006739	current bundle includes primary subtype-specific SLURP-2 association/modulation of alpha7 nicotinic receptors	represented_graph_alias	batch_180
LR:SLURP2>CHRNB2	SLURP2	CHRNB2	M21B-E006740	current bundle represents SLURP-2 modulation through the assembled alpha3beta2 nicotinic receptor, not isolated CHRNB2 signaling	represented_graph_alias	batch_180
LR:SPP1>ITGA4	SPP1	ITGA4	M20B-E004970;M21B-E003239;M23B-E000885	current bundle supports osteopontin binding and alpha4beta1-dependent leukocyte adhesion, not isolated ITGA4 signaling	represented_graph_alias	batch_180
LR:SPP1>ITGA5	SPP1	ITGA5	M20B-E004971;M21B-E003241;M23B-E000685	current bundle supports activation-state/fragment-dependent osteopontin binding to alpha5beta1, not isolated ITGA5 signaling	represented_graph_alias	batch_180
LR:SPP1>ITGA8	SPP1	ITGA8	M20B-E004972;M21B-E003242;M23B-E000687	current bundle supports RGD-dependent osteopontin binding and alpha8beta1 adhesion, not isolated ITGA8 signaling	represented_graph_alias	batch_180
LR:SPP1>ITGA9	SPP1	ITGA9	M20B-E004973;M21B-E003240;M23B-E000689	current bundle supports processed/polymeric osteopontin binding to alpha9beta1, not isolated ITGA9 signaling	represented_graph_alias	batch_180
LR:SPP1>ITGAV	SPP1	ITGAV	M20B-E004974;M20B-E004975;M20B-E004976;M20B-E004977;M21B-E000174;M21B-E000542;M21B-E000543;M21B-E000544;M23B-E000691	current bundle supports osteopontin engagement of assembled alphaVbeta1/3/5/6 integrins and adhesion/function, not autonomous ITGAV signaling	represented_graph_alias	batch_180
LR:SPP1>ITGB1	SPP1	ITGB1	M20B-E004970;M20B-E004971;M20B-E004972;M20B-E004973;M20B-E004974;M21B-E000542;M21B-E003239;M21B-E003240;M21B-E003241;M21B-E003242;M23B-E000685;M23B-E000687;M23B-E000689;M23B-E000691;M23B-E000885	current bundle supports multiple assembled alpha4/5/8/9/V-beta1 osteopontin receptor complexes, not free ITGB1 signaling	represented_graph_alias	batch_180
