candidate_unit_id	source_databases	ligand_components	receptor_components	source_ligand	source_receptor	source_record_ids	pathways	annotations	evidence_notes	primary_evidence_gate	independent_public_source_count	independent_public_sources	primary_locator_count	review_priority_score	normalized_ligand_key	normalized_receptor_key	normalization_match	review_lane	matched_graph_edge_ids	matched_graph_edges	review_priority_rank_value	review_batch	prior_harvest_disposition	prior_harvest_primary_locators	review_status	reason
LR:OGN>H2EB2	NicheNet.neutral_v1;master_LR_union	OGN	H2EB2	Ogn	H2-Eb2					no_primary_locator_in_public_snapshot	2		0		OGN	H2EB2	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:OIT1>FPR1	LIANA.mouseconsensus;master_LR_union	OIT1	FPR1	Oit1	Fpr1					no_primary_locator_in_public_snapshot	2		0		OIT1	FPR1	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:OIT1>FPR2	LIANA.mouseconsensus;master_LR_union	OIT1	FPR2	Oit1	Fpr2					no_primary_locator_in_public_snapshot	2		0		OIT1	FPR2	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:OMG>RTN4RL1	LIANA.mouseconsensus;master_LR_union	OMG	RTN4RL1	Omg	Rtn4rl1					no_primary_locator_in_public_snapshot	2		0		OMG	RTN4RL1	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:OPCML>NEGR1	NicheNet.neutral_v1;master_LR_union	OPCML	NEGR1	Opcml	Negr1					no_primary_locator_in_public_snapshot	2		0		OPCML	NEGR1	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:OPCML>NTM	NicheNet.neutral_v1;master_LR_union	OPCML	NTM	Opcml	Ntm					no_primary_locator_in_public_snapshot	2		0		OPCML	NTM	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:OPCML>OPCML	NicheNet.neutral_v1;master_LR_union	OPCML	OPCML	Opcml	Opcml					no_primary_locator_in_public_snapshot	2		0		OPCML	OPCML	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:ORM1>CCR5	NicheNet.neutral_v1;master_LR_union	ORM1	CCR5	Orm1	Ccr5					no_primary_locator_in_public_snapshot	2		0		ORM1	CCR5	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:ORM3>CCR5	NicheNet.neutral_v1;master_LR_union	ORM3	CCR5	Orm3	Ccr5					no_primary_locator_in_public_snapshot	2		0		ORM3	CCR5	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:P4HB>MTTP	LIANA.mouseconsensus;master_LR_union	P4HB	MTTP	P4hb	Mttp					no_primary_locator_in_public_snapshot	2		0		P4HB	MTTP	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PAM>FXYD1	NicheNet.neutral_v1;master_LR_union	PAM	FXYD1	Pam	Fxyd1					no_primary_locator_in_public_snapshot	2		0		PAM	FXYD1	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PAPLN>CD200	NicheNet.neutral_v1;master_LR_union	PAPLN	CD200	Papln	Cd200					no_primary_locator_in_public_snapshot	2		0		PAPLN	CD200	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PAPLN>NECTIN4	NicheNet.neutral_v1;master_LR_union	PAPLN	NECTIN4	Papln	Nectin4					no_primary_locator_in_public_snapshot	2		0		PAPLN	NECTIN4	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PAPLN>SIRPA	NicheNet.neutral_v1;master_LR_union	PAPLN	SIRPA	Papln	Sirpa					no_primary_locator_in_public_snapshot	2		0		PAPLN	SIRPA	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PATJ>CLDN1	NicheNet.neutral_v1;master_LR_union	PATJ	CLDN1	Patj	Cldn1					no_primary_locator_in_public_snapshot	2		0		PATJ	CLDN1	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PCDH15>TMC1	NicheNet.neutral_v1;master_LR_union	PCDH15	TMC1	Pcdh15	Tmc1					no_primary_locator_in_public_snapshot	2		0		PCDH15	TMC1	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PCDH15>TMC2	NicheNet.neutral_v1;master_LR_union	PCDH15	TMC2	Pcdh15	Tmc2					no_primary_locator_in_public_snapshot	2		0		PCDH15	TMC2	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PCDHA10>ITGB1	NicheNet.neutral_v1;master_LR_union	PCDHA10	ITGB1	Pcdha10	Itgb1					no_primary_locator_in_public_snapshot	2		0		PCDHA10	ITGB1	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PCDHA11>ITGB1	NicheNet.neutral_v1;master_LR_union	PCDHA11	ITGB1	Pcdha11	Itgb1					no_primary_locator_in_public_snapshot	2		0		PCDHA11	ITGB1	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PCDHA12>ITGB1	NicheNet.neutral_v1;master_LR_union	PCDHA12	ITGB1	Pcdha12	Itgb1					no_primary_locator_in_public_snapshot	2		0		PCDHA12	ITGB1	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PCDHA1>ITGB1	NicheNet.neutral_v1;master_LR_union	PCDHA1	ITGB1	Pcdha1	Itgb1					no_primary_locator_in_public_snapshot	2		0		PCDHA1	ITGB1	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PCDHA2>ITGB1	NicheNet.neutral_v1;master_LR_union	PCDHA2	ITGB1	Pcdha2	Itgb1					no_primary_locator_in_public_snapshot	2		0		PCDHA2	ITGB1	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PCDHA2>PCDHGA1	NicheNet.neutral_v1;master_LR_union	PCDHA2	PCDHGA1	Pcdha2	Pcdhga1					no_primary_locator_in_public_snapshot	2		0		PCDHA2	PCDHGA1	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PCDHA2>PCDHGA10	NicheNet.neutral_v1;master_LR_union	PCDHA2	PCDHGA10	Pcdha2	Pcdhga10					no_primary_locator_in_public_snapshot	2		0		PCDHA2	PCDHGA10	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PCDHA2>PCDHGA11	NicheNet.neutral_v1;master_LR_union	PCDHA2	PCDHGA11	Pcdha2	Pcdhga11					no_primary_locator_in_public_snapshot	2		0		PCDHA2	PCDHGA11	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PCDHA2>PCDHGA12	NicheNet.neutral_v1;master_LR_union	PCDHA2	PCDHGA12	Pcdha2	Pcdhga12					no_primary_locator_in_public_snapshot	2		0		PCDHA2	PCDHGA12	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PCDHA2>PCDHGA2	NicheNet.neutral_v1;master_LR_union	PCDHA2	PCDHGA2	Pcdha2	Pcdhga2					no_primary_locator_in_public_snapshot	2		0		PCDHA2	PCDHGA2	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PCDHA2>PCDHGA3	NicheNet.neutral_v1;master_LR_union	PCDHA2	PCDHGA3	Pcdha2	Pcdhga3					no_primary_locator_in_public_snapshot	2		0		PCDHA2	PCDHGA3	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PCDHA2>PCDHGA4	NicheNet.neutral_v1;master_LR_union	PCDHA2	PCDHGA4	Pcdha2	Pcdhga4					no_primary_locator_in_public_snapshot	2		0		PCDHA2	PCDHGA4	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PCDHA2>PCDHGA5	NicheNet.neutral_v1;master_LR_union	PCDHA2	PCDHGA5	Pcdha2	Pcdhga5					no_primary_locator_in_public_snapshot	2		0		PCDHA2	PCDHGA5	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PCDHA2>PCDHGA6	NicheNet.neutral_v1;master_LR_union	PCDHA2	PCDHGA6	Pcdha2	Pcdhga6					no_primary_locator_in_public_snapshot	2		0		PCDHA2	PCDHGA6	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PCDHA2>PCDHGA7	NicheNet.neutral_v1;master_LR_union	PCDHA2	PCDHGA7	Pcdha2	Pcdhga7					no_primary_locator_in_public_snapshot	2		0		PCDHA2	PCDHGA7	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PCDHA2>PCDHGA8	NicheNet.neutral_v1;master_LR_union	PCDHA2	PCDHGA8	Pcdha2	Pcdhga8					no_primary_locator_in_public_snapshot	2		0		PCDHA2	PCDHGA8	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PCDHA2>PCDHGA9	NicheNet.neutral_v1;master_LR_union	PCDHA2	PCDHGA9	Pcdha2	Pcdhga9					no_primary_locator_in_public_snapshot	2		0		PCDHA2	PCDHGA9	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PCDHA2>PCDHGB1	NicheNet.neutral_v1;master_LR_union	PCDHA2	PCDHGB1	Pcdha2	Pcdhgb1					no_primary_locator_in_public_snapshot	2		0		PCDHA2	PCDHGB1	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PCDHA2>PCDHGB2	NicheNet.neutral_v1;master_LR_union	PCDHA2	PCDHGB2	Pcdha2	Pcdhgb2					no_primary_locator_in_public_snapshot	2		0		PCDHA2	PCDHGB2	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PCDHA2>PCDHGB4	NicheNet.neutral_v1;master_LR_union	PCDHA2	PCDHGB4	Pcdha2	Pcdhgb4					no_primary_locator_in_public_snapshot	2		0		PCDHA2	PCDHGB4	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PCDHA2>PCDHGB5	NicheNet.neutral_v1;master_LR_union	PCDHA2	PCDHGB5	Pcdha2	Pcdhgb5					no_primary_locator_in_public_snapshot	2		0		PCDHA2	PCDHGB5	novel_candidate	discovery_review			20	batch_063			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
