candidate_unit_id	source_databases	ligand_components	receptor_components	source_ligand	source_receptor	source_record_ids	pathways	annotations	evidence_notes	primary_evidence_gate	independent_public_source_count	independent_public_sources	primary_locator_count	review_priority_score	normalized_ligand_key	normalized_receptor_key	normalization_match	review_lane	matched_graph_edge_ids	matched_graph_edges	review_priority_rank_value	review_batch	prior_harvest_disposition	prior_harvest_primary_locators	review_status	reason
LR:PTHLH>GPR20	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	PTHLH	GPR20	Pthlh	Gpr20					no_primary_locator_in_public_snapshot	3		0		PTHLH	GPR20	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PTHLH>GPR84	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	PTHLH	GPR84	Pthlh	Gpr84					no_primary_locator_in_public_snapshot	3		0		PTHLH	GPR84	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PTHLH>PRLHR	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	PTHLH	PRLHR	Pthlh	Prlhr					no_primary_locator_in_public_snapshot	3		0		PTHLH	PRLHR	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PTHLH>RAMP2	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	PTHLH	RAMP2	Pthlh	Ramp2					no_primary_locator_in_public_snapshot	3		0		PTHLH	RAMP2	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PTHLH>RAMP3	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	PTHLH	RAMP3	Pthlh	Ramp3					no_primary_locator_in_public_snapshot	3		0		PTHLH	RAMP3	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PTHLH>TSHR	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	PTHLH	TSHR	Pthlh	Tshr					no_primary_locator_in_public_snapshot	3		0		PTHLH	TSHR	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PTHLH>VIPR1	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	PTHLH	VIPR1	Pthlh	Vipr1					no_primary_locator_in_public_snapshot	3		0		PTHLH	VIPR1	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PTN>CDH10	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	PTN	CDH10	Ptn	Cdh10					no_primary_locator_in_public_snapshot	3		0		PTN	CDH10	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PTN>PLXNB2	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	PTN	PLXNB2	Ptn	Plxnb2					no_primary_locator_in_public_snapshot	3		0		PTN	PLXNB2	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PTN>PTPRB	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	PTN	PTPRB	Ptn	Ptprb					no_primary_locator_in_public_snapshot	3		0		PTN	PTPRB	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PTN>PTPRS	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	PTN	PTPRS	Ptn	Ptprs					no_primary_locator_in_public_snapshot	3		0		PTN	PTPRS	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PTPRM>PTPRM	CellChatDB.mouse;NicheNet.neutral_v1;master_LR_union	PTPRM	PTPRM	Ptprm	Ptprm	PTPRM_PTPRM	PTPRM	Cell-Cell Contact	KEGG: mmu04514	no_primary_locator_in_public_snapshot	3		0		PTPRM	PTPRM	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PYY>DPP4	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	PYY	DPP4	Pyy	Dpp4					no_primary_locator_in_public_snapshot	3		0		PYY	DPP4	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PYY>FAP	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	PYY	FAP	Pyy	Fap					no_primary_locator_in_public_snapshot	3		0		PYY	FAP	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:PYY>GPR83	CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	PYY	GPR83	Pyy	Gpr83	PYY_GPR83	NPY	Secreted Signaling	KEGG: mmu04080	no_primary_locator_in_public_snapshot	3		0		PYY	GPR83	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:QRFP>P2RY14	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	QRFP	P2RY14	Qrfp	P2ry14					no_primary_locator_in_public_snapshot	3		0		QRFP	P2RY14	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:RAET1A>HCST+KLRK1	CellChatDB.mouse;master_LR_union	RAET1A	HCST+KLRK1	Raet1a	Klrk1_Hcst	RAET1A_NKG2D_HCST	NKG2D	Cell-Cell Contact	PMID: 10894171;PMID:24223579	primary_locator_present_unverified	2		2		RAET1A	HCST+KLRK1	novel_candidate	primary_evidence_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:RAET1B>HCST+KLRK1	CellChatDB.mouse;master_LR_union	RAET1B	HCST+KLRK1	Raet1b	Klrk1_Hcst	RAET1B_NKG2D_HCST	NKG2D	Cell-Cell Contact	PMID: 10894171;PMID:24223579	primary_locator_present_unverified	2		2		RAET1B	HCST+KLRK1	novel_candidate	primary_evidence_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:RAET1C>HCST+KLRK1	CellChatDB.mouse;master_LR_union	RAET1C	HCST+KLRK1	Raet1c	Klrk1_Hcst	RAET1C_NKG2D_HCST	NKG2D	Cell-Cell Contact	PMID: 10894171;PMID:24223579	primary_locator_present_unverified	2		2		RAET1C	HCST+KLRK1	novel_candidate	primary_evidence_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:RAET1D>HCST+KLRK1	CellChatDB.mouse;master_LR_union	RAET1D	HCST+KLRK1	Raet1d	Klrk1_Hcst	RAET1D_NKG2D_HCST	NKG2D	Cell-Cell Contact	PMID: 10894171;PMID:24223579	primary_locator_present_unverified	2		2		RAET1D	HCST+KLRK1	novel_candidate	primary_evidence_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:RAET1E>HCST+KLRK1	CellChatDB.mouse;master_LR_union	RAET1E	HCST+KLRK1	Raet1e	Klrk1_Hcst	RAET1E_NKG2D_HCST	NKG2D	Cell-Cell Contact	PMID: 10894171;PMID:24223579	primary_locator_present_unverified	2		2		RAET1E	HCST+KLRK1	novel_candidate	primary_evidence_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:RARRES1>NRP2	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	RARRES1	NRP2	Rarres1	Nrp2					no_primary_locator_in_public_snapshot	3		0		RARRES1	NRP2	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:RARRES2>CCRL2	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	RARRES2	CCRL2	Rarres2	Ccrl2					no_primary_locator_in_public_snapshot	3		0		RARRES2	CCRL2	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:RBP3>NOTCH1	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	RBP3	NOTCH1	Rbp3	Notch1					no_primary_locator_in_public_snapshot	3		0		RBP3	NOTCH1	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:RETN>GPR25	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	RETN	GPR25	Retn	Gpr25					no_primary_locator_in_public_snapshot	3		0		RETN	GPR25	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:RGMA>BMPR2	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	RGMA	BMPR2	Rgma	Bmpr2					no_primary_locator_in_public_snapshot	3		0		RGMA	BMPR2	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:RGMA>TFR2	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	RGMA	TFR2	Rgma	Tfr2					no_primary_locator_in_public_snapshot	3		0		RGMA	TFR2	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:RLN1>RXFP4	CellChatDB.mouse;LIANA.mouseconsensus;master_LR_union	RLN1	RXFP4	Rln1	Rxfp4	RLN1_RXFP4	RLN	Secreted Signaling	KEGG: mmu04080	no_primary_locator_in_public_snapshot	3		0		RLN1	RXFP4	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:RSPO1>FZD8	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	RSPO1	FZD8	Rspo1	Fzd8					no_primary_locator_in_public_snapshot	3		0		RSPO1	FZD8	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:RSPO3>FZD8	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	RSPO3	FZD8	Rspo3	Fzd8					no_primary_locator_in_public_snapshot	3		0		RSPO3	FZD8	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:RSPO3>LRP6	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	RSPO3	LRP6	Rspo3	Lrp6					no_primary_locator_in_public_snapshot	3		0		RSPO3	LRP6	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:RTN4>CNTNAP1	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	RTN4	CNTNAP1	Rtn4	Cntnap1					no_primary_locator_in_public_snapshot	3		0		RTN4	CNTNAP1	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:RTN4>GJB2	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	RTN4	GJB2	Rtn4	Gjb2					no_primary_locator_in_public_snapshot	3		0		RTN4	GJB2	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:RTN4>LINGO1	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	RTN4	LINGO1	Rtn4	Lingo1					no_primary_locator_in_public_snapshot	3		0		RTN4	LINGO1	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:RTN4>TNFRSF19	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	RTN4	TNFRSF19	Rtn4	Tnfrsf19					no_primary_locator_in_public_snapshot	3		0		RTN4	TNFRSF19	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:S100A4>CCR5	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	S100A4	CCR5	S100a4	Ccr5					no_primary_locator_in_public_snapshot	3		0		S100A4	CCR5	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:S100A4>EGFR	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	S100A4	EGFR	S100a4	Egfr					no_primary_locator_in_public_snapshot	3		0		S100A4	EGFR	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:S100A4>ERBB2	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	S100A4	ERBB2	S100a4	Erbb2					no_primary_locator_in_public_snapshot	3		0		S100A4	ERBB2	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:S100A8>CD68	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	S100A8	CD68	S100a8	Cd68					no_primary_locator_in_public_snapshot	3		0		S100A8	CD68	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:S100A9>AGER	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	S100A9	AGER	S100a9	Ager					no_primary_locator_in_public_snapshot	3		0		S100A9	AGER	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:S100A9>CD36	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	S100A9	CD36	S100a9	Cd36					no_primary_locator_in_public_snapshot	3		0		S100A9	CD36	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:S100A9>CD68	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	S100A9	CD68	S100a9	Cd68					no_primary_locator_in_public_snapshot	3		0		S100A9	CD68	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:S100A9>ITGB2	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	S100A9	ITGB2	S100a9	Itgb2					no_primary_locator_in_public_snapshot	3		0		S100A9	ITGB2	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:SAA1>ADRA2A	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	SAA1	ADRA2A	Saa1	Adra2a					no_primary_locator_in_public_snapshot	3		0		SAA1	ADRA2A	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:SAA1>FPR1	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	SAA1	FPR1	Saa1	Fpr1					no_primary_locator_in_public_snapshot	3		0		SAA1	FPR1	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:SAA1>GRM7	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	SAA1	GRM7	Saa1	Grm7					no_primary_locator_in_public_snapshot	3		0		SAA1	GRM7	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:SAA1>MTNR1A	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	SAA1	MTNR1A	Saa1	Mtnr1a					no_primary_locator_in_public_snapshot	3		0		SAA1	MTNR1A	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:SAA1>SCARB1	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	SAA1	SCARB1	Saa1	Scarb1					no_primary_locator_in_public_snapshot	3		0		SAA1	SCARB1	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:SAA2>ADRA2A	LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	SAA2	ADRA2A	Saa2	Adra2a					no_primary_locator_in_public_snapshot	3		0		SAA2	ADRA2A	novel_candidate	discovery_review			30	batch_031			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
