candidate_unit_id	source_databases	ligand_components	receptor_components	source_ligand	source_receptor	source_record_ids	pathways	annotations	evidence_notes	primary_evidence_gate	independent_public_source_count	independent_public_sources	primary_locator_count	review_priority_score	normalized_ligand_key	normalized_receptor_key	normalization_match	review_lane	matched_graph_edge_ids	matched_graph_edges	review_priority_rank_value	review_batch	prior_harvest_disposition	prior_harvest_primary_locators	review_status	reason
LR:ADM>MRGPRA1	NicheNet.neutral_v1;master_LR_union	ADM	MRGPRA1	Adm	Mrgpra1					no_primary_locator_in_public_snapshot	2		0		ADM	MRGPRA1	novel_candidate	discovery_review			20	batch_037			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:ADM>MRGPRA2A	NicheNet.neutral_v1;master_LR_union	ADM	MRGPRA2A	Adm	Mrgpra2a					no_primary_locator_in_public_snapshot	2		0		ADM	MRGPRA2A	novel_candidate	discovery_review			20	batch_037			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:ADM>MRGPRA2B	NicheNet.neutral_v1;master_LR_union	ADM	MRGPRA2B	Adm	Mrgpra2b					no_primary_locator_in_public_snapshot	2		0		ADM	MRGPRA2B	novel_candidate	discovery_review			20	batch_037			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:ADM>MRGPRA3	NicheNet.neutral_v1;master_LR_union	ADM	MRGPRA3	Adm	Mrgpra3					no_primary_locator_in_public_snapshot	2		0		ADM	MRGPRA3	novel_candidate	discovery_review			20	batch_037			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:ADM>MRGPRA4	NicheNet.neutral_v1;master_LR_union	ADM	MRGPRA4	Adm	Mrgpra4					no_primary_locator_in_public_snapshot	2		0		ADM	MRGPRA4	novel_candidate	discovery_review			20	batch_037			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:ADM>MRGPRA6	NicheNet.neutral_v1;master_LR_union	ADM	MRGPRA6	Adm	Mrgpra6					no_primary_locator_in_public_snapshot	2		0		ADM	MRGPRA6	novel_candidate	discovery_review			20	batch_037			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:ADM>MRGPRA9	NicheNet.neutral_v1;master_LR_union	ADM	MRGPRA9	Adm	Mrgpra9					no_primary_locator_in_public_snapshot	2		0		ADM	MRGPRA9	novel_candidate	discovery_review			20	batch_037			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:ADM>MRGPRB2	NicheNet.neutral_v1;master_LR_union	ADM	MRGPRB2	Adm	Mrgprb2					no_primary_locator_in_public_snapshot	2		0		ADM	MRGPRB2	novel_candidate	discovery_review			20	batch_037			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:ADM>MRGPRB3	NicheNet.neutral_v1;master_LR_union	ADM	MRGPRB3	Adm	Mrgprb3					no_primary_locator_in_public_snapshot	2		0		ADM	MRGPRB3	novel_candidate	discovery_review			20	batch_037			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
LR:ADM>MRGPRB4	NicheNet.neutral_v1;master_LR_union	ADM	MRGPRB4	Adm	Mrgprb4					no_primary_locator_in_public_snapshot	2		0		ADM	MRGPRB4	novel_candidate	discovery_review			20	batch_037			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
