candidate_unit_id	normalized_ligand_key	normalized_receptor_key	matched_graph_edge_ids	evidence_notes	review_lane	review_batch
LR:COL1A1>ITGB1	COL1A1	ITGB1	M20B-E001929;M20B-E001930;M20B-E001931;M20B-E001932;M20B-E001933;M21B-E000279;M21B-E000280;M21B-E006557;M23B-E000372;M23B-E000374		represented_graph_alias	batch_142
LR:COL1A2>DDR1	COL1A2	DDR1	M23B-E000366		represented_graph_alias	batch_142
LR:COL1A2>ITGA1	COL1A2	ITGA1	M20B-E001941		represented_graph_alias	batch_142
LR:COL1A2>ITGA10	COL1A2	ITGA10	M20B-E001939		represented_graph_alias	batch_142
LR:COL1A2>ITGA11	COL1A2	ITGA11	M20B-E001940;M23B-E000372		represented_graph_alias	batch_142
LR:COL1A2>ITGA2	COL1A2	ITGA2	M20B-E001942;M23B-E000374		represented_graph_alias	batch_142
LR:COL1A2>ITGB1	COL1A2	ITGB1	M20B-E001939;M20B-E001940;M20B-E001941;M20B-E001942;M23B-E000372;M23B-E000374		represented_graph_alias	batch_142
LR:COL22A1>ITGA1	COL22A1	ITGA1	M20B-E003053		represented_graph_alias	batch_142
LR:COL22A1>ITGA10	COL22A1	ITGA10	M20B-E003051		represented_graph_alias	batch_142
LR:COL22A1>ITGA11	COL22A1	ITGA11	M20B-E003052		represented_graph_alias	batch_142
