candidate_unit_id	normalized_ligand_key	normalized_receptor_key	matched_graph_edge_ids	evidence_notes	review_lane	review_batch
LR:SEMA3B>NRP1	SEMA3B	NRP1	M21B-E000827	current bundle includes primary NRP1-dependent SEMA3B functional signaling, but direct purified SEMA3B-NRP1 binding and a Plexin holoreceptor are not established in the cited packet	represented_graph_alias	batch_178
LR:SEMA3B>NRP2	SEMA3B	NRP2	M21B-E000828;M21B-E005123	current bundle includes primary NRP2-dependent SEMA3B neuronal/cortical function and an NRP2:PlexinA1 commissural receptor-complex route	represented_graph_alias	batch_178
LR:SEMA3B>PLXNA1	SEMA3B	PLXNA1	M21B-E005123	current bundle represents SEMA3B through the NRP2:PlexinA1 holoreceptor, not isolated PlexinA1 ligand binding	represented_graph_alias	batch_178
LR:SEMA3C>PLXNA4	SEMA3C	PLXNA4	M21B-E006550	current bundle supports SEMA3C signaling through the PlexinD1:PlexinA4 complex with neuropilin enhancement, not an isolated SEMA3C-PLXNA4 edge	represented_graph_alias	batch_178
LR:SEMA3F>PLXNA1	SEMA3F	PLXNA1	M20B-E004847;M21B-E005103	current bundle represents SEMA3F through the NRP2:PlexinA1 holoreceptor; frozen alias plus primary complex-level functional support	represented_graph_alias	batch_178
LR:SEMA3F>PLXNA2	SEMA3F	PLXNA2	M20B-E004848;M21B-E005104	current bundle represents SEMA3F through the NRP2:PlexinA2 holoreceptor; frozen alias plus primary complex-level functional support	represented_graph_alias	batch_178
LR:SEMA3F>PLXNA3	SEMA3F	PLXNA3	M20B-E004849;M21B-E005100	current bundle represents SEMA3F through the NRP2:PlexinA3 holoreceptor; primary support is genetic/perturbation-based rather than purified binary binding	represented_graph_alias	batch_178
LR:SEMA3G>NRP2	SEMA3G	NRP2	M20B-E004853;M20B-E004854;M21B-E000829;M21B-E000830;M21B-E000833;M21B-E005106;M23B-E000263	current bundle includes primary direct SEMA3G-NRP2 binding plus NRP2-dependent PlexinD1/PlexinA4/PlexinA1 complex functions	represented_graph_alias	batch_178
LR:SEMA3G>PLXNA1	SEMA3G	PLXNA1	M20B-E004853;M21B-E005106;M23B-E000263	current bundle supports SEMA3G through the NRP2:PlexinA1 complex in vascular/tumor contexts, not isolated PlexinA1 ligand binding	represented_graph_alias	batch_178
LR:SEMA3G>PLXNA2	SEMA3G	PLXNA2	M20B-E004854	current bundle contains only a frozen SEMA3G-NRP2:PLXNA2 alias without a stable pair-specific primary packet	represented_graph_alias	batch_178
