candidate_unit_id	source_databases	ligand_components	receptor_components	source_ligand	source_receptor	source_record_ids	pathways	annotations	evidence_notes	primary_evidence_gate	independent_public_source_count	independent_public_sources	primary_locator_count	review_priority_score	normalized_ligand_key	normalized_receptor_key	normalization_match	review_lane	matched_graph_edge_ids	matched_graph_edges	review_priority_rank_value	review_batch	prior_harvest_disposition	prior_harvest_primary_locators	review_status	reason	review_resolution	review_resolution_primary_locators	review_resolution_notes	review_resolution_status
LR:EFNA1>EPHA7	CellChatDB.mouse;LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	EFNA1	EPHA7	Efna1	Epha7	EFNA1_EPHA7	EPHA	Cell-Cell Contact	PMID: 15114347	primary_locator_present_unverified	4		1		EFNA1	EPHA7	novel_candidate	completed_batch_review			45	batch_074			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit	no_primary_evidence_found		The public citation was not verified as an exact primary experiment for this ligand-receptor pair in the current pass; the tissue-binding primary used for family context supports different Eph pairing(s).	reviewed_batch_001
LR:EFNA2>EPHA1	CellChatDB.mouse;LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	EFNA2	EPHA1	Efna2	Epha1	EFNA2_EPHA1	EPHA	Cell-Cell Contact	PMID: 15114347	primary_locator_present_unverified	4		1		EFNA2	EPHA1	novel_candidate	completed_batch_review			45	batch_074			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit	no_primary_evidence_found		The public citation was not verified as an exact primary experiment for this ligand-receptor pair in the current pass; the tissue-binding primary used for family context supports different Eph pairing(s).	reviewed_batch_001
LR:EFNB1>EPHB4	CellChatDB.mouse;LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	EFNB1	EPHB4	Efnb1	Ephb4	EFNB1_EPHB4	EPHB	Cell-Cell Contact	PMID: 15114347	primary_locator_present_unverified	4		1		EFNB1	EPHB4	novel_candidate	completed_batch_review			45	batch_074			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit	no_primary_evidence_found		The public citation was not verified as an exact primary experiment for this ligand-receptor pair in the current pass; the tissue-binding primary used for family context supports different Eph pairing(s).	reviewed_batch_001
LR:EFNB3>EPHB1	CellChatDB.mouse;LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	EFNB3	EPHB1	Efnb3	Ephb1	EFNB3_EPHB1	EPHB	Cell-Cell Contact	PMID: 15114347	primary_locator_present_unverified	4		1		EFNB3	EPHB1	novel_candidate	completed_batch_review			45	batch_074			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit	no_primary_evidence_found		The public citation was not verified as an exact primary experiment for this ligand-receptor pair in the current pass; the tissue-binding primary used for family context supports different Eph pairing(s).	reviewed_batch_001
LR:EFNB3>EPHB4	CellChatDB.mouse;LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	EFNB3	EPHB4	Efnb3	Ephb4	EFNB3_EPHB4	EPHB	Cell-Cell Contact	PMID: 15114347	primary_locator_present_unverified	4		1		EFNB3	EPHB4	novel_candidate	completed_batch_review			45	batch_074			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit	no_primary_evidence_found		The public citation was not verified as an exact primary experiment for this ligand-receptor pair in the current pass; the tissue-binding primary used for family context supports different Eph pairing(s).	reviewed_batch_001
LR:PMCH>MERTK	CellChatDB.mouse;LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	PMCH	MERTK	Pmch	Mertk	PMCH_MERTK	PMCH	Secreted Signaling	PMID: 30501104	primary_locator_present_unverified	4		1		PMCH	MERTK	novel_candidate	completed_batch_review			45	batch_074			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit	no_primary_evidence_found		The public citation was reviewed but did not verify an exact primary experiment for this ligand-receptor pair in the current pass.	reviewed_batch_001
LR:SELE>CEACAM1	CellChatDB.mouse;LIANA.mouseconsensus;NicheNet.neutral_v1;master_LR_union	SELE	CEACAM1	Sele	Ceacam1	SELE_CEACAM1	CEACAM	Cell-Cell Contact	PMID: 1378450	primary_locator_present_unverified	4		1		SELE	CEACAM1	novel_candidate	completed_batch_review			45	batch_074			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit	no_primary_evidence_found		The public citation was reviewed but did not verify an exact primary experiment for this ligand-receptor pair in the current pass.	reviewed_batch_001
LR:NECTIN1>CADM3	CellChatDB.mouse;NicheNet.neutral_v1;master_LR_union	NECTIN1	CADM3	Nectin1	Cadm3	NECTIN1_CADM3	NECTIN	Cell-Cell Contact	PMID: 23027581	primary_locator_present_unverified	3		1		NECTIN1	CADM3	novel_candidate	completed_batch_review			35	batch_074			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit	no_primary_evidence_found		The cited Nectin locator does not verify an exact Nectin-1-to-CADM3 interaction; the known primary study instead addresses Nectin family trans-interactions.	reviewed_batch_001
LR:NECTIN3>TIGIT	CellChatDB.mouse;NicheNet.neutral_v1;master_LR_union	NECTIN3	TIGIT	Nectin3	Tigit	NECTIN3_TIGIT	NECTIN	Cell-Cell Contact	 PMID: 1313846;KEGG: mmu04514	primary_locator_present_unverified	3		1		NECTIN3	TIGIT	novel_candidate	completed_batch_review			35	batch_074			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit	no_primary_evidence_found		The cited locator does not verify Nectin-3 as a direct TIGIT ligand; the established Nectin/TIGIT axis is centered on other PVR-family ligands.	reviewed_batch_001
LR:CBLN1+NRXN1>GRID2	CellChatDB.mouse;master_LR_union	CBLN1+NRXN1	GRID2	Nrxn1_Cbln1	Grid2	Glutamate-Glu-NRXN1_CBLN1_GRID2	Glutamate	Non-protein Signaling	PMID: 14612154;PMID: 24155668	primary_locator_present_unverified	2		2		CBLN1+NRXN1	GRID2	novel_candidate	completed_batch_review			30	batch_074			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit	no_primary_evidence_found		The row was selected for primary-evidence review, but no exact primary experiment for this ligand-receptor pair was verified in the current pass.	reviewed_batch_001
