expansion_id	source_queue_id	path_expression	route_tier	known_layers	missing_layers	intracellular_status	intracellular_tf_edge_id	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	output_node_id	output_label	output_form_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope	primary_locator	citation_note	evidence_summary	limitations	curation_status	route_evidence_id
M21B-LITEXP-0935	M21B-DOWNSTREAM:00275	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE04355	GPNMB/osteactivin	M21B-E000648	NODE05781	ITGA5:ITGB1 integrin										GPNMB/alpha5beta1-dependent adhesion and metastasis output		GPNMB-alpha5beta1-breast-cancer-metastasis	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000648;M21B-EVID-000591;M21B-DOWNSTREAM-EVID:000445;PMID:25772243; DOI:10.1038/onc.2015.8	M21B-DOWNSTREAM-EVID:000445	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0935	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human; mouse	Human and mouse breast-cancer models; GPNMB-overexpressing mammary tumor cells; recombinant/ectopic GPNMB, RGD-to-RAA mutant, alpha5beta1 association and fibronectin-adhesion assays, Src/FAK readouts, and spontaneous lung-metastasis model	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Human and mouse breast-cancer models; GPNMB-overexpressing mammary tumor cells; recombinant/ectopic GPNMB, RGD-to-RAA mutant, alpha5beta1 association and fibronectin-adhesion assays, Src/FAK readouts, and spontaneous lung-metastasis model	activating	direct_edge	PMID:25772243; DOI:10.1038/onc.2015.8	Review lead: Beyond the Matrix: The Many Non-ECM Ligands for Integrins, PMCID:PMC5855671; GPNMB and Cancer: A Novel Potential Therapeutic Target, PMCID:PMC6166407; review-cited primary: PMID:25772243; DOI:10.1038/onc.2015.8; primary locator: PMID:25772243; DOI:10.1038/onc.2015.8	Primary-supported claim: The reviews cite the primary breast-cancer study showing GPNMB associates with alpha5beta1 through its extracellular RGD motif, promotes adhesion, and recruits Src/FAK signaling linked to invasion and metastasis. Primary model/assay: Human and mouse breast-cancer models; GPNMB-overexpressing mammary tumor cells; recombinant/ectopic GPNMB, RGD-to-RAA mutant, alpha5beta1 association and fibronectin-adhesion assays, Src/FAK readouts, and spontaneous lung-metastasis model	Preserve membrane or shed RGD-containing GPNMB, neuropilin-1 cooperation, alpha5beta1 complex context, and breast-cancer model; no generic integrin relay or SCI inference.	curated_primary_route	LITEXP:000935
M21B-LITEXP-0936	M21B-DOWNSTREAM:00276	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|translocation_or_localization_readout	intracellular_continuation|transcription_factor	not_assayed		NODE00569	ANGPTL4/Angiopoietin-like 4	M21B-E000649	NODE05898	ITGAV:ITGB5 integrin										ANGPTL4/alphaVbeta5-dependent glomerular endothelial protection		ANGPTL4-alphaVbeta5-glomerular-endothelial-protection	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000649;M21B-EVID-000592;M21B-DOWNSTREAM-EVID:000446;PMID:24317117; PMCID:PMC4114723; DOI:10.1038/nm.3396	M21B-DOWNSTREAM-EVID:000446	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0936	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	translocation_or_localization_readout	human; mouse; rat	Rat, mouse, and human nephrotic-syndrome contexts; recombinant rat/human ANGPTL4; purified human alphaVbeta5 binding, glomerular endothelial localization, Itgb5 knockout and blocking-antibody experiments, cultured endothelial protection, and proteinuria recovery assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Rat, mouse, and human nephrotic-syndrome contexts; recombinant rat/human ANGPTL4; purified human alphaVbeta5 binding, glomerular endothelial localization, Itgb5 knockout and blocking-antibody experiments, cultured endothelial protection, and proteinuria recovery assays	unknown	direct_edge	PMID:24317117; PMCID:PMC4114723; DOI:10.1038/nm.3396	Review lead: Beyond the Matrix: The Many Non-ECM Ligands for Integrins, PMCID:PMC5855671; Angiopoietin-like 4 based therapeutics for proteinuria and kidney disease, PMID:24611049; review-cited primary: PMID:24317117; PMCID:PMC4114723; DOI:10.1038/nm.3396; primary locator: PMID:24317117; PMCID:PMC4114723; DOI:10.1038/nm.3396	Primary-supported claim: The reviews cite the primary nephrotic-syndrome study showing circulating ANGPTL4 interacts with glomerular endothelial alphaVbeta5, with purified-integrin binding and beta5-dependent protection from proteinuria. Primary model/assay: Rat, mouse, and human nephrotic-syndrome contexts; recombinant rat/human ANGPTL4; purified human alphaVbeta5 binding, glomerular endothelial localization, Itgb5 knockout and blocking-antibody experiments, cultured endothelial protection, and proteinuria recovery assays	Preserve circulating normosialylated ANGPTL4, glomerular endothelial alphaVbeta5, glycoform and nephrotic-kidney context; no LPL or SCI inference.	curated_primary_route	LITEXP:000936
M21B-LITEXP-0937	M21B-DOWNSTREAM:00277	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE06177	L1CAM/L1	M21B-E000651	NODE05879	ITGAV:ITGB3 integrin										L1CAM/alphaVbeta3-dependent adhesion and migration		L1CAM-alphaVbeta3-adhesion-migration	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000651;M21B-EVID-000594;M21B-DOWNSTREAM-EVID:000447;PMID:8636223; PMCID:PMC2120722; DOI:10.1083/jcb.132.3.475	M21B-DOWNSTREAM-EVID:000447	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0937	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human; rat	Human M21 melanoma cells and rat NILE comparator; immunopurified human/rat L1, recombinant extracellular fragments, alphaVbeta3-blocking antibody and alphaV-subunit dependence, RGD-site mutation, adhesion, spreading, and haptotactic migration assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Human M21 melanoma cells and rat NILE comparator; immunopurified human/rat L1, recombinant extracellular fragments, alphaVbeta3-blocking antibody and alphaV-subunit dependence, RGD-site mutation, adhesion, spreading, and haptotactic migration assays	unknown	direct_edge	PMID:8636223; PMCID:PMC2120722; DOI:10.1083/jcb.132.3.475	Review lead: Beyond the Matrix: The Many Non-ECM Ligands for Integrins, PMCID:PMC5855671; Human neural cell adhesion molecule L1 and rat homologue NILE are ligands for integrin alphaVbeta3, PMCID:PMC2120722; review-cited primary: PMID:8636223; PMCID:PMC2120722; DOI:10.1083/jcb.132.3.475; primary locator: PMID:8636223; PMCID:PMC2120722; DOI:10.1083/jcb.132.3.475	Primary-supported claim: The integrin review cites the primary study showing human L1/NILE binds alphaVbeta3 through an RGD site and supports alphaVbeta3-dependent adhesion, spreading, and haptotactic migration. Primary model/assay: Human M21 melanoma cells and rat NILE comparator; immunopurified human/rat L1, recombinant extracellular fragments, alphaVbeta3-blocking antibody and alphaV-subunit dependence, RGD-site mutation, adhesion, spreading, and haptotactic migration assays	Preserve L1CAM/NILE species distinction, extracellular Ig-domain 6 RGD site, cell-cell or cell-substrate adhesion topology, and no neural SCI or autonomous integrin-relay inference.	curated_primary_route	LITEXP:000937
M21B-LITEXP-0938	M21B-DOWNSTREAM:00278	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE02015	CDH26/Cadherin-26	M21B-E000652	NODE05771	ITGA4:ITGB7 integrin										CDH26/alpha4beta7-dependent mucosal adhesion		CDH26-alpha4beta7-mucosal-leukocyte-adhesion	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000652;M21B-EVID-000595;M21B-DOWNSTREAM-EVID:000448;PMID:28051089; PMCID:PMC5496811; DOI:10.1038/mi.2016.120	M21B-DOWNSTREAM-EVID:000448	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0938	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human	Human L929 transductants, recombinant CDH26-Fc and alpha4beta7 solid-phase binding/adhesion assays, Jurkat adhesion with alpha4 blockade, HEK293T co-immunoprecipitation, and allergic gastrointestinal epithelial/leukocyte context	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Human L929 transductants, recombinant CDH26-Fc and alpha4beta7 solid-phase binding/adhesion assays, Jurkat adhesion with alpha4 blockade, HEK293T co-immunoprecipitation, and allergic gastrointestinal epithelial/leukocyte context	unknown	direct_edge	PMID:28051089; PMCID:PMC5496811; DOI:10.1038/mi.2016.120	Review lead: Cadherin 26 is an alpha integrin-binding epithelial receptor regulated during allergic inflammation, PMCID:PMC5496811; Integrin alpha4beta7: Pathogenic Roles in Metabolic and Inflammatory Diseases and Translational Therapeutics, PMID:42572795; review-cited primary: PMID:28051089; PMCID:PMC5496811; DOI:10.1038/mi.2016.120; primary locator: PMID:28051089; PMCID:PMC5496811; DOI:10.1038/mi.2016.120	Primary-supported claim: The primary study reports that recombinant CDH26-Fc binds recombinant alpha4beta7 and that CDH26-expressing cells adhere to alpha4beta7; the later integrin review provides the receptor-context discovery lead. Primary model/assay: Human L929 transductants, recombinant CDH26-Fc and alpha4beta7 solid-phase binding/adhesion assays, Jurkat adhesion with alpha4 blockade, HEK293T co-immunoprecipitation, and allergic gastrointestinal epithelial/leukocyte context	Preserve recombinant CDH26-Fc, alpha4beta7 heterodimer, calcium/divalent-cation and epithelial-leukocyte mucosal context; no CDH26 intracellular relay or SCI inference.	curated_primary_route	LITEXP:000938
M21B-LITEXP-0939	M21B-DOWNSTREAM:00279	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|phosphorylation_or_activation_readout	intracellular_continuation|transcription_factor	not_assayed		NODE10813	T4/thyroxine	M21B-E000657	NODE05879	ITGAV:ITGB3 integrin										T4/alphaVbeta3-dependent MAPK and angiogenesis		T4-alphaVbeta3-MAPK-angiogenesis	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000657;M21B-EVID-000600;M21B-DOWNSTREAM-EVID:000449;PMID:15802494; DOI:10.1210/en.2005-0102	M21B-DOWNSTREAM-EVID:000449	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0939	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	phosphorylation_or_activation_readout	as stated in primary model/assay	CV-1 cells expressing plasma-membrane alphaVbeta3 and lacking nuclear thyroid-hormone receptor; radiolabeled T4 binding, RGD/tetrac/alphaVbeta3 blockade, alphaV/beta3 siRNA, MAPK and angiogenesis readouts	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	CV-1 cells expressing plasma-membrane alphaVbeta3 and lacking nuclear thyroid-hormone receptor; radiolabeled T4 binding, RGD/tetrac/alphaVbeta3 blockade, alphaV/beta3 siRNA, MAPK and angiogenesis readouts	activating	direct_edge	PMID:15802494; DOI:10.1210/en.2005-0102	Review lead: Beyond the Matrix: The Many Non-ECM Ligands for Integrins, PMCID:PMC5855671; review-cited primary: PMID:15802494; DOI:10.1210/en.2005-0102; primary locator: PMID:15802494; DOI:10.1210/en.2005-0102	Primary-supported claim: The integrin review cites the primary study identifying a cell-surface T4 receptor site on alphaVbeta3; radioligand binding and integrin blockade/knockdown link T4 to MAPK activation and proangiogenic function. Primary model/assay: CV-1 cells expressing plasma-membrane alphaVbeta3 and lacking nuclear thyroid-hormone receptor; radiolabeled T4 binding, RGD/tetrac/alphaVbeta3 blockade, alphaV/beta3 siRNA, MAPK and angiogenesis readouts	Restrict to non-genomic T4 binding/signaling at alphaVbeta3 in the tested CV-1 context; do not generalize to T3, nuclear thyroid receptors, or SCI.	curated_primary_route	LITEXP:000939
M21B-LITEXP-0940	M21B-DOWNSTREAM:00280	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE11361	trans-resveratrol	M21B-E000658	NODE05879	ITGAV:ITGB3 integrin										trans-resveratrol/alphaVbeta3-dependent ERK-p53 apoptosis and angiostasis		trans-resveratrol-alphaVbeta3-ERK-p53-angiostasis	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000658;M21B-EVID-000601;M21B-DOWNSTREAM-EVID:000452;PMID:16790523; DOI:10.1096/fj.06-5743fje; PMID:19074851; DOI:10.1158/1535-7163.MCT-07-2351	M21B-DOWNSTREAM-EVID:000452	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0940	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human; mouse; chick	Purified alphaVbeta3 and alphaVbeta3 prepared from human MCF-7 cells with radiolabeled-resveratrol binding/displacement; human breast-cancer cells for ERK/p53/apoptosis; endothelial adhesion, focal-adhesion and chick-embryo/murine melanoma angiogenesis assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Purified alphaVbeta3 and alphaVbeta3 prepared from human MCF-7 cells with radiolabeled-resveratrol binding/displacement; human breast-cancer cells for ERK/p53/apoptosis; endothelial adhesion, focal-adhesion and chick-embryo/murine melanoma angiogenesis assays	activating	direct_edge	PMID:16790523; DOI:10.1096/fj.06-5743fje; PMID:19074851; DOI:10.1158/1535-7163.MCT-07-2351	Review lead: Beyond the Matrix: The Many Non-ECM Ligands for Integrins, PMCID:PMC5855671; review-cited primary: PMID:16790523; DOI:10.1096/fj.06-5743fje; PMID:19074851; DOI:10.1158/1535-7163.MCT-07-2351; primary locator: PMID:16790523; DOI:10.1096/fj.06-5743fje; PMID:19074851; DOI:10.1158/1535-7163.MCT-07-2351	Primary-supported claim: The integrin review cites primary binding and endothelial-function studies showing trans-resveratrol interacts with the beta3-containing alphaVbeta3 receptor near the RGD pocket, activates ERK/p53-linked apoptosis, and inhibits alphaVbeta3-dependent endothelial angiogenic behavior. Primary model/assay: Purified alphaVbeta3 and alphaVbeta3 prepared from human MCF-7 cells with radiolabeled-resveratrol binding/displacement; human breast-cancer cells for ERK/p53/apoptosis; endothelial adhesion, focal-adhesion and chick-embryo/murine melanoma angiogenesis assays	Restrict to trans-resveratrol and alphaVbeta3 receptor/function; cis-resveratrol is weaker in the angiogenesis study, and no SCI inference is added.	curated_primary_route	LITEXP:000940
M21B-LITEXP-0941	M21B-DOWNSTREAM:00281	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE10812	T3/triiodothyronine	M21B-E000659	NODE05879	ITGAV:ITGB3 integrin										T3/alphaVbeta3-dependent Src-PI3K-MAPK and proliferation		T3-alphaVbeta3-Src-PI3K-MAPK	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000659;M21B-EVID-000602;M21B-DOWNSTREAM-EVID:000454;PMID:19158403; DOI:10.1111/j.1471-4159.2008.05889.x	M21B-DOWNSTREAM-EVID:000454	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0941	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human	Human U-87 MG glioblastoma cells; radiolabeled T3 binding/displacement, alphaVbeta3 antagonists/RGD blockade, Src and PI3K/MAPK activation, and proliferation/HIF-1alpha readouts	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Human U-87 MG glioblastoma cells; radiolabeled T3 binding/displacement, alphaVbeta3 antagonists/RGD blockade, Src and PI3K/MAPK activation, and proliferation/HIF-1alpha readouts	activating	direct_edge	PMID:19158403; DOI:10.1111/j.1471-4159.2008.05889.x	Review lead: Beyond the Matrix: The Many Non-ECM Ligands for Integrins, PMCID:PMC5855671; Small Molecule Hormone or Hormone-Like Ligands of Integrin alphaVbeta3, PMCID:PMC10358123; review-cited primary: PMID:19158403; DOI:10.1111/j.1471-4159.2008.05889.x; primary locator: PMID:19158403; DOI:10.1111/j.1471-4159.2008.05889.x	Primary-supported claim: The reviews cite a primary study in which T3 binding to alphaVbeta3 is supported by radioligand displacement and integrin antagonism, with T3-specific Src, PI3K and MAPK signaling in human glioblastoma cells. Primary model/assay: Human U-87 MG glioblastoma cells; radiolabeled T3 binding/displacement, alphaVbeta3 antagonists/RGD blockade, Src and PI3K/MAPK activation, and proliferation/HIF-1alpha readouts	Restrict to the T3-specific alphaVbeta3/Src-PI3K-MAPK branch in U-87 MG cells; T4 is not interchangeable in this assay, and no SCI or nuclear-TR claim is added.	curated_primary_route	LITEXP:000941
M21B-LITEXP-0942	M21B-DOWNSTREAM:00282	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE02840	DHT/dihydrotestosterone	M21B-E000660	NODE05879	ITGAV:ITGB3 integrin										DHT/alphaVbeta3-dependent breast-cancer proliferation		DHT-alphaVbeta3-ERK-breast-cancer-proliferation	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000660;M21B-EVID-000603;M21B-DOWNSTREAM-EVID:000457;PMID:19159686; DOI:10.1016/j.jsbmb.2008.12.010	M21B-DOWNSTREAM-EVID:000457	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0942	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human	Human ER-alpha-negative MDA-MB-231 and ER-alpha-positive MCF-7 breast-cancer cells; DHT proliferation assays with alphaVbeta3 antibody/RGD blockade, ER/AR perturbation, and cell-line-specific mechanism comparison	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Human ER-alpha-negative MDA-MB-231 and ER-alpha-positive MCF-7 breast-cancer cells; DHT proliferation assays with alphaVbeta3 antibody/RGD blockade, ER/AR perturbation, and cell-line-specific mechanism comparison	activating	direct_edge	PMID:19159686; DOI:10.1016/j.jsbmb.2008.12.010	Review lead: Beyond the Matrix: The Many Non-ECM Ligands for Integrins, PMCID:PMC5855671; Integrin alphaVbeta3 in the Mediating Effects of Dihydrotestosterone and Resveratrol on Breast Cancer Cell Proliferation, PMCID:PMC7216104; review-cited primary: PMID:19159686; DOI:10.1016/j.jsbmb.2008.12.010; primary locator: PMID:19159686; DOI:10.1016/j.jsbmb.2008.12.010	Primary-supported claim: The reviews cite a primary study showing that anti-alphaVbeta3 and an RGD peptide targeting the integrin small-molecule site eliminate DHT-induced proliferation in ER-alpha-negative MDA-MB-231 cells, supporting a bounded alphaVbeta3-dependent DHT response. Primary model/assay: Human ER-alpha-negative MDA-MB-231 and ER-alpha-positive MCF-7 breast-cancer cells; DHT proliferation assays with alphaVbeta3 antibody/RGD blockade, ER/AR perturbation, and cell-line-specific mechanism comparison	Restrict to alphaVbeta3-dependent DHT proliferation in ER-alpha-negative MDA-MB-231 cells; the primary study does not provide purified binary binding, and no universal androgen-receptor or SCI inference is added.	curated_primary_route	LITEXP:000942
M21B-LITEXP-0943	M21B-DOWNSTREAM:00283	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE06023	JAML/AMICA1	M21B-E000661	NODE02610	CXADR/CAR										JAML/CAR-dependent neutrophil transepithelial migration		JAML-CAR-tight-junction-neutrophil-transmigration	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000661;M21B-EVID-000604;M21B-DOWNSTREAM-EVID:000458;PMID:15800062; PMCID:PMC2951132; DOI:10.1126/science.1187996	M21B-DOWNSTREAM-EVID:000458	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0943	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human; mouse	Human PMN/JAML and epithelial T84/CAR monolayer/fusion-protein assays; human colonic mucosa; mouse JAML/CAR ectodomain structural/reconstitution and PI3K-recruitment assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Human PMN/JAML and epithelial T84/CAR monolayer/fusion-protein assays; human colonic mucosa; mouse JAML/CAR ectodomain structural/reconstitution and PI3K-recruitment assays	unknown	direct_edge	PMID:15800062; PMCID:PMC2951132; DOI:10.1126/science.1187996	Review lead: Junctional Adhesion Molecules (JAMs): The JAM-Integrin Connection, PMCID:PMC5946102; The coxsackievirus and adenovirus receptor: virological and biological beauty, DOI:10.1002/1873-3468.13794; review-cited primary: PMID:15800062; PMCID:PMC2951132; DOI:10.1126/science.1187996; primary locator: PMID:15800062; PMCID:PMC2951132; DOI:10.1126/science.1187996	Primary-supported claim: The reviews identify JAML/CAR as an immune adhesion pair; primary epithelial and structural studies show exact extracellular binding and JAML-dependent neutrophil transepithelial migration, with CAR-mediated JAML PI3K recruitment in the structural/reconstituted system. Primary model/assay: Human PMN/JAML and epithelial T84/CAR monolayer/fusion-protein assays; human colonic mucosa; mouse JAML/CAR ectodomain structural/reconstitution and PI3K-recruitment assays	Retain heterotypic epithelial CAR–leukocyte JAML membrane topology, domain-specific binding, and species/model limits; PI3K is a downstream JAML-associated result, not direct CAR-to-PI3K binding, and no SCI inference.	curated_primary_route	LITEXP:000943
M21B-LITEXP-0944	M21B-DOWNSTREAM:00284	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE09523	PVR/CD155	M21B-E000666	NODE01981	CD96/TACTILE										PVR/CD96-dependent NK-cell adhesion and cytotoxicity		PVR-CD155-CD96-NK-adhesion	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000666;M21B-EVID-000609;M21B-DOWNSTREAM-EVID:000460;PMID:15034010; DOI:10.4049/jimmunol.172.7.3994; PMID:19056733; DOI:10.1074/jbc.M807698200	M21B-DOWNSTREAM-EVID:000460	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0944	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human; mouse	Human and mouse CD96/PVR receptor systems; recombinant/chimeric CD96 domains; NK-cell target adhesion and cytotoxicity assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Human and mouse CD96/PVR receptor systems; recombinant/chimeric CD96 domains; NK-cell target adhesion and cytotoxicity assays	unknown	direct_edge	PMID:15034010; DOI:10.4049/jimmunol.172.7.3994; PMID:19056733; DOI:10.1074/jbc.M807698200	Review lead: Targeting the PVR-TIGIT axis with immune checkpoint therapies, PMCID:PMC7222031; DNAM-1 and the TIGIT/PVRIG/TACTILE Axis, PMCID:PMC6628015; review-cited primary: PMID:15034010; DOI:10.4049/jimmunol.172.7.3994; PMID:19056733; DOI:10.1074/jbc.M807698200; primary locator: PMID:15034010; DOI:10.4049/jimmunol.172.7.3994; PMID:19056733; DOI:10.1074/jbc.M807698200	Primary-supported claim: The reviews identify CD96/TACTILE as a PVR/CD155 receptor; primary NK-cell and receptor-domain studies show PVR-dependent CD96 adhesion/cytotoxicity and direct binding with isoform/domain dependence. Primary model/assay: Human and mouse CD96/PVR receptor systems; recombinant/chimeric CD96 domains; NK-cell target adhesion and cytotoxicity assays	Preserve CD96 splice-variant/species dependence and NK adhesion versus cytotoxicity context; receptor function is not assumed to be uniformly activating or inhibitory and no SCI inference is added.	curated_primary_route	LITEXP:000944
