round_id	queue_rank	promotion_id	regulator_symbol	target_symbol	species_scope	search_scope	search_queries	search_outcome	grade_action	context_level_regulator	context_level_target	context_level_exact_pair	context_evidence_scope	context_evidence_basis	context_evidence_citations	review_status
143	1442	public_tf_comprehensive_1040	KDM5C	ADA	human	regulator_component;target_component;exact_pair;round_241_tflink_gtrd_source_chain	KDM5C human HPA spinal cord;ADA human HPA spinal cord;KDM5C ADA human regulation;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human KDM5C and ADA each have direct HPA spinal-cord context; exact-pair searches found no direct contextual KDM5C-to-ADA mechanism.;verified_tflink_gtrd_snapshot_pair	component_context_only;retain_exact_pair_L0_source_chain_verified	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Independent component evidence supports L3 for both KDM5C and ADA; the exact-pair search did not establish contextual regulation.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000126012-KDM5C/tissue/spinal%2Bcord;https://v20.proteinatlas.org/ENSG00000196839-ADA/tissue/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
143	1443	public_tf_comprehensive_1045	KDM5D	ACTR2	human	regulator_component;target_component;exact_pair;round_241_tflink_gtrd_source_chain	KDM5D human HPA spinal cord;ACTR2 human HPA spinal cord;KDM5D ACTR2 human regulation;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human KDM5D and ACTR2 each have direct HPA spinal-cord context; exact-pair searches found no direct contextual KDM5D-to-ACTR2 mechanism.;verified_tflink_gtrd_snapshot_pair	component_context_only;retain_exact_pair_L0_source_chain_verified	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Independent component evidence supports L3 for both KDM5D and ACTR2; the exact-pair search did not establish contextual regulation.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000012817-KDM5D/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000138071-ACTR2/brain/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
143	1444	public_tf_comprehensive_1046	KDM5D	ADAM9	human	regulator_component;target_component;exact_pair;round_241_tflink_gtrd_source_chain	KDM5D human HPA spinal cord;ADAM9 human HPA spinal cord;KDM5D ADAM9 human regulation;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human KDM5D and ADAM9 each have direct HPA spinal-cord context; exact-pair searches found no direct contextual KDM5D-to-ADAM9 mechanism.;verified_tflink_gtrd_snapshot_pair	component_context_only;retain_exact_pair_L0_source_chain_verified	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Independent component evidence supports L3 for both KDM5D and ADAM9; the exact-pair search did not establish contextual regulation.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000012817-KDM5D/tissue/spinal%2Bcord;https://v21.proteinatlas.org/ENSG00000168615-ADAM9/brain/Spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
143	1445	public_tf_comprehensive_1047	KDM5D	ADIPOR2	human	regulator_component;target_component;exact_pair;round_241_tflink_gtrd_source_chain	KDM5D human HPA spinal cord;ADIPOR2 human HPA spinal cord;KDM5D ADIPOR2 human regulation;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human KDM5D and ADIPOR2 each have direct HPA spinal-cord context; exact-pair searches found no direct contextual KDM5D-to-ADIPOR2 mechanism.;verified_tflink_gtrd_snapshot_pair	component_context_only;retain_exact_pair_L0_source_chain_verified	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Independent component evidence supports L3 for both KDM5D and ADIPOR2; the exact-pair search did not establish contextual regulation.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000012817-KDM5D/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000006831-ADIPOR2/tissue	adjudicated;round_241_tflink_gtrd_source_chain
143	1446	public_tf_comprehensive_1048	KDM5D	ADORA1	human	regulator_component;target_component;exact_pair;round_241_tflink_gtrd_source_chain	KDM5D human HPA spinal cord;ADORA1 human HPA spinal cord;KDM5D ADORA1 human regulation;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human KDM5D and ADORA1 each have direct HPA spinal-cord context; exact-pair searches found no direct contextual KDM5D-to-ADORA1 mechanism.;verified_tflink_gtrd_snapshot_pair	component_context_only;retain_exact_pair_L0_source_chain_verified	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Independent component evidence supports L3 for both KDM5D and ADORA1; the exact-pair search did not establish contextual regulation.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000012817-KDM5D/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000163485-ADORA1/tissue/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
143	1447	public_tf_comprehensive_1049	KDM6A/UTX	A2M	human	regulator_component;target_component;exact_pair;round_241_tflink_gtrd_source_chain	KDM6A human HPA spinal cord;A2M human HPA spinal cord;KDM6A A2M human regulation;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human KDM6A and A2M each have direct HPA spinal-cord context; exact-pair searches found no direct contextual KDM6A-to-A2M mechanism.;verified_tflink_gtrd_snapshot_pair	component_context_only;retain_exact_pair_L0_source_chain_verified	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Independent component evidence supports L3 for both KDM6A and A2M; the exact-pair search did not establish contextual regulation.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000147050-KDM6A/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000175899-A2M/brain/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
143	1448	public_tf_comprehensive_1050	KDM6A/UTX	ACKR2	human	regulator_component;target_component;exact_pair;round_241_tflink_gtrd_source_chain	KDM6A human HPA spinal cord;ACKR2 human HPA spinal cord;KDM6A ACKR2 human regulation;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human KDM6A and ACKR2 each have direct HPA spinal-cord context; exact-pair searches found no direct contextual KDM6A-to-ACKR2 mechanism.;verified_tflink_gtrd_snapshot_pair	component_context_only;retain_exact_pair_L0_source_chain_verified	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Independent component evidence supports L3 for both KDM6A and ACKR2; the exact-pair search did not establish contextual regulation.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000147050-KDM6A/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000144648-ACKR2/tissue/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
143	1449	public_tf_comprehensive_1051	KDM6A/UTX	ACKR3	human	regulator_component;target_component;exact_pair;round_241_tflink_gtrd_source_chain	KDM6A human HPA spinal cord;ACKR3 human HPA spinal cord;KDM6A ACKR3 human regulation;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human KDM6A and ACKR3 each have direct HPA spinal-cord context; exact-pair searches found no direct contextual KDM6A-to-ACKR3 mechanism.;verified_tflink_gtrd_snapshot_pair	component_context_only;retain_exact_pair_L0_source_chain_verified	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Independent component evidence supports L3 for both KDM6A and ACKR3; the exact-pair search did not establish contextual regulation.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000147050-KDM6A/tissue/spinal%2Bcord;https://v24.proteinatlas.org/ENSG00000144476-ACKR3/tissue/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
143	1450	public_tf_comprehensive_1052	KDM6A/UTX	Ackr4	mouse	regulator_component;target_component;exact_pair;round_241_tflink_gtrd_source_chain	Kdm6a mouse spinal cord injury;Ackr4 mouse spinal cord expression;Kdm6a Ackr4 mouse regulation;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Mouse Kdm6a/UTX was directly studied in spinal-cord injury models; Ackr4 has direct MGI spinal-cord evidence; exact-pair searches found no direct contextual Kdm6a-to-Ackr4 mechanism.;verified_tflink_gtrd_snapshot_pair	component_context_only;retain_exact_pair_L0_source_chain_verified	L4_SCI_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Independent component evidence supports L4 for Kdm6a and L3 for Ackr4; the exact-pair search did not establish contextual regulation.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://pmc.ncbi.nlm.nih.gov/articles/PMC7820127/;https://www.informatics.jax.org/assay/MGI%3A4945813	adjudicated;round_241_tflink_gtrd_source_chain
143	1451	public_tf_comprehensive_1053	KDM6A/UTX	ACTR2	human	regulator_component;target_component;exact_pair;round_241_tflink_gtrd_source_chain	KDM6A human HPA spinal cord;ACTR2 human HPA spinal cord;KDM6A ACTR2 human regulation;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human KDM6A and ACTR2 each have direct HPA spinal-cord context; exact-pair searches found no direct contextual KDM6A-to-ACTR2 mechanism.;verified_tflink_gtrd_snapshot_pair	component_context_only;retain_exact_pair_L0_source_chain_verified	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Independent component evidence supports L3 for both KDM6A and ACTR2; the exact-pair search did not establish contextual regulation.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000147050-KDM6A/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000138071-ACTR2/brain/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
