round_id	queue_rank	promotion_id	regulator_symbol	target_symbol	species_scope	search_scope	search_queries	search_outcome	grade_action	context_level_regulator	context_level_target	context_level_exact_pair	context_evidence_scope	context_evidence_basis	context_evidence_citations	review_status
210	2530	public_tf_comprehensive_644	ERCC8	BRWD3	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ERCC8 BRWD3 human spinal cord injury;ERCC8 BRWD3 human spinal cord;ERCC8 BRWD3 direct mechanism;ERCC8 human HPA spinal cord;BRWD3 human HPA spinal cord;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human ERCC8 and BRWD3 each have direct HPA spinal-cord RNA context; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L3	L3	L0	component_only	ERCC8 and BRWD3 have independent spinal-cord context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000049167-ERCC8/tissue/spinal%2Bcord;https://v22.proteinatlas.org/ENSG00000165288-BRWD3/tissue/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
210	2531	public_tf_comprehensive_645	ERCC8	CRYBB2	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ERCC8 CRYBB2 human spinal cord injury;ERCC8 CRYBB2 human spinal cord;ERCC8 CRYBB2 direct mechanism;ERCC8 human HPA spinal cord;CRYBB2 human HPA brain;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human ERCC8 has direct HPA spinal-cord RNA context and CRYBB2 has HPA brain/CNS expression with brain enrichment; no direct CRYBB2 spinal-cord record or exact-pair mechanism was established.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L3	L2	L0	component_only	ERCC8 has spinal-cord context and CRYBB2 has CNS context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000049167-ERCC8/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000244752-CRYBB2/tissue	adjudicated;round_241_tflink_gtrd_source_chain
210	2532	public_tf_comprehensive_651	Fabp4	Ckm	mouse	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	Fabp4 Ckm mouse spinal cord injury;Fabp4 Ckm mouse spinal cord;Fabp4 Ckm direct mechanism;Fabp4 mouse CNS;Ckm mouse CNS;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Authoritative species-matched NCBI summaries include CNS structures for both mouse Fabp4 and Ckm, while Ckm is also muscle-biased; no exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L2	L2	L0	component_only	Fabp4 and Ckm have independent CNS context in current species-matched summaries; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.ncbi.nlm.nih.gov/gene/11770;https://www.ncbi.nlm.nih.gov/gene/12715	adjudicated;round_241_tflink_gtrd_source_chain
210	2533	public_tf_comprehensive_675	FGF23	CREB1	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	FGF23 CREB1 human spinal cord injury;FGF23 CREB1 human spinal cord;FGF23 CREB1 direct mechanism;FGF23 human non-CNS;CREB1 human HPA spinal cord;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human FGF23 has endocrine/metabolic tissue context and CREB1 has direct HPA spinal-cord RNA context; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L1	L3	L0	component_only	FGF23 has independent non-CNS context and CREB1 has spinal-cord context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000118972-FGF23/tissue;https://www.proteinatlas.org/ENSG00000118260-CREB1/tissue/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
210	2534	public_tf_comprehensive_686	FLII/Flii	Erg	mouse	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	Flii Erg mouse spinal cord injury;Flii Erg mouse spinal cord;Flii Erg direct mechanism;Flii mouse brain;Erg mouse CNS;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Mouse Flii has species-matched HPA mouse-brain expression and mouse Erg is described by NCBI as expressed in structures including the CNS; the separate m-erg potassium-channel literature was not used; no exact-pair mechanism was verified.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L2	L2	L0	component_only	Flii and Erg have independent mouse CNS context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000177731-FLII/brain/midbrain;https://www.ncbi.nlm.nih.gov/gene/13876	adjudicated;round_241_tflink_gtrd_source_chain
210	2535	public_tf_comprehensive_688	FLT1	PTGIR	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	FLT1 PTGIR human spinal cord injury;FLT1 PTGIR human spinal cord;FLT1 PTGIR direct mechanism;FLT1 human HPA spinal cord;PTGIR human vascular tissue;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human FLT1 has direct HPA spinal-cord RNA context and PTGIR has vascular/smooth-muscle tissue context without a qualifying CNS or spinal-cord record; no exact-pair mechanism was verified.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L3	L1	L0	component_only	FLT1 has spinal-cord context and PTGIR has independent non-CNS context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://v19.proteinatlas.org/ENSG00000102755-FLT1/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000160013-PTGIR/tissue;https://www.proteinatlas.org/ENSG00000160013-PTGIR/tissue/blood%2Bvessel	adjudicated;round_241_tflink_gtrd_source_chain
210	2536	public_tf_comprehensive_699	FOXR2	CCDC47	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	FOXR2 CCDC47 human spinal cord injury;FOXR2 CCDC47 human spinal cord;FOXR2 CCDC47 direct mechanism;FOXR2 human HPA tissue;CCDC47 human HPA brain;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human FOXR2 is tissue-enriched in testis with no human CNS expression established, while CCDC47 has HPA human brain expression; no exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L1	L2	L0	component_only	FOXR2 has independent non-CNS context and CCDC47 has CNS context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000189299-FOXR2/tissue;https://www.proteinatlas.org/ENSG00000108588-CCDC47/brain	adjudicated;round_241_tflink_gtrd_source_chain
210	2537	public_tf_comprehensive_700	FOXR2	CCDC9	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	FOXR2 CCDC9 human spinal cord injury;FOXR2 CCDC9 human spinal cord;FOXR2 CCDC9 direct mechanism;FOXR2 human HPA tissue;CCDC9 human HPA brain;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human FOXR2 is tissue-enriched in testis with no human CNS expression established, while CCDC9 has HPA human brain expression; no exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L1	L2	L0	component_only	FOXR2 has independent non-CNS context and CCDC9 has CNS context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000189299-FOXR2/tissue;https://www.proteinatlas.org/ENSG00000105321-CCDC9/brain	adjudicated;round_241_tflink_gtrd_source_chain
210	2538	public_tf_comprehensive_701	FOXR2	CWC22	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	FOXR2 CWC22 human spinal cord injury;FOXR2 CWC22 human spinal cord;FOXR2 CWC22 direct mechanism;FOXR2 human HPA tissue;CWC22 human HPA brain;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human FOXR2 is tissue-enriched in testis with no human CNS expression established, while CWC22 has HPA human brain-region expression; no exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L1	L2	L0	component_only	FOXR2 has independent non-CNS context and CWC22 has CNS context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000189299-FOXR2/tissue;https://www.proteinatlas.org/ENSG00000163510-CWC22/tissue/midbrain	adjudicated;round_241_tflink_gtrd_source_chain
210	2539	public_tf_comprehensive_702	FOXR2	DDX42	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	FOXR2 DDX42 human spinal cord injury;FOXR2 DDX42 human spinal cord;FOXR2 DDX42 direct mechanism;FOXR2 human HPA tissue;DDX42 human HPA spinal cord;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human FOXR2 is tissue-enriched in testis with no human CNS expression established, while DDX42 has direct HPA human spinal-cord RNA context; no exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L1	L3	L0	component_only	FOXR2 has independent non-CNS context and DDX42 has spinal-cord context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000189299-FOXR2/tissue;https://www.proteinatlas.org/ENSG00000198231-DDX42/tissue/Spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
