round_id	queue_rank	promotion_id	regulator_symbol	target_symbol	species_scope	search_scope	search_queries	search_outcome	grade_action	context_level_regulator	context_level_target	context_level_exact_pair	context_evidence_scope	context_evidence_basis	context_evidence_citations	review_status
194	2274	public_tf_comprehensive_2381	ZC3H8	ACKR3	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZC3H8 ACKR3 human spinal cord injury;ZC3H8 ACKR3 human spinal cord;ZC3H8 ACKR3 direct mechanism;ZC3H8 human brain atlas;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human ZC3H8 has HPA brain-atlas representation including spinal cord and ACKR3 has direct human spinal-cord RNA representation; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L3	L3	L0	component_only	ZC3H8 and ACKR3 have independent human spinal-cord context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000144161-ZC3H8/brain;https://www.proteinatlas.org/ENSG00000144476-ACKR3/brain/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
194	2275	public_tf_comprehensive_2382	ZC3H8	ADCYAP1R1	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZC3H8 ADCYAP1R1 human spinal cord injury;ZC3H8 ADCYAP1R1 human spinal cord;ZC3H8 ADCYAP1R1 direct mechanism;ZC3H8 human brain atlas;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human ZC3H8 has HPA brain-atlas representation including spinal cord and ADCYAP1R1 has direct human spinal-cord RNA representation; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L3	L3	L0	component_only	ZC3H8 and ADCYAP1R1 have independent human spinal-cord context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000144161-ZC3H8/brain;https://www.proteinatlas.org/ENSG00000078549-ADCYAP1R1/tissue/Spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
194	2276	public_tf_comprehensive_2384	ZC3H8	ADORA2B	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZC3H8 ADORA2B human spinal cord injury;ZC3H8 ADORA2B human spinal cord;ZC3H8 ADORA2B direct mechanism;ZC3H8 human brain atlas;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human ZC3H8 has HPA brain-atlas representation including spinal cord and ADORA2B has direct human spinal-cord RNA representation; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L3	L3	L0	component_only	ZC3H8 and ADORA2B have independent human spinal-cord context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000144161-ZC3H8/brain;https://v19.proteinatlas.org/ENSG00000170425-ADORA2B/tissue/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
194	2277	public_tf_comprehensive_2383	ZC3H8	ADO	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZC3H8 ADO human spinal cord injury;ZC3H8 ADO human spinal cord;ZC3H8 ADO direct mechanism;ZC3H8 human brain atlas;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human ZC3H8 has HPA brain-atlas representation including spinal cord and ADO has human brain-atlas representation including spinal cord; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L3	L3	L0	component_only	ZC3H8 and ADO have independent human spinal-cord context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000144161-ZC3H8/brain;https://www.proteinatlas.org/ENSG00000181915-ADO/brain	adjudicated;round_241_tflink_gtrd_source_chain
194	2278	public_tf_comprehensive_2402	ZFP28	PLAUR	human	regulator_component_and_exact_pair	ZFP28 PLAUR human spinal cord injury;ZFP28 PLAUR human spinal cord;ZFP28 PLAUR GTRD target set;ZFP28 PLAUR direct mechanism	Human ZFP28 has HPA tissue representation including spinal cord and PLAUR has direct human spinal-cord RNA representation; the curated GTRD/MSigDB ZFP28 target set explicitly lists PLAUR, supporting non-CNS promoter-occupancy context but not a CNS or SCI mechanism.	upgrade components and exact pair	L3	L3	L1	exact_pair	The GTRD target set supports L1 non-CNS exact-pair occupancy context; both components independently have L3 spinal-cord context, but no CNS, spinal-cord, or SCI-specific mechanism was verified.	https://www.proteinatlas.org/ENSG00000196867-ZFP28/tissue;https://v24.proteinatlas.org/ENSG00000011422-PLAUR/tissue/spinal%2Bcord;https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZFP28_TARGET_GENES.html;https://academic.oup.com/nar/article/45/D1/D61/2290924	adjudicated
194	2279	public_tf_comprehensive_2404	ZFP36L2	ANG	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZFP36L2 ANG human spinal cord injury;ZFP36L2 ANG human spinal cord;ZFP36L2 ANG direct mechanism;ZFP36L2 human spinal expression;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human ZFP36L2 and ANG each have direct HPA spinal-cord RNA representation; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L3	L3	L0	component_only	ZFP36L2 and ANG have independent human spinal-cord context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000152518-ZFP36L2/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000214274-ANG/tissue/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
194	2280	public_tf_comprehensive_2405	ZFP36L2	BMPR2	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZFP36L2 BMPR2 human spinal cord injury;ZFP36L2 BMPR2 human spinal cord;ZFP36L2 BMPR2 direct mechanism;ZFP36L2 human spinal expression;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human ZFP36L2 and BMPR2 each have direct HPA spinal-cord RNA representation; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L3	L3	L0	component_only	ZFP36L2 and BMPR2 have independent human spinal-cord context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000152518-ZFP36L2/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000204217-BMPR2/tissue/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
194	2281	public_tf_comprehensive_2406	ZFP36L2	COL6A2	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZFP36L2 COL6A2 human spinal cord injury;ZFP36L2 COL6A2 human spinal cord;ZFP36L2 COL6A2 direct mechanism;ZFP36L2 human spinal expression;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human ZFP36L2 and COL6A2 each have direct HPA spinal-cord RNA representation; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L3	L3	L0	component_only	ZFP36L2 and COL6A2 have independent human spinal-cord context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000152518-ZFP36L2/tissue/spinal%2Bcord;https://v22.proteinatlas.org/ENSG00000142173-COL6A2/tissue/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
194	2282	public_tf_comprehensive_2412	ZFP449	ADORA1	mouse	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZFP449 ADORA1 mouse spinal cord injury;ZFP449 ADORA1 mouse spinal cord;ZFP449 ADORA1 direct mechanism;ZFP449 mouse CNS expression;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Mouse Zfp449 has NCBI/Alliance CNS expression and Adora1 has direct mouse spinal-cord mRNA evidence in spinal slices; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L2	L3	L0	component_only	Zfp449 has mouse CNS context and Adora1 has mouse spinal-cord tissue context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.ncbi.nlm.nih.gov/gene/78619;https://pubmed.ncbi.nlm.nih.gov/41800998/	adjudicated;round_241_tflink_gtrd_source_chain
194	2283	public_tf_comprehensive_2414	ZFP449	CISH	mouse	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZFP449 CISH mouse spinal cord injury;ZFP449 CISH mouse spinal cord;ZFP449 CISH direct mechanism;ZFP449 mouse CNS expression;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Mouse Zfp449 has NCBI/Alliance CNS expression and Cish has broad expression without a verified spinal-cord or SCI-specific record; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade regulator only;retain_exact_pair_L0_source_chain_verified	L2	L0	L0	component_only	Zfp449 has mouse CNS context; no qualifying mouse CNS, spinal-cord, or SCI context was verified for Cish or the exact pair.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.ncbi.nlm.nih.gov/gene/78619;https://www.ncbi.nlm.nih.gov/gene/12700	adjudicated;round_241_tflink_gtrd_source_chain
