round_id	queue_rank	promotion_id	regulator_symbol	target_symbol	species_scope	search_scope	search_queries	search_outcome	grade_action	context_level_regulator	context_level_target	context_level_exact_pair	context_evidence_scope	context_evidence_basis	context_evidence_citations	review_status
233	2906	public_tf_comprehensive_2713	ZNF445	GET4	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZNF445 GET4 human spinal cord injury;ZNF445 human HPA brain;GET4 human HPA spinal cord;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	HPA provides human-brain RNA context for ZNF445 and direct HPA/GTEx/FANTOM5 human spinal-cord RNA context for GET4; no authoritative exact-pair mechanism or occupancy was verified; exact pair remains L0.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L2	L3	L0	component_only	ZNF445 has CNS context and GET4 has spinal-cord tissue context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000185219-ZNF445/brain;https://www.proteinatlas.org/ENSG00000239857-GET4/tissue/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
233	2907	public_tf_comprehensive_2714	Znf445	Herc3	mouse	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	Znf445 Herc3 mouse spinal cord injury;Znf445 mouse HPA brain;Herc3 mouse HPA brain;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Species-matched HPA mouse-brain RNA context is available for Zfp445 and Herc3; no authoritative exact-pair mechanism or occupancy was verified; exact pair remains L0.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L2	L2	L0	component_only	Both mouse components have CNS context; direct spinal-cord or exact-pair evidence was not verified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000185219-ZNF445/brain;https://www.proteinatlas.org/ENSG00000138641-HERC3/brain	adjudicated;round_241_tflink_gtrd_source_chain
233	2908	public_tf_comprehensive_2715	Znf445	Nap1l5	mouse	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	Znf445 Nap1l5 mouse spinal cord injury;Znf445 mouse HPA brain;Nap1l5 mouse HPA brain;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Species-matched HPA mouse-brain RNA context is available for Zfp445 and Nap1l5; no authoritative exact-pair mechanism or occupancy was verified; exact pair remains L0.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L2	L2	L0	component_only	Both mouse components have CNS context; direct spinal-cord or exact-pair evidence was not verified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000185219-ZNF445/brain;https://www.proteinatlas.org/ENSG00000177432-NAP1L5/brain/cerebral%2Bcortex	adjudicated;round_241_tflink_gtrd_source_chain
233	2909	public_tf_comprehensive_2720	ZNF454	ANO8	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZNF454 ANO8 human spinal cord injury;ZNF454 human HPA spinal cord;ANO8 human HPA brain;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	HPA provides direct human spinal-cord RNA context for ZNF454 and human-brain RNA context for ANO8; no authoritative exact-pair mechanism or occupancy was verified; exact pair remains L0.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L3	L2	L0	component_only	ZNF454 has spinal-cord tissue context and ANO8 has CNS context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://v21.proteinatlas.org/ENSG00000178187-ZNF454/brain/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000074855-ANO8/brain	adjudicated;round_241_tflink_gtrd_source_chain
233	2910	public_tf_comprehensive_2721	ZNF454	DSTYK	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZNF454 DSTYK human spinal cord injury;ZNF454 human HPA spinal cord;DSTYK human HPA brain;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	HPA provides direct human spinal-cord RNA context for ZNF454 and human-brain RNA context for DSTYK; no authoritative exact-pair mechanism or occupancy was verified; exact pair remains L0.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L3	L2	L0	component_only	ZNF454 has spinal-cord tissue context and DSTYK has CNS context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://v21.proteinatlas.org/ENSG00000178187-ZNF454/brain/spinal%2Bcord;https://v20.proteinatlas.org/ENSG00000133059-DSTYK/brain	adjudicated;round_241_tflink_gtrd_source_chain
233	2911	public_tf_comprehensive_2722	ZNF454	GSTCD	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZNF454 GSTCD human spinal cord injury;ZNF454 human HPA spinal cord;GSTCD human HPA midbrain;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	HPA provides direct human spinal-cord RNA context for ZNF454 and human midbrain RNA context for GSTCD; no authoritative exact-pair mechanism or occupancy was verified; exact pair remains L0.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L3	L2	L0	component_only	ZNF454 has spinal-cord tissue context and GSTCD has CNS context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://v21.proteinatlas.org/ENSG00000178187-ZNF454/brain/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000138780-GSTCD/tissue/midbrain	adjudicated;round_241_tflink_gtrd_source_chain
233	2912	public_tf_comprehensive_2723	ZNF454	GTPBP3	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZNF454 GTPBP3 human spinal cord injury;ZNF454 human HPA spinal cord;GTPBP3 human HPA brain;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	HPA provides direct human spinal-cord RNA context for ZNF454 and human-brain RNA context for GTPBP3; no authoritative exact-pair mechanism or occupancy was verified; exact pair remains L0.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L3	L2	L0	component_only	ZNF454 has spinal-cord tissue context and GTPBP3 has CNS context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://v21.proteinatlas.org/ENSG00000178187-ZNF454/brain/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000130299-GTPBP3/brain	adjudicated;round_241_tflink_gtrd_source_chain
233	2913	public_tf_comprehensive_2728	ZNF473	CASC3	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZNF473 CASC3 human spinal cord injury;ZNF473 human HPA spinal cord;CASC3 human HPA spinal cord;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	HPA provides direct human spinal-cord RNA context for both ZNF473 and CASC3; no authoritative exact-pair mechanism or occupancy was verified; exact pair remains L0.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L3	L3	L0	component_only	Both components have spinal-cord tissue context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000142528-ZNF473/tissue/spinal%2Bcord;https://v24.proteinatlas.org/ENSG00000108349-CASC3/tissue/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
233	2914	public_tf_comprehensive_2730	ZNF488	ALDH1A2	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZNF488 ALDH1A2 human spinal cord injury;ZNF488 human HPA brain;ALDH1A2 human HPA brain;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	HPA provides human-brain RNA context for both ZNF488 and ALDH1A2; no authoritative exact-pair mechanism or occupancy was verified; exact pair remains L0.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L2	L2	L0	component_only	Both components have CNS context; direct spinal-cord or exact-pair evidence was not verified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000265763-ZNF488/brain;https://www.proteinatlas.org/ENSG00000128918-ALDH1A2/brain	adjudicated;round_241_tflink_gtrd_source_chain
233	2915	public_tf_comprehensive_2731	ZNF488	ATXN7L1	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZNF488 ATXN7L1 human spinal cord injury;ZNF488 human HPA brain;ATXN7L1 human HPA brain;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	HPA provides human-brain RNA context for both ZNF488 and ATXN7L1; no authoritative exact-pair mechanism or occupancy was verified; exact pair remains L0.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L2	L2	L0	component_only	Both components have CNS context; direct spinal-cord or exact-pair evidence was not verified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000265763-ZNF488/brain;https://www.proteinatlas.org/ENSG00000146776-ATXN7L1/tissue	adjudicated;round_241_tflink_gtrd_source_chain
