round_id	queue_rank	promotion_id	regulator_symbol	target_symbol	species_scope	search_scope	search_queries	search_outcome	grade_action	context_level_regulator	context_level_target	context_level_exact_pair	context_evidence_scope	context_evidence_basis	context_evidence_citations	review_status
238	2990	public_tf_comprehensive_2985	ZNF837	ANO8	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZNF837 ANO8 human spinal cord injury;ZNF837 human HPA brain;ANO8 human HPA brain astrocytes;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	ZNF837 was not assigned qualifying CNS, spinal-cord, or SCI context from the reviewed authoritative records; ANO8 has HPA brain/astrocyte context; no authoritative exact-pair mechanism or occupancy was verified; exact pair remains L0.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L0	L2	L0	component_only	ANO8 has CNS context; ZNF837 and the exact pair remain context-unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000074855-ANO8/structure	adjudicated;round_241_tflink_gtrd_source_chain
238	2991	public_tf_comprehensive_2986	ZNF837	CALM1	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZNF837 CALM1 human spinal cord injury;ZNF837 human HPA brain;CALM1 human HPA spinal cord;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	ZNF837 was not assigned qualifying CNS, spinal-cord, or SCI context from the reviewed authoritative records; CALM1 has direct HPA/GTEx/FANTOM5 human spinal-cord RNA context; no authoritative exact-pair mechanism or occupancy was verified; exact pair remains L0.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L0	L3	L0	component_only	CALM1 has spinal-cord tissue context; ZNF837 and the exact pair remain context-unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000198668-CALM1/tissue/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
238	2992	public_tf_comprehensive_2987	ZNF837	CALM2	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZNF837 CALM2 human spinal cord injury;ZNF837 human HPA brain;CALM2 human HPA spinal cord;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	ZNF837 was not assigned qualifying CNS, spinal-cord, or SCI context from the reviewed authoritative records; CALM2 has direct HPA/GTEx/FANTOM5 human spinal-cord RNA context; no authoritative exact-pair mechanism or occupancy was verified; exact pair remains L0.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L0	L3	L0	component_only	CALM2 has spinal-cord tissue context; ZNF837 and the exact pair remain context-unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000143933-CALM2/tissue/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
238	2993	public_tf_comprehensive_2988	ZNF837	CALM3	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZNF837 CALM3 human spinal cord injury;ZNF837 human HPA brain;CALM3 human HPA spinal cord;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	ZNF837 was not assigned qualifying CNS, spinal-cord, or SCI context from the reviewed authoritative records; CALM3 has direct HPA/GTEx/FANTOM5 human spinal-cord RNA context; no authoritative exact-pair mechanism or occupancy was verified; exact pair remains L0.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L0	L3	L0	component_only	CALM3 has spinal-cord tissue context; ZNF837 and the exact pair remain context-unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://v23.proteinatlas.org/ENSG00000160014-CALM3/brain/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
238	2994	public_tf_comprehensive_3009	ZRSR1/Zrsr1	Alox8	human;mouse	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZRSR1 Zrsr1 Alox8 mouse spinal cord injury;Zrsr1 mouse hypothalamus;Alox8 mouse spinal cord;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Mouse Zrsr1 has hypothalamic CNS context in a mutant-mouse study; mouse Alox8 has spinal-cord expression reported in the reviewed literature; no SCI-specific evidence or Zrsr1-to-Alox8 mechanism/occupancy was verified; exact pair remains L0.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L2	L3	L0	component_only	Zrsr1 has CNS context and Alox8 has spinal-cord tissue context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://pubmed.ncbi.nlm.nih.gov/31331069/;https://pmc.ncbi.nlm.nih.gov/articles/PMC11582214/	adjudicated;round_241_tflink_gtrd_source_chain
238	2995	public_tf_comprehensive_3010	ZRSR1/Zrsr1	B4galnt1	mouse	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	Zrsr1 B4galnt1 mouse spinal cord injury;Zrsr1 mouse hypothalamus;B4galnt1 spinal cord;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Mouse Zrsr1 has hypothalamic CNS context; B4GALNT1 has direct HPA/GTEx/FANTOM5 human spinal-cord RNA context; no SCI-specific evidence or Zrsr1-to-B4galnt1 mechanism/occupancy was verified; exact pair remains L0.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L2	L3	L0	component_only	Zrsr1 has CNS context and B4GALNT1 has spinal-cord tissue context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://pubmed.ncbi.nlm.nih.gov/31331069/;https://www.proteinatlas.org/ENSG00000135454-B4GALNT1/tissue/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
238	2996	public_tf_comprehensive_3017	ZSCAN18	ARHGAP24	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZSCAN18 ARHGAP24 human spinal cord injury;ZSCAN18 human HPA brain;ARHGAP24 human HPA spinal cord;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	ZSCAN18 has HPA human-brain RNA context; ARHGAP24 has direct HPA/GTEx/FANTOM5 human spinal-cord RNA context; no authoritative exact-pair mechanism or occupancy was verified; exact pair remains L0.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L2	L3	L0	component_only	ZSCAN18 has CNS context and ARHGAP24 has spinal-cord tissue context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000121413-ZSCAN18/tissue;https://www.proteinatlas.org/ENSG00000138639-ARHGAP24/tissue/Spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
238	2997	public_tf_comprehensive_3018	ZSCAN18	ATP5MF	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZSCAN18 ATP5MF human spinal cord injury;ZSCAN18 human HPA brain;ATP5MF human HPA brain;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	ZSCAN18 and ATP5MF each have HPA human-brain/CNS tissue context; no authoritative exact-pair mechanism or occupancy was verified; exact pair remains L0.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L2	L2	L0	component_only	Both components have CNS context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000121413-ZSCAN18/tissue;https://v21.proteinatlas.org/ENSG00000241468-ATP5MF/tissue	adjudicated;round_241_tflink_gtrd_source_chain
238	2998	public_tf_comprehensive_3029	ZSCAN26	CITED1	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZSCAN26 CITED1 human spinal cord injury;ZSCAN26 human HPA brain;CITED1 human HPA cerebral cortex;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	ZSCAN26 has HPA brain-transcription context; CITED1 has positive HPA human cerebral-cortex RNA context despite not-detected antibody staining in the reviewed cortex sample; no authoritative exact-pair mechanism or occupancy was verified; exact pair remains L0.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L2	L2	L0	component_only	Both components have CNS context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000197062-ZSCAN26/brain;https://v21.proteinatlas.org/ENSG00000125931-CITED1/brain/Cerebral%2Bcortex	adjudicated;round_241_tflink_gtrd_source_chain
238	2999	public_tf_comprehensive_3030	ZSCAN26	INPPL1	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZSCAN26 INPPL1 human spinal cord injury;ZSCAN26 human HPA brain;INPPL1 human HPA spinal cord;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	ZSCAN26 has HPA brain-transcription context; INPPL1 has direct HPA/GTEx/FANTOM5 human spinal-cord RNA context; no authoritative exact-pair mechanism or occupancy was verified; exact pair remains L0.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L2	L3	L0	component_only	ZSCAN26 has CNS context and INPPL1 has spinal-cord tissue context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000197062-ZSCAN26/brain;https://v22.proteinatlas.org/ENSG00000165458-INPPL1/brain/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
