round_id	queue_rank	promotion_id	regulator_symbol	target_symbol	species_scope	search_scope	search_queries	search_outcome	grade_action	context_level_regulator	context_level_target	context_level_exact_pair	context_evidence_scope	context_evidence_basis	context_evidence_citations	review_status
211	2546	public_tf_comprehensive_744	Gpihbp1	Myod1	mouse	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	Gpihbp1 Myod1 mouse spinal cord injury;Gpihbp1 Myod1 mouse spinal cord;Gpihbp1 Myod1 direct mechanism;Gpihbp1 mouse expression;Myod1 mouse CNS;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Mouse Gpihbp1 has species-matched lung/adipose expression and mouse Myod1 has species-matched developmental CNS expression; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L1	L2	L0	component_only	Gpihbp1 has non-CNS context and Myod1 has CNS context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.ncbi.nlm.nih.gov/gene/68453;https://pmc.ncbi.nlm.nih.gov/articles/PMC2998116/;https://www.ncbi.nlm.nih.gov/gene/17927	adjudicated;round_241_tflink_gtrd_source_chain
211	2547	public_tf_comprehensive_745	Gpihbp1	Myog	mouse	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	Gpihbp1 Myog mouse spinal cord injury;Gpihbp1 Myog mouse spinal cord;Gpihbp1 Myog direct mechanism;Gpihbp1 mouse expression;Myog mouse CNS;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Mouse Gpihbp1 has species-matched lung/adipose expression and mouse Myog has species-matched developmental CNS expression; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L1	L2	L0	component_only	Gpihbp1 has non-CNS context and Myog has CNS context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.ncbi.nlm.nih.gov/gene/68453;https://pmc.ncbi.nlm.nih.gov/articles/PMC2998116/;https://www.ncbi.nlm.nih.gov/gene/17928	adjudicated;round_241_tflink_gtrd_source_chain
211	2548	public_tf_comprehensive_816	HIC2	ALPK1	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	HIC2 ALPK1 human spinal cord injury;HIC2 ALPK1 human spinal cord;HIC2 ALPK1 direct mechanism;HIC2 human HPA brain;ALPK1 human HPA brain;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human HIC2 and ALPK1 each have independent HPA brain/CNS context; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L2	L2	L0	component_only	HIC2 and ALPK1 have independent CNS context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000169635-HIC2/brain;https://www.proteinatlas.org/ENSG00000073331-ALPK1	adjudicated;round_241_tflink_gtrd_source_chain
211	2549	public_tf_comprehensive_817	HIC2	CHD1	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	HIC2 CHD1 human spinal cord injury;HIC2 CHD1 human spinal cord;HIC2 CHD1 direct mechanism;HIC2 human HPA brain;CHD1 human HPA brain;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human HIC2 and CHD1 each have independent HPA brain/CNS context; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L2	L2	L0	component_only	HIC2 and CHD1 have independent CNS context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000169635-HIC2/brain;https://www.proteinatlas.org/ENSG00000153922-CHD1/tissue	adjudicated;round_241_tflink_gtrd_source_chain
211	2550	public_tf_comprehensive_818	HIVEP1	A3GALT2	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	HIVEP1 A3GALT2 human spinal cord injury;HIVEP1 A3GALT2 human spinal cord;HIVEP1 A3GALT2 direct mechanism;HIVEP1 human HPA brain;A3GALT2 human HPA midbrain;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human HIVEP1 has direct HPA brain expression and A3GALT2 has low-level human midbrain RNA representation; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L2	L2	L0	component_only	HIVEP1 has CNS context and A3GALT2 has low-level CNS context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000095951-HIVEP1/brain;https://www.proteinatlas.org/ENSG00000184389-A3GALT2/brain/midbrain	adjudicated;round_241_tflink_gtrd_source_chain
211	2551	public_tf_comprehensive_819	HIVEP1	AKR1C3	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	HIVEP1 AKR1C3 human spinal cord injury;HIVEP1 AKR1C3 human spinal cord;HIVEP1 AKR1C3 direct mechanism;HIVEP1 human HPA brain;AKR1C3 human HPA spinal cord;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human HIVEP1 has direct HPA brain expression and AKR1C3 has direct HPA/GTEx RNA representation in human cervical spinal cord; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L2	L3	L0	component_only	HIVEP1 has CNS context and AKR1C3 has spinal-cord context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000095951-HIVEP1/brain;https://www.proteinatlas.org/ENSG00000196139-AKR1C3/tissue/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
211	2552	public_tf_comprehensive_826	HIVEP3	FAM53C	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	HIVEP3 FAM53C human spinal cord injury;HIVEP3 FAM53C human spinal cord;HIVEP3 FAM53C direct mechanism;HIVEP3 human brain expression;FAM53C human HPA brain;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human HIVEP3 has curated brain expression and FAM53C has independent HPA human brain expression; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L2	L2	L0	component_only	HIVEP3 and FAM53C have independent CNS context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.ncbi.nlm.nih.gov/gene/59269;https://www.proteinatlas.org/ENSG00000120709-FAM53C/summary	adjudicated;round_241_tflink_gtrd_source_chain
211	2553	public_tf_comprehensive_827	HIVEP3	HYAL2	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	HIVEP3 HYAL2 human spinal cord injury;HIVEP3 HYAL2 human spinal cord;HIVEP3 HYAL2 direct mechanism;HIVEP3 human brain expression;HYAL2 human HPA spinal cord;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human HIVEP3 has curated brain expression and HYAL2 has direct HPA/GTEx RNA representation in human cervical spinal cord; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L2	L3	L0	component_only	HIVEP3 has CNS context and HYAL2 has spinal-cord context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.ncbi.nlm.nih.gov/gene/59269;https://www.proteinatlas.org/ENSG00000068001-HYAL2/tissue/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
211	2554	public_tf_comprehensive_828	HIVEP3	POLR1G	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	HIVEP3 POLR1G human spinal cord injury;HIVEP3 POLR1G human spinal cord;HIVEP3 POLR1G direct mechanism;HIVEP3 human brain expression;POLR1G human HPA brain;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human HIVEP3 has curated brain expression and POLR1G has independent HPA brain/CNS tissue-atlas representation; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L2	L2	L0	component_only	HIVEP3 and POLR1G have independent CNS context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.ncbi.nlm.nih.gov/gene/59269;https://www.proteinatlas.org/ENSG00000117877-POLR1G/brain	adjudicated;round_241_tflink_gtrd_source_chain
211	2555	public_tf_comprehensive_829	HIVEP3	PPP1R13L	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	HIVEP3 PPP1R13L human spinal cord injury;HIVEP3 PPP1R13L human spinal cord;HIVEP3 PPP1R13L direct mechanism;HIVEP3 human brain expression;PPP1R13L human HPA brain;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human HIVEP3 has curated brain expression and PPP1R13L has independent HPA brain/CNS expression; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade_components_only;retain_exact_pair_L0_source_chain_verified	L2	L2	L0	component_only	HIVEP3 and PPP1R13L have independent CNS context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.ncbi.nlm.nih.gov/gene/59269;https://www.proteinatlas.org/ENSG00000104881-PPP1R13L/brain	adjudicated;round_241_tflink_gtrd_source_chain
