round_id	queue_rank	promotion_id	regulator_symbol	target_symbol	species_scope	search_scope	search_queries	search_outcome	grade_action	context_level_regulator	context_level_target	context_level_exact_pair	context_evidence_scope	context_evidence_basis	context_evidence_citations	review_status
205	2450	public_tf_comprehensive_3019	ZSCAN18	CCN1	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZSCAN18 CCN1 human spinal cord injury;ZSCAN18 CCN1 human spinal cord;ZSCAN18 CCN1 direct mechanism;ZSCAN18 human HPA spinal cord;CCN1 human HPA spinal cord;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human ZSCAN18 has HPA human brain-region RNA representation including spinal cord and CCN1 has direct HPA human spinal-cord RNA expression; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L3	L3	L0	component_only	ZSCAN18 and CCN1 have independent human spinal-cord context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000121413-ZSCAN18/brain;https://www.proteinatlas.org/ENSG00000142871-CCN1/tissue/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
205	2451	public_tf_comprehensive_3020	ZSCAN18	STAT6	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZSCAN18 STAT6 human spinal cord injury;ZSCAN18 STAT6 human spinal cord;ZSCAN18 STAT6 direct mechanism;ZSCAN18 human HPA spinal cord;STAT6 human HPA spinal cord;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human ZSCAN18 has HPA human brain-region RNA representation including spinal cord and STAT6 has direct HPA human spinal-cord RNA representation; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L3	L3	L0	component_only	ZSCAN18 and STAT6 have independent human spinal-cord context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000121413-ZSCAN18/brain;https://v22.proteinatlas.org/ENSG00000166888-STAT6/tissue/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
205	2452	public_tf_comprehensive_3025	ZSCAN23	CTNNB1	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZSCAN23 CTNNB1 human spinal cord injury;ZSCAN23 CTNNB1 human spinal cord;ZSCAN23 CTNNB1 direct mechanism;ZSCAN23 human HPA spinal cord;CTNNB1 human HPA spinal cord;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human ZSCAN23 has HPA human brain/tissue RNA context including spinal cord and CTNNB1 has HPA human tissue representation including spinal cord; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L3	L3	L0	component_only	ZSCAN23 and CTNNB1 have independent human spinal-cord context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000187987-ZSCAN23/tissue;https://v19.proteinatlas.org/ENSG00000168036-CTNNB1/tissue	adjudicated;round_241_tflink_gtrd_source_chain
205	2453	public_tf_comprehensive_3043	ZSCAN5B	ANG	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZSCAN5B ANG human spinal cord injury;ZSCAN5B ANG human spinal cord;ZSCAN5B ANG direct mechanism;ZSCAN5B human HPA spinal cord;ANG human HPA spinal cord;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human ZSCAN5B has HPA tissue RNA representation including spinal cord and ANG has direct HPA human spinal-cord tissue representation; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L3	L3	L0	component_only	ZSCAN5B and ANG have independent human spinal-cord context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000197213-ZSCAN5B/tissue;https://www.proteinatlas.org/ENSG00000214274-ANG/tissue/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
205	2454	public_tf_comprehensive_3044	ZSCAN5B	PLXDC1	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZSCAN5B PLXDC1 human spinal cord injury;ZSCAN5B PLXDC1 human spinal cord;ZSCAN5B PLXDC1 direct mechanism;ZSCAN5B human HPA spinal cord;PLXDC1 human HPA spinal cord;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human ZSCAN5B has HPA tissue RNA representation including spinal cord and PLXDC1 has HPA human brain/spinal-cord representation; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L3	L3	L0	component_only	ZSCAN5B and PLXDC1 have independent human spinal-cord context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000197213-ZSCAN5B/tissue;https://www.proteinatlas.org/ENSG00000161381-PLXDC1/brain/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
205	2455	public_tf_comprehensive_3045	ZSCAN5C	BDNF	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZSCAN5C BDNF human spinal cord injury;ZSCAN5C BDNF human spinal cord;ZSCAN5C BDNF direct mechanism;ZSCAN5C human HPA spinal cord;BDNF human HPA spinal cord;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human ZSCAN5C and BDNF have independent HPA human spinal-cord RNA representation; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L3	L3	L0	component_only	ZSCAN5C and BDNF have independent human spinal-cord context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://v24.proteinatlas.org/ENSG00000204532-ZSCAN5C/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000176697-BDNF/brain/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
205	2456	public_tf_comprehensive_3046	ZSCAN5C	CD4	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZSCAN5C CD4 human spinal cord injury;ZSCAN5C CD4 human spinal cord;ZSCAN5C CD4 direct mechanism;ZSCAN5C human HPA spinal cord;CD4 human HPA spinal cord;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human ZSCAN5C and CD4 have independent HPA human spinal-cord RNA representation; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L3	L3	L0	component_only	ZSCAN5C and CD4 have independent human spinal-cord context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://v24.proteinatlas.org/ENSG00000204532-ZSCAN5C/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000010610-CD4/tissue/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
205	2457	public_tf_comprehensive_3047	ZSCAN5C	F2RL1	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZSCAN5C F2RL1 human spinal cord injury;ZSCAN5C F2RL1 human spinal cord;ZSCAN5C F2RL1 direct mechanism;ZSCAN5C human HPA spinal cord;F2RL1 human HPA spinal cord;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human ZSCAN5C and F2RL1 have independent HPA human spinal-cord RNA representation; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L3	L3	L0	component_only	ZSCAN5C and F2RL1 have independent human spinal-cord context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://v24.proteinatlas.org/ENSG00000204532-ZSCAN5C/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000164251-F2RL1/tissue/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
205	2458	public_tf_comprehensive_3048	ZSCAN5C	HMGB1	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZSCAN5C HMGB1 human spinal cord injury;ZSCAN5C HMGB1 human spinal cord;ZSCAN5C HMGB1 direct mechanism;ZSCAN5C human HPA spinal cord;HMGB1 human SCI;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human ZSCAN5C has direct HPA human spinal-cord RNA representation and HMGB1 has independent human SCI evidence; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L3	L4	L0	component_only	ZSCAN5C has independent spinal-cord context and HMGB1 has independent human SCI context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://v24.proteinatlas.org/ENSG00000204532-ZSCAN5C/tissue/spinal%2Bcord;https://pubmed.ncbi.nlm.nih.gov/27673428/;https://pubmed.ncbi.nlm.nih.gov/34402106/;https://v22.proteinatlas.org/ENSG00000189403-HMGB1/tissue	adjudicated;round_241_tflink_gtrd_source_chain
205	2459	public_tf_comprehensive_3063	ZZZ3	FGF7	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	ZZZ3 FGF7 human spinal cord injury;ZZZ3 FGF7 human spinal cord;ZZZ3 FGF7 direct mechanism;ZZZ3 human HPA spinal cord;FGF7 human HPA spinal cord;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Human ZZZ3 has direct HPA human spinal-cord RNA representation and FGF7 has HPA human brain-region representation including spinal cord; no authoritative exact-pair mechanism or occupancy was verified.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L3	L3	L0	component_only	ZZZ3 and FGF7 have independent human spinal-cord context; exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000036549-ZZZ3/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000140285-FGF7/brain	adjudicated;round_241_tflink_gtrd_source_chain
