round_id	queue_rank	promotion_id	regulator_symbol	target_symbol	species_scope	search_scope	search_queries	search_outcome	grade_action	context_level_regulator	context_level_target	context_level_exact_pair	context_evidence_scope	context_evidence_basis	context_evidence_citations	review_status
022	150	public_tf_comprehensive_813	HES5	Acvr1	mouse	exact pair plus regulator and target component review;round_241_tflink_gtrd_source_chain	"Hes5 Acvr1 mouse;""Hes5 mouse spinal cord"";""Acvr1 mouse CNS"";""local TFLink source row and PubMed 27924024"";TFLink raw snapshot exact-pair checksum organism and source-metadata audit"	no_exact_pair;regulator_component_L3;target_component_L2;source_table_only_exact_pair;verified_tflink_gtrd_snapshot_pair	upgrade_component_context_only;retain_exact_pair_L0_source_chain_verified	L3_spinal_cord_tissue_context	L2_CNS_context	L0_no_context_evidence	component_only	Mouse Hes5 was independently measured in developing spinal cord tissue, establishing spinal-cord-tissue regulator-component context. Mouse Acvr1 was independently characterized in neural tissue and brain regions, establishing CNS target-component context. No Hes5-to-Acvr1 context was established; the exact pair remains L0.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://pubmed.ncbi.nlm.nih.gov/34031978/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4753137/	adjudicated_component_overlay;round_241_tflink_gtrd_source_chain
022	151	public_tf_comprehensive_822	HIVEP3	Abca1	mouse	exact pair plus regulator and target component review;round_241_tflink_gtrd_source_chain	"Hivep3 Abca1 mouse;""Hivep3 mouse brain CNS"";""Abca1 mouse spinal cord injury"";""local TFLink source row and PubMed 27924024"";TFLink raw snapshot exact-pair checksum organism and source-metadata audit"	no_exact_pair;regulator_component_L2;target_component_L4;source_table_only_exact_pair;verified_tflink_gtrd_snapshot_pair	upgrade_component_context_only;retain_exact_pair_L0_source_chain_verified	L2_CNS_context	L4_spinal_cord_injury_context	L0_no_context_evidence	component_only	Mouse Hivep3 was independently measured in mouse brain resources, establishing CNS regulator-component context. Mouse Abca1 was independently studied in injured spinal cord, establishing SCI target-component context. No Hivep3-to-Abca1 context was established; the exact pair remains L0.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000127124-HIVEP3/brain;https://pubmed.ncbi.nlm.nih.gov/38636566/	adjudicated_component_overlay;round_241_tflink_gtrd_source_chain
022	152	public_tf_comprehensive_823	HIVEP3	Ackr3	mouse	exact pair plus regulator and target component review;round_241_tflink_gtrd_source_chain	"Hivep3 Ackr3 mouse;""Hivep3 mouse brain CNS"";""Ackr3 CXCR7 mouse spinal cord"";""local TFLink source row and PubMed 27924024"";TFLink raw snapshot exact-pair checksum organism and source-metadata audit"	no_exact_pair;regulator_component_L2;target_component_L3;source_table_only_exact_pair;verified_tflink_gtrd_snapshot_pair	upgrade_component_context_only;retain_exact_pair_L0_source_chain_verified	L2_CNS_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Mouse Hivep3 was independently measured in mouse brain resources, establishing CNS regulator-component context. Mouse Ackr3/CXCR7 was independently localized in spinal-cord sections, establishing spinal-cord-tissue target-component context. No Hivep3-to-Ackr3 context was established; the exact pair remains L0.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000127124-HIVEP3/brain;https://pubmed.ncbi.nlm.nih.gov/21300915/	adjudicated_component_overlay;round_241_tflink_gtrd_source_chain
022	153	public_tf_comprehensive_824	HIVEP3	Actr2	mouse	exact pair plus regulator and target component review;round_241_tflink_gtrd_source_chain	"Hivep3 Actr2 mouse;""Hivep3 mouse brain CNS"";""Actr2 mouse brain"";""local TFLink source row and PubMed 27924024"";TFLink raw snapshot exact-pair checksum organism and source-metadata audit"	no_exact_pair;regulator_component_L2;target_component_L2;source_table_only_exact_pair;verified_tflink_gtrd_snapshot_pair	upgrade_component_context_only;retain_exact_pair_L0_source_chain_verified	L2_CNS_context	L2_CNS_context	L0_no_context_evidence	component_only	Mouse Hivep3 was independently measured in mouse brain resources, establishing CNS regulator-component context. Mouse Actr2 was independently measured in the mouse brain atlas, establishing CNS target-component context. No Hivep3-to-Actr2 context was established; the exact pair remains L0.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000127124-HIVEP3/brain;https://www.proteinatlas.org/ENSG00000138071-ACTR2/brain	adjudicated_component_overlay;round_241_tflink_gtrd_source_chain
022	154	public_tf_comprehensive_825	HIVEP3	Acvr1	mouse	exact pair plus regulator and target component review;round_241_tflink_gtrd_source_chain	"Hivep3 Acvr1 mouse;""Hivep3 mouse brain CNS"";""Acvr1 mouse CNS"";""local TFLink source row and PubMed 27924024"";TFLink raw snapshot exact-pair checksum organism and source-metadata audit"	no_exact_pair;regulator_component_L2;target_component_L2;source_table_only_exact_pair;verified_tflink_gtrd_snapshot_pair	upgrade_component_context_only;retain_exact_pair_L0_source_chain_verified	L2_CNS_context	L2_CNS_context	L0_no_context_evidence	component_only	Mouse Hivep3 was independently measured in mouse brain resources, establishing CNS regulator-component context. Mouse Acvr1 was independently characterized in neural tissue and brain regions, establishing CNS target-component context. No Hivep3-to-Acvr1 context was established; the exact pair remains L0.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000127124-HIVEP3/brain;https://pmc.ncbi.nlm.nih.gov/articles/PMC4753137/	adjudicated_component_overlay;round_241_tflink_gtrd_source_chain
022	155	public_tf_comprehensive_873	HOMEZ	A2M	human	exact pair plus regulator and target component review;round_241_tflink_gtrd_source_chain	"HOMEZ A2M human;""HOMEZ human neural/CNS expression"";""A2M human spinal cord"";""local TFLink source row and PubMed 27924024"";TFLink raw snapshot exact-pair checksum organism and source-metadata audit"	regulator_component_L1;target_component_L3;no_exact_pair;source_table_only_exact_pair;verified_tflink_gtrd_snapshot_pair	upgrade_component_context_only;retain_exact_pair_L0_source_chain_verified	L1_non_CNS_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human HOMEZ was independently characterized as a ubiquitously expressed human homeobox transcriptional regulator, establishing non-CNS regulator-component context. Human A2M was independently measured in spinal-cord tissue in the Human Protein Atlas, establishing spinal-cord-tissue target-component context. No HOMEZ-to-A2M context was established; the exact pair remains L0.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://pmc.ncbi.nlm.nih.gov/articles/PMC193566/;https://www.proteinatlas.org/ENSG00000175899-A2M/brain/spinal%2Bcord	adjudicated_component_overlay;round_241_tflink_gtrd_source_chain
022	156	public_tf_comprehensive_874	HOMEZ	ACKR2	human	exact pair plus regulator and target component review;round_241_tflink_gtrd_source_chain	"HOMEZ ACKR2 human;""HOMEZ human neural/CNS expression"";""ACKR2 human peripheral expression"";""local TFLink source row and PubMed 27924024"";TFLink raw snapshot exact-pair checksum organism and source-metadata audit"	regulator_component_L1;target_component_L1;no_exact_pair;source_table_only_exact_pair;verified_tflink_gtrd_snapshot_pair	upgrade_component_context_only;retain_exact_pair_L0_source_chain_verified	L1_non_CNS_context	L1_non_CNS_context	L0_no_context_evidence	component_only	Human HOMEZ was independently characterized as a ubiquitously expressed human homeobox transcriptional regulator, establishing non-CNS regulator-component context. Human ACKR2 was independently measured in peripheral leukocyte subsets, establishing non-CNS target-component context; no authoritative human CNS or SCI context for ACKR2 was verified in this pass. No HOMEZ-to-ACKR2 context was established; the exact pair remains L0.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://pmc.ncbi.nlm.nih.gov/articles/PMC193566/;https://pubmed.ncbi.nlm.nih.gov/36552863/	adjudicated_component_overlay;round_241_tflink_gtrd_source_chain
022	157	public_tf_comprehensive_875	HOMEZ	ACVR1	human	exact pair plus regulator and target component review;round_241_tflink_gtrd_source_chain	"HOMEZ ACVR1 human;""HOMEZ human neural/CNS expression"";""ACVR1 human spinal cord"";""local TFLink source row and PubMed 27924024"";TFLink raw snapshot exact-pair checksum organism and source-metadata audit"	regulator_component_L1;target_component_L3;no_exact_pair;source_table_only_exact_pair;verified_tflink_gtrd_snapshot_pair	upgrade_component_context_only;retain_exact_pair_L0_source_chain_verified	L1_non_CNS_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human HOMEZ was independently characterized as a ubiquitously expressed human homeobox transcriptional regulator, establishing non-CNS regulator-component context. Human ACVR1 was independently measured in spinal-cord tissue in the Human Protein Atlas, establishing spinal-cord-tissue target-component context. No HOMEZ-to-ACVR1 context was established; the exact pair remains L0.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://pmc.ncbi.nlm.nih.gov/articles/PMC193566/;https://www.proteinatlas.org/ENSG00000115170-ACVR1/brain/Spinal%2Bcord	adjudicated_component_overlay;round_241_tflink_gtrd_source_chain
022	158	public_tf_comprehensive_876	HOMEZ	ADAM10	human	exact pair plus regulator and target component review;round_241_tflink_gtrd_source_chain	"HOMEZ ADAM10 human;""HOMEZ human neural/CNS expression"";""ADAM10 human spinal cord"";""local TFLink source row and PubMed 27924024"";TFLink raw snapshot exact-pair checksum organism and source-metadata audit"	regulator_component_L1;target_component_L3;no_exact_pair;source_table_only_exact_pair;verified_tflink_gtrd_snapshot_pair	upgrade_component_context_only;retain_exact_pair_L0_source_chain_verified	L1_non_CNS_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human HOMEZ was independently characterized as a ubiquitously expressed human homeobox transcriptional regulator, establishing non-CNS regulator-component context. Human ADAM10 was independently measured in spinal-cord tissue in the Human Protein Atlas, establishing spinal-cord-tissue target-component context. No HOMEZ-to-ADAM10 context was established; the exact pair remains L0.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://pmc.ncbi.nlm.nih.gov/articles/PMC193566/;https://www.proteinatlas.org/ENSG00000137845-ADAM10/tissue/spinal%2Bcord	adjudicated_component_overlay;round_241_tflink_gtrd_source_chain
022	159	public_tf_comprehensive_877	HOXA13	Abca1	mouse	exact pair plus regulator and target component review;round_241_tflink_gtrd_source_chain	"Hoxa13 Abca1 mouse;""Hoxa13 mouse CNS expression"";""Abca1 mouse spinal cord injury"";""local TFLink source row and PubMed 27924024"";TFLink raw snapshot exact-pair checksum organism and source-metadata audit"	regulator_component_L2;target_component_L4;no_exact_pair;source_table_only_exact_pair;verified_tflink_gtrd_snapshot_pair	upgrade_component_context_only;retain_exact_pair_L0_source_chain_verified	L2_CNS_context	L4_spinal_cord_injury_context	L0_no_context_evidence	component_only	Mouse Hoxa13 was independently annotated with central nervous system expression, establishing CNS regulator-component context. Mouse Abca1 was independently studied in injured spinal cord, establishing SCI target-component context. No Hoxa13-to-Abca1 context was established; the exact pair remains L0.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.ncbi.nlm.nih.gov/gene/15398;https://pubmed.ncbi.nlm.nih.gov/38636566/	adjudicated_component_overlay;round_241_tflink_gtrd_source_chain
