round_id	queue_rank	promotion_id	regulator_symbol	target_symbol	species_scope	search_scope	search_queries	search_outcome	grade_action	context_level_regulator	context_level_target	context_level_exact_pair	context_evidence_scope	context_evidence_basis	context_evidence_citations	review_status
176	1970	public_tf_comprehensive_1840	SCML2	ACVR1	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	SCML2 ACVR1 human spinal cord; SCML2 ACVR1 direct mechanism; exact-pair mechanism search;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	HPA supports independent human SCML2 and ACVR1 spinal-cord representation. Exact-pair searches returned no authoritative SCML2-to-ACVR1 regulatory mechanism.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L3	L3	L0	pathway_or_component_only	Human SCML2 and ACVR1 are independently represented in spinal-cord resources; the exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000102098-SCML2/brain;https://www.proteinatlas.org/ENSG00000115170-ACVR1/brain/Spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
176	1971	public_tf_comprehensive_1842	SCML2	ADA	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	SCML2 ADA human spinal cord; SCML2 ADA direct mechanism; exact-pair mechanism search;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	HPA supports independent human SCML2 and ADA spinal-cord representation. Exact-pair searches returned no authoritative SCML2-to-ADA regulatory mechanism.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L3	L3	L0	pathway_or_component_only	Human SCML2 and ADA are independently represented in spinal-cord resources; the exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000102098-SCML2/brain;https://www.proteinatlas.org/ENSG00000196839-ADA/tissue/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
176	1972	public_tf_comprehensive_1851	Setd1a	Abca1	mouse	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	Setd1a Abca1 mouse spinal cord; Setd1a Abca1 direct mechanism; exact-pair mechanism search;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Mouse Setd1a has brain context without a direct spinal-cord-positive result, while mouse Abca1 has direct SCI spinal-cord evidence. Exact-pair searches returned no authoritative Setd1a-to-Abca1 regulatory mechanism.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L2	L4	L0	pathway_or_component_only	Mouse Setd1a is L2 CNS; mouse Abca1 has direct SCI context. The exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000099381-SETD1A/brain;https://www.informatics.jax.org/marker/MGI%3A1919782;https://pubmed.ncbi.nlm.nih.gov/38636566/;https://pmc.ncbi.nlm.nih.gov/articles/PMC10202378/	adjudicated;round_241_tflink_gtrd_source_chain
176	1973	public_tf_comprehensive_1852	Setd1a	Ackr3	mouse	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	Setd1a Ackr3 mouse spinal cord; Setd1a Ackr3 direct mechanism; exact-pair mechanism search;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Mouse Setd1a has brain context without a direct spinal-cord-positive result, while mouse Ackr3 has species-matched embryonic spinal-cord expression. Exact-pair searches returned no authoritative Setd1a-to-Ackr3 regulatory mechanism.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L2	L3	L0	pathway_or_component_only	Mouse Setd1a is L2 CNS; mouse Ackr3 is L3 spinal-cord tissue. The exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000099381-SETD1A/brain;https://www.informatics.jax.org/assay/MGI%3A4945957	adjudicated;round_241_tflink_gtrd_source_chain
176	1974	public_tf_comprehensive_1853	Setd1a	Actr2	mouse	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	Setd1a Actr2 mouse spinal cord; Setd1a Actr2 direct mechanism; exact-pair mechanism search;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Mouse Setd1a and Actr2 have independent species-matched CNS/brain context; direct spinal-cord-positive results were not established for this pair. Exact-pair searches returned no authoritative Setd1a-to-Actr2 regulatory mechanism.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L2	L2	L0	pathway_or_component_only	Mouse Setd1a and Actr2 have independent CNS context; the exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000099381-SETD1A/brain;https://www.proteinatlas.org/ENSG00000138071-ACTR2/brain	adjudicated;round_241_tflink_gtrd_source_chain
176	1975	public_tf_comprehensive_1854	Setd1a	Acvr1	mouse	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	Setd1a Acvr1 mouse spinal cord; Setd1a Acvr1 direct mechanism; exact-pair mechanism search;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	Mouse Setd1a and Acvr1 have independent species-matched CNS/brain context; a qualifying spinal-cord or SCI result was not established for this pair. Exact-pair searches returned no authoritative Setd1a-to-Acvr1 regulatory mechanism.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L2	L2	L0	pathway_or_component_only	Mouse Setd1a and Acvr1 have independent CNS context; the exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000099381-SETD1A/brain;https://www.ncbi.nlm.nih.gov/gene/26836	adjudicated;round_241_tflink_gtrd_source_chain
176	1976	public_tf_comprehensive_1855	SETD1A	CAP1	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	SETD1A CAP1 human spinal cord; SETD1A CAP1 direct mechanism; exact-pair mechanism search;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	HPA supports independent human SETD1A and CAP1 spinal-cord representation. Exact-pair searches returned no authoritative SETD1A-to-CAP1 regulatory mechanism.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L3	L3	L0	pathway_or_component_only	Human SETD1A and CAP1 are independently represented in spinal-cord resources; the exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000099381-SETD1A/brain;https://www.proteinatlas.org/ENSG00000131236-CAP1/brain	adjudicated;round_241_tflink_gtrd_source_chain
176	1977	public_tf_comprehensive_1856	SETD1A	CISH	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	SETD1A CISH human spinal cord; SETD1A CISH direct mechanism; exact-pair mechanism search;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	HPA supports independent human SETD1A and CISH spinal-cord representation. Exact-pair searches returned no authoritative SETD1A-to-CISH regulatory mechanism.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L3	L3	L0	pathway_or_component_only	Human SETD1A and CISH are independently represented in spinal-cord resources; the exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000099381-SETD1A/brain;https://www.proteinatlas.org/ENSG00000114737-CISH/brain	adjudicated;round_241_tflink_gtrd_source_chain
176	1978	public_tf_comprehensive_1857	SETD1A	HAVCR2	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	SETD1A HAVCR2 human spinal cord; SETD1A HAVCR2 direct mechanism; exact-pair mechanism search;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	HPA supports human SETD1A spinal-cord representation and human HAVCR2 CNS/brain representation without a verified spinal-cord-specific result. Exact-pair searches returned no authoritative SETD1A-to-HAVCR2 regulatory mechanism.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L3	L2	L0	pathway_or_component_only	Human SETD1A is L3 spinal-cord tissue; human HAVCR2 is L2 CNS/brain. The exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000099381-SETD1A/brain;https://v22.proteinatlas.org/ENSG00000135077-HAVCR2/brain	adjudicated;round_241_tflink_gtrd_source_chain
176	1979	public_tf_comprehensive_1859	SETD7	FGFR1	human	regulator_component_and_exact_pair;round_241_tflink_gtrd_source_chain	SETD7 FGFR1 human spinal cord; SETD7 FGFR1 direct mechanism; exact-pair mechanism search;TFLink raw snapshot exact-pair checksum organism and source-metadata audit	HPA supports independent human SETD7 and FGFR1 spinal-cord representation. Exact-pair searches returned no authoritative SETD7-to-FGFR1 regulatory mechanism.;verified_tflink_gtrd_snapshot_pair	upgrade components only;retain_exact_pair_L0_source_chain_verified	L3	L3	L0	pathway_or_component_only	Human SETD7 and FGFR1 are independently represented in spinal-cord resources; the exact pair remains unverified.;Round 241 verified the exact source-table pair in its species-specific TFLink raw snapshot, including checksum and GTRD/source metadata; this is provenance verification only and does not upgrade context or establish causality.	https://www.proteinatlas.org/ENSG00000145391-SETD7/brain;https://v21.proteinatlas.org/ENSG00000077782-FGFR1/tissue/spinal%2Bcord	adjudicated;round_241_tflink_gtrd_source_chain
