path_expression	route_tier	missing_layers	intracellular_status	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	output_node_id	input_evidence_type	route_linkage_status	causal_status	traversal_status	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	source_scope	curation_status	expansion_id	source_queue_id	known_layers	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	output_label	pathway_name	output_evidence_type	evidence_ids	source_evidence_record_id	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	primary_locator	citation_note	evidence_summary	limitations	route_evidence_id
ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	direct_edge	curated_primary_route	M21B-LITEXP-0615	M21B-DOWNSTREAM:00045	ligand|receptor|second_messenger_readout	NODE01687	CCL22	M21B-E000225	NODE01772	CCR4				CCL22-CCR4 calcium, chemotaxis, beta-arrestin and internalization output	CCL22-CCR4-chemokine	direct_primary_receptor_output	M21B-E000225;M21B-EVID-000168;M21B-DOWNSTREAM-EVID:000087;PMID:16614259;PMID:24534492	M21B-DOWNSTREAM-EVID:000087	second_messenger_readout	human	Human CEM/Th2 cells and CCR4-expressing systems with calcium, chemotaxis, beta-arrestin/GTPgammaS and internalization assays	Extracellular CCL22 engagement of CCR4 with calcium, chemotaxis and receptor-trafficking output; intracellular continuation and TF are not resolved	No SCI transfer inferred; human immune-cell receptor-expression context only	Primary evidence supports CCL22-dependent CCR4 calcium, chemotaxis, beta-arrestin and internalization responses; intracellular, TF and target-gene layers remain unasserted.	CCL22 stimulation, ligand binding, calcium, chemotaxis, beta-arrestin/GTPgammaS and receptor-internalization assays	activating	PMID:16614259; PMID:24534492	Primary CCR4 ligand-selectivity and CCL22 receptor-function studies	Primary evidence supports CCL22 activation of CCR4 with calcium, chemotaxis, beta-arrestin and internalization outputs, without assigning intracellular intermediates or a TF.	Preserve shared CCL17/CCL22 receptor use and ligand-biased beta-arrestin/G-protein differences; do not infer a unique CCR4 coupling, terminal TF or SCI receiver claim.	LITEXP:000615
ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	direct_edge	curated_primary_route	M21B-LITEXP-0616	M21B-DOWNSTREAM:00058	ligand|receptor|cellular_functional_readout	NODE02654	CXCL2	M21B-E000249	NODE02693	CXCR2				CXCL2-CXCR2 leukocyte arrest and neutrophil chemotaxis output	CXCL2-CXCR2-chemokine	direct_primary_receptor_functional_output	M21B-E000249;M21B-EVID-000192;M21B-DOWNSTREAM-EVID:000112;PMID:15937099;PMID:19234125	M21B-DOWNSTREAM-EVID:000112	cellular_functional_readout	human; mouse	Human Mono Mac 6/primary monocyte flow-adhesion systems and mouse neutrophil chemotaxis/sepsis models	Extracellular CXCL2 engagement of CXCR2 with leukocyte arrest and neutrophil chemotaxis output; intracellular continuation and TF are not resolved	No SCI transfer inferred; human/mouse inflammatory comparator contexts only	Primary evidence supports CXCR2-dependent CXCL2 leukocyte arrest or neutrophil chemotaxis; intracellular, TF and target-gene layers remain unasserted.	CXCL2 stimulation, CXCR2 blockade or expression-state perturbation, flow adhesion, arrest and migration assays	activating	PMID:15937099; PMID:19234125	Primary CXCL2/CXCR2 leukocyte arrest and chemotaxis studies	Primary evidence supports CXCL2-CXCR2 functional output in leukocyte arrest and neutrophil chemotaxis, without assigning intracellular intermediates or a TF.	Preserve CXCL2/GRO-beta nomenclature, CXCR2 dependence and human/mouse model boundaries; do not infer purified affinity or CNS/SCI receiver specificity.	LITEXP:000616
ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	direct_edge	curated_primary_route	M21B-LITEXP-0617	M21B-DOWNSTREAM:00059	ligand|receptor|cellular_functional_readout	NODE02659	CXCL3	M21B-E000250	NODE02693	CXCR2				CXCL3-CXCR2 leukocyte activation, calcium and chemotaxis output	CXCL3-CXCR2-chemokine	direct_primary_receptor_functional_output	M21B-E000250;M21B-EVID-000193;M21B-DOWNSTREAM-EVID:000114;M21B-DOWNSTREAM-EVID:000115;M21B-DOWNSTREAM-EVID:000116;PMID:15937099;PMID:8340371	M21B-DOWNSTREAM-EVID:000115	phosphorylation_or_activation_readout	human	Human Mono Mac 6/primary monocyte flow-adhesion and human neutrophil/basophil activation systems	Extracellular CXCL3 engagement of CXCR2 with activation, calcium and chemotaxis/arrest output; intracellular continuation and TF are not resolved	No SCI transfer inferred; human inflammatory comparator context only	Primary evidence supports CXCR2-dependent CXCL3 activation and migration/arrest or calcium readouts; intracellular, TF and target-gene layers remain unasserted.	CXCL3 stimulation, receptor dependence, migration/arrest, calcium and leukocyte activation assays	activating	PMID:15937099; PMID:8340371	Primary CXCL3/CXCR2 leukocyte activation and calcium studies	Primary evidence supports CXCL3 activation of CXCR2 with leukocyte activation, calcium and chemotaxis/arrest outputs, without assigning intracellular intermediates or a TF.	Preserve CXCL3/GRO-gamma naming and shared ELR-positive chemokine context; do not infer purified binding, unique coupling or CNS/SCI transfer.	LITEXP:000617
ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	direct_edge	curated_primary_route	M21B-LITEXP-0618	M21B-DOWNSTREAM:00060	ligand|receptor|second_messenger_readout	NODE02662	CXCL5	M21B-E000251	NODE02693	CXCR2				CXCL5-CXCR2 G-protein, beta-arrestin, calcium and chemotaxis output	CXCL5-CXCR2-chemokine	direct_primary_receptor_output	M21B-E000251;M21B-EVID-000194;M21B-DOWNSTREAM-EVID:000117;M21B-DOWNSTREAM-EVID:000118;PMID:33688078;PMID:38625857	M21B-DOWNSTREAM-EVID:000117	phosphorylation_or_activation_readout	human	Human CXCL5/CXCR1/CXCR2 receptor systems and primary neutrophil/monocyte chemotaxis assays	Extracellular CXCL5 engagement of CXCR2 with G-protein/beta-arrestin, calcium and chemotaxis output; intracellular continuation and TF are not resolved	No SCI transfer inferred; human receptor-expression and leukocyte contexts only	Primary evidence supports CXCL5-CXCR2 binding/activation with G-protein, beta-arrestin, calcium and chemotaxis outputs; intracellular, TF and target-gene layers remain unasserted.	CXCL5 stimulation, G-protein and beta-arrestin assays, receptor internalization, calcium signaling and primary-cell chemotaxis	activating	PMID:33688078; PMID:38625857	Primary CXCL5-CXCR2 binding, signaling and chemotaxis studies	Primary evidence supports CXCL5 activation of CXCR2 with G-protein/beta-arrestin and calcium/chemotaxis outputs, without assigning intracellular intermediates or a TF.	Preserve CXCL5 proteolytic/citrullination state, CXCR2 versus weaker CXCR1 activity and oligomer/GAG context; do not infer CNS/SCI transfer.	LITEXP:000618
ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	direct_edge	curated_primary_route	M21B-LITEXP-0619	M21B-DOWNSTREAM:00061	ligand|receptor|second_messenger_readout	NODE02668	CXCL6	M21B-E000252	NODE02691	CXCR1				CXCL6-CXCR1 calcium and chemotaxis output	CXCL6-CXCR1-chemokine	direct_primary_receptor_output	M21B-E000252;M21B-EVID-000195;M21B-DOWNSTREAM-EVID:000121;PMID:9692902;PMID:17197447	M21B-DOWNSTREAM-EVID:000121	second_messenger_readout	human; mouse	Human CXCR1/CXCR2-transfected Jurkat cells and murine CXCR1 receptor systems with calcium and chemotaxis assays	Extracellular CXCL6 engagement of CXCR1 with calcium and migration output; intracellular continuation and TF are not resolved	No SCI transfer inferred; human/mouse receptor-expression comparator context only	Primary evidence supports CXCL6-dependent CXCR1 calcium signaling and migration; intracellular, TF and target-gene layers remain unasserted.	CXCL6 stimulation, calcium mobilization, chemotaxis, radioligand competition and receptor-selective activation assays	activating	PMID:9692902; PMID:17197447	Primary CXCL6/CXCR1 calcium and chemotaxis studies	Primary evidence supports CXCL6 activation of CXCR1 with calcium and chemotaxis output, without assigning intracellular intermediates or a TF.	Preserve GCP-2/CXCL6 processing and species-specific CXCR1 nomenclature; shared CXCR1/CXCR2 usage prevents a unique coupling claim or CNS/SCI transfer.	LITEXP:000619
ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	direct_edge	curated_primary_route	M21B-LITEXP-0620	M21B-DOWNSTREAM:00062	ligand|receptor|second_messenger_readout	NODE02668	CXCL6	M21B-E000253	NODE02693	CXCR2				CXCL6-CXCR2 calcium and chemotaxis output	CXCL6-CXCR2-chemokine	direct_primary_receptor_output	M21B-E000253;M21B-EVID-000196;M21B-DOWNSTREAM-EVID:000124;PMID:9692902;PMID:17197447	M21B-DOWNSTREAM-EVID:000124	second_messenger_readout	human; mouse	Human CXCR1/CXCR2-transfected Jurkat cells and murine CXCR1 receptor systems with calcium and chemotaxis assays	Extracellular CXCL6 engagement of CXCR2 with calcium and migration output; intracellular continuation and TF are not resolved	No SCI transfer inferred; human/mouse receptor-expression comparator context only	Primary evidence supports CXCL6-dependent CXCR2 calcium signaling and migration; intracellular, TF and target-gene layers remain unasserted.	CXCL6 stimulation, calcium mobilization, chemotaxis, radioligand competition and receptor-selective activation assays	activating	PMID:9692902; PMID:17197447	Primary CXCL6/CXCR2 calcium and chemotaxis studies	Primary evidence supports CXCL6 activation of CXCR2 with calcium and chemotaxis output, without assigning intracellular intermediates or a TF.	Preserve GCP-2/CXCL6 processing, shared-receptor usage and species-specific receptor differences; do not infer unique coupling, CNS/SCI or terminal-TF effects.	LITEXP:000620
ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	direct_edge	curated_primary_route	M21B-LITEXP-0621	M21B-DOWNSTREAM:00065	ligand|receptor|cellular_functional_readout	NODE02598	CX3CL1	M21B-E000256	NODE02607	CX3CR1				CX3CL1-CX3CR1 leukocyte adhesion and chemotactic migration output	CX3CL1-CX3CR1-chemokine	direct_primary_receptor_functional_output	M21B-E000256;M21B-EVID-000199;M21B-DOWNSTREAM-EVID:000129;PMID:9390561;PMID:10382755	M21B-DOWNSTREAM-EVID:000129	cellular_functional_readout	human	Human CX3CL1/CX3CR1 receptor-expression and leukocyte systems with binding, adhesion and migration assays	Membrane-anchored or soluble fractalkine engagement of CX3CR1 with adhesion and chemotactic migration output; intracellular continuation and TF are not resolved	No SCI transfer inferred; human leukocyte comparator context only	Primary evidence supports direct CX3CL1-CX3CR1 binding with distinct adhesion and chemotactic functions; intracellular, TF and target-gene layers remain unasserted.	Receptor cloning, ligand binding, pertussis-toxin-sensitive migration, membrane adhesion and leukocyte trafficking assays	activating	PMID:9390561; PMID:10382755	Primary fractalkine/CX3CR1 binding, adhesion and migration studies	Primary evidence supports CX3CL1 activation of CX3CR1 with adhesion and chemotactic migration outputs, without assigning intracellular intermediates or a TF.	Preserve membrane-anchored versus soluble fractalkine, mucin-stalk/shedding geometry and adhesion-versus-G-protein migration distinction; do not infer CNS/SCI transfer.	LITEXP:000621
ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	direct_edge	curated_primary_route	M21B-LITEXP-0622	M21B-DOWNSTREAM:00158	ligand|receptor|second_messenger_readout	NODE01644	CCL16/LEC	M21B-E000445	NODE01762	CCR2				CCL16-CCR2 calcium and chemotaxis output	CCL16-CCR2-chemokine	direct_primary_receptor_output	M21B-E000445;M21B-EVID-000388;M21B-DOWNSTREAM-EVID:000275;PMID:11470772	M21B-DOWNSTREAM-EVID:000275	second_messenger_readout	human	Human CCR2-transfected L1.2 cells and hepatocyte/HepG2 comparator systems with binding, calcium and chemotaxis assays	Extracellular CCL16 engagement of CCR2 with calcium and chemotaxis output; intracellular continuation and TF are not resolved	No SCI transfer inferred; human receptor-expression comparator context only	Primary evidence supports low-affinity CCL16-CCR2 binding with calcium mobilization and chemotaxis; intracellular, TF and target-gene layers remain unasserted.	CCL16 binding, calcium mobilization and chemotaxis assays in CCR2-transfected cells	activating	PMID:11470772	Primary CCL16/CCR2 binding and calcium/chemotaxis study	Primary evidence supports CCL16 activation of CCR2 with calcium and chemotaxis output, without assigning intracellular intermediates or a TF.	Preserve low-affinity and human ligand/receptor boundaries; do not infer CNS/SCI transfer or a universal CCR2 route.	LITEXP:000622
ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	direct_edge	curated_primary_route	M21B-LITEXP-0623	M21B-DOWNSTREAM:00168	ligand|receptor|cellular_functional_readout	NODE09728	RGMa/RGM1	M21B-E000465	NODE07726	NEO1/neogenin				RGMa-neogenin axonal repulsion and guidance output	RGMa-neogenin-axon-guidance	direct_primary_receptor_functional_output	M21B-E000465;M21B-EVID-000408;M21B-DOWNSTREAM-EVID:000287;PMID:15258590	M21B-DOWNSTREAM-EVID:000287	cellular_functional_readout	chick; mouse	Chick RGMa and mouse neogenin expression-cloning systems with chick retinal axon guidance assays	Extracellular RGMa engagement of neogenin with axonal repulsion/guidance output; intracellular continuation and TF are not resolved	No SCI-state transfer inferred; developmental axon-guidance context only	Primary evidence supports RGMa-neogenin binding and receptor-mediated axonal repulsion; intracellular, TF and target-gene layers remain unasserted.	COS-7 alkaline-phosphatase binding, HEK293 co-immunoprecipitation and chick retinal axon guidance/repulsion assays	inhibitory	PMID:15258590	Primary RGMa-neogenin binding and axon-repulsion study	Primary evidence supports RGMa binding to neogenin with axonal repulsion/guidance output, without assigning intracellular intermediates or a TF.	Preserve RGMa fragment/species and developmental guidance context; do not infer BMP-coreceptor, SCI-state or terminal-TF effects.	LITEXP:000623
ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	direct_edge	curated_primary_route	M21B-LITEXP-0624	M21B-DOWNSTREAM:00170	ligand|receptor|cellular_functional_readout	NODE08382	NTN1/netrin-1	M21B-E000477	NODE02960	DSCAM				Netrin-1-DSCAM commissural axon turning and outgrowth output	NTN1-DSCAM-axon-guidance	direct_primary_receptor_functional_output	M21B-E000477;M21B-EVID-000420;M21B-DOWNSTREAM-EVID:000289;PMID:18585357	M21B-DOWNSTREAM-EVID:000289	cellular_functional_readout	chick; mouse	Chick and mouse spinal commissural axons with DSCAM-transfected cell-overlay binding, receptor perturbation and netrin-1 turning/outgrowth assays	Extracellular netrin-1 engagement of DSCAM with commissural axon turning/outgrowth output; intracellular continuation and TF are not resolved	No SCI-state transfer inferred; developmental spinal commissural-axon context only	Primary evidence supports netrin-1 binding to DSCAM and DSCAM-dependent commissural axon turning/growth toward the midline; intracellular, TF and target-gene layers remain unasserted.	DSCAM-transfected cell-overlay binding, receptor knockdown/rescue and netrin-1 turning/outgrowth assays	activating	PMID:18585357	Primary netrin-1/DSCAM binding and commissural axon-guidance study	Primary evidence supports netrin-1-DSCAM functional output in commissural axon turning and outgrowth, without assigning intracellular intermediates or a TF.	Preserve DSCAM/DCC combinatorial receptor topology and developmental commissural-axon context; do not infer an isolated DSCAM kinase/adaptor or SCI repair effect.	LITEXP:000624
