evidence_id	regulator_key	regulator_symbol	species_scope	evidence_layer	support_kind	cell_or_model	assay_or_perturbation	observation	effect_direction	primary_citation	corroborating_citation	route_or_module_relevance	target_pair_scope	exportable	canonical_write_performed	limitations
public_tf_evidence_batch010_regulator_emx1	emx1	EMX1	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human EMX1 perturbation and mouse Emx1 developmental studies	perturbation, transcript analysis, promoter assay, and developmental knockout	EMX1 has regulator-level evidence at nonqueued targets including EGFR and Nrp1; none validates the four queued pairs.	queued-pair direction not established except staged Msgn1-Dll3 candidate	https://pmc.ncbi.nlm.nih.gov/articles/PMC10676392/	https://pubmed.ncbi.nlm.nih.gov/26534986/	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. The Msgn1-Dll3 pair is retained separately as a promotion candidate pending SCI-cell context.
public_tf_evidence_batch010_regulator_znf33a	znf33a	ZNF33A	human	regulator_identity_and_regulatory_capacity	authoritative_binding_dataset_only	human TFLink candidate set	species-matched database membership	No convincing primary regulator-level functional characterization was located in the bounded pass beyond the TFLink-derived candidate set.	queued-pair direction not established except staged Msgn1-Dll3 candidate	https://tflink.net/download/#interaction-gmt		regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. The Msgn1-Dll3 pair is retained separately as a promotion candidate pending SCI-cell context.
public_tf_evidence_batch010_regulator_znf781	znf781	ZNF781	human	regulator_identity_and_regulatory_capacity	authoritative_binding_dataset_only	human TFLink candidate set	species-matched database membership	No convincing primary regulator-level functional characterization was located in the bounded pass beyond the TFLink-derived candidate set.	queued-pair direction not established except staged Msgn1-Dll3 candidate	https://tflink.net/download/#interaction-gmt		regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. The Msgn1-Dll3 pair is retained separately as a promotion candidate pending SCI-cell context.
public_tf_evidence_batch010_regulator_fev	fev	FEV	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse serotonergic Pet-1/Fev models	loss-of-function, ChIP-seq, and developmental target studies	Fev/Pet-1 has strong mouse serotonergic regulator-level evidence at nonqueued targets such as En1; none validates the four queued pairs.	queued-pair direction not established except staged Msgn1-Dll3 candidate	https://pmc.ncbi.nlm.nih.gov/articles/PMC4737783/	https://pmc.ncbi.nlm.nih.gov/articles/PMC2947586/	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. The Msgn1-Dll3 pair is retained separately as a promotion candidate pending SCI-cell context.
public_tf_evidence_batch010_regulator_znf784	znf784	ZNF784	human	regulator_identity_and_regulatory_capacity	authoritative_binding_dataset_only	human TFLink candidate set	species-matched database membership	No convincing primary regulator-level functional characterization was located in the bounded pass beyond the TFLink-derived candidate set.	queued-pair direction not established except staged Msgn1-Dll3 candidate	https://tflink.net/download/#interaction-gmt		regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. The Msgn1-Dll3 pair is retained separately as a promotion candidate pending SCI-cell context.
public_tf_evidence_batch010_regulator_znf331	znf331	ZNF331	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human gastric-cancer and HNSCC models	overexpression/knockdown and transcript analysis	ZNF331 has regulator-level tumor-suppressive evidence at nonqueued programs; none validates the four queued pairs.	queued-pair direction not established except staged Msgn1-Dll3 candidate	https://pubmed.ncbi.nlm.nih.gov/22370639/	https://pubmed.ncbi.nlm.nih.gov/39587824/	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. The Msgn1-Dll3 pair is retained separately as a promotion candidate pending SCI-cell context.
public_tf_evidence_batch010_regulator_snapc4	snapc4	SNAPC4	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human transcription/splicing models	loss-of-function and snRNA/global splicing analysis	SNAPC4 depletion affects snRNA expression and global splicing, without queued target attribution.	queued-pair direction not established except staged Msgn1-Dll3 candidate	https://pubmed.ncbi.nlm.nih.gov/36965478/		regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. The Msgn1-Dll3 pair is retained separately as a promotion candidate pending SCI-cell context.
public_tf_evidence_batch010_regulator_znf426	znf426	ZNF426	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human viral promoter model	DNA binding and promoter repression	ZNF426 binds and represses a viral ORF57 promoter; this does not validate any queued human target.	queued-pair direction not established except staged Msgn1-Dll3 candidate	https://pubmed.ncbi.nlm.nih.gov/19592062/		regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. The Msgn1-Dll3 pair is retained separately as a promotion candidate pending SCI-cell context.
public_tf_evidence_batch010_regulator_znf697	znf697	ZNF697	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse muscle ablation/overexpression models	ablation, overexpression, and inflammatory/regenerative profiling	ZNF697 has a mouse remodeling phenotype but is described primarily as an RNA-binding protein; no queued target mechanism was established.	queued-pair direction not established except staged Msgn1-Dll3 candidate	https://pubmed.ncbi.nlm.nih.gov/39141348/		regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. The Msgn1-Dll3 pair is retained separately as a promotion candidate pending SCI-cell context.
public_tf_evidence_batch010_regulator_zscan5c	zscan5c	ZSCAN5C	human	regulator_identity_and_regulatory_capacity	authoritative_binding_dataset_only	human HEK293 ChIP-seq and overexpression RNA-seq	ChIP-seq and overexpression transcript analysis	ZSCAN5C has experimental binding and expression resources, but no queued-pair effect was adjudicated.	queued-pair direction not established except staged Msgn1-Dll3 candidate	https://www.encodeproject.org/experiments/ENCSR731AGO/	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2026993	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. The Msgn1-Dll3 pair is retained separately as a promotion candidate pending SCI-cell context.
