expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope	primary_locator	citation_note	evidence_summary	limitations	curation_status	route_evidence_id
M21B-LITEXP-3771	M21B-DOWNSTREAM:01727	retained_evidence_route	????>receptor>????>????>output	downstream_output_annotation_unlinked_topology	receptor|phagocytosis_or_engulfment	ligand_receptor_pair|intracellular_continuation|transcription_factor|target_gene_expression	not_assayed				NODE02489	CRRY/complement receptor 1-related protein Y												Synapse-localized CRRY complement inhibition and microglial synaptic-engulfment output			CRRY-complement-microglial-synapse-engulfment	receptor_output_evidence	primary_functional_output	M21B-E005811;M21B-EVID-005754;PMID:31883839;PMCID:PMC6996144;DOI:10.1016/j.immuni.2019.12.004	M21B-DOWNSTREAM-EVID:002736	literature_expansion:bounded_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3771	mechanism_evidence_v1	supports	not_evaluated	source_claim	phagocytosis_or_engulfment	human; mouse; marmoset	Mouse experimental autoimmune encephalomyelitis/demyelination and visual-thalamus models with human MS and marmoset comparators; AAV-Crry synapse targeting, C3 deposition, microglial engulfment, and visual-function readouts	Synapse-localized CRRY complement-inhibitory activity to microglial synaptic-engulfment output	Demyelinating-disease context; no traumatic-SCI transfer inferred	Primary complement-inhibition and demyelination studies support a CRRY-associated reduction in microglial synaptic engulfment while direct microglial receptor, intracellular relay, TF, and target-gene layers remain unresolved.	AAV-Crry synapse targeting, C3 deposition, microglial engulfment, synapse-loss, and visual-function assays	inhibitory	direct_edge	PMID:31883839; PMCID:PMC6996144; DOI:10.1016/j.immuni.2019.12.004	Primary targeted complement inhibition and microglial synapse-engulfment study	Synapse-targeted CRRY inhibition of complement activation decreases microglial synaptic engulfment and protects visual function in demyelinating models.	Preserve synapse-localized Crry inhibition of C3 activation and demyelinating-disease context; do not infer a direct microglial receptor interaction or traumatic-SCI transfer.	curated_primary_route	LITEXP:003821
M21B-LITEXP-3772	M21B-DOWNSTREAM:02568	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed	NODE04336	GPC4/glypican-4	M21B-E002156	NODE04370	GPR158												GPC4-GPR158-LAR mossy-fiber synaptogenesis output			GPC4-GPR158-mossy-fiber-synapse	validated_ligand_receptor_edge	primary_functional_output	M21B-E002156;M21B-EVID-002099;PMID:30290982	M21B-DOWNSTREAM-EVID:003937	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3772	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse; rat	Rat/mouse hippocampal synaptosome, recombinant and HEK293T systems, and mouse mossy-fiber/CA3 preparations with GPC4-Fc binding, GPR158 perturbation, and electrophysiology	GPC4 engagement of postsynaptic GPR158 with LAR-dependent synaptogenic output	Developing hippocampal context; no SCI transfer inferred	Primary binding, co-immunoprecipitation, GPR158 perturbation, and hippocampal circuit studies support a GPC4-GPR158 output while intracellular relay, TF, and target-gene layers remain unresolved.	GPC4-Fc binding/pulldown, trans co-immunoprecipitation, GPC4 knockdown, LAR dependence, GPR158 loss, synapse structure, and electrophysiology assays	activating	direct_edge	PMID:30290982	Primary GPR158-HSPG/GPC4 hippocampal synapse-organizing study	GPC4 binds the GPR158 ectodomain and supports LAR-dependent presynaptic differentiation and mossy-fiber/CA3 synaptic organization.	Preserve GPC4 HS/GAG dependence, postsynaptic GPR158, and LAR co-receptor context; do not collapse to direct GPR158-LAR or infer SCI/terminal-TF output.	curated_primary_route	LITEXP:003822
M21B-LITEXP-3773	M21B-DOWNSTREAM:02816	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed	NODE00715	APP/amyloid precursor protein	M21B-E003272	NODE06527	LRP4												APP-LRP4-agrin neuromuscular-junction organization output			APP-LRP4-agrin-NMJ	validated_ligand_receptor_edge	primary_functional_output	M21B-E003272;M21B-EVID-003215;PMID:23986861;PMCID:PMC3748711;DOI:10.7554/eLife.00220	M21B-DOWNSTREAM-EVID:004185	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3773	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse	Recombinant mouse APP ectodomain-Fc and LRP4 ligand-binding-domain systems, embryonic mouse muscle complexes, and App/Lrp4 mutant neuromuscular-junction assays with neural agrin	APP engagement of LRP4 in an agrin-associated neuromuscular-junction complex	Neuromuscular-junction context; no CNS/SCI transfer inferred	Primary ectodomain binding, cooperative agrin, and App/Lrp4 mutant studies support an APP-LRP4 functional output while intracellular relay, TF, and target-gene layers remain unresolved.	Ectodomain binding, 293-cell aggregation, biochemical interaction, neural agrin, and App/Lrp4 mutant NMJ assays	unknown	direct_edge	PMID:23986861; PMCID:PMC3748711; DOI:10.7554/eLife.00220	Primary APP-LRP4 agrin neuromuscular-junction study	APP binds LRP4, cooperates with agrin, and contributes to neuromuscular-junction organization in mouse systems.	Promote APP-LRP4 ectodomain binding and cooperative agrin/NMJ context only; do not transfer the result to APLP2, generic APP-MuSK activation, or a CNS/SCI branch.	curated_primary_route	LITEXP:003823
M21B-LITEXP-3774	M21B-DOWNSTREAM:02993	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed	NODE05381	IL1RAPL2	M21B-E005174	NODE09480	PTPRD/PTPdelta												IL1RAPL2-PTPRD excitatory-synapse and dendritic-spine output			IL1RAPL2-PTPRD-excitatory-synapse	validated_ligand_receptor_edge	primary_functional_output	M21B-E005174;M21B-EVID-005117;PMID:21926414;PMCID:PMC3221541	M21B-DOWNSTREAM-EVID:004362	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3774	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse	Mouse IL1RAPL2/PTPdelta cortical-neuron and heterologous-cell assays with extracellular-domain interaction, coculture synapse, and dendritic-spine readouts	IL1RAPL2-PTPRD transsynaptic complex	Cortical-neuron developmental context; no IL-1 cytokine or SCI transfer inferred	Primary extracellular-domain and coculture studies support an IL1RAPL2-PTPRD synaptic-organization output while intracellular relay, TF, and target-gene layers remain unresolved.	Extracellular-domain interaction, coculture synapse formation, dendritic-spine, and paralog-comparison assays	activating	direct_edge	PMID:21926414; PMCID:PMC3221541	Primary IL1RAPL-family PTPdelta synapse-organization study	IL1RAPL2 interacts with PTPdelta and induces excitatory-synapse and dendritic-spine formation in primary systems.	Promote exact IL1RAPL2-PTPdelta transsynaptic binding and synaptic-organization function; preserve IL1RAPL2 paralog, PTPdelta splice-variant, and cortical-neuron context, with no IL1 cytokine signaling, SCI, or terminal-TF inference.	curated_primary_route	LITEXP:003824
M21B-LITEXP-3775	M21B-DOWNSTREAM:03220	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed	NODE09523	PVR/CD155	M21B-E007071	NODE06110	KIR2DL5B/CD158f												PVR-KIR2DL5B inhibitory NK-cell checkpoint output			PVR-KIR2DL5B-inhibitory-checkpoint	validated_ligand_receptor_edge	primary_functional_output	M21B-E007071;M21B-EVID-007014;PMID:36377656;PMCID:PMC9663162;DOI:10.1172/JCI163620	M21B-DOWNSTREAM-EVID:004592	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3775	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human	Human KIR2DL5-expressing primary NK cells, KIR2DL5-transduced cells, and PVR-expressing target-cell/receptor systems with binding, inhibitory-synapse, phosphotyrosine, and cytotoxicity assays	PVR/CD155 engagement of KIR2DL5B inhibitory NK-cell receptor	No SCI receiver inference	Primary PVR binding, allele/domain mapping, inhibitory-synapse, and NK-cell assays support a PVR-KIR2DL5B output while intracellular relay, TF, and target-gene layers remain unresolved.	PVR-Ig binding, allele/domain mapping, ITIM/ITSM phosphotyrosine, inhibitory-synapse, and NK-cytotoxicity assays	inhibitory	direct_edge	PMID:36377656; PMCID:PMC9663162; DOI:10.1172/JCI163620	Primary PVR-KIR2DL5 inhibitory NK-checkpoint study	PVR/CD155 binds KIR2DL5 alleles including KIR2DL5B and supports a PVR-dependent inhibitory NK-cell output.	Promote PVR-KIR2DL5B binding and bounded inhibitory NK-cell function only; preserve allele/ITIM-ITSM and shared PVR-receptor competition context, with no SCI or terminal-TF inference.	curated_primary_route	LITEXP:003825
M21B-LITEXP-3776	M21B-DOWNSTREAM:02692	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|cellular_functional_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE08080	NLGN1/neuroligin-1	M21B-E002716	NODE02872	DLG4/PSD-95									Neuroligin-1-PSD-95 PDZ-scaffold and synaptic-function output			NLGN1-PSD95-synapse	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002716;M21B-EVID-002659;PMID:31138690;PMID:9278515	M21B-DOWNSTREAM-EVID:004061	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3776	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse	Neurons, mouse forebrain, and HEK293 systems with PDZ binding, co-immunoprecipitation, trafficking, and synaptic-function assays	Neuroligin-1 intracellular C-terminal PDZ-associated PSD-95 complex	No SCI receiver inference	Primary PDZ-binding, co-immunoprecipitation, trafficking, and neuronal evidence support an NLGN1-PSD-95 receptor-proximal synaptic output while ligand input, terminal TF, and target-gene layers remain unresolved.	PDZ binding, co-immunoprecipitation, trafficking, and synaptic-function assays	unknown	direct_edge	PMID:31138690; PMID:9278515	Primary neuroligin-1 PSD-95 synaptic-association studies	Neuroligin-1 associates with PSD-95 through its intracellular PDZ-binding region and contributes to synaptic function.	Preserve NLGN1 specificity and phosphorylation-sensitive PDZ interaction; do not generalize across all neuroligins.	curated_primary_route	LITEXP:003826
M21B-LITEXP-3777	M21B-DOWNSTREAM:02672	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|cellular_functional_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE10335	SLC12A5/KCC2	M21B-E002663	NODE04345	GPHN/gephyrin									KCC2-gephyrin inhibitory-synapse anchoring and membrane-stability output			KCC2-gephyrin-inhibitory-synapse-anchor	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002663;M21B-EVID-002606;PMID:34810232;PMCID:PMC8802937	M21B-DOWNSTREAM-EVID:004041	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3777	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse; rat	Rat cortical and mouse neuronal systems with endogenous/recombinant co-immunoprecipitation, KCC2 C-terminal mapping, gephyrin clustering, and membrane-function assays	KCC2 C-terminal gephyrin-associated inhibitory-synapse complex	No SCI receiver inference	Primary endogenous interaction, mapping, clustering, and membrane-function evidence support a KCC2-gephyrin receptor-proximal output while ligand input, terminal TF, and target-gene layers remain unresolved.	Co-immunoprecipitation, KCC2 C-terminal mapping, gephyrin clustering, and membrane-function assays	unknown	direct_edge	PMID:34810232; PMCID:PMC8802937	Primary KCC2-gephyrin inhibitory-synapse association study	Gephyrin interacts with the KCC2 C terminus, promotes neuronal clustering, and affects KCC2 membrane stability.	Preserve inhibitory-synapse transporter/scaffold association and cortical/hippocampal context; no generic KCC2 mechanism, SCI, or terminal-TF inference.	curated_primary_route	LITEXP:003827
M21B-LITEXP-3778	M21B-DOWNSTREAM:03054	retained_evidence_route	ligand>receptor>intracellular>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|phosphorylation_or_activation_readout	transcription_factor|target_gene_expression	source_supported	NODE08059	NID2/Nidogen-2	M21B-E006206	NODE06365	LGR4/GPR48	M21B-E006206	NODE04282	GNAQ/GNA11									NID2-LGR4-Gq/PKC/AMPK vascular-calcification output			NID2-LGR4-biased-Gq-vascular-calcification	validated_ligand_receptor_edge	composite_primary_receptor_gprotein_route_output	M21B-E006206;M21B-EVID-006149;PMID:36354004;DOI:10.1161/CIRCRESAHA.122.321614	M21B-DOWNSTREAM-EVID:004423	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3778	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	phosphorylation_or_activation_readout	mouse; rat	Purified nidogen-2/LGR4 extracellular-domain systems and rat vascular smooth-muscle cells with LGR4 knockdown, mouse nidogen-2-deficient vascular-calcification models, and Gαq-PKCα-AMPKα1 readouts	NID2 engagement of LGR4/GPR48 with bounded Gαq continuation and vascular signaling output	Vascular smooth-muscle/calcification context; no SCI transfer inferred	Primary binding, receptor-selective, perturbation, and Gαq/PKCα/AMPKα1 studies support a NID2-LGR4-intracellular-output route while TF and target-gene layers remain unresolved.	Co-immunoprecipitation, flow-cytometric binding, SPR, LGR4 knockdown, vascular-calcification models, and Gαq/PKCα/AMPKα1 assays	inhibitory	direct_edge	PMID:36354004; DOI:10.1161/CIRCRESAHA.122.321614	Primary nidogen-2 LGR4 biased-signaling study	Nidogen-2 binds LGR4 and engages a biased Gαq-PKCα-AMPKα1 branch that inhibits vascular smooth-muscle-cell calcification.	Preserve NID2 basement-membrane ligand, LGR4/GPR48 receptor, biased Gαq branch, and vascular context; do not transfer to other LGR branches, SCI, or terminal-TF output.	curated_primary_route	LITEXP:003828
M21B-LITEXP-3779	M21B-DOWNSTREAM:03283	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|phagocytosis_or_engulfment	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed	NODE02256	CLU/Clusterin (ApoJ)	M21B-E003866	NODE11376	TREM2												Clusterin/TREM2 lipoprotein-complex uptake and microglial clearance output			CLU-TREM2-lipoprotein-uptake	validated_ligand_receptor_edge	primary_functional_output	M21B-E003866;M21B-EVID-003809;PMID:27477018;DOI:10.1016/j.neuron.2016.06.015	M21B-DOWNSTREAM-EVID:004661	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3779	mechanism_evidence_v1	supports	not_evaluated	source_claim	phagocytosis_or_engulfment	human; mouse	Human and mouse TREM2 protein-array/BLI systems, TREM2-overexpressing cells, and Trem2-knockout microglia with CLU uptake and amyloid-beta/lipoprotein-complex internalization assays	Mature CLU/ApoJ-lipoprotein engagement of TREM2 with microglial uptake output	Microglial lipid-clearance context; no SCI transfer inferred	Primary ligand-binding, uptake, and Trem2-loss studies support a CLU-TREM2 output while the intracellular relay, terminal TF, and target-gene layers remain unresolved.	Protein-array/BLI binding, TREM2 expression, Trem2 knockout, CLU uptake, and lipoprotein-complex internalization assays	activating	direct_edge	PMID:27477018; DOI:10.1016/j.neuron.2016.06.015	Primary CLU/ApoJ-TREM2 microglial uptake study	CLU/ApoJ is a TREM2 ligand, and TREM2-dependent CLU uptake is reduced in Trem2-knockout microglia.	Preserve mature CLU/ApoJ, lipoprotein-complex, receptor-dependent uptake, and microglial boundaries; no standalone DAP12 relay, SCI, or terminal-TF inference.	curated_primary_route	LITEXP:003829
M21B-LITEXP-3780	M21B-DOWNSTREAM:02589	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|cellular_functional_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE03923	GABRA3/GABA-A receptor alpha3 subunit	M21B-E002404	NODE04345	GPHN/gephyrin									GABA-A alpha3-gephyrin inhibitory-postsynapse output			GABRA3-gephyrin-inhibitory-postsynapse	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002404;M21B-EVID-002347;PMID:21880742;DOI:10.1074/jbc.M111.170084	M21B-DOWNSTREAM-EVID:003958	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3780	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	rat	Rat GABA-A alpha3 intracellular M3-M4 domain and gephyrin fragments with yeast-two-hybrid, overlay, mutational mapping, receptor-trafficking controls, and cultured hippocampal-neuron colocalization	GABA-A alpha3 intracellular-loop gephyrin-associated inhibitory-synapse complex	No SCI receiver inference	Primary intracellular-loop mapping and neuronal colocalization support a GABRA3-gephyrin receptor-proximal inhibitory-synapse output while ligand input, terminal TF, and target-gene layers remain unresolved.	Yeast two-hybrid, overlay, mutational mapping, receptor trafficking/function controls, and neuronal colocalization assays	unknown	direct_edge	PMID:21880742; DOI:10.1074/jbc.M111.170084	Primary GABA-A alpha3 gephyrin-binding study	GABA-A receptor alpha3 binds gephyrin through an intracellular loop, and mutation of the binding site reduces neuronal gephyrin colocalization.	Preserve the alpha3 FNIVGTTYPI motif and gephyrin SMDKAFITVL site, which overlaps alpha2 and GlyR-beta interactions; no collybistin activation, generic GABA-A subtype claim, SCI transfer, or terminal-TF inference.	curated_primary_route	LITEXP:003830
