candidate_unit_id	review_batch	normalized_ligand_key	normalized_receptor_key	disposition	matched_graph_edge_ids	supporting_primary_locators	reviewed_source_locators	evidence_layer	species_support	evidence_summary	limitations	review_status
LR:CD320>JAML	batch_138	CD320	JAML	already_present_exact_or_alias	M21B-E005494	DOI:10.1038/s41586-022-05028-x; PMCID:PMC9365698; PMID:35922511		ligand_receptor_binding_or_activation	human	The public CD320-JAML row is already represented by graph edge(s) M21B-E005494. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported CD320-JAML binding, CD34-E-selectin glycoform rolling, CD40L binding and biased signaling through alphaIIbbeta3, alpha5beta1 or Mac-1, and E-cadherin-alphaEbeta7 adhesion at the stated molecular resolution.	Do not add a duplicate edge or collapse CD34 glycoforms, CD40L soluble/trimeric versus membrane form, integrin activation state, KGD/E162-L170 motif, alphaIIbbeta3/alpha5beta1/Mac-1 heterodimers, or E-cadherin alphaEbeta7 topology into autonomous subunit receptors. Preserve ligand processing, motif, glycoform, heterodimer and complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_138
LR:CD34>SELE	batch_138	CD34	SELE	already_present_exact_or_alias	M21B-E000293	PMID:7559783		ligand_receptor_binding_or_activation;downstream_or_functional	human	The public CD34-SELE row is already represented by graph edge(s) M21B-E000293. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported CD320-JAML binding, CD34-E-selectin glycoform rolling, CD40L binding and biased signaling through alphaIIbbeta3, alpha5beta1 or Mac-1, and E-cadherin-alphaEbeta7 adhesion at the stated molecular resolution.	Do not add a duplicate edge or collapse CD34 glycoforms, CD40L soluble/trimeric versus membrane form, integrin activation state, KGD/E162-L170 motif, alphaIIbbeta3/alpha5beta1/Mac-1 heterodimers, or E-cadherin alphaEbeta7 topology into autonomous subunit receptors. Preserve ligand processing, motif, glycoform, heterodimer and complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_138
LR:CD40LG>ITGA2B	batch_138	CD40LG	ITGA2B	already_present_exact_or_alias	M21B-E000624;M23B-E000320	DOI:10.1073/pnas.2032886100; PMCID:PMC218764; PMID:14519852		ligand_receptor_binding_or_activation;downstream_or_functional;contextual_or_unresolved	both; human	The public CD40LG-ITGA2B row is already represented by graph edge(s) M21B-E000624;M23B-E000320. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported CD320-JAML binding, CD34-E-selectin glycoform rolling, CD40L binding and biased signaling through alphaIIbbeta3, alpha5beta1 or Mac-1, and E-cadherin-alphaEbeta7 adhesion at the stated molecular resolution.	Do not add a duplicate edge or collapse CD34 glycoforms, CD40L soluble/trimeric versus membrane form, integrin activation state, KGD/E162-L170 motif, alphaIIbbeta3/alpha5beta1/Mac-1 heterodimers, or E-cadherin alphaEbeta7 topology into autonomous subunit receptors. Preserve ligand processing, motif, glycoform, heterodimer and complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_138
LR:CD40LG>ITGA5	batch_138	CD40LG	ITGA5	already_present_exact_or_alias	M21B-E005466;M23B-E000928	DOI:10.1074/jbc.M608342200; PMCID:PMC7960543; PMID:17182621; PMID:22461623; PMID:25403978		ligand_receptor_binding_or_activation;downstream_or_functional;contextual_or_unresolved	human	The public CD40LG-ITGA5 row is already represented by graph edge(s) M21B-E005466;M23B-E000928. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported CD320-JAML binding, CD34-E-selectin glycoform rolling, CD40L binding and biased signaling through alphaIIbbeta3, alpha5beta1 or Mac-1, and E-cadherin-alphaEbeta7 adhesion at the stated molecular resolution.	Do not add a duplicate edge or collapse CD34 glycoforms, CD40L soluble/trimeric versus membrane form, integrin activation state, KGD/E162-L170 motif, alphaIIbbeta3/alpha5beta1/Mac-1 heterodimers, or E-cadherin alphaEbeta7 topology into autonomous subunit receptors. Preserve ligand processing, motif, glycoform, heterodimer and complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_138
LR:CD40LG>ITGAM	batch_138	CD40LG	ITGAM	already_present_exact_or_alias	M21B-E000604;M23B-E001038	PMCID:PMC3291815; PMID:17372166		ligand_receptor_binding_or_activation;downstream_or_functional;ligand_receptor_or_direct_molecular	both; human	The public CD40LG-ITGAM row is already represented by graph edge(s) M21B-E000604;M23B-E001038. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported CD320-JAML binding, CD34-E-selectin glycoform rolling, CD40L binding and biased signaling through alphaIIbbeta3, alpha5beta1 or Mac-1, and E-cadherin-alphaEbeta7 adhesion at the stated molecular resolution.	Do not add a duplicate edge or collapse CD34 glycoforms, CD40L soluble/trimeric versus membrane form, integrin activation state, KGD/E162-L170 motif, alphaIIbbeta3/alpha5beta1/Mac-1 heterodimers, or E-cadherin alphaEbeta7 topology into autonomous subunit receptors. Preserve ligand processing, motif, glycoform, heterodimer and complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_138
LR:CD40LG>ITGB1	batch_138	CD40LG	ITGB1	already_present_exact_or_alias	M21B-E005466;M23B-E000928	DOI:10.1074/jbc.M608342200; PMCID:PMC7960543; PMID:17182621; PMID:22461623; PMID:25403978		ligand_receptor_binding_or_activation;downstream_or_functional;contextual_or_unresolved	human	The public CD40LG-ITGB1 row is already represented by graph edge(s) M21B-E005466;M23B-E000928. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported CD320-JAML binding, CD34-E-selectin glycoform rolling, CD40L binding and biased signaling through alphaIIbbeta3, alpha5beta1 or Mac-1, and E-cadherin-alphaEbeta7 adhesion at the stated molecular resolution.	Do not add a duplicate edge or collapse CD34 glycoforms, CD40L soluble/trimeric versus membrane form, integrin activation state, KGD/E162-L170 motif, alphaIIbbeta3/alpha5beta1/Mac-1 heterodimers, or E-cadherin alphaEbeta7 topology into autonomous subunit receptors. Preserve ligand processing, motif, glycoform, heterodimer and complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_138
LR:CD40LG>ITGB2	batch_138	CD40LG	ITGB2	already_present_exact_or_alias	M21B-E000604;M23B-E001038	PMCID:PMC3291815; PMID:17372166		ligand_receptor_binding_or_activation;downstream_or_functional;ligand_receptor_or_direct_molecular	both; human	The public CD40LG-ITGB2 row is already represented by graph edge(s) M21B-E000604;M23B-E001038. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported CD320-JAML binding, CD34-E-selectin glycoform rolling, CD40L binding and biased signaling through alphaIIbbeta3, alpha5beta1 or Mac-1, and E-cadherin-alphaEbeta7 adhesion at the stated molecular resolution.	Do not add a duplicate edge or collapse CD34 glycoforms, CD40L soluble/trimeric versus membrane form, integrin activation state, KGD/E162-L170 motif, alphaIIbbeta3/alpha5beta1/Mac-1 heterodimers, or E-cadherin alphaEbeta7 topology into autonomous subunit receptors. Preserve ligand processing, motif, glycoform, heterodimer and complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_138
LR:CD40LG>ITGB3	batch_138	CD40LG	ITGB3	already_present_exact_or_alias	M21B-E000624;M23B-E000320	DOI:10.1073/pnas.2032886100; PMCID:PMC218764; PMID:14519852		ligand_receptor_binding_or_activation;downstream_or_functional;contextual_or_unresolved	both; human	The public CD40LG-ITGB3 row is already represented by graph edge(s) M21B-E000624;M23B-E000320. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported CD320-JAML binding, CD34-E-selectin glycoform rolling, CD40L binding and biased signaling through alphaIIbbeta3, alpha5beta1 or Mac-1, and E-cadherin-alphaEbeta7 adhesion at the stated molecular resolution.	Do not add a duplicate edge or collapse CD34 glycoforms, CD40L soluble/trimeric versus membrane form, integrin activation state, KGD/E162-L170 motif, alphaIIbbeta3/alpha5beta1/Mac-1 heterodimers, or E-cadherin alphaEbeta7 topology into autonomous subunit receptors. Preserve ligand processing, motif, glycoform, heterodimer and complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_138
LR:CDH1>ITGAE	batch_138	CDH1	ITGAE	already_present_exact_or_alias	M20B-E002922;M21B-E000583;M23B-E000337	PMID:10790430; PMID:17325197; PMID:34944831; PMID:8940076		ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;downstream_or_functional;contextual_or_unresolved	mouse; human	The public CDH1-ITGAE row is already represented by graph edge(s) M20B-E002922;M21B-E000583;M23B-E000337. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported CD320-JAML binding, CD34-E-selectin glycoform rolling, CD40L binding and biased signaling through alphaIIbbeta3, alpha5beta1 or Mac-1, and E-cadherin-alphaEbeta7 adhesion at the stated molecular resolution.	Do not add a duplicate edge or collapse CD34 glycoforms, CD40L soluble/trimeric versus membrane form, integrin activation state, KGD/E162-L170 motif, alphaIIbbeta3/alpha5beta1/Mac-1 heterodimers, or E-cadherin alphaEbeta7 topology into autonomous subunit receptors. Preserve ligand processing, motif, glycoform, heterodimer and complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_138
LR:CDH1>ITGB7	batch_138	CDH1	ITGB7	already_present_exact_or_alias	M20B-E002922;M21B-E000583;M23B-E000337	PMID:10790430; PMID:17325197; PMID:34944831; PMID:8940076		ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;downstream_or_functional;contextual_or_unresolved	mouse; human	The public CDH1-ITGB7 row is already represented by graph edge(s) M20B-E002922;M21B-E000583;M23B-E000337. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported CD320-JAML binding, CD34-E-selectin glycoform rolling, CD40L binding and biased signaling through alphaIIbbeta3, alpha5beta1 or Mac-1, and E-cadherin-alphaEbeta7 adhesion at the stated molecular resolution.	Do not add a duplicate edge or collapse CD34 glycoforms, CD40L soluble/trimeric versus membrane form, integrin activation state, KGD/E162-L170 motif, alphaIIbbeta3/alpha5beta1/Mac-1 heterodimers, or E-cadherin alphaEbeta7 topology into autonomous subunit receptors. Preserve ligand processing, motif, glycoform, heterodimer and complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_138
