candidate_unit_id	review_batch	normalized_ligand_key	normalized_receptor_key	disposition	matched_graph_edge_ids	supporting_primary_locators	reviewed_source_locators	evidence_layer	species_support	evidence_summary	limitations	review_status
LR:MIA>ITGA4	batch_120	MIA	ITGA4	already_present_exact_or_alias	M23B-E000682;M23B-E000787	DOI:10.1074/jbc.M511367200		contextual_or_unresolved	human; mixed	The public MIA-ITGA4 row is already represented by graph edge(s) M23B-E000682;M23B-E000787. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported MIA–integrin inhibition, MMP protease processing or LRP1 clearance, MSMP–CCR2 chemotaxis, NCAM1 homophilic adhesion and Norrin–FZD4 WNT activation observations at the stated molecular resolution.	Do not add a duplicate edge or collapse alpha4beta1/alpha5beta1 complexes, protease-substrate processing, LRP1 endocytic clearance, mature MSMP/CCR2B chemokine-like signaling, NCAM1 homophilic adhesion, or the Norrin-FZD4-LRP5/6-TSPAN12 multicomponent WNT receptor into a single canonical receptor. Preserve active/pro-forms, domains and cleavage sites, heterodimer/complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_120
LR:MIA>ITGA5	batch_120	MIA	ITGA5	already_present_exact_or_alias	M23B-E000787	DOI:10.1074/jbc.M511367200		contextual_or_unresolved	mixed	The public MIA-ITGA5 row is already represented by graph edge(s) M23B-E000787. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported MIA–integrin inhibition, MMP protease processing or LRP1 clearance, MSMP–CCR2 chemotaxis, NCAM1 homophilic adhesion and Norrin–FZD4 WNT activation observations at the stated molecular resolution.	Do not add a duplicate edge or collapse alpha4beta1/alpha5beta1 complexes, protease-substrate processing, LRP1 endocytic clearance, mature MSMP/CCR2B chemokine-like signaling, NCAM1 homophilic adhesion, or the Norrin-FZD4-LRP5/6-TSPAN12 multicomponent WNT receptor into a single canonical receptor. Preserve active/pro-forms, domains and cleavage sites, heterodimer/complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_120
LR:MIA>ITGB1	batch_120	MIA	ITGB1	already_present_exact_or_alias	M23B-E000682;M23B-E000787	DOI:10.1074/jbc.M511367200		contextual_or_unresolved	human; mixed	The public MIA-ITGB1 row is already represented by graph edge(s) M23B-E000682;M23B-E000787. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported MIA–integrin inhibition, MMP protease processing or LRP1 clearance, MSMP–CCR2 chemotaxis, NCAM1 homophilic adhesion and Norrin–FZD4 WNT activation observations at the stated molecular resolution.	Do not add a duplicate edge or collapse alpha4beta1/alpha5beta1 complexes, protease-substrate processing, LRP1 endocytic clearance, mature MSMP/CCR2B chemokine-like signaling, NCAM1 homophilic adhesion, or the Norrin-FZD4-LRP5/6-TSPAN12 multicomponent WNT receptor into a single canonical receptor. Preserve active/pro-forms, domains and cleavage sites, heterodimer/complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_120
LR:MMP12>PLAUR	batch_120	MMP12	PLAUR	already_present_exact_or_alias	M21B-E006609	PMID:12195704		ligand_receptor_binding_or_activation;downstream_or_functional	both	The public MMP12-PLAUR row is already represented by graph edge(s) M21B-E006609. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported MIA–integrin inhibition, MMP protease processing or LRP1 clearance, MSMP–CCR2 chemotaxis, NCAM1 homophilic adhesion and Norrin–FZD4 WNT activation observations at the stated molecular resolution.	Do not add a duplicate edge or collapse alpha4beta1/alpha5beta1 complexes, protease-substrate processing, LRP1 endocytic clearance, mature MSMP/CCR2B chemokine-like signaling, NCAM1 homophilic adhesion, or the Norrin-FZD4-LRP5/6-TSPAN12 multicomponent WNT receptor into a single canonical receptor. Preserve active/pro-forms, domains and cleavage sites, heterodimer/complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_120
LR:MMP13>LRP1	batch_120	MMP13	LRP1	already_present_exact_or_alias	M21B-E003064	DOI:10.1016/j.matbio.2016.03.007; PMCID:PMC5146981; PMID:27084377		ligand_receptor_binding_or_activation;downstream_or_functional	human	The public MMP13-LRP1 row is already represented by graph edge(s) M21B-E003064. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported MIA–integrin inhibition, MMP protease processing or LRP1 clearance, MSMP–CCR2 chemotaxis, NCAM1 homophilic adhesion and Norrin–FZD4 WNT activation observations at the stated molecular resolution.	Do not add a duplicate edge or collapse alpha4beta1/alpha5beta1 complexes, protease-substrate processing, LRP1 endocytic clearance, mature MSMP/CCR2B chemokine-like signaling, NCAM1 homophilic adhesion, or the Norrin-FZD4-LRP5/6-TSPAN12 multicomponent WNT receptor into a single canonical receptor. Preserve active/pro-forms, domains and cleavage sites, heterodimer/complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_120
LR:MMP9>LRP1	batch_120	MMP9	LRP1	already_present_exact_or_alias	M21B-E003092;M23B-E001078	DOI:10.1523/JNEUROSCI.3053-08.2008; PMCID:PMC3837707; PMID:16672230; PMID:18987193		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional;contextual_or_unresolved	mixed; human	The public MMP9-LRP1 row is already represented by graph edge(s) M21B-E003092;M23B-E001078. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported MIA–integrin inhibition, MMP protease processing or LRP1 clearance, MSMP–CCR2 chemotaxis, NCAM1 homophilic adhesion and Norrin–FZD4 WNT activation observations at the stated molecular resolution.	Do not add a duplicate edge or collapse alpha4beta1/alpha5beta1 complexes, protease-substrate processing, LRP1 endocytic clearance, mature MSMP/CCR2B chemokine-like signaling, NCAM1 homophilic adhesion, or the Norrin-FZD4-LRP5/6-TSPAN12 multicomponent WNT receptor into a single canonical receptor. Preserve active/pro-forms, domains and cleavage sites, heterodimer/complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_120
LR:MSMP>CCR2	batch_120	MSMP	CCR2	already_present_exact_or_alias	M21B-E007000	PMID:24442440		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	human	The public MSMP-CCR2 row is already represented by graph edge(s) M21B-E007000. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported MIA–integrin inhibition, MMP protease processing or LRP1 clearance, MSMP–CCR2 chemotaxis, NCAM1 homophilic adhesion and Norrin–FZD4 WNT activation observations at the stated molecular resolution.	Do not add a duplicate edge or collapse alpha4beta1/alpha5beta1 complexes, protease-substrate processing, LRP1 endocytic clearance, mature MSMP/CCR2B chemokine-like signaling, NCAM1 homophilic adhesion, or the Norrin-FZD4-LRP5/6-TSPAN12 multicomponent WNT receptor into a single canonical receptor. Preserve active/pro-forms, domains and cleavage sites, heterodimer/complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_120
LR:NCAM1>NCAM1	batch_120	NCAM1	NCAM1	already_present_exact_or_alias	M23B-E000219	PMID:10704499; PMID:7961669		contextual_or_unresolved	both	The public NCAM1-NCAM1 row is already represented by graph edge(s) M23B-E000219. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported MIA–integrin inhibition, MMP protease processing or LRP1 clearance, MSMP–CCR2 chemotaxis, NCAM1 homophilic adhesion and Norrin–FZD4 WNT activation observations at the stated molecular resolution.	Do not add a duplicate edge or collapse alpha4beta1/alpha5beta1 complexes, protease-substrate processing, LRP1 endocytic clearance, mature MSMP/CCR2B chemokine-like signaling, NCAM1 homophilic adhesion, or the Norrin-FZD4-LRP5/6-TSPAN12 multicomponent WNT receptor into a single canonical receptor. Preserve active/pro-forms, domains and cleavage sites, heterodimer/complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_120
LR:NDP>FZD4	batch_120	NDP	FZD4	already_present_exact_or_alias	M21B-E005583	PMID:17158104; PMID:21177847		ligand_receptor_binding_or_activation;downstream_or_functional	mixed	The public NDP-FZD4 row is already represented by graph edge(s) M21B-E005583. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported MIA–integrin inhibition, MMP protease processing or LRP1 clearance, MSMP–CCR2 chemotaxis, NCAM1 homophilic adhesion and Norrin–FZD4 WNT activation observations at the stated molecular resolution.	Do not add a duplicate edge or collapse alpha4beta1/alpha5beta1 complexes, protease-substrate processing, LRP1 endocytic clearance, mature MSMP/CCR2B chemokine-like signaling, NCAM1 homophilic adhesion, or the Norrin-FZD4-LRP5/6-TSPAN12 multicomponent WNT receptor into a single canonical receptor. Preserve active/pro-forms, domains and cleavage sites, heterodimer/complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_120
LR:NECTIN1>NECTIN3	batch_120	NECTIN1	NECTIN3	already_present_exact_or_alias	M21B-E002203	PMID:11827984; PMID:12011057		ligand_receptor_binding_or_activation;downstream_or_functional	both	The public NECTIN1-NECTIN3 row is already represented by graph edge(s) M21B-E002203. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported MIA–integrin inhibition, MMP protease processing or LRP1 clearance, MSMP–CCR2 chemotaxis, NCAM1 homophilic adhesion and Norrin–FZD4 WNT activation observations at the stated molecular resolution.	Do not add a duplicate edge or collapse alpha4beta1/alpha5beta1 complexes, protease-substrate processing, LRP1 endocytic clearance, mature MSMP/CCR2B chemokine-like signaling, NCAM1 homophilic adhesion, or the Norrin-FZD4-LRP5/6-TSPAN12 multicomponent WNT receptor into a single canonical receptor. Preserve active/pro-forms, domains and cleavage sites, heterodimer/complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_120
