candidate_unit_id	review_batch	normalized_ligand_key	normalized_receptor_key	disposition	matched_graph_edge_ids	supporting_primary_locators	reviewed_source_locators	evidence_layer	species_support	evidence_summary	limitations	review_status
LR:SIRPB1B>PTPRD	batch_001	SIRPB1B	PTPRD	reject_precursor_or_non_edge_form				candidate_only_unverified		SIRPB1B/C are cell-surface immunoreceptor-family proteins, not established soluble ligands for PTPRD in these candidate orientations.	Represent SIRPB1 paralogs in receptor and adaptor-complex orientation; require exact trans-interaction evidence before materializing a SIRPB1B/C-to-PTPRD edge.	reviewed_batch_001
LR:SIRPB1C>PTPRD	batch_001	SIRPB1C	PTPRD	reject_precursor_or_non_edge_form				candidate_only_unverified		SIRPB1B/C are cell-surface immunoreceptor-family proteins, not established soluble ligands for PTPRD in these candidate orientations.	Represent SIRPB1 paralogs in receptor and adaptor-complex orientation; require exact trans-interaction evidence before materializing a SIRPB1B/C-to-PTPRD edge.	reviewed_batch_001
LR:SIS>ITGAV	batch_001	SIS	ITGAV	no_primary_evidence_found				candidate_only_unverified		No exact primary experiment was verified for this database-only candidate in the current pass.	Retain for targeted discovery; do not materialize a graph edge from public-database membership alone.	reviewed_batch_001
LR:SIS>LRP1	batch_001	SIS	LRP1	no_primary_evidence_found				candidate_only_unverified		No exact primary experiment was verified for this database-only candidate in the current pass.	Retain for targeted discovery; do not materialize a graph edge from public-database membership alone.	reviewed_batch_001
LR:SIS>PDGFRA	batch_001	SIS	PDGFRA	no_primary_evidence_found				candidate_only_unverified		No exact primary experiment was verified for this database-only candidate in the current pass.	Retain for targeted discovery; do not materialize a graph edge from public-database membership alone.	reviewed_batch_001
LR:SIS>PDGFRB	batch_001	SIS	PDGFRB	no_primary_evidence_found				candidate_only_unverified		No exact primary experiment was verified for this database-only candidate in the current pass.	Retain for targeted discovery; do not materialize a graph edge from public-database membership alone.	reviewed_batch_001
LR:SIS>S1PR1	batch_001	SIS	S1PR1	no_primary_evidence_found				candidate_only_unverified		No exact primary experiment was verified for this database-only candidate in the current pass.	Retain for targeted discovery; do not materialize a graph edge from public-database membership alone.	reviewed_batch_001
LR:SLAMF6>BC053393	batch_001	SLAMF6	BC053393	reject_precursor_or_non_edge_form				candidate_only_unverified		The candidate uses a membrane receptor, adhesion/ciliary component or cell-surface protein as the ligand label; the listed target is not established as its direct soluble-ligand receptor in this orientation.	Preserve membrane-protein cis/trans, adhesion and receptor-complex biology separately; require an exact extracellular interaction assay before promotion.	reviewed_batch_001
LR:SLAMF6>GM12169	batch_001	SLAMF6	GM12169	reject_precursor_or_non_edge_form				candidate_only_unverified		The candidate uses a membrane receptor, adhesion/ciliary component or cell-surface protein as the ligand label; the listed target is not established as its direct soluble-ligand receptor in this orientation.	Preserve membrane-protein cis/trans, adhesion and receptor-complex biology separately; require an exact extracellular interaction assay before promotion.	reviewed_batch_001
LR:SLAMF6>HAVCR1	batch_001	SLAMF6	HAVCR1	reject_precursor_or_non_edge_form				candidate_only_unverified		The candidate uses a membrane receptor, adhesion/ciliary component or cell-surface protein as the ligand label; the listed target is not established as its direct soluble-ligand receptor in this orientation.	Preserve membrane-protein cis/trans, adhesion and receptor-complex biology separately; require an exact extracellular interaction assay before promotion.	reviewed_batch_001
LR:SLAMF6>TIMD2	batch_001	SLAMF6	TIMD2	reject_precursor_or_non_edge_form				candidate_only_unverified		The candidate uses a membrane receptor, adhesion/ciliary component or cell-surface protein as the ligand label; the listed target is not established as its direct soluble-ligand receptor in this orientation.	Preserve membrane-protein cis/trans, adhesion and receptor-complex biology separately; require an exact extracellular interaction assay before promotion.	reviewed_batch_001
LR:SLAMF7>SLAMF7	batch_001	SLAMF7	SLAMF7	reject_precursor_or_non_edge_form				candidate_only_unverified		The candidate uses a membrane receptor, adhesion/ciliary component or cell-surface protein as the ligand label; the listed target is not established as its direct soluble-ligand receptor in this orientation.	Preserve membrane-protein cis/trans, adhesion and receptor-complex biology separately; require an exact extracellular interaction assay before promotion.	reviewed_batch_001
LR:SLIT2>DCC	batch_001	SLIT2	DCC	reject_precursor_or_non_edge_form				candidate_only_unverified		Slit guidance ligands are established primarily through Robo-family receptor complexes; the listed non-Robo receptor or co-receptor row is not verified as a direct ligand-receptor edge in this pass.	Require exact Slit paralog, receptor, species and binding or functional assay; do not transfer Slit/Robo or heparan-sulfate context to unrelated receptors.	reviewed_batch_001
LR:SLIT2>PLXNA1	batch_001	SLIT2	PLXNA1	reject_precursor_or_non_edge_form				candidate_only_unverified		Slit guidance ligands are established primarily through Robo-family receptor complexes; the listed non-Robo receptor or co-receptor row is not verified as a direct ligand-receptor edge in this pass.	Require exact Slit paralog, receptor, species and binding or functional assay; do not transfer Slit/Robo or heparan-sulfate context to unrelated receptors.	reviewed_batch_001
LR:SLITRK6>PTPRD	batch_001	SLITRK6	PTPRD	reject_precursor_or_non_edge_form				candidate_only_unverified		Slit guidance ligands are established primarily through Robo-family receptor complexes; the listed non-Robo receptor or co-receptor row is not verified as a direct ligand-receptor edge in this pass.	Require exact Slit paralog, receptor, species and binding or functional assay; do not transfer Slit/Robo or heparan-sulfate context to unrelated receptors.	reviewed_batch_001
LR:SLURP1>CHRNA1	batch_001	SLURP1	CHRNA1	hold_contextual_or_complex_boundary		PMID:29192197; PMCID:PMC5709491; DOI:10.1038/s41598-017-16809-0; PMID:24365495; DOI:10.1016/j.jneuroim.2013.12.003		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	human; rat comparator	Primary studies support SLURP-family modulation of nicotinic acetylcholine receptor activity, but the public rows enumerate many individual subunits rather than a single validated receptor-complex topology.	Preserve SLURP1 alpha7/alpha3-beta4/alpha4-beta4/alpha3-beta2/alpha9-alpha10 and SLURP2 alpha3-beta2 or muscarinic context only where the assay supports it; do not promote every listed free subunit or infer a universal receptor complex.	reviewed_batch_001
