candidate_unit_id	review_batch	normalized_ligand_key	normalized_receptor_key	disposition	matched_graph_edge_ids	supporting_primary_locators	reviewed_source_locators	evidence_layer	species_support	evidence_summary	limitations	review_status
LR:WNT5B>FZD4	batch_128	WNT5B	FZD4	already_present_exact_or_alias	M21B-E007021	DOI:10.1074/jbc.M114.612648; PMCID:PMC4358105; PMID:25605717		ligand_receptor_binding_or_activation	mixed	The public WNT5B-FZD4 row is already represented by graph edge(s) M21B-E007021. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported WNT5B-FZD4/5/7/8 CRD binding, Elabela-APLNR activation, CD99-PILRA glycan-dependent binding, CEACAM1 homophilic adhesion, collagen-III-ADGRG1 engagement, thyrostimulin-TSHR activation and evidence-bounded IAPP amylin-receptor-complex records at the stated molecular resolution.	Do not add a duplicate edge or collapse WNT5B FZD cysteine-rich-domain binding into full-length receptor activation, Elabela/proElabela processing, CD99 glycosylation, CEACAM1 homophilic adhesion, collagen-III matrix presentation and ADGRG1 cleavage, GPHA2:GPHB5 thyrostimulin heterodimer form, or CALCR/RAMP amylin receptor-complex topology into autonomous binary receptors. Preserve ligand domain, glycan, processing, heterodimer and receptor-complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; frozen IAPP records remain evidence-bounded and do not assert a primary locator, universal intracellular cascade or terminal TF route.	reviewed_batch_128
LR:WNT5B>FZD5	batch_128	WNT5B	FZD5	already_present_exact_or_alias	M21B-E006707	PMID:25605717		ligand_receptor_binding_or_activation	mouse	The public WNT5B-FZD5 row is already represented by graph edge(s) M21B-E006707. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported WNT5B-FZD4/5/7/8 CRD binding, Elabela-APLNR activation, CD99-PILRA glycan-dependent binding, CEACAM1 homophilic adhesion, collagen-III-ADGRG1 engagement, thyrostimulin-TSHR activation and evidence-bounded IAPP amylin-receptor-complex records at the stated molecular resolution.	Do not add a duplicate edge or collapse WNT5B FZD cysteine-rich-domain binding into full-length receptor activation, Elabela/proElabela processing, CD99 glycosylation, CEACAM1 homophilic adhesion, collagen-III matrix presentation and ADGRG1 cleavage, GPHA2:GPHB5 thyrostimulin heterodimer form, or CALCR/RAMP amylin receptor-complex topology into autonomous binary receptors. Preserve ligand domain, glycan, processing, heterodimer and receptor-complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; frozen IAPP records remain evidence-bounded and do not assert a primary locator, universal intracellular cascade or terminal TF route.	reviewed_batch_128
LR:WNT5B>FZD7	batch_128	WNT5B	FZD7	already_present_exact_or_alias	M21B-E007022	DOI:10.1074/jbc.M114.612648; PMCID:PMC4358105; PMID:25605717		ligand_receptor_binding_or_activation	mixed	The public WNT5B-FZD7 row is already represented by graph edge(s) M21B-E007022. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported WNT5B-FZD4/5/7/8 CRD binding, Elabela-APLNR activation, CD99-PILRA glycan-dependent binding, CEACAM1 homophilic adhesion, collagen-III-ADGRG1 engagement, thyrostimulin-TSHR activation and evidence-bounded IAPP amylin-receptor-complex records at the stated molecular resolution.	Do not add a duplicate edge or collapse WNT5B FZD cysteine-rich-domain binding into full-length receptor activation, Elabela/proElabela processing, CD99 glycosylation, CEACAM1 homophilic adhesion, collagen-III matrix presentation and ADGRG1 cleavage, GPHA2:GPHB5 thyrostimulin heterodimer form, or CALCR/RAMP amylin receptor-complex topology into autonomous binary receptors. Preserve ligand domain, glycan, processing, heterodimer and receptor-complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; frozen IAPP records remain evidence-bounded and do not assert a primary locator, universal intracellular cascade or terminal TF route.	reviewed_batch_128
LR:WNT5B>FZD8	batch_128	WNT5B	FZD8	already_present_exact_or_alias	M21B-E006708	PMID:25605717		ligand_receptor_binding_or_activation	mouse	The public WNT5B-FZD8 row is already represented by graph edge(s) M21B-E006708. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported WNT5B-FZD4/5/7/8 CRD binding, Elabela-APLNR activation, CD99-PILRA glycan-dependent binding, CEACAM1 homophilic adhesion, collagen-III-ADGRG1 engagement, thyrostimulin-TSHR activation and evidence-bounded IAPP amylin-receptor-complex records at the stated molecular resolution.	Do not add a duplicate edge or collapse WNT5B FZD cysteine-rich-domain binding into full-length receptor activation, Elabela/proElabela processing, CD99 glycosylation, CEACAM1 homophilic adhesion, collagen-III matrix presentation and ADGRG1 cleavage, GPHA2:GPHB5 thyrostimulin heterodimer form, or CALCR/RAMP amylin receptor-complex topology into autonomous binary receptors. Preserve ligand domain, glycan, processing, heterodimer and receptor-complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; frozen IAPP records remain evidence-bounded and do not assert a primary locator, universal intracellular cascade or terminal TF route.	reviewed_batch_128
LR:APELA>APLNR	batch_128	APELA	APLNR	already_present_exact_or_alias	M21B-E005598	PMID:25639753		ligand_receptor_binding_or_activation;downstream_or_functional	both	The public APELA-APLNR row is already represented by graph edge(s) M21B-E005598. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported WNT5B-FZD4/5/7/8 CRD binding, Elabela-APLNR activation, CD99-PILRA glycan-dependent binding, CEACAM1 homophilic adhesion, collagen-III-ADGRG1 engagement, thyrostimulin-TSHR activation and evidence-bounded IAPP amylin-receptor-complex records at the stated molecular resolution.	Do not add a duplicate edge or collapse WNT5B FZD cysteine-rich-domain binding into full-length receptor activation, Elabela/proElabela processing, CD99 glycosylation, CEACAM1 homophilic adhesion, collagen-III matrix presentation and ADGRG1 cleavage, GPHA2:GPHB5 thyrostimulin heterodimer form, or CALCR/RAMP amylin receptor-complex topology into autonomous binary receptors. Preserve ligand domain, glycan, processing, heterodimer and receptor-complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; frozen IAPP records remain evidence-bounded and do not assert a primary locator, universal intracellular cascade or terminal TF route.	reviewed_batch_128
LR:CD99>PILRA	batch_128	CD99	PILRA	already_present_exact_or_alias	M21B-E002914	PMCID:PMC2577149; PMID:18209065		ligand_receptor_binding_or_activation	mouse	The public CD99-PILRA row is already represented by graph edge(s) M21B-E002914. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported WNT5B-FZD4/5/7/8 CRD binding, Elabela-APLNR activation, CD99-PILRA glycan-dependent binding, CEACAM1 homophilic adhesion, collagen-III-ADGRG1 engagement, thyrostimulin-TSHR activation and evidence-bounded IAPP amylin-receptor-complex records at the stated molecular resolution.	Do not add a duplicate edge or collapse WNT5B FZD cysteine-rich-domain binding into full-length receptor activation, Elabela/proElabela processing, CD99 glycosylation, CEACAM1 homophilic adhesion, collagen-III matrix presentation and ADGRG1 cleavage, GPHA2:GPHB5 thyrostimulin heterodimer form, or CALCR/RAMP amylin receptor-complex topology into autonomous binary receptors. Preserve ligand domain, glycan, processing, heterodimer and receptor-complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; frozen IAPP records remain evidence-bounded and do not assert a primary locator, universal intracellular cascade or terminal TF route.	reviewed_batch_128
LR:CEACAM1>CEACAM1	batch_128	CEACAM1	CEACAM1	already_present_exact_or_alias	M23B-E000122	PMCID:PMC2779236; PMID:19948502		ligand_receptor_or_direct_molecular	both	The public CEACAM1-CEACAM1 row is already represented by graph edge(s) M23B-E000122. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported WNT5B-FZD4/5/7/8 CRD binding, Elabela-APLNR activation, CD99-PILRA glycan-dependent binding, CEACAM1 homophilic adhesion, collagen-III-ADGRG1 engagement, thyrostimulin-TSHR activation and evidence-bounded IAPP amylin-receptor-complex records at the stated molecular resolution.	Do not add a duplicate edge or collapse WNT5B FZD cysteine-rich-domain binding into full-length receptor activation, Elabela/proElabela processing, CD99 glycosylation, CEACAM1 homophilic adhesion, collagen-III matrix presentation and ADGRG1 cleavage, GPHA2:GPHB5 thyrostimulin heterodimer form, or CALCR/RAMP amylin receptor-complex topology into autonomous binary receptors. Preserve ligand domain, glycan, processing, heterodimer and receptor-complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; frozen IAPP records remain evidence-bounded and do not assert a primary locator, universal intracellular cascade or terminal TF route.	reviewed_batch_128
LR:COL3A1>ADGRG1	batch_128	COL3A1	ADGRG1	already_present_exact_or_alias	M21B-E000932;M23B-E000945	DOI:10.1073/pnas.1104821108; PMCID:PMC3150909; PMCID:PMC4065004; PMID:21768377		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional;contextual_or_unresolved	mouse; both	The public COL3A1-ADGRG1 row is already represented by graph edge(s) M21B-E000932;M23B-E000945. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported WNT5B-FZD4/5/7/8 CRD binding, Elabela-APLNR activation, CD99-PILRA glycan-dependent binding, CEACAM1 homophilic adhesion, collagen-III-ADGRG1 engagement, thyrostimulin-TSHR activation and evidence-bounded IAPP amylin-receptor-complex records at the stated molecular resolution.	Do not add a duplicate edge or collapse WNT5B FZD cysteine-rich-domain binding into full-length receptor activation, Elabela/proElabela processing, CD99 glycosylation, CEACAM1 homophilic adhesion, collagen-III matrix presentation and ADGRG1 cleavage, GPHA2:GPHB5 thyrostimulin heterodimer form, or CALCR/RAMP amylin receptor-complex topology into autonomous binary receptors. Preserve ligand domain, glycan, processing, heterodimer and receptor-complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; frozen IAPP records remain evidence-bounded and do not assert a primary locator, universal intracellular cascade or terminal TF route.	reviewed_batch_128
LR:GPHA2+GPHB5>TSHR	batch_128	GPHA2+GPHB5	TSHR	already_present_exact_or_alias	M20B-E003717;M20B-E003718;M21B-E006715	DOI:10.1172/JCI14340; PMCID:PMC150994; PMID:12045258		ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	mouse; human	The public GPHA2+GPHB5-TSHR row is already represented by graph edge(s) M20B-E003717;M20B-E003718;M21B-E006715. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported WNT5B-FZD4/5/7/8 CRD binding, Elabela-APLNR activation, CD99-PILRA glycan-dependent binding, CEACAM1 homophilic adhesion, collagen-III-ADGRG1 engagement, thyrostimulin-TSHR activation and evidence-bounded IAPP amylin-receptor-complex records at the stated molecular resolution.	Do not add a duplicate edge or collapse WNT5B FZD cysteine-rich-domain binding into full-length receptor activation, Elabela/proElabela processing, CD99 glycosylation, CEACAM1 homophilic adhesion, collagen-III matrix presentation and ADGRG1 cleavage, GPHA2:GPHB5 thyrostimulin heterodimer form, or CALCR/RAMP amylin receptor-complex topology into autonomous binary receptors. Preserve ligand domain, glycan, processing, heterodimer and receptor-complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; frozen IAPP records remain evidence-bounded and do not assert a primary locator, universal intracellular cascade or terminal TF route.	reviewed_batch_128
LR:IAPP>CALCR+RAMP1	batch_128	IAPP	CALCR+RAMP1	already_present_exact_or_alias	M20B-E003841;M20B-E001561			ligand_receptor_or_direct_molecular	mouse	The public IAPP-CALCR+RAMP1 row is already represented by graph edge(s) M20B-E003841;M20B-E001561. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported WNT5B-FZD4/5/7/8 CRD binding, Elabela-APLNR activation, CD99-PILRA glycan-dependent binding, CEACAM1 homophilic adhesion, collagen-III-ADGRG1 engagement, thyrostimulin-TSHR activation and evidence-bounded IAPP amylin-receptor-complex records at the stated molecular resolution.	Do not add a duplicate edge or collapse WNT5B FZD cysteine-rich-domain binding into full-length receptor activation, Elabela/proElabela processing, CD99 glycosylation, CEACAM1 homophilic adhesion, collagen-III matrix presentation and ADGRG1 cleavage, GPHA2:GPHB5 thyrostimulin heterodimer form, or CALCR/RAMP amylin receptor-complex topology into autonomous binary receptors. Preserve ligand domain, glycan, processing, heterodimer and receptor-complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; frozen IAPP records remain evidence-bounded and do not assert a primary locator, universal intracellular cascade or terminal TF route.	reviewed_batch_128
