candidate_unit_id	review_batch	normalized_ligand_key	normalized_receptor_key	disposition	matched_graph_edge_ids	supporting_primary_locators	reviewed_source_locators	evidence_layer	species_support	evidence_summary	limitations	review_status
LR:TNXB>ITGB3	batch_185	TNXB	ITGB3	hold_contextual_or_complex_boundary	M20B-E002278;M23B-E000085	https://febs.onlinelibrary.wiley.com/doi/10.1046/j.1432-1327.1999.00563.x		ligand_receptor_binding_or_activation;downstream_or_functional	human	Primary recombinant-fragment adhesion studies support a TN-X FNIII9-10 fragment engaging assembled alphaVbeta3 in an RGD-dependent context.	Preserve TN-X FNIII9-10 fragment and alphaVbeta3 context; full-length TNXB showed little antibody-sensitive adhesion, so do not split beta3 from alphaV, infer autonomous ITGB3 binding or assign SCI/terminal-TF output.	reviewed_batch_185
LR:TSLP>CRLF2	batch_185	TSLP	CRLF2	already_present_exact_or_alias	M20B-E005163;M21B-E000683;M21B-E000721	PMID:24632570; DOI:10.1038/nsmb.2794; PMID:20144186; DOI:10.1186/1471-2172-11-5; PMID:28368013; PMCID:PMC5382266; DOI:10.1038/ncomms14937		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	human; mouse	Primary structural, kinetic, mutational and reporter studies support direct TSLP binding to TSLPR/CRLF2 and assembly of the TSLPR/CRLF2:IL7R ternary receptor with STAT5 and proliferative outputs.	Preserve TSLPR/CRLF2 plus IL7R composition, processed/glycosylated ligand and human-versus-mouse structural systems; do not infer isolated IL7R binding, barrier-tissue/CNS/SCI transfer or terminal-TF output.	reviewed_batch_185
LR:TSLP>IL7R	batch_185	TSLP	IL7R	hold_contextual_or_complex_boundary	M20B-E005163	PMID:24632570; DOI:10.1038/nsmb.2794; PMID:20144186; DOI:10.1186/1471-2172-11-5		receptor_proximal_or_pathway;downstream_or_functional	human; mouse	Primary ternary-complex and reporter studies support IL7R as the signaling partner in the TSLP-TSLPR/CRLF2:IL7R receptor complex, with STAT5/proliferative responses.	Promote only the assembled TSLPR/CRLF2:IL7R topology; do not infer isolated TSLP-IL7R binding or free IL7R signaling, and preserve species, processed-ligand and assay boundaries without SCI/terminal-TF transfer.	reviewed_batch_185
LR:VCAM1>ITGA4	batch_185	VCAM1	ITGA4	hold_contextual_or_complex_boundary	M20B-E005181;M20B-E005182;M21B-E000213;M21B-E000582;M23B-E000577	PMID:7511143; PMCID:PMC2290915; PMID:8640376		ligand_receptor_binding_or_activation;downstream_or_functional	human; mouse	Primary VCAM1 domain-mutagenesis, binding and adhesion studies support VCAM1 recognition by assembled alpha4beta1 and alpha4beta7 integrins.	Preserve VCAM1 Ig-domain, alpha4beta1 versus alpha4beta7 heterodimer and activation-state dependence; do not split alpha4 from its beta subunit, infer free ITGA4 signaling or assign SCI output.	reviewed_batch_185
LR:VCAM1>ITGA9	batch_185	VCAM1	ITGA9	hold_contextual_or_complex_boundary	M21B-E000589;M23B-E000196;M23B-E000771	PMID:10209034		ligand_receptor_binding_or_activation;downstream_or_functional	human	Primary transfected-cell, endothelial and neutrophil-transmigration studies support VCAM1 adhesion through assembled alpha9beta1.	Preserve alpha9beta1 heterodimer, activated endothelium and neutrophil-transmigration context, distinct from alpha4beta1/alpha4beta7; do not infer free ITGA9 signaling or SCI output.	reviewed_batch_185
LR:VCAM1>ITGAD	batch_185	VCAM1	ITGAD	hold_contextual_or_complex_boundary	M20B-E002281;M21B-E000585;M23B-E000773	PMID:9841932; PMID:10438935		ligand_receptor_binding_or_activation;downstream_or_functional	human	Primary soluble I-domain, transfected-cell and adhesion studies support VCAM1 as an alternative ligand for assembled alphaDbeta2.	Preserve alphaDbeta2 as the receptor complex, VCAM1 D40/interface and activation-state context; do not promote isolated ITGAD signaling or infer SCI/terminal-TF output.	reviewed_batch_185
LR:VCAM1>ITGB1	batch_185	VCAM1	ITGB1	hold_contextual_or_complex_boundary	M20B-E005181;M21B-E000213;M21B-E000589;M23B-E000196;M23B-E000577;M23B-E000771	PMID:7511143; PMCID:PMC2290915; PMID:10209034		ligand_receptor_binding_or_activation;downstream_or_functional	human; mouse	Primary studies support VCAM1 interaction with assembled alpha4beta1 and alpha9beta1 integrin complexes in adhesion and transmigration contexts.	Preserve the distinct alpha4beta1 versus alpha9beta1 heterodimers and VCAM1 activation-state/vascular context; do not promote free ITGB1 signaling, collapse complexes or assign SCI/terminal-TF output.	reviewed_batch_185
LR:VCAM1>ITGB2	batch_185	VCAM1	ITGB2	hold_contextual_or_complex_boundary	M20B-E002281;M21B-E000585;M23B-E000773	PMID:9841932; PMID:10438935		ligand_receptor_binding_or_activation;downstream_or_functional	human	Primary soluble I-domain and adhesion studies support VCAM1 interaction with assembled alphaDbeta2 in eosinophil/lymphoid-cell models.	Preserve alphaDbeta2, VCAM1 D40/interface and activation-state context; do not promote free ITGB2 signaling or infer SCI/terminal-TF output.	reviewed_batch_185
LR:VCAM1>ITGB7	batch_185	VCAM1	ITGB7	hold_contextual_or_complex_boundary	M20B-E005182;M21B-E000582	PMID:8640376		ligand_receptor_binding_or_activation;downstream_or_functional	human	Primary purified-protein binding studies support activation-state-dependent VCAM1 interaction with assembled alpha4beta7.	Preserve alpha4beta7 heterodimer and activation-state dependence; do not split beta7 from alpha4, infer free ITGB7 signaling or assign SCI/terminal-TF output.	reviewed_batch_185
LR:VEGFA>ITGA9	batch_185	VEGFA	ITGA9	hold_contextual_or_complex_boundary	M21B-E000638;M23B-E000775;M23B-E000778	PMID:17363377		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	human	Primary isoform-specific binding, adhesion/migration and angiogenesis studies support VEGF-A121/165 engagement of assembled alpha9beta1 with VEGFR2 cooperation.	Preserve VEGF-A isoform, alpha9beta1/VEGFR2 cooperative topology and distinction between direct binding and cell-function layers; do not split alpha9 from beta1 or infer SCI/terminal-TF output.	reviewed_batch_185
