candidate_unit_id	review_batch	normalized_ligand_key	normalized_receptor_key	disposition	matched_graph_edge_ids	supporting_primary_locators	reviewed_source_locators	evidence_layer	species_support	evidence_summary	limitations	review_status
LR:FCER2A>ITGAV+ITGB3	batch_105	FCER2A	ITGAV+ITGB3	already_present_exact_or_alias	M23B-E000514	DOI:10.1083/jcb.144.4.767; PMCID:PMC2132927; PMID:10037797; PMID:22348662	PMID:10037797	contextual_or_unresolved	human	The public FCER2A-ITGAV+ITGB3 row is already represented by graph edge(s) M23B-E000514. The public locators are review, pathway, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported binding or complex formation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row or collapse a heterodimer, junctional complex, or co-receptor requirement to a free subunit. Preserve integrin, JAM, FLRT/UNC5, inhibin/betaglycan, and MDK receptor-context boundaries, species and cell-system limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_105
LR:FCER2A>ITGAX+ITGB2	batch_105	FCER2A	ITGAX+ITGB2	already_present_exact_or_alias	M23B-E000960	PMID:22348662; PMID:7621072	PMID:7621072	contextual_or_unresolved	both	The public FCER2A-ITGAX+ITGB2 row is already represented by graph edge(s) M23B-E000960. The public locators are review, pathway, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported binding or complex formation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row or collapse a heterodimer, junctional complex, or co-receptor requirement to a free subunit. Preserve integrin, JAM, FLRT/UNC5, inhibin/betaglycan, and MDK receptor-context boundaries, species and cell-system limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_105
LR:FLRT2>UNC5B	batch_105	FLRT2	UNC5B	already_present_exact_or_alias	M21B-E005128	DOI:10.15252/embj.201088406; PMID:21673655	PMID:27091502	ligand_receptor_binding_or_activation	mouse	The public FLRT2-UNC5B row is already represented by graph edge(s) M21B-E005128. The public locators are review, pathway, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported binding or complex formation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row or collapse a heterodimer, junctional complex, or co-receptor requirement to a free subunit. Preserve integrin, JAM, FLRT/UNC5, inhibin/betaglycan, and MDK receptor-context boundaries, species and cell-system limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_105
LR:FLRT3>UNC5D	batch_105	FLRT3	UNC5D	already_present_exact_or_alias	M21B-E005127	DOI:10.1016/j.str.2015.06.024; PMID:26235030	PMID:27091502	ligand_receptor_binding_or_activation;downstream_or_functional	both	The public FLRT3-UNC5D row is already represented by graph edge(s) M21B-E005127. The public locators are review, pathway, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported binding or complex formation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row or collapse a heterodimer, junctional complex, or co-receptor requirement to a free subunit. Preserve integrin, JAM, FLRT/UNC5, inhibin/betaglycan, and MDK receptor-context boundaries, species and cell-system limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_105
LR:ICAM1>ITGAL	batch_105	ICAM1	ITGAL	already_present_exact_or_alias	M20B-E003855;M21B-E001165;M23B-E000188;M23B-E000559	PMCID:PMC276084; PMID:10198043; PMID:19050286; PMID:3315233; PMID:9539703	PMID:23602662	ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;downstream_or_functional;contextual_or_unresolved	mouse; mixed; both	The public ICAM1-ITGAL row is already represented by graph edge(s) M20B-E003855;M21B-E001165;M23B-E000188;M23B-E000559. The public locators are review, pathway, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported binding or complex formation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row or collapse a heterodimer, junctional complex, or co-receptor requirement to a free subunit. Preserve integrin, JAM, FLRT/UNC5, inhibin/betaglycan, and MDK receptor-context boundaries, species and cell-system limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_105
LR:ICAM1>ITGAX+ITGB2	batch_105	ICAM1	ITGAX+ITGB2	already_present_exact_or_alias	M21B-E005464;M23B-E000565	DOI:10.1002/eji.200425914; PMID:16252253	PMID:16252253	ligand_receptor_binding_or_activation;downstream_or_functional;contextual_or_unresolved	human; both	The public ICAM1-ITGAX+ITGB2 row is already represented by graph edge(s) M21B-E005464;M23B-E000565. The public locators are review, pathway, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported binding or complex formation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row or collapse a heterodimer, junctional complex, or co-receptor requirement to a free subunit. Preserve integrin, JAM, FLRT/UNC5, inhibin/betaglycan, and MDK receptor-context boundaries, species and cell-system limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_105
LR:INHA+INHBA>ACVR2A	batch_105	INHA+INHBA	ACVR2A	already_present_exact_or_alias	M21B-E006431	PMID:10746731; PMID:12385827; PMID:15475360	PMID:15027884	ligand_receptor_binding_or_activation;downstream_or_functional	human	The public INHA+INHBA-ACVR2A row is already represented by graph edge(s) M21B-E006431. The public locators are review, pathway, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported binding or complex formation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row or collapse a heterodimer, junctional complex, or co-receptor requirement to a free subunit. Preserve integrin, JAM, FLRT/UNC5, inhibin/betaglycan, and MDK receptor-context boundaries, species and cell-system limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_105
LR:JAM2>JAM3	batch_105	JAM2	JAM3	already_present_exact_or_alias	M21B-E002212	PMCID:PMC1237098; PMID:16093349	PMID:11590146	ligand_receptor_binding_or_activation;downstream_or_functional	human	The public JAM2-JAM3 row is already represented by graph edge(s) M21B-E002212. The public locators are review, pathway, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported binding or complex formation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row or collapse a heterodimer, junctional complex, or co-receptor requirement to a free subunit. Preserve integrin, JAM, FLRT/UNC5, inhibin/betaglycan, and MDK receptor-context boundaries, species and cell-system limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_105
LR:JAM3>ITGAM+ITGB2	batch_105	JAM3	ITGAM+ITGB2	already_present_exact_or_alias	M21B-E000592;M23B-E000594;M23B-E001064	DOI:10.1084/jem.20020267; PMCID:PMC2194005; PMID:12208882; PMID:15485832	PMID:16118203	ligand_receptor_binding_or_activation;downstream_or_functional;contextual_or_unresolved	both; human	The public JAM3-ITGAM+ITGB2 row is already represented by graph edge(s) M21B-E000592;M23B-E000594;M23B-E001064. The public locators are review, pathway, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported binding or complex formation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row or collapse a heterodimer, junctional complex, or co-receptor requirement to a free subunit. Preserve integrin, JAM, FLRT/UNC5, inhibin/betaglycan, and MDK receptor-context boundaries, species and cell-system limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_105
LR:MDK>ITGA6+ITGB1	batch_105	MDK	ITGA6+ITGB1	already_present_exact_or_alias	M23B-E000210	DOI:10.1016/j.bbrc.2008.09.138; PMID:18851943	PMID:28356350	contextual_or_unresolved	human	The public MDK-ITGA6+ITGB1 row is already represented by graph edge(s) M23B-E000210. The public locators are review, pathway, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported binding or complex formation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row or collapse a heterodimer, junctional complex, or co-receptor requirement to a free subunit. Preserve integrin, JAM, FLRT/UNC5, inhibin/betaglycan, and MDK receptor-context boundaries, species and cell-system limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_105
