candidate_unit_id	review_batch	normalized_ligand_key	normalized_receptor_key	disposition	matched_graph_edge_ids	supporting_primary_locators	reviewed_source_locators	evidence_layer	species_support	evidence_summary	limitations	review_status
LR:BMP10>ACVR2A	batch_133	BMP10	ACVR2A	already_present_exact_or_alias	M20B-E001803;M21B-E006573	PMCID:PMC3431715; PMID:22718755		ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation	mouse; human	The public BMP10-ACVR2A row is already represented by graph edge(s) M20B-E001803;M21B-E006573. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported BMP10 type-II and ALK1 binding/complex evidence, BMP15-BMPR1B/BMPR2 receptor-complex evidence, BMP2 type-I/type-II receptor assembly, and BMP3-ACVR2A binding at the stated molecular resolution.	Do not add a duplicate edge or collapse BMP ligand dimers, type-I versus type-II receptor roles, BMP10 ACVR2A/ACVR2B/BMPR2 promiscuity, BMP15 BMPR1B/BMPR2 complex context, or BMP2 receptor oligomerization into autonomous binary receptors. Preserve ligand form, receptor-complex topology, species and assay limits, weak-affinity BMP3-ACVR2A behavior, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_133
LR:BMP10>ACVR2B	batch_133	BMP10	ACVR2B	already_present_exact_or_alias	M21B-E005563	DOI:10.1074/jbc.M112.377960; PMCID:PMC3431715; PMID:22718755		ligand_receptor_binding_or_activation	human	The public BMP10-ACVR2B row is already represented by graph edge(s) M21B-E005563. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported BMP10 type-II and ALK1 binding/complex evidence, BMP15-BMPR1B/BMPR2 receptor-complex evidence, BMP2 type-I/type-II receptor assembly, and BMP3-ACVR2A binding at the stated molecular resolution.	Do not add a duplicate edge or collapse BMP ligand dimers, type-I versus type-II receptor roles, BMP10 ACVR2A/ACVR2B/BMPR2 promiscuity, BMP15 BMPR1B/BMPR2 complex context, or BMP2 receptor oligomerization into autonomous binary receptors. Preserve ligand form, receptor-complex topology, species and assay limits, weak-affinity BMP3-ACVR2A behavior, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_133
LR:BMP10>ACVRL1	batch_133	BMP10	ACVRL1	already_present_exact_or_alias	M20B-E001803;M20B-E001804;M21B-E000339;M21B-E003265	PMID:32238803; PMID:35504921		ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;receptor_proximal_or_pathway	mouse; human	The public BMP10-ACVRL1 row is already represented by graph edge(s) M20B-E001803;M20B-E001804;M21B-E000339;M21B-E003265. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported BMP10 type-II and ALK1 binding/complex evidence, BMP15-BMPR1B/BMPR2 receptor-complex evidence, BMP2 type-I/type-II receptor assembly, and BMP3-ACVR2A binding at the stated molecular resolution.	Do not add a duplicate edge or collapse BMP ligand dimers, type-I versus type-II receptor roles, BMP10 ACVR2A/ACVR2B/BMPR2 promiscuity, BMP15 BMPR1B/BMPR2 complex context, or BMP2 receptor oligomerization into autonomous binary receptors. Preserve ligand form, receptor-complex topology, species and assay limits, weak-affinity BMP3-ACVR2A behavior, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_133
LR:BMP15>BMPR1B	batch_133	BMP15	BMPR1B	already_present_exact_or_alias	M20B-E001805;M21B-E006162	DOI:10.1210/en.2010-1390; PMID:22294741		ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;downstream_or_functional	mouse; human	The public BMP15-BMPR1B row is already represented by graph edge(s) M20B-E001805;M21B-E006162. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported BMP10 type-II and ALK1 binding/complex evidence, BMP15-BMPR1B/BMPR2 receptor-complex evidence, BMP2 type-I/type-II receptor assembly, and BMP3-ACVR2A binding at the stated molecular resolution.	Do not add a duplicate edge or collapse BMP ligand dimers, type-I versus type-II receptor roles, BMP10 ACVR2A/ACVR2B/BMPR2 promiscuity, BMP15 BMPR1B/BMPR2 complex context, or BMP2 receptor oligomerization into autonomous binary receptors. Preserve ligand form, receptor-complex topology, species and assay limits, weak-affinity BMP3-ACVR2A behavior, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_133
LR:BMP15>BMPR2	batch_133	BMP15	BMPR2	already_present_exact_or_alias	M20B-E001805;M21B-E006163	DOI:10.1210/en.2010-1390; PMID:22294741		ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;downstream_or_functional	mouse; human	The public BMP15-BMPR2 row is already represented by graph edge(s) M20B-E001805;M21B-E006163. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported BMP10 type-II and ALK1 binding/complex evidence, BMP15-BMPR1B/BMPR2 receptor-complex evidence, BMP2 type-I/type-II receptor assembly, and BMP3-ACVR2A binding at the stated molecular resolution.	Do not add a duplicate edge or collapse BMP ligand dimers, type-I versus type-II receptor roles, BMP10 ACVR2A/ACVR2B/BMPR2 promiscuity, BMP15 BMPR1B/BMPR2 complex context, or BMP2 receptor oligomerization into autonomous binary receptors. Preserve ligand form, receptor-complex topology, species and assay limits, weak-affinity BMP3-ACVR2A behavior, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_133
LR:BMP2>ACVR2A	batch_133	BMP2	ACVR2A	already_present_exact_or_alias	M20B-E001806;M20B-E001809;M21B-E000337	PMID:16672363		ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;receptor_proximal_or_pathway	mouse; human	The public BMP2-ACVR2A row is already represented by graph edge(s) M20B-E001806;M20B-E001809;M21B-E000337. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported BMP10 type-II and ALK1 binding/complex evidence, BMP15-BMPR1B/BMPR2 receptor-complex evidence, BMP2 type-I/type-II receptor assembly, and BMP3-ACVR2A binding at the stated molecular resolution.	Do not add a duplicate edge or collapse BMP ligand dimers, type-I versus type-II receptor roles, BMP10 ACVR2A/ACVR2B/BMPR2 promiscuity, BMP15 BMPR1B/BMPR2 complex context, or BMP2 receptor oligomerization into autonomous binary receptors. Preserve ligand form, receptor-complex topology, species and assay limits, weak-affinity BMP3-ACVR2A behavior, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_133
LR:BMP2>ACVR2B	batch_133	BMP2	ACVR2B	already_present_exact_or_alias	M20B-E001807;M20B-E001810;M21B-E006690	PMCID:PMC4058410; PMID:24337809		ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation	mouse; human	The public BMP2-ACVR2B row is already represented by graph edge(s) M20B-E001807;M20B-E001810;M21B-E006690. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported BMP10 type-II and ALK1 binding/complex evidence, BMP15-BMPR1B/BMPR2 receptor-complex evidence, BMP2 type-I/type-II receptor assembly, and BMP3-ACVR2A binding at the stated molecular resolution.	Do not add a duplicate edge or collapse BMP ligand dimers, type-I versus type-II receptor roles, BMP10 ACVR2A/ACVR2B/BMPR2 promiscuity, BMP15 BMPR1B/BMPR2 complex context, or BMP2 receptor oligomerization into autonomous binary receptors. Preserve ligand form, receptor-complex topology, species and assay limits, weak-affinity BMP3-ACVR2A behavior, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_133
LR:BMP2>BMPR1A	batch_133	BMP2	BMPR1A	already_present_exact_or_alias	M20B-E001806;M20B-E001807;M20B-E001808;M21B-E000186;M21B-E000337;M21B-E001736	PMID:11263668; PMID:16672363; PMID:8065329		ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;receptor_proximal_or_pathway	mouse; human; mixed	The public BMP2-BMPR1A row is already represented by graph edge(s) M20B-E001806;M20B-E001807;M20B-E001808;M21B-E000186;M21B-E000337;M21B-E001736. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported BMP10 type-II and ALK1 binding/complex evidence, BMP15-BMPR1B/BMPR2 receptor-complex evidence, BMP2 type-I/type-II receptor assembly, and BMP3-ACVR2A binding at the stated molecular resolution.	Do not add a duplicate edge or collapse BMP ligand dimers, type-I versus type-II receptor roles, BMP10 ACVR2A/ACVR2B/BMPR2 promiscuity, BMP15 BMPR1B/BMPR2 complex context, or BMP2 receptor oligomerization into autonomous binary receptors. Preserve ligand form, receptor-complex topology, species and assay limits, weak-affinity BMP3-ACVR2A behavior, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_133
LR:BMP2>BMPR1B	batch_133	BMP2	BMPR1B	already_present_exact_or_alias	M20B-E001809;M20B-E001810;M20B-E001811;M21B-E007014	DOI:10.1091/mbc.11.3.1023; PMCID:PMC14828; PMID:10712517		ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation	mouse; mixed	The public BMP2-BMPR1B row is already represented by graph edge(s) M20B-E001809;M20B-E001810;M20B-E001811;M21B-E007014. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported BMP10 type-II and ALK1 binding/complex evidence, BMP15-BMPR1B/BMPR2 receptor-complex evidence, BMP2 type-I/type-II receptor assembly, and BMP3-ACVR2A binding at the stated molecular resolution.	Do not add a duplicate edge or collapse BMP ligand dimers, type-I versus type-II receptor roles, BMP10 ACVR2A/ACVR2B/BMPR2 promiscuity, BMP15 BMPR1B/BMPR2 complex context, or BMP2 receptor oligomerization into autonomous binary receptors. Preserve ligand form, receptor-complex topology, species and assay limits, weak-affinity BMP3-ACVR2A behavior, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_133
LR:BMP3>ACVR2A	batch_133	BMP3	ACVR2A	already_present_exact_or_alias	M21B-E006711	DOI:10.1021/bi700907k; PMID:17924656		ligand_receptor_binding_or_activation	mixed	The public BMP3-ACVR2A row is already represented by graph edge(s) M21B-E006711. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported BMP10 type-II and ALK1 binding/complex evidence, BMP15-BMPR1B/BMPR2 receptor-complex evidence, BMP2 type-I/type-II receptor assembly, and BMP3-ACVR2A binding at the stated molecular resolution.	Do not add a duplicate edge or collapse BMP ligand dimers, type-I versus type-II receptor roles, BMP10 ACVR2A/ACVR2B/BMPR2 promiscuity, BMP15 BMPR1B/BMPR2 complex context, or BMP2 receptor oligomerization into autonomous binary receptors. Preserve ligand form, receptor-complex topology, species and assay limits, weak-affinity BMP3-ACVR2A behavior, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_133
