candidate_unit_id	review_batch	normalized_ligand_key	normalized_receptor_key	disposition	matched_graph_edge_ids	supporting_primary_locators	reviewed_source_locators	evidence_layer	species_support	evidence_summary	limitations	review_status
LR:BST2>PIRA12	batch_001	BST2	PIRA12	hold_contextual_or_complex_boundary				receptor_proximal_or_pathway;downstream_or_functional	as stated in primary model/assay	BST2/tetherin is a membrane antiviral and immune-regulatory protein, but the public rows do not establish the listed LILRA/PIRA paralogs as its direct receptor pair.	Require exact BST2 receptor identity, species and primary binding or functional assay; do not transfer evidence among LILRA/PIRA paralogs.	reviewed_batch_001
LR:BST2>PIRA13	batch_001	BST2	PIRA13	hold_contextual_or_complex_boundary				receptor_proximal_or_pathway;downstream_or_functional	as stated in primary model/assay	BST2/tetherin is a membrane antiviral and immune-regulatory protein, but the public rows do not establish the listed LILRA/PIRA paralogs as its direct receptor pair.	Require exact BST2 receptor identity, species and primary binding or functional assay; do not transfer evidence among LILRA/PIRA paralogs.	reviewed_batch_001
LR:BST2>PIRB	batch_001	BST2	PIRB	hold_contextual_or_complex_boundary				receptor_proximal_or_pathway;downstream_or_functional	as stated in primary model/assay	BST2/tetherin is a membrane antiviral and immune-regulatory protein, but the public rows do not establish the listed LILRA/PIRA paralogs as its direct receptor pair.	Require exact BST2 receptor identity, species and primary binding or functional assay; do not transfer evidence among LILRA/PIRA paralogs.	reviewed_batch_001
LR:BTLA>CD276	batch_001	BTLA	CD276	hold_contextual_or_complex_boundary				ligand_receptor_binding_or_activation;downstream_or_functional	as stated in primary model/assay	BTLA is an immune-checkpoint membrane protein with established HVEM/TNFRSF14 context, but the public rows do not verify CD276 or VTCN1 as its direct receptor pair.	Require exact BTLA ligand/receptor orientation, species and primary binding or functional assay; do not transfer HVEM or B7-family evidence across checkpoint paralogs.	reviewed_batch_001
LR:BTLA>VTCN1	batch_001	BTLA	VTCN1	hold_contextual_or_complex_boundary				ligand_receptor_binding_or_activation;downstream_or_functional	as stated in primary model/assay	BTLA is an immune-checkpoint membrane protein with established HVEM/TNFRSF14 context, but the public rows do not verify CD276 or VTCN1 as its direct receptor pair.	Require exact BTLA ligand/receptor orientation, species and primary binding or functional assay; do not transfer HVEM or B7-family evidence across checkpoint paralogs.	reviewed_batch_001
LR:BTN1A1>JAML	batch_001	BTN1A1	JAML	hold_contextual_or_complex_boundary				ligand_receptor_binding_or_activation;downstream_or_functional	as stated in primary model/assay	BTN1A1/JAML is a plausible cell-adhesion or immune-complex relationship, but the current candidate row lacks a verified exact primary locator and is retained as contextual pending pair-specific review.	Require direct BTN1A1/JAML binding or receptor-dependent function with exact orientation and species; do not infer a general butyrophilin-family interaction.	reviewed_batch_001
LR:BTNL9>IL6RA	batch_001	BTNL9	IL6RA	no_primary_evidence_found				candidate_only_review_locator		Butyrophilin-like family membership does not establish the listed IL6RA or LRFN5 targets as direct receptors for BTNL9 in this pass.	Require exact BTNL9 receptor identity and primary binding or functional assay; do not transfer evidence across butyrophilin-like paralogs.	reviewed_batch_001
LR:BTNL9>LRFN5	batch_001	BTNL9	LRFN5	no_primary_evidence_found				candidate_only_review_locator		Butyrophilin-like family membership does not establish the listed IL6RA or LRFN5 targets as direct receptors for BTNL9 in this pass.	Require exact BTNL9 receptor identity and primary binding or functional assay; do not transfer evidence across butyrophilin-like paralogs.	reviewed_batch_001
LR:C1QA>CD33	batch_001	C1QA	CD33	hold_contextual_or_complex_boundary				receptor_proximal_or_pathway;downstream_or_functional	as stated in primary model/assay	C1Q-family complement and collectin proteins have context-dependent immune, phagocytic and matrix interactions, but the public rows do not resolve exact mature C1Q-chain forms and receptor mechanisms for each target.	Require exact C1Q isoform or assembled ligand, receptor, species and primary assay; do not transfer C1Q, complement-receptor or collagen-like-domain evidence across paralogs.	reviewed_batch_001
LR:C1QA>CR1L	batch_001	C1QA	CR1L	hold_contextual_or_complex_boundary				receptor_proximal_or_pathway;downstream_or_functional	as stated in primary model/assay	C1Q-family complement and collectin proteins have context-dependent immune, phagocytic and matrix interactions, but the public rows do not resolve exact mature C1Q-chain forms and receptor mechanisms for each target.	Require exact C1Q isoform or assembled ligand, receptor, species and primary assay; do not transfer C1Q, complement-receptor or collagen-like-domain evidence across paralogs.	reviewed_batch_001
