candidate_unit_id	review_batch	normalized_ligand_key	normalized_receptor_key	disposition	matched_graph_edge_ids	supporting_primary_locators	reviewed_source_locators	evidence_layer	species_support	evidence_summary	limitations	review_status
LR:IL36B>IL1RAP	batch_162	IL36B	IL1RAP	already_present_exact_or_alias	M21B-E003267;M24B-E000094	DOI:10.1074/jbc.M117.805622; PMCID:PMC3234937; PMID:21965679; PMID:29180446		ligand_receptor_binding_or_activation;ligand_receptor_or_direct_molecular	mouse; human	The public IL36B-IL1RAP row is already represented by graph edge(s) M21B-E003267;M24B-E000094. The existing edge-source records provide primary-supported IL36B/IL36G-IL1RL2:IL1RAP receptor complex assembly and binding, IL3-IL3RA:CSF2RB binding/activation, IL4-IL4RA:IL13RA1 and IL4-IL4RA:IL2RG receptor assembly/activation, and IL5-IL5RA:CSF2RB binding/activation at the stated molecular resolution.	Do not add duplicate edges or collapse IL1RL2:IL1RAP, IL3RA:CSF2RB, IL4RA:IL13RA1, IL4RA:IL2RG, or IL5RA:CSF2RB complexes into autonomous single-chain receptors. Preserve IL-36R agonist and receptor-complex context, common-beta and common-gamma subunit topology, receptor assembly versus activation, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; these edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_162
LR:IL36B>IL1RL2	batch_162	IL36B	IL1RL2	already_present_exact_or_alias	M21B-E000719;M21B-E003267;M24B-E000094	DOI:10.1074/jbc.M117.805622; DOI:10.1074/jbc.M117.805739; PMCID:PMC3234937; PMCID:PMC5767850; PMID:21965679; PMID:29180446		ligand_receptor_binding_or_activation;ligand_receptor_or_direct_molecular	human; mouse	The public IL36B-IL1RL2 row is already represented by graph edge(s) M21B-E000719;M21B-E003267;M24B-E000094. The existing edge-source records provide primary-supported IL36B/IL36G-IL1RL2:IL1RAP receptor complex assembly and binding, IL3-IL3RA:CSF2RB binding/activation, IL4-IL4RA:IL13RA1 and IL4-IL4RA:IL2RG receptor assembly/activation, and IL5-IL5RA:CSF2RB binding/activation at the stated molecular resolution.	Do not add duplicate edges or collapse IL1RL2:IL1RAP, IL3RA:CSF2RB, IL4RA:IL13RA1, IL4RA:IL2RG, or IL5RA:CSF2RB complexes into autonomous single-chain receptors. Preserve IL-36R agonist and receptor-complex context, common-beta and common-gamma subunit topology, receptor assembly versus activation, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; these edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_162
LR:IL36G>IL1RAP	batch_162	IL36G	IL1RAP	already_present_exact_or_alias	M21B-E003268;M24B-E000095	DOI:10.1074/jbc.M117.805622; PMCID:PMC5767850; PMID:29180446		ligand_receptor_binding_or_activation;ligand_receptor_or_direct_molecular	human	The public IL36G-IL1RAP row is already represented by graph edge(s) M21B-E003268;M24B-E000095. The existing edge-source records provide primary-supported IL36B/IL36G-IL1RL2:IL1RAP receptor complex assembly and binding, IL3-IL3RA:CSF2RB binding/activation, IL4-IL4RA:IL13RA1 and IL4-IL4RA:IL2RG receptor assembly/activation, and IL5-IL5RA:CSF2RB binding/activation at the stated molecular resolution.	Do not add duplicate edges or collapse IL1RL2:IL1RAP, IL3RA:CSF2RB, IL4RA:IL13RA1, IL4RA:IL2RG, or IL5RA:CSF2RB complexes into autonomous single-chain receptors. Preserve IL-36R agonist and receptor-complex context, common-beta and common-gamma subunit topology, receptor assembly versus activation, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; these edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_162
LR:IL36G>IL1RL2	batch_162	IL36G	IL1RL2	already_present_exact_or_alias	M21B-E000720;M21B-E003268;M24B-E000095	DOI:10.1074/jbc.M117.805622; DOI:10.1074/jbc.M117.805739; PMCID:PMC5767850; PMID:29180446		ligand_receptor_binding_or_activation;ligand_receptor_or_direct_molecular	human	The public IL36G-IL1RL2 row is already represented by graph edge(s) M21B-E000720;M21B-E003268;M24B-E000095. The existing edge-source records provide primary-supported IL36B/IL36G-IL1RL2:IL1RAP receptor complex assembly and binding, IL3-IL3RA:CSF2RB binding/activation, IL4-IL4RA:IL13RA1 and IL4-IL4RA:IL2RG receptor assembly/activation, and IL5-IL5RA:CSF2RB binding/activation at the stated molecular resolution.	Do not add duplicate edges or collapse IL1RL2:IL1RAP, IL3RA:CSF2RB, IL4RA:IL13RA1, IL4RA:IL2RG, or IL5RA:CSF2RB complexes into autonomous single-chain receptors. Preserve IL-36R agonist and receptor-complex context, common-beta and common-gamma subunit topology, receptor assembly versus activation, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; these edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_162
LR:IL3>CSF2RB	batch_162	IL3	CSF2RB	already_present_exact_or_alias	M21B-E000326	PMID:8649415		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	human	The public IL3-CSF2RB row is already represented by graph edge(s) M21B-E000326. The existing edge-source records provide primary-supported IL36B/IL36G-IL1RL2:IL1RAP receptor complex assembly and binding, IL3-IL3RA:CSF2RB binding/activation, IL4-IL4RA:IL13RA1 and IL4-IL4RA:IL2RG receptor assembly/activation, and IL5-IL5RA:CSF2RB binding/activation at the stated molecular resolution.	Do not add duplicate edges or collapse IL1RL2:IL1RAP, IL3RA:CSF2RB, IL4RA:IL13RA1, IL4RA:IL2RG, or IL5RA:CSF2RB complexes into autonomous single-chain receptors. Preserve IL-36R agonist and receptor-complex context, common-beta and common-gamma subunit topology, receptor assembly versus activation, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; these edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_162
LR:IL3>IL3RA	batch_162	IL3	IL3RA	already_present_exact_or_alias	M21B-E000326	PMID:8649415		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	human	The public IL3-IL3RA row is already represented by graph edge(s) M21B-E000326. The existing edge-source records provide primary-supported IL36B/IL36G-IL1RL2:IL1RAP receptor complex assembly and binding, IL3-IL3RA:CSF2RB binding/activation, IL4-IL4RA:IL13RA1 and IL4-IL4RA:IL2RG receptor assembly/activation, and IL5-IL5RA:CSF2RB binding/activation at the stated molecular resolution.	Do not add duplicate edges or collapse IL1RL2:IL1RAP, IL3RA:CSF2RB, IL4RA:IL13RA1, IL4RA:IL2RG, or IL5RA:CSF2RB complexes into autonomous single-chain receptors. Preserve IL-36R agonist and receptor-complex context, common-beta and common-gamma subunit topology, receptor assembly versus activation, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; these edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_162
LR:IL4>IL13RA1	batch_162	IL4	IL13RA1	already_present_exact_or_alias	M20B-E003979;M21B-E000323	PMID:18852293		ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	mouse; both	The public IL4-IL13RA1 row is already represented by graph edge(s) M20B-E003979;M21B-E000323. The existing edge-source records provide primary-supported IL36B/IL36G-IL1RL2:IL1RAP receptor complex assembly and binding, IL3-IL3RA:CSF2RB binding/activation, IL4-IL4RA:IL13RA1 and IL4-IL4RA:IL2RG receptor assembly/activation, and IL5-IL5RA:CSF2RB binding/activation at the stated molecular resolution.	Do not add duplicate edges or collapse IL1RL2:IL1RAP, IL3RA:CSF2RB, IL4RA:IL13RA1, IL4RA:IL2RG, or IL5RA:CSF2RB complexes into autonomous single-chain receptors. Preserve IL-36R agonist and receptor-complex context, common-beta and common-gamma subunit topology, receptor assembly versus activation, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; these edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_162
LR:IL4>IL2RG	batch_162	IL4	IL2RG	already_present_exact_or_alias	M20B-E003982;M21B-E000240;M21B-E000969;M21B-E001754	PMID:11874464; PMID:18243101; PMID:7705343; PMID:9492265; PMID:9799097		ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	mouse; human	The public IL4-IL2RG row is already represented by graph edge(s) M20B-E003982;M21B-E000240;M21B-E000969;M21B-E001754. The existing edge-source records provide primary-supported IL36B/IL36G-IL1RL2:IL1RAP receptor complex assembly and binding, IL3-IL3RA:CSF2RB binding/activation, IL4-IL4RA:IL13RA1 and IL4-IL4RA:IL2RG receptor assembly/activation, and IL5-IL5RA:CSF2RB binding/activation at the stated molecular resolution.	Do not add duplicate edges or collapse IL1RL2:IL1RAP, IL3RA:CSF2RB, IL4RA:IL13RA1, IL4RA:IL2RG, or IL5RA:CSF2RB complexes into autonomous single-chain receptors. Preserve IL-36R agonist and receptor-complex context, common-beta and common-gamma subunit topology, receptor assembly versus activation, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; these edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_162
LR:IL5>CSF2RB	batch_162	IL5	CSF2RB	already_present_exact_or_alias	M20B-E003984;M21B-E000327	PMID:22528658; PMID:38614096		ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	mouse; human	The public IL5-CSF2RB row is already represented by graph edge(s) M20B-E003984;M21B-E000327. The existing edge-source records provide primary-supported IL36B/IL36G-IL1RL2:IL1RAP receptor complex assembly and binding, IL3-IL3RA:CSF2RB binding/activation, IL4-IL4RA:IL13RA1 and IL4-IL4RA:IL2RG receptor assembly/activation, and IL5-IL5RA:CSF2RB binding/activation at the stated molecular resolution.	Do not add duplicate edges or collapse IL1RL2:IL1RAP, IL3RA:CSF2RB, IL4RA:IL13RA1, IL4RA:IL2RG, or IL5RA:CSF2RB complexes into autonomous single-chain receptors. Preserve IL-36R agonist and receptor-complex context, common-beta and common-gamma subunit topology, receptor assembly versus activation, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; these edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_162
LR:IL5>IL5RA	batch_162	IL5	IL5RA	already_present_exact_or_alias	M20B-E003984;M21B-E000327	PMID:22528658; PMID:38614096		ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	mouse; human	The public IL5-IL5RA row is already represented by graph edge(s) M20B-E003984;M21B-E000327. The existing edge-source records provide primary-supported IL36B/IL36G-IL1RL2:IL1RAP receptor complex assembly and binding, IL3-IL3RA:CSF2RB binding/activation, IL4-IL4RA:IL13RA1 and IL4-IL4RA:IL2RG receptor assembly/activation, and IL5-IL5RA:CSF2RB binding/activation at the stated molecular resolution.	Do not add duplicate edges or collapse IL1RL2:IL1RAP, IL3RA:CSF2RB, IL4RA:IL13RA1, IL4RA:IL2RG, or IL5RA:CSF2RB complexes into autonomous single-chain receptors. Preserve IL-36R agonist and receptor-complex context, common-beta and common-gamma subunit topology, receptor assembly versus activation, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; these edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_162
