candidate_unit_id	review_batch	normalized_ligand_key	normalized_receptor_key	disposition	matched_graph_edge_ids	supporting_primary_locators	reviewed_source_locators	evidence_layer	species_support	evidence_summary	limitations	review_status
LR:S100B>AGER	batch_125	S100B	AGER	already_present_exact_or_alias	M21B-E000880;M24B-E000101	PMID:17660747; PMID:21209080		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional;ligand_receptor_or_direct_molecular	human; both	The public S100B-AGER row is already represented by graph edge(s) M21B-E000880;M24B-E000101. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported S100B-RAGE, SAA1-TLR2, secretin-SCTR, syndecan-2-CD148, semaphorin receptor-complex, surfactant-protein-D-LAIR1, ShhN-megalin, Slit2-glypican and bounded SAA/SCARB1 interaction or downstream observations at the stated molecular resolution.	Do not add a duplicate edge or collapse S100B oligomer states, SAA preparation and lipid/HDL context, SCTR second-messenger signaling, syndecan ectodomain binding, Sema3E PlexinD1/NRP1/VEGFR2 topology, SEMA4B cellular association, SP-D multitrimeric form, ShhN uptake versus PTCH1 signaling, or Slit2 heparan-sulfate-dependent glypican binding into a single canonical receptor. Preserve ligand processing, oligomer, glycan, co-receptor and complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_125
LR:SAA1>TLR2	batch_125	SAA1	TLR2	already_present_exact_or_alias	M21B-E006996	PMID:11160347		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	both	The public SAA1-TLR2 row is already represented by graph edge(s) M21B-E006996. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported S100B-RAGE, SAA1-TLR2, secretin-SCTR, syndecan-2-CD148, semaphorin receptor-complex, surfactant-protein-D-LAIR1, ShhN-megalin, Slit2-glypican and bounded SAA/SCARB1 interaction or downstream observations at the stated molecular resolution.	Do not add a duplicate edge or collapse S100B oligomer states, SAA preparation and lipid/HDL context, SCTR second-messenger signaling, syndecan ectodomain binding, Sema3E PlexinD1/NRP1/VEGFR2 topology, SEMA4B cellular association, SP-D multitrimeric form, ShhN uptake versus PTCH1 signaling, or Slit2 heparan-sulfate-dependent glypican binding into a single canonical receptor. Preserve ligand processing, oligomer, glycan, co-receptor and complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_125
LR:SAA2>SCARB1	batch_125	SAA2	SCARB1	already_present_exact_or_alias	M23B-E000852	DOI:10.1042/BJ20061406; DOI:10.1074/jbc.M411555200; DOI:10.2353/ajpath.2010.090014; PMCID:PMC1783981; PMCID:PMC2843487; PMID:17034364; PMID:20304957		contextual_or_unresolved	human	The public SAA2-SCARB1 row is already represented by graph edge(s) M23B-E000852. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported S100B-RAGE, SAA1-TLR2, secretin-SCTR, syndecan-2-CD148, semaphorin receptor-complex, surfactant-protein-D-LAIR1, ShhN-megalin, Slit2-glypican and bounded SAA/SCARB1 interaction or downstream observations at the stated molecular resolution.	Do not add a duplicate edge or collapse S100B oligomer states, SAA preparation and lipid/HDL context, SCTR second-messenger signaling, syndecan ectodomain binding, Sema3E PlexinD1/NRP1/VEGFR2 topology, SEMA4B cellular association, SP-D multitrimeric form, ShhN uptake versus PTCH1 signaling, or Slit2 heparan-sulfate-dependent glypican binding into a single canonical receptor. Preserve ligand processing, oligomer, glycan, co-receptor and complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_125
LR:SCT>SCTR	batch_125	SCT	SCTR	already_present_exact_or_alias	M21B-E007116	PMID:7700244; PMID:7864894		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	human	The public SCT-SCTR row is already represented by graph edge(s) M21B-E007116. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported S100B-RAGE, SAA1-TLR2, secretin-SCTR, syndecan-2-CD148, semaphorin receptor-complex, surfactant-protein-D-LAIR1, ShhN-megalin, Slit2-glypican and bounded SAA/SCARB1 interaction or downstream observations at the stated molecular resolution.	Do not add a duplicate edge or collapse S100B oligomer states, SAA preparation and lipid/HDL context, SCTR second-messenger signaling, syndecan ectodomain binding, Sema3E PlexinD1/NRP1/VEGFR2 topology, SEMA4B cellular association, SP-D multitrimeric form, ShhN uptake versus PTCH1 signaling, or Slit2 heparan-sulfate-dependent glypican binding into a single canonical receptor. Preserve ligand processing, oligomer, glycan, co-receptor and complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_125
LR:SDC2>PTPRJ	batch_125	SDC2	PTPRJ	already_present_exact_or_alias	M21B-E006773	DOI:10.1371/journal.pone.0021952; PMCID:PMC3183016; PMID:21813734		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	both	The public SDC2-PTPRJ row is already represented by graph edge(s) M21B-E006773. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported S100B-RAGE, SAA1-TLR2, secretin-SCTR, syndecan-2-CD148, semaphorin receptor-complex, surfactant-protein-D-LAIR1, ShhN-megalin, Slit2-glypican and bounded SAA/SCARB1 interaction or downstream observations at the stated molecular resolution.	Do not add a duplicate edge or collapse S100B oligomer states, SAA preparation and lipid/HDL context, SCTR second-messenger signaling, syndecan ectodomain binding, Sema3E PlexinD1/NRP1/VEGFR2 topology, SEMA4B cellular association, SP-D multitrimeric form, ShhN uptake versus PTCH1 signaling, or Slit2 heparan-sulfate-dependent glypican binding into a single canonical receptor. Preserve ligand processing, oligomer, glycan, co-receptor and complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_125
LR:SEMA3E>NRP1	batch_125	SEMA3E	NRP1	already_present_exact_or_alias	M21B-E005124	DOI:10.1016/j.neuron.2010.04.006; PMCID:PMC4468860; PMID:20434998; PMID:26037503		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	mouse	The public SEMA3E-NRP1 row is already represented by graph edge(s) M21B-E005124. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported S100B-RAGE, SAA1-TLR2, secretin-SCTR, syndecan-2-CD148, semaphorin receptor-complex, surfactant-protein-D-LAIR1, ShhN-megalin, Slit2-glypican and bounded SAA/SCARB1 interaction or downstream observations at the stated molecular resolution.	Do not add a duplicate edge or collapse S100B oligomer states, SAA preparation and lipid/HDL context, SCTR second-messenger signaling, syndecan ectodomain binding, Sema3E PlexinD1/NRP1/VEGFR2 topology, SEMA4B cellular association, SP-D multitrimeric form, ShhN uptake versus PTCH1 signaling, or Slit2 heparan-sulfate-dependent glypican binding into a single canonical receptor. Preserve ligand processing, oligomer, glycan, co-receptor and complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_125
LR:SEMA4B>DCBLD2	batch_125	SEMA4B	DCBLD2	already_present_exact_or_alias	M21B-E006675	DOI:10.1038/sj.onc.1210183; PMID:17213806		ligand_receptor_binding_or_activation	human	The public SEMA4B-DCBLD2 row is already represented by graph edge(s) M21B-E006675. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported S100B-RAGE, SAA1-TLR2, secretin-SCTR, syndecan-2-CD148, semaphorin receptor-complex, surfactant-protein-D-LAIR1, ShhN-megalin, Slit2-glypican and bounded SAA/SCARB1 interaction or downstream observations at the stated molecular resolution.	Do not add a duplicate edge or collapse S100B oligomer states, SAA preparation and lipid/HDL context, SCTR second-messenger signaling, syndecan ectodomain binding, Sema3E PlexinD1/NRP1/VEGFR2 topology, SEMA4B cellular association, SP-D multitrimeric form, ShhN uptake versus PTCH1 signaling, or Slit2 heparan-sulfate-dependent glypican binding into a single canonical receptor. Preserve ligand processing, oligomer, glycan, co-receptor and complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_125
LR:SFTPD>LAIR1	batch_125	SFTPD	LAIR1	already_present_exact_or_alias	M21B-E000698	DOI:10.1189/jlb.3AB0213-092RR; PMID:24585933		ligand_receptor_binding_or_activation;downstream_or_functional	human	The public SFTPD-LAIR1 row is already represented by graph edge(s) M21B-E000698. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported S100B-RAGE, SAA1-TLR2, secretin-SCTR, syndecan-2-CD148, semaphorin receptor-complex, surfactant-protein-D-LAIR1, ShhN-megalin, Slit2-glypican and bounded SAA/SCARB1 interaction or downstream observations at the stated molecular resolution.	Do not add a duplicate edge or collapse S100B oligomer states, SAA preparation and lipid/HDL context, SCTR second-messenger signaling, syndecan ectodomain binding, Sema3E PlexinD1/NRP1/VEGFR2 topology, SEMA4B cellular association, SP-D multitrimeric form, ShhN uptake versus PTCH1 signaling, or Slit2 heparan-sulfate-dependent glypican binding into a single canonical receptor. Preserve ligand processing, oligomer, glycan, co-receptor and complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_125
LR:SHH>LRP2	batch_125	SHH	LRP2	already_present_exact_or_alias	M21B-E002936	DOI:10.1074/jbc.M201933200; DOI:10.1369/jhc.5A6899.2006; PMCID:PMC3957805; PMID:11964399; PMID:16801528		ligand_receptor_binding_or_activation;downstream_or_functional	mixed	The public SHH-LRP2 row is already represented by graph edge(s) M21B-E002936. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported S100B-RAGE, SAA1-TLR2, secretin-SCTR, syndecan-2-CD148, semaphorin receptor-complex, surfactant-protein-D-LAIR1, ShhN-megalin, Slit2-glypican and bounded SAA/SCARB1 interaction or downstream observations at the stated molecular resolution.	Do not add a duplicate edge or collapse S100B oligomer states, SAA preparation and lipid/HDL context, SCTR second-messenger signaling, syndecan ectodomain binding, Sema3E PlexinD1/NRP1/VEGFR2 topology, SEMA4B cellular association, SP-D multitrimeric form, ShhN uptake versus PTCH1 signaling, or Slit2 heparan-sulfate-dependent glypican binding into a single canonical receptor. Preserve ligand processing, oligomer, glycan, co-receptor and complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_125
LR:SLIT2>GPC1	batch_125	SLIT2	GPC1	already_present_exact_or_alias	M21B-E007090	DOI:10.1074/jbc.274.25.17885; DOI:10.1074/jbc.M100240200; PMID:10364234; PMID:11375980		ligand_receptor_binding_or_activation;downstream_or_functional	human	The public SLIT2-GPC1 row is already represented by graph edge(s) M21B-E007090. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported S100B-RAGE, SAA1-TLR2, secretin-SCTR, syndecan-2-CD148, semaphorin receptor-complex, surfactant-protein-D-LAIR1, ShhN-megalin, Slit2-glypican and bounded SAA/SCARB1 interaction or downstream observations at the stated molecular resolution.	Do not add a duplicate edge or collapse S100B oligomer states, SAA preparation and lipid/HDL context, SCTR second-messenger signaling, syndecan ectodomain binding, Sema3E PlexinD1/NRP1/VEGFR2 topology, SEMA4B cellular association, SP-D multitrimeric form, ShhN uptake versus PTCH1 signaling, or Slit2 heparan-sulfate-dependent glypican binding into a single canonical receptor. Preserve ligand processing, oligomer, glycan, co-receptor and complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_125
