candidate_unit_id	review_batch	normalized_ligand_key	normalized_receptor_key	disposition	matched_graph_edge_ids	supporting_primary_locators	reviewed_source_locators	evidence_layer	species_support	evidence_summary	limitations	review_status
LR:TGFBI>ITGA3	batch_182	TGFBI	ITGA3	already_present_exact_or_alias	M21B-E006604	PMID:10906123; DOI:10.1074/jbc.M002752200; PMID:12074567		ligand_receptor_binding_or_activation;downstream_or_functional	human	Primary recombinant-domain, motif-blocking and cell-adhesion studies support direct TGFBI/betaig-H3 binding to assembled alpha3beta1 with epithelial adhesion, spreading and migration outputs.	Preserve FAS1-domain motif context and alpha3beta1 heterodimer; do not infer a universal integrin relay, SCI or terminal-TF activity.	reviewed_batch_182
LR:TGFBI>ITGAV	batch_182	TGFBI	ITGAV	hold_contextual_or_complex_boundary	M21B-E006605;M21B-E006606	PMID:12270930; PMID:16672769; DOI:10.1038/emm.2006.19; PMID:23792174; PMID:15899806; DOI:10.1158/0008-5472.CAN-04-2705		ligand_receptor_binding_or_activation;downstream_or_functional	human; rat; mouse comparator	Primary motif-mapping, binding, adhesion, migration and anti-angiogenic studies support TGFBI/betaig-H3 engagement of assembled alphaVbeta5 and alphaVbeta3 integrins.	Preserve the tested alphaV heterodimer, YH18/FAS1/RGD motif and full-length versus fastatin fragment context; do not export autonomous ITGAV signaling or infer SCI/terminal-TF output.	reviewed_batch_182
LR:TGFBI>ITGB1	batch_182	TGFBI	ITGB1	hold_contextual_or_complex_boundary	M21B-E006604	PMID:10906123; DOI:10.1074/jbc.M002752200; PMID:12074567		ligand_receptor_binding_or_activation;downstream_or_functional	human	Primary studies support TGFBI/betaig-H3 binding and epithelial adhesion/migration through assembled alpha3beta1.	Preserve alpha3beta1 and the FAS1-domain motif context; do not split beta1 from alpha3, infer free ITGB1 signaling or assign SCI/terminal-TF output.	reviewed_batch_182
LR:TGFBI>ITGB3	batch_182	TGFBI	ITGB3	hold_contextual_or_complex_boundary	M21B-E006606	PMID:23792174; PMID:15899806; DOI:10.1158/0008-5472.CAN-04-2705		ligand_receptor_binding_or_activation;downstream_or_functional	human; mouse comparator	Primary binding, focal-adhesion and endothelial anti-angiogenic studies support TGFBI/betaig-H3 engagement of assembled alphaVbeta3.	Preserve full-length versus fastatin/FAS1 fragment and cooperative RGD binding; do not split beta3 from alphaV, infer free ITGB3 signaling or assign SCI output.	reviewed_batch_182
LR:TGFBI>ITGB5	batch_182	TGFBI	ITGB5	hold_contextual_or_complex_boundary	M21B-E006605	PMID:12270930; DOI:10.1074/jbc.M207055200; PMID:16672769; DOI:10.1038/emm.2006.19		ligand_receptor_binding_or_activation;downstream_or_functional	human; rat	Primary FAS1/YH-motif mapping, receptor-transfected-cell adhesion and vascular smooth-muscle migration studies support TGFBI/betaig-H3 engagement of assembled alphaVbeta5.	Preserve alphaVbeta5 and YH18/FAS1 matrix-motif context; do not split beta5 from alphaV, infer free ITGB5 signaling or assign SCI output.	reviewed_batch_182
LR:THBS1>ITGA2B	batch_182	THBS1	ITGA2B	hold_contextual_or_complex_boundary	M20B-E005058;M21B-E006994	PMID:2478219		ligand_receptor_binding_or_activation	human	Primary platelet-affinity chromatography supports TSP1 binding to GP IIb-IIIa/alphaIIbbeta3 in an RGD-dependent platelet membrane context.	Preserve assembled alphaIIbbeta3, platelet membrane and RGD-dependent context; do not split alphaIIb from beta3, infer a universal platelet relay or assign SCI/terminal-TF output.	reviewed_batch_182
LR:THBS1>ITGA3	batch_182	THBS1	ITGA3	hold_contextual_or_complex_boundary	M20B-E002240;M21B-E002995;M23B-E001022	PMID:10982388; PMCID:PMC14963; DOI:10.1091/mbc.11.9.2885; PMID:10196234; PMID:11358957; DOI:10.1074/jbc.274.16.11408		ligand_receptor_binding_or_activation;downstream_or_functional	human	Primary endothelial and integrin-adhesion studies support TSP1 recognition of assembled alpha3beta1 and contact-dependent endothelial responses.	Preserve TSP1 conformation, alpha3beta1 activation state and tested peptide/domain context; do not split alpha3 from beta1, infer free ITGA3 signaling or assign SCI output.	reviewed_batch_182
LR:THBS1>ITGB1	batch_182	THBS1	ITGB1	hold_contextual_or_complex_boundary	M20B-E002240;M21B-E002995;M21B-E002996;M21B-E002997;M21B-E002998;M23B-E000722;M23B-E001022	PMID:10982388; PMID:14699013; PMID:15292271; PMID:12909644; PMID:17413041; PMID:11980922; PMCID:PMC2173289		ligand_receptor_binding_or_activation;downstream_or_functional	human; mouse; mixed	Primary studies support multiple TSP1 receptor complexes containing beta1, including alpha3beta1, alpha4beta1, alpha6beta1 and alpha9beta1, with endothelial adhesion, migration or angiogenesis outputs.	Preserve each assembled integrin heterodimer and TSP1 domain/conformation context; do not promote free ITGB1 signaling, collapse distinct complexes or infer SCI/terminal-TF output.	reviewed_batch_182
LR:THBS1>ITGB3	batch_182	THBS1	ITGB3	hold_contextual_or_complex_boundary	M20B-E002241;M20B-E005058;M21B-E000712;M21B-E006994	PMID:2478219		ligand_receptor_binding_or_activation;downstream_or_functional	human	Primary platelet-affinity studies support TSP1 binding to assembled alphaVbeta3-containing and alphaIIbbeta3/GP IIb-IIIa platelet integrin contexts.	Preserve the distinct alphaVbeta3 and alphaIIbbeta3 complexes, RGD-dependent platelet context and receptor-complex resolution; do not promote free ITGB3 signaling or infer SCI/terminal-TF output.	reviewed_batch_182
LR:THBS2>ITGB3	batch_182	THBS2	ITGB3	hold_contextual_or_complex_boundary	M20B-E002247			ligand_receptor_or_direct_molecular	mouse	The current graph contains only a frozen THBS2-integrin beta3 alias; no stable pair-specific primary packet for isolated THBS2-ITGB3 is available in this bundle.	Preserve the possibility of an assembled integrin complex and thrombospondin-domain context; do not promote isolated THBS2-ITGB3 binding or infer downstream, SCI or terminal-TF evidence from the frozen row.	reviewed_batch_182
