candidate_unit_id	review_batch	normalized_ligand_key	normalized_receptor_key	disposition	matched_graph_edge_ids	supporting_primary_locators	reviewed_source_locators	evidence_layer	species_support	evidence_summary	limitations	review_status
LR:VEGFD>FLT4	batch_107	VEGFD	FLT4	already_present_exact_or_alias	M21B-E000360;M21B-E005134	DOI:10.1182/blood-2005-11-4447; PMID:11279005; PMID:16816121	PMID:16633338	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	both; human	The public VEGFD-FLT4 row is already represented by graph edge(s) M21B-E000360;M21B-E005134. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported VEGF binding/activation, protease-disintegrin adhesion, or receptor-complex observations at the stated molecular resolution.	Do not add a duplicate edge or reinterpret every protease/disintegrin or receptor-cross-talk observation as a canonical freely secreted ligand. Preserve VEGF processing and receptor context, ADAM disintegrin domain versus full-length protein, ACE/B2R cross-talk, EphA3 cleavage context, integrin heterodimers, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_107
LR:VEGFD>KDR	batch_107	VEGFD	KDR	already_present_exact_or_alias	M21B-E000361	PMID:11279005; PMID:15215251	PMID:16633338	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	both	The public VEGFD-KDR row is already represented by graph edge(s) M21B-E000361. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported VEGF binding/activation, protease-disintegrin adhesion, or receptor-complex observations at the stated molecular resolution.	Do not add a duplicate edge or reinterpret every protease/disintegrin or receptor-cross-talk observation as a canonical freely secreted ligand. Preserve VEGF processing and receptor context, ADAM disintegrin domain versus full-length protein, ACE/B2R cross-talk, EphA3 cleavage context, integrin heterodimers, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_107
LR:ACE>BDKRB2	batch_107	ACE	BDKRB2	already_present_exact_or_alias	M21B-E006572	PMID:17077303		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	human	The public ACE-BDKRB2 row is already represented by graph edge(s) M21B-E006572. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported VEGF binding/activation, protease-disintegrin adhesion, or receptor-complex observations at the stated molecular resolution.	Do not add a duplicate edge or reinterpret every protease/disintegrin or receptor-cross-talk observation as a canonical freely secreted ligand. Preserve VEGF processing and receptor context, ADAM disintegrin domain versus full-length protein, ACE/B2R cross-talk, EphA3 cleavage context, integrin heterodimers, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_107
LR:ADAM10>EPHA3	batch_107	ADAM10	EPHA3	already_present_exact_or_alias	M21B-E005637	DOI:10.1016/j.cell.2005.08.014; PMID:16239146		ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_or_functional	mixed	The public ADAM10-EPHA3 row is already represented by graph edge(s) M21B-E005637. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported VEGF binding/activation, protease-disintegrin adhesion, or receptor-complex observations at the stated molecular resolution.	Do not add a duplicate edge or reinterpret every protease/disintegrin or receptor-cross-talk observation as a canonical freely secreted ligand. Preserve VEGF processing and receptor context, ADAM disintegrin domain versus full-length protein, ACE/B2R cross-talk, EphA3 cleavage context, integrin heterodimers, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_107
LR:ADAM12>ITGA9	batch_107	ADAM12	ITGA9	already_present_exact_or_alias	M21B-E005635;M21B-E006610;M23B-E000464	DOI:10.1074/jbc.M001953200; DOI:10.1091/mbc.e04-03-0226; PMID:10944520; PMID:15574885; PMID:16061220		ligand_receptor_binding_or_activation;downstream_or_functional;contextual_or_unresolved	human; mixed	The public ADAM12-ITGA9 row is already represented by graph edge(s) M21B-E005635;M21B-E006610;M23B-E000464. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported VEGF binding/activation, protease-disintegrin adhesion, or receptor-complex observations at the stated molecular resolution.	Do not add a duplicate edge or reinterpret every protease/disintegrin or receptor-cross-talk observation as a canonical freely secreted ligand. Preserve VEGF processing and receptor context, ADAM disintegrin domain versus full-length protein, ACE/B2R cross-talk, EphA3 cleavage context, integrin heterodimers, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_107
LR:ADAM12>ITGB1	batch_107	ADAM12	ITGB1	already_present_exact_or_alias	M21B-E005635;M21B-E005636;M21B-E005645;M21B-E006610;M23B-E000464	DOI:10.1016/j.yexcr.2004.04.005; DOI:10.1074/jbc.M001953200; DOI:10.1091/mbc.e04-03-0226; DOI:10.1091/mbc.E05-03-0258; PMCID:PMC1237097; PMID:10944520; PMID:15242759; PMID:15574885; PMID:16061220; PMID:16079176		ligand_receptor_binding_or_activation;downstream_or_functional;contextual_or_unresolved	human; mixed; both	The public ADAM12-ITGB1 row is already represented by graph edge(s) M21B-E005635;M21B-E005636;M21B-E005645;M21B-E006610;M23B-E000464. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported VEGF binding/activation, protease-disintegrin adhesion, or receptor-complex observations at the stated molecular resolution.	Do not add a duplicate edge or reinterpret every protease/disintegrin or receptor-cross-talk observation as a canonical freely secreted ligand. Preserve VEGF processing and receptor context, ADAM disintegrin domain versus full-length protein, ACE/B2R cross-talk, EphA3 cleavage context, integrin heterodimers, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_107
LR:ADAM15>ITGA5	batch_107	ADAM15	ITGA5	already_present_exact_or_alias	M21B-E005593	PMID:9914169		ligand_receptor_binding_or_activation;downstream_or_functional	human	The public ADAM15-ITGA5 row is already represented by graph edge(s) M21B-E005593. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported VEGF binding/activation, protease-disintegrin adhesion, or receptor-complex observations at the stated molecular resolution.	Do not add a duplicate edge or reinterpret every protease/disintegrin or receptor-cross-talk observation as a canonical freely secreted ligand. Preserve VEGF processing and receptor context, ADAM disintegrin domain versus full-length protein, ACE/B2R cross-talk, EphA3 cleavage context, integrin heterodimers, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_107
LR:ADAM15>ITGA9	batch_107	ADAM15	ITGA9	already_present_exact_or_alias	M21B-E005594	PMID:10944520; PMID:15574885		ligand_receptor_binding_or_activation;downstream_or_functional	both	The public ADAM15-ITGA9 row is already represented by graph edge(s) M21B-E005594. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported VEGF binding/activation, protease-disintegrin adhesion, or receptor-complex observations at the stated molecular resolution.	Do not add a duplicate edge or reinterpret every protease/disintegrin or receptor-cross-talk observation as a canonical freely secreted ligand. Preserve VEGF processing and receptor context, ADAM disintegrin domain versus full-length protein, ACE/B2R cross-talk, EphA3 cleavage context, integrin heterodimers, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_107
LR:ADAM15>ITGB1	batch_107	ADAM15	ITGB1	already_present_exact_or_alias	M21B-E005593;M21B-E005594	PMID:10944520; PMID:15574885; PMID:9914169		ligand_receptor_binding_or_activation;downstream_or_functional	human; both	The public ADAM15-ITGB1 row is already represented by graph edge(s) M21B-E005593;M21B-E005594. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported VEGF binding/activation, protease-disintegrin adhesion, or receptor-complex observations at the stated molecular resolution.	Do not add a duplicate edge or reinterpret every protease/disintegrin or receptor-cross-talk observation as a canonical freely secreted ligand. Preserve VEGF processing and receptor context, ADAM disintegrin domain versus full-length protein, ACE/B2R cross-talk, EphA3 cleavage context, integrin heterodimers, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_107
LR:ADAM15>ITGB3	batch_107	ADAM15	ITGB3	already_present_exact_or_alias	M21B-E005592	PMID:15618016; PMID:9516430		ligand_receptor_binding_or_activation;downstream_or_functional	human	The public ADAM15-ITGB3 row is already represented by graph edge(s) M21B-E005592. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported VEGF binding/activation, protease-disintegrin adhesion, or receptor-complex observations at the stated molecular resolution.	Do not add a duplicate edge or reinterpret every protease/disintegrin or receptor-cross-talk observation as a canonical freely secreted ligand. Preserve VEGF processing and receptor context, ADAM disintegrin domain versus full-length protein, ACE/B2R cross-talk, EphA3 cleavage context, integrin heterodimers, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_107
