candidate_unit_id	review_batch	normalized_ligand_key	normalized_receptor_key	disposition	matched_graph_edge_ids	supporting_primary_locators	reviewed_source_locators	evidence_layer	species_support	evidence_summary	limitations	review_status
LR:HDC>HRH1	batch_068	HDC	HRH1	reject_precursor_or_non_edge_form		PMID:22767596		candidate_only_unverified	human enzyme study	HDC is histidine decarboxylase, the enzyme that synthesizes histamine from histidine; histamine, not HDC, is the mature agonist assayed at HRH1-4 receptors.	Retain HDC as an extracellular-mediator biosynthesis node and histamine-HRH1/2/3/4 receptor evidence separately; do not materialize enzyme-to-receptor edges or infer HDC as a secreted ligand.	reviewed_batch_068
LR:HDC>HRH2	batch_068	HDC	HRH2	reject_precursor_or_non_edge_form		PMID:22767596		candidate_only_unverified	human enzyme study	HDC is histidine decarboxylase, the enzyme that synthesizes histamine from histidine; histamine, not HDC, is the mature agonist assayed at HRH1-4 receptors.	Retain HDC as an extracellular-mediator biosynthesis node and histamine-HRH1/2/3/4 receptor evidence separately; do not materialize enzyme-to-receptor edges or infer HDC as a secreted ligand.	reviewed_batch_068
LR:HDC>HRH3	batch_068	HDC	HRH3	reject_precursor_or_non_edge_form		PMID:22767596		candidate_only_unverified	human enzyme study	HDC is histidine decarboxylase, the enzyme that synthesizes histamine from histidine; histamine, not HDC, is the mature agonist assayed at HRH1-4 receptors.	Retain HDC as an extracellular-mediator biosynthesis node and histamine-HRH1/2/3/4 receptor evidence separately; do not materialize enzyme-to-receptor edges or infer HDC as a secreted ligand.	reviewed_batch_068
LR:HDC>HRH4	batch_068	HDC	HRH4	reject_precursor_or_non_edge_form		PMID:22767596		candidate_only_unverified	human enzyme study	HDC is histidine decarboxylase, the enzyme that synthesizes histamine from histidine; histamine, not HDC, is the mature agonist assayed at HRH1-4 receptors.	Retain HDC as an extracellular-mediator biosynthesis node and histamine-HRH1/2/3/4 receptor evidence separately; do not materialize enzyme-to-receptor edges or infer HDC as a secreted ligand.	reviewed_batch_068
LR:POMC>OPRD1	batch_068	POMC	OPRD1	reject_precursor_or_non_edge_form		PMID:27837406; PMID:33389463; PMID:11070427		candidate_only_unverified	rat and mouse precursor-processing studies	POMC is a prohormone precursor processed into beta-endorphin and other peptides; opioid-receptor activity is attributed to the processed peptides, not to intact POMC as the direct ligand.	Retain mature beta-endorphin and other processed peptide-to-opioid-receptor relationships when explicitly assayed; do not materialize precursor-gene labels as direct OPRD1, OPRK1 or OPRM1 ligands.	reviewed_batch_068
LR:POMC>OPRK1	batch_068	POMC	OPRK1	reject_precursor_or_non_edge_form		PMID:27837406; PMID:33389463; PMID:11070427		candidate_only_unverified	rat and mouse precursor-processing studies	POMC is a prohormone precursor processed into beta-endorphin and other peptides; opioid-receptor activity is attributed to the processed peptides, not to intact POMC as the direct ligand.	Retain mature beta-endorphin and other processed peptide-to-opioid-receptor relationships when explicitly assayed; do not materialize precursor-gene labels as direct OPRD1, OPRK1 or OPRM1 ligands.	reviewed_batch_068
LR:POMC>OPRM1	batch_068	POMC	OPRM1	reject_precursor_or_non_edge_form		PMID:27837406; PMID:33389463; PMID:11070427		candidate_only_unverified	rat and mouse precursor-processing studies	POMC is a prohormone precursor processed into beta-endorphin and other peptides; opioid-receptor activity is attributed to the processed peptides, not to intact POMC as the direct ligand.	Retain mature beta-endorphin and other processed peptide-to-opioid-receptor relationships when explicitly assayed; do not materialize precursor-gene labels as direct OPRD1, OPRK1 or OPRM1 ligands.	reviewed_batch_068
LR:PTN>SDC2	batch_068	PTN	SDC2	new_primary_supported_edge_candidate		PMID:39285301		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	human spermatogonial stem-cell assays	Primary human spermatogonial-stem-cell work identifies PTN-SDC2 communication, confirms PTN-SDC2 interaction by immunoprecipitation and colocalization, and shows SDC2-dependent proliferation and GFRA1 output that is rescued by exogenous PTN.	Preserve the human spermatogonial-cell and PTN/SDC2 functional context; do not generalize the edge to every tissue or infer a complete intracellular cascade or terminal-TF route from the reported outputs.	reviewed_batch_068
LR:AGT>AGTR2	batch_068	AGT	AGTR2	reject_precursor_or_non_edge_form		PMID:12045255; PMID:15534073		candidate_only_unverified	human and rat renin-angiotensin system studies	Angiotensinogen is processed by renin and downstream enzymes into angiotensin peptides; AT2/AGTR2 responds to angiotensin II or related mature peptides, not to intact angiotensinogen as the direct ligand.	Retain the angiotensinogen-to-angiotensin-peptide processing cascade and mature peptide-to-AGTR2 evidence separately; do not materialize AGT-to-AGTR2 as a direct binary edge.	reviewed_batch_068
LR:ANGPTL1>PIRB	batch_068	ANGPTL1	PIRB	no_primary_evidence_found				candidate_only_unverified		The current review did not verify an exact primary binding or receptor-dependent functional experiment for the ANGPTL1/ANGPTL7-to-PIRB candidate.	Retain angiopoietin-like family and PIRB/LILR receptor-family context only; require exact ligand identity, species and pair-specific assay before promotion.	reviewed_batch_068
