candidate_unit_id	review_batch	normalized_ligand_key	normalized_receptor_key	disposition	matched_graph_edge_ids	supporting_primary_locators	reviewed_source_locators	evidence_layer	species_support	evidence_summary	limitations	review_status
LR:NTM>OPCML	batch_175	NTM	OPCML	already_present_exact_or_alias	M21B-E003184	PMID:11042360		ligand_receptor_binding_or_activation;downstream_or_functional	mixed	Primary recombinant-protein interaction and neuronal adhesion-growth studies support CEPU-1/neurotrimin-OBCAM/OPCML heterophilic IgLON binding.	Preserve the chick alias and recombinant-protein context; do not infer a unique downstream signaling mechanism or SCI relevance.	reviewed_batch_175
LR:NTRK3>PTPRS	batch_175	NTRK3	PTPRS	already_present_exact_or_alias	M21B-E002136	PMID:21262467		ligand_receptor_binding_or_activation;downstream_or_functional	mouse; rat	Primary ectodomain, cell-adhesion and neuron-coculture studies support a bidirectional TrkC/NTRK3-PTPσ/PTPRS synaptic-organizing complex.	Preserve TrkC splice/ectodomain and excitatory-synapse context; do not infer TrkC neurotrophin kinase signaling, PTPRS phosphatase catalysis or SCI effects.	reviewed_batch_175
LR:NYX>TRPM1	batch_175	NYX	TRPM1	already_present_exact_or_alias	M21B-E002805	PMID:21734298; PMCID:PMC3139999		ligand_receptor_binding_or_activation;downstream_or_functional	mixed	Primary two-hybrid, co-immunoprecipitation, localization and electrophysiology studies support nyctalopin/NYX-TRPM1 association in the retinal mGluR6 complex.	Promote auxiliary/localization function in the retinal receptor complex only; do not infer SCI transfer or a standalone NYX-to-TRPM1 signaling cascade.	reviewed_batch_175
LR:OSM>IL6ST	batch_175	OSM	IL6ST	hold_contextual_or_complex_boundary	M20B-E004439;M20B-E004440;M21B-E000730	PMID:8999038; PMID:22829597		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway	human	Primary receptor-reconstitution and kinetic studies support low-affinity OSM-gp130/IL6ST contact as an initiating step before recruitment of LIFR or OSMR into the heterodimeric receptor complex.	Preserve gp130-first assembly and gp130:LIFR/OSMR topology; do not materialize autonomous IL6ST signaling or transfer human/rat receptor usage to mouse without qualification.	reviewed_batch_175
LR:PLA2G2A>ITGA4	batch_175	PLA2G2A	ITGA4	already_present_exact_or_alias	M21B-E006282	PMID:18635536; PMCID:PMC2533795; DOI:10.1074/jbc.M804835200; PMID:25398877; PMCID:PMC4281730; DOI:10.1074/jbc.M114.612648		ligand_receptor_binding_or_activation;downstream_or_functional	human	Primary binding and integrin-activation studies support secreted PLA2-IIA/sPLA2-IIA engagement of the alpha4beta1 heterodimer, with monocytic adhesion/migration and ERK1/2 outputs where tested.	Preserve the alpha4beta1 heterodimer, site-1/site-2 and catalytic/M-type-receptor assay boundaries; do not split the integrin subunits or infer a universal intracellular relay, SCI or terminal-TF output.	reviewed_batch_175
LR:PLA2G2A>ITGA5	batch_175	PLA2G2A	ITGA5	already_present_exact_or_alias	M21B-E006283	PMID:18635536; PMCID:PMC2533795; DOI:10.1074/jbc.M804835200; PMID:25398877; PMCID:PMC4281730; DOI:10.1074/jbc.M114.612648		ligand_receptor_binding_or_activation;downstream_or_functional	human	Primary binding and integrin-activation studies support secreted PLA2-IIA/sPLA2-IIA engagement of the alpha5beta1 heterodimer, with monocytic adhesion/migration and ERK1/2 outputs where tested.	Preserve the alpha5beta1 heterodimer, site-1/site-2 and catalytic/M-type-receptor assay boundaries; do not split the integrin subunits or infer a universal intracellular relay, SCI or terminal-TF output.	reviewed_batch_175
LR:PLA2G2A>ITGAV	batch_175	PLA2G2A	ITGAV	already_present_exact_or_alias	M21B-E006281	PMID:18635536; PMCID:PMC2533795; DOI:10.1074/jbc.M804835200; PMID:25398877; PMCID:PMC4281730; DOI:10.1074/jbc.M114.612648		ligand_receptor_binding_or_activation;downstream_or_functional	human	Primary binding and integrin-activation studies support secreted PLA2-IIA/sPLA2-IIA engagement of the alphaVbeta3 heterodimer, with monocytic adhesion/migration and ERK1/2 outputs where tested.	Preserve the alphaVbeta3 heterodimer, site-1/site-2 and catalytic/M-type-receptor assay boundaries; do not split the integrin subunits or infer a universal intracellular relay, SCI or terminal-TF output.	reviewed_batch_175
LR:PLA2G2A>ITGB1	batch_175	PLA2G2A	ITGB1	already_present_exact_or_alias	M21B-E006282;M21B-E006283	PMID:18635536; PMCID:PMC2533795; DOI:10.1074/jbc.M804835200; PMID:25398877; PMCID:PMC4281730; DOI:10.1074/jbc.M114.612648		ligand_receptor_binding_or_activation;downstream_or_functional	human	Primary binding and integrin-activation studies support secreted PLA2-IIA/sPLA2-IIA engagement of the alpha4beta1 heterodimer, with monocytic adhesion/migration and ERK1/2 outputs where tested.	Preserve the alpha4beta1 heterodimer, site-1/site-2 and catalytic/M-type-receptor assay boundaries; do not split the integrin subunits or infer a universal intracellular relay, SCI or terminal-TF output.	reviewed_batch_175
LR:PLA2G2A>ITGB3	batch_175	PLA2G2A	ITGB3	already_present_exact_or_alias	M21B-E006281	PMID:18635536; PMCID:PMC2533795; DOI:10.1074/jbc.M804835200; PMID:25398877; PMCID:PMC4281730; DOI:10.1074/jbc.M114.612648		ligand_receptor_binding_or_activation;downstream_or_functional	human	Primary binding and integrin-activation studies support secreted PLA2-IIA/sPLA2-IIA engagement of the alphaVbeta3 heterodimer, with monocytic adhesion/migration and ERK1/2 outputs where tested.	Preserve the alphaVbeta3 heterodimer, site-1/site-2 and catalytic/M-type-receptor assay boundaries; do not split the integrin subunits or infer a universal intracellular relay, SCI or terminal-TF output.	reviewed_batch_175
LR:PODXL>SELL	batch_175	PODXL	SELL	already_present_exact_or_alias	M21B-E000291	PMID:9625756		ligand_receptor_binding_or_activation;downstream_or_functional	mouse	Primary HEV-derived protein and flow assays support podocalyxin-like protein/PODXL binding to L-selectin/SELL and physiological lymphocyte tethering and rolling.	Preserve HEV-derived PCLP/PODXL glycoform, sulfated mucin-domain and flow context, distinct from podocyte antiadhesive functions; do not infer an intracellular PODXL relay or SCI signaling.	reviewed_batch_175
