candidate_unit_id	review_batch	normalized_ligand_key	normalized_receptor_key	disposition	matched_graph_edge_ids	supporting_primary_locators	reviewed_source_locators	evidence_layer	species_support	evidence_summary	limitations	review_status
LR:TNC>ITGA8	batch_184	TNC	ITGA8	hold_contextual_or_complex_boundary	M20B-E002257;M21B-E003040;M23B-E000078	PMID:7541634; PMCID:PMC2692383		ligand_receptor_binding_or_activation;downstream_or_functional	mixed	Primary neuronal and transfected-cell adhesion studies support TNC interaction with assembled alpha8beta1 and neurite outgrowth.	Promote only bounded alpha8beta1/TNC fragment or substrate adhesion; preserve alpha8beta1 heterodimer and do not split alpha8, infer free ITGA8 signaling or assign SCI/terminal-TF output.	reviewed_batch_184
LR:TNC>ITGA9	batch_184	TNC	ITGA9	hold_contextual_or_complex_boundary	M20B-E002258;M21B-E000211;M23B-E000079;M23B-E000765	PMID:9565552; PMID:7523411		ligand_receptor_binding_or_activation;downstream_or_functional	human	Primary mutagenesis, peptide-competition and recombinant-fragment studies support TNC FNIII3 interaction with assembled alpha9beta1 through the non-RGD IDG motif.	Preserve TNC FNIII3 fragment and non-RGD IDG motif, alpha9beta1 heterodimer and adhesion-only scope; do not split alpha9, infer free ITGA9 signaling or assign SCI output.	reviewed_batch_184
LR:TNC>ITGAV	batch_184	TNC	ITGAV	hold_contextual_or_complex_boundary	M20B-E002259;M20B-E002260;M21B-E000535;M21B-E000536;M21B-E000540;M23B-E000080;M23B-E000082;M23B-E000767	PMID:7693733; PMID:7505785; PMID:23958855		ligand_receptor_binding_or_activation;downstream_or_functional	human	Primary endothelial receptor-identification and cancer-cell assays support TNC engagement of assembled alphaVbeta3, alphaVbeta6 and alphaVbeta1 integrin contexts.	Preserve each alphaV heterodimer, TNC domain, RGD/metal-ion and cell-model context; do not export autonomous ITGAV signaling or infer SCI/terminal-TF output.	reviewed_batch_184
LR:TNC>ITGB1	batch_184	TNC	ITGB1	hold_contextual_or_complex_boundary	M20B-E002257;M20B-E002258;M21B-E000211;M21B-E000534;M21B-E000540;M21B-E003040;M21B-E003041;M23B-E000078;M23B-E000079;M23B-E000761;M23B-E000765;M23B-E001009	PMID:7541634; PMID:9565552; PMID:7693733; PMID:23958855; PMID:14715956		ligand_receptor_binding_or_activation;downstream_or_functional	human; mouse; rat; mixed	Primary studies support multiple TNC receptor complexes containing beta1, including alpha8beta1, alpha9beta1, alpha2beta1, alphaVbeta1 and alpha7beta1, with adhesion or neurite-outgrowth outputs.	Preserve each assembled heterodimer and exact TNC isoform/domain or peptide context; do not promote free ITGB1 signaling, collapse distinct complexes or infer SCI/terminal-TF output.	reviewed_batch_184
LR:TNC>ITGB3	batch_184	TNC	ITGB3	hold_contextual_or_complex_boundary	M20B-E002259;M21B-E000535;M23B-E000080;M23B-E000767	PMID:7693733; PMID:7505785; PMID:23958855		ligand_receptor_binding_or_activation;downstream_or_functional	human	Primary endothelial and cancer-cell studies support TNC engagement of assembled alphaVbeta3 in adhesion and cell-response contexts.	Preserve alphaVbeta3 heterodimer and TNC domain/cell-model context; do not split beta3 from alphaV, infer free ITGB3 signaling or assign SCI output.	reviewed_batch_184
LR:TNC>ITGB6	batch_184	TNC	ITGB6	hold_contextual_or_complex_boundary	M20B-E002260;M21B-E000536;M23B-E000082	PMID:23958855		ligand_receptor_binding_or_activation;downstream_or_functional	human	Primary breast-cancer-cell receptor-association and neutralization studies support RGD/metal-ion-dependent TNC interaction with assembled alphaVbeta6 and an EMT-like response.	Preserve human cancer-cell, RGD/metal-ion and alphaVbeta6 context; do not split beta6 from alphaV, infer a universal pathway or assign SCI/terminal-TF output.	reviewed_batch_184
LR:TNFSF11>LGR4	batch_184	TNFSF11	LGR4	already_present_exact_or_alias	M21B-E005440	PMID:27064449; DOI:10.1038/nm.4076		ligand_receptor_binding_or_activation;downstream_or_functional	mouse	Primary binding, osteoclast differentiation and in-vivo bone-resorption studies support direct RANKL/TNFSF11 binding to LGR4 as a competitive alternative receptor that negatively modulates osteoclastogenesis.	Preserve LGR4 as a competitive alternative to RANK, soluble extracellular-domain and osteoclast/bone context; do not infer productive RANK-like NF-kB signaling, SCI or terminal-TF evidence.	reviewed_batch_184
LR:TNN>ITGA8	batch_184	TNN	ITGA8	hold_contextual_or_complex_boundary	M20B-E002264			ligand_receptor_or_direct_molecular	mouse	The current graph contains only a frozen tenascin-N/alpha8 alias; no stable pair-specific primary packet for isolated TNN-ITGA8 is available in this bundle.	Preserve tenascin-N domain and assembled alpha8beta1 possibility; do not promote isolated TNN-ITGA8 binding or infer downstream, SCI or terminal-TF evidence from the frozen row.	reviewed_batch_184
LR:TNN>ITGB1	batch_184	TNN	ITGB1	hold_contextual_or_complex_boundary	M20B-E002264			ligand_receptor_or_direct_molecular	mouse	The current graph contains only a frozen tenascin-N/beta1 alias; no stable pair-specific primary packet for isolated TNN-ITGB1 is available in this bundle.	Preserve tenascin-N domain and assembled beta1-containing integrin possibility; do not promote free ITGB1 signaling or infer downstream, SCI or terminal-TF evidence from the frozen row.	reviewed_batch_184
LR:TNXB>ITGAV	batch_184	TNXB	ITGAV	hold_contextual_or_complex_boundary	M20B-E002278;M23B-E000085	https://febs.onlinelibrary.wiley.com/doi/10.1046/j.1432-1327.1999.00563.x		ligand_receptor_binding_or_activation;downstream_or_functional	human	Primary recombinant-fragment adhesion studies support a TN-X FNIII9-10 fragment engaging assembled alphaVbeta3 in an RGD-dependent context.	Preserve TN-X FNIII9-10 fragment and alphaVbeta3 context; full-length TNXB showed little antibody-sensitive adhesion, so do not infer autonomous ITGAV binding, SCI or terminal-TF output.	reviewed_batch_184
