candidate_unit_id	review_batch	normalized_ligand_key	normalized_receptor_key	disposition	matched_graph_edge_ids	supporting_primary_locators	reviewed_source_locators	evidence_layer	species_support	evidence_summary	limitations	review_status
LR:CEACAM20>VSIG8	batch_001	CEACAM20	VSIG8	hold_contextual_or_complex_boundary				ligand_receptor_binding_or_activation;downstream_or_functional	as stated in primary model/assay	CEACAM-family candidates describe cell-adhesion, lectin and immune-checkpoint contexts, but the exact CEACAM paralog, orientation and receptor mechanism for these LILRA, CD209 or selectin rows were not verified in this pass.	Require exact CEACAM paralog, receptor orientation, species and primary binding or functional assay; do not transfer adhesion or checkpoint evidence across CEACAM family members.	reviewed_batch_001
LR:CEACAM3>LILRA6	batch_001	CEACAM3	LILRA6	hold_contextual_or_complex_boundary				ligand_receptor_binding_or_activation;downstream_or_functional	as stated in primary model/assay	CEACAM-family candidates describe cell-adhesion, lectin and immune-checkpoint contexts, but the exact CEACAM paralog, orientation and receptor mechanism for these LILRA, CD209 or selectin rows were not verified in this pass.	Require exact CEACAM paralog, receptor orientation, species and primary binding or functional assay; do not transfer adhesion or checkpoint evidence across CEACAM family members.	reviewed_batch_001
LR:CEACAM5>LILRA6	batch_001	CEACAM5	LILRA6	hold_contextual_or_complex_boundary				ligand_receptor_binding_or_activation;downstream_or_functional	as stated in primary model/assay	CEACAM-family candidates describe cell-adhesion, lectin and immune-checkpoint contexts, but the exact CEACAM paralog, orientation and receptor mechanism for these LILRA, CD209 or selectin rows were not verified in this pass.	Require exact CEACAM paralog, receptor orientation, species and primary binding or functional assay; do not transfer adhesion or checkpoint evidence across CEACAM family members.	reviewed_batch_001
LR:CEACAM9>LILRA6	batch_001	CEACAM9	LILRA6	hold_contextual_or_complex_boundary				ligand_receptor_binding_or_activation;downstream_or_functional	as stated in primary model/assay	CEACAM-family candidates describe cell-adhesion, lectin and immune-checkpoint contexts, but the exact CEACAM paralog, orientation and receptor mechanism for these LILRA, CD209 or selectin rows were not verified in this pass.	Require exact CEACAM paralog, receptor orientation, species and primary binding or functional assay; do not transfer adhesion or checkpoint evidence across CEACAM family members.	reviewed_batch_001
LR:CEL>RORC	batch_001	CEL	RORC	no_primary_evidence_found				candidate_only_unverified		No exact primary experiment was verified for this database-only candidate in the current pass.	Retain for targeted discovery; do not materialize a graph edge from public-database membership alone.	reviewed_batch_001
LR:CFAP54>CADM3	batch_001	CFAP54	CADM3	no_primary_evidence_found				candidate_only_unverified		No exact primary experiment was verified for this database-only candidate in the current pass.	Retain for targeted discovery; do not materialize a graph edge from public-database membership alone.	reviewed_batch_001
LR:CFD>CFB	batch_001	CFD	CFB	hold_contextual_or_complex_boundary				receptor_proximal_or_pathway;downstream_or_functional	as stated in primary model/assay	Complement factor and adipokine-family proteins can participate in extracellular immune and protease-regulatory complexes, but the public rows do not resolve the exact mature form and receptor mechanism for these candidates.	Require exact complement-factor form, receptor or complex, species and primary assay; do not transfer complement-regulatory or adipokine evidence across paralogs or treat factor-factor associations as canonical ligand edges.	reviewed_batch_001
LR:CFH>CFB	batch_001	CFH	CFB	hold_contextual_or_complex_boundary				receptor_proximal_or_pathway;downstream_or_functional	as stated in primary model/assay	Complement factor and adipokine-family proteins can participate in extracellular immune and protease-regulatory complexes, but the public rows do not resolve the exact mature form and receptor mechanism for these candidates.	Require exact complement-factor form, receptor or complex, species and primary assay; do not transfer complement-regulatory or adipokine evidence across paralogs or treat factor-factor associations as canonical ligand edges.	reviewed_batch_001
LR:CFH>GM49368	batch_001	CFH	GM49368	hold_contextual_or_complex_boundary				receptor_proximal_or_pathway;downstream_or_functional	as stated in primary model/assay	Complement factor and adipokine-family proteins can participate in extracellular immune and protease-regulatory complexes, but the public rows do not resolve the exact mature form and receptor mechanism for these candidates.	Require exact complement-factor form, receptor or complex, species and primary assay; do not transfer complement-regulatory or adipokine evidence across paralogs or treat factor-factor associations as canonical ligand edges.	reviewed_batch_001
LR:CGN>OCLN	batch_001	CGN	OCLN	reject_precursor_or_non_edge_form				candidate_only_unverified		CGN/cingulin is a junctional cytoskeletal scaffolding protein, not a mature extracellular ligand for occludin or TGFBR targets.	Represent tight-junction and intracellular scaffolding mechanisms separately; do not materialize CGN-to-OCLN/TGFBR rows as ligand-receptor edges.	reviewed_batch_001
