candidate_unit_id	review_batch	normalized_ligand_key	normalized_receptor_key	disposition	matched_graph_edge_ids	supporting_primary_locators	reviewed_source_locators	evidence_layer	species_support	evidence_summary	limitations	review_status
LR:VTN>ITGAV	batch_187	VTN	ITGAV	hold_contextual_or_complex_boundary	M20B-E002284;M20B-E002285;M20B-E002286;M20B-E002287;M21B-E000277;M21B-E000547;M21B-E007099;M23B-E000089;M23B-E000092;M23B-E000890;M23B-E000893	PMID:9480902; PMID:1694173; PMID:9137089; PMID:7525578; DOI:10.1016/S0021-9258(19)61963-0		ligand_receptor_binding_or_activation;downstream_or_functional	human; rat	Primary studies support vitronectin binding or adhesion through assembled alphaVbeta3, alphaVbeta5 and alphaVbeta8 integrins, with the current graph also retaining frozen alphaV-containing complex aliases.	Preserve alphaVbeta3, alphaVbeta5 and alphaVbeta8 heterodimer contexts and assay-specific ligand forms; do not promote free ITGAV binding, infer autonomous ITGAV signaling or assign SCI/terminal-TF output.	reviewed_batch_187
LR:VTN>ITGB1	batch_187	VTN	ITGB1	hold_contextual_or_complex_boundary	M20B-E002283;M20B-E002284;M21B-E007100;M23B-E000087;M23B-E000887	PMID:7559467; DOI:10.1074/jbc.270.39.23196		ligand_receptor_binding_or_activation;downstream_or_functional	human	Primary vitronectin-Sepharose and transfected-cell assays support RGD-dependent binding and adhesion through assembled alpha8beta1, while the public alias also spans other beta1-containing integrin complexes.	Preserve alpha8beta1 heterodimer and recombinant/transfected-cell context; do not promote free ITGB1 binding, collapse distinct alpha-subunit complexes, infer autonomous ITGB1 signaling or assign SCI/terminal-TF output.	reviewed_batch_187
LR:VTN>ITGB3	batch_187	VTN	ITGB3	hold_contextual_or_complex_boundary	M20B-E002282;M20B-E002285;M21B-E000277;M23B-E000086;M23B-E000089	PMID:9480902; PMID:9153222		ligand_receptor_binding_or_activation;downstream_or_functional	human	Primary studies support vitronectin interaction with assembled alphaVbeta3 and an assay-specific alphaIIbbeta3 context.	Preserve alphaVbeta3 versus alphaIIbbeta3 heterodimers and the altered/denatured-vitronectin caveat for the platelet assay; do not promote free ITGB3 binding, infer autonomous ITGB3 signaling or assign SCI/terminal-TF output.	reviewed_batch_187
LR:VTN>ITGB5	batch_187	VTN	ITGB5	hold_contextual_or_complex_boundary	M20B-E002286;M21B-E000547;M23B-E000890	PMID:1694173; PMID:9137089		ligand_receptor_binding_or_activation;downstream_or_functional	human; rat	Primary purification, solid-phase binding and adhesion studies support vitronectin recognition by assembled alphaVbeta5.	Preserve purified alphaVbeta5 and human adhesion/neuroblastoma or fibroblast contexts; do not split beta5 from alphaV, infer free ITGB5 signaling or assign SCI/terminal-TF output.	reviewed_batch_187
LR:VTN>ITGB8	batch_187	VTN	ITGB8	hold_contextual_or_complex_boundary	M20B-E002287;M21B-E007099;M23B-E000092;M23B-E000893	PMID:7525578; DOI:10.1016/S0021-9258(19)61963-0		ligand_receptor_binding_or_activation	human	Primary biochemical and cell-surface assays support vitronectin binding to assembled alphaVbeta8, but not alphaVbeta8-driven vitronectin adhesion in the cited system.	Preserve alphaVbeta8 heterodimer, purified/transfected-cell context and the absence of productive adhesion in the cited assay; do not promote free ITGB8 signaling or assign SCI/terminal-TF output.	reviewed_batch_187
LR:VTN>PVR	batch_187	VTN	PVR	already_present_exact_or_alias	M21B-E007075	PMID:11437656; DOI:10.1006/viro.2001.0943		ligand_receptor_binding_or_activation;downstream_or_functional	human	The graph already contains the primary-supported vitronectin-CD155/PVR binding and bounded cell-adhesion context.	Preserve CD155/PVR isoform and recombinant/follicular-dendritic-cell/B-cell context; do not duplicate the edge or infer a universal PVR relay or terminal-TF output.	reviewed_batch_187
LR:VWF>GP1BA	batch_187	VWF	GP1BA	already_present_exact_or_alias	M21B-E006993	PMID:12087105; PMID:8578449		ligand_receptor_binding_or_activation;downstream_or_functional	human	The graph already contains the primary-supported VWF-A1 to GPIb-alpha interaction under the GPIb-IX-V receptor-complex alias.	Preserve VWF-A1, GPIb-IX-V complex, immobilized or shear-activated multimeric VWF and platelet tethering context; do not duplicate the edge or infer a complete downstream route.	reviewed_batch_187
LR:VWF>GP1BB	batch_187	VWF	GP1BB	hold_contextual_or_complex_boundary	M20B-E005243;M23B-E000453;M23B-E000454	PMID:2104618; PMCID:PMC1895591; DOI:10.1182/blood-2002-03-0806		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway	human	Primary platelet studies support VWF engagement of the multimeric GPIb-IX-V complex through GPIb-alpha, with a proximal Src-Syk-PLCgamma2 relay, but do not establish independent GP1BB binding.	Preserve the GPIb-IX-V complex and GPIb-alpha attribution; do not promote isolated GP1BB binding or signaling, infer a terminal-TF output or transfer the platelet relay to SCI.	reviewed_batch_187
LR:VWF>GP5	batch_187	VWF	GP5	hold_contextual_or_complex_boundary	M23B-E000453;M23B-E000454	PMID:2104618; PMCID:PMC1895591; DOI:10.1182/blood-2002-03-0806		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway	human	Primary platelet studies support VWF engagement of the multimeric GPIb-IX-V complex through GPIb-alpha, with a proximal Src-Syk-PLCgamma2 relay, but do not establish independent GP5 binding.	Preserve the GPIb-IX-V complex and GPIb-alpha attribution; do not promote isolated GP5 binding or signaling, infer a terminal-TF output or transfer the platelet relay to SCI.	reviewed_batch_187
LR:VWF>GP9	batch_187	VWF	GP9	hold_contextual_or_complex_boundary	M23B-E000453;M23B-E000454	PMID:2104618; PMCID:PMC1895591; DOI:10.1182/blood-2002-03-0806		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway	human	Primary platelet studies support VWF engagement of the multimeric GPIb-IX-V complex through GPIb-alpha, with a proximal Src-Syk-PLCgamma2 relay, but do not establish independent GP9 binding.	Preserve the GPIb-IX-V complex and GPIb-alpha attribution; do not promote isolated GP9 binding or signaling, infer a terminal-TF output or transfer the platelet relay to SCI.	reviewed_batch_187
