candidate_unit_id	review_batch	normalized_ligand_key	normalized_receptor_key	disposition	matched_graph_edge_ids	supporting_primary_locators	reviewed_source_locators	evidence_layer	species_support	evidence_summary	limitations	review_status
LR:HGF>SDC1	batch_117	HGF	SDC1	already_present_exact_or_alias	M21B-E006725	PMID:11830493		ligand_receptor_binding_or_activation;downstream_or_functional	human	The public HGF-SDC1 row is already represented by graph edge(s) M21B-E006725. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported HGF/syndecan-MET coreceptor, gp96-LRP1 uptake or innate signaling, perlecan/integrin matrix, amylin receptor-complex, beta-integrin adhesion, IGFBP4–FZD8 WNT modulation, IL-22 decoy, or IL-25 heteroreceptor binding and bounded functional observations at the stated molecular resolution.	Do not add a duplicate edge or collapse syndecan and MET coreceptor roles, released gp96, perlecan domains, CALCR:RAMP complexes, beta2-integrin heterodimers, FZD8:LRP6 context, soluble IL22RA2, or IL17RA:IL17RB heteroreceptor assembly into a single canonical receptor. Preserve processed or domain-specific ligand forms, heterodimer/complex resolution, cell-type and donor/reporter context, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_117
LR:HSP90B1>LRP1	batch_117	HSP90B1	LRP1	already_present_exact_or_alias	M23B-E001052;M23B-E001053	DOI:10.1038/77835; DOI:10.1038/ncomms1524; PMCID:PMC3356570; PMID:11248808; PMID:22045000		contextual_or_unresolved	mouse	The public HSP90B1-LRP1 row is already represented by graph edge(s) M23B-E001052;M23B-E001053. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported HGF/syndecan-MET coreceptor, gp96-LRP1 uptake or innate signaling, perlecan/integrin matrix, amylin receptor-complex, beta-integrin adhesion, IGFBP4–FZD8 WNT modulation, IL-22 decoy, or IL-25 heteroreceptor binding and bounded functional observations at the stated molecular resolution.	Do not add a duplicate edge or collapse syndecan and MET coreceptor roles, released gp96, perlecan domains, CALCR:RAMP complexes, beta2-integrin heterodimers, FZD8:LRP6 context, soluble IL22RA2, or IL17RA:IL17RB heteroreceptor assembly into a single canonical receptor. Preserve processed or domain-specific ligand forms, heterodimer/complex resolution, cell-type and donor/reporter context, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_117
LR:HSPG2>ITGA2	batch_117	HSPG2	ITGA2	already_present_exact_or_alias	M23B-E000153	PMID:21596751; PMID:24509440		ligand_receptor_or_direct_molecular	human	The public HSPG2-ITGA2 row is already represented by graph edge(s) M23B-E000153. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported HGF/syndecan-MET coreceptor, gp96-LRP1 uptake or innate signaling, perlecan/integrin matrix, amylin receptor-complex, beta-integrin adhesion, IGFBP4–FZD8 WNT modulation, IL-22 decoy, or IL-25 heteroreceptor binding and bounded functional observations at the stated molecular resolution.	Do not add a duplicate edge or collapse syndecan and MET coreceptor roles, released gp96, perlecan domains, CALCR:RAMP complexes, beta2-integrin heterodimers, FZD8:LRP6 context, soluble IL22RA2, or IL17RA:IL17RB heteroreceptor assembly into a single canonical receptor. Preserve processed or domain-specific ligand forms, heterodimer/complex resolution, cell-type and donor/reporter context, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_117
LR:HSPG2>ITGB1	batch_117	HSPG2	ITGB1	already_present_exact_or_alias	M23B-E000153	PMID:21596751; PMID:24509440		ligand_receptor_or_direct_molecular	human	The public HSPG2-ITGB1 row is already represented by graph edge(s) M23B-E000153. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported HGF/syndecan-MET coreceptor, gp96-LRP1 uptake or innate signaling, perlecan/integrin matrix, amylin receptor-complex, beta-integrin adhesion, IGFBP4–FZD8 WNT modulation, IL-22 decoy, or IL-25 heteroreceptor binding and bounded functional observations at the stated molecular resolution.	Do not add a duplicate edge or collapse syndecan and MET coreceptor roles, released gp96, perlecan domains, CALCR:RAMP complexes, beta2-integrin heterodimers, FZD8:LRP6 context, soluble IL22RA2, or IL17RA:IL17RB heteroreceptor assembly into a single canonical receptor. Preserve processed or domain-specific ligand forms, heterodimer/complex resolution, cell-type and donor/reporter context, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_117
LR:IAPP>RAMP1	batch_117	IAPP	RAMP1	already_present_exact_or_alias	M21B-E001561	PMID:10385705		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway	human	The public IAPP-RAMP1 row is already represented by graph edge(s) M21B-E001561. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported HGF/syndecan-MET coreceptor, gp96-LRP1 uptake or innate signaling, perlecan/integrin matrix, amylin receptor-complex, beta-integrin adhesion, IGFBP4–FZD8 WNT modulation, IL-22 decoy, or IL-25 heteroreceptor binding and bounded functional observations at the stated molecular resolution.	Do not add a duplicate edge or collapse syndecan and MET coreceptor roles, released gp96, perlecan domains, CALCR:RAMP complexes, beta2-integrin heterodimers, FZD8:LRP6 context, soluble IL22RA2, or IL17RA:IL17RB heteroreceptor assembly into a single canonical receptor. Preserve processed or domain-specific ligand forms, heterodimer/complex resolution, cell-type and donor/reporter context, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_117
LR:ICAM2>ITGAM+ITGB2	batch_117	ICAM2	ITGAM+ITGB2	already_present_exact_or_alias	M23B-E000570	PMCID:PMC2860599; PMCID:PMC6014170; PMID:9886254		contextual_or_unresolved	both; human	The public ICAM2-ITGAM+ITGB2 row is already represented by graph edge(s) M23B-E000570. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported HGF/syndecan-MET coreceptor, gp96-LRP1 uptake or innate signaling, perlecan/integrin matrix, amylin receptor-complex, beta-integrin adhesion, IGFBP4–FZD8 WNT modulation, IL-22 decoy, or IL-25 heteroreceptor binding and bounded functional observations at the stated molecular resolution.	Do not add a duplicate edge or collapse syndecan and MET coreceptor roles, released gp96, perlecan domains, CALCR:RAMP complexes, beta2-integrin heterodimers, FZD8:LRP6 context, soluble IL22RA2, or IL17RA:IL17RB heteroreceptor assembly into a single canonical receptor. Preserve processed or domain-specific ligand forms, heterodimer/complex resolution, cell-type and donor/reporter context, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_117
LR:ICAM4>ITGB2	batch_117	ICAM4	ITGB2	already_present_exact_or_alias	M21B-E000606;M21B-E000607;M23B-E000572	PMID:10846180		ligand_receptor_binding_or_activation;downstream_or_functional;contextual_or_unresolved	human	The public ICAM4-ITGB2 row is already represented by graph edge(s) M21B-E000606;M21B-E000607;M23B-E000572. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported HGF/syndecan-MET coreceptor, gp96-LRP1 uptake or innate signaling, perlecan/integrin matrix, amylin receptor-complex, beta-integrin adhesion, IGFBP4–FZD8 WNT modulation, IL-22 decoy, or IL-25 heteroreceptor binding and bounded functional observations at the stated molecular resolution.	Do not add a duplicate edge or collapse syndecan and MET coreceptor roles, released gp96, perlecan domains, CALCR:RAMP complexes, beta2-integrin heterodimers, FZD8:LRP6 context, soluble IL22RA2, or IL17RA:IL17RB heteroreceptor assembly into a single canonical receptor. Preserve processed or domain-specific ligand forms, heterodimer/complex resolution, cell-type and donor/reporter context, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_117
LR:IGFBP4>FZD8	batch_117	IGFBP4	FZD8	already_present_exact_or_alias	M21B-E006726	DOI:10.1038/nature07027; PMID:18528331		ligand_receptor_binding_or_activation;downstream_or_functional	mouse	The public IGFBP4-FZD8 row is already represented by graph edge(s) M21B-E006726. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported HGF/syndecan-MET coreceptor, gp96-LRP1 uptake or innate signaling, perlecan/integrin matrix, amylin receptor-complex, beta-integrin adhesion, IGFBP4–FZD8 WNT modulation, IL-22 decoy, or IL-25 heteroreceptor binding and bounded functional observations at the stated molecular resolution.	Do not add a duplicate edge or collapse syndecan and MET coreceptor roles, released gp96, perlecan domains, CALCR:RAMP complexes, beta2-integrin heterodimers, FZD8:LRP6 context, soluble IL22RA2, or IL17RA:IL17RB heteroreceptor assembly into a single canonical receptor. Preserve processed or domain-specific ligand forms, heterodimer/complex resolution, cell-type and donor/reporter context, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_117
LR:IL22>IL22RA2	batch_117	IL22	IL22RA2	already_present_exact_or_alias	M21B-E000471	PMID:11390453; PMID:11481447; PMID:19285080		ligand_receptor_binding_or_activation;downstream_or_functional	human	The public IL22-IL22RA2 row is already represented by graph edge(s) M21B-E000471. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported HGF/syndecan-MET coreceptor, gp96-LRP1 uptake or innate signaling, perlecan/integrin matrix, amylin receptor-complex, beta-integrin adhesion, IGFBP4–FZD8 WNT modulation, IL-22 decoy, or IL-25 heteroreceptor binding and bounded functional observations at the stated molecular resolution.	Do not add a duplicate edge or collapse syndecan and MET coreceptor roles, released gp96, perlecan domains, CALCR:RAMP complexes, beta2-integrin heterodimers, FZD8:LRP6 context, soluble IL22RA2, or IL17RA:IL17RB heteroreceptor assembly into a single canonical receptor. Preserve processed or domain-specific ligand forms, heterodimer/complex resolution, cell-type and donor/reporter context, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_117
LR:IL25>IL17RA+IL17RB	batch_117	IL25	IL17RA+IL17RB	already_present_exact_or_alias	M21B-E000748;M21B-E003262	DOI:10.1038/s41586-022-05116-y; PMCID:PMC9477748; PMID:35863378		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	both; human	The public IL25-IL17RA+IL17RB row is already represented by graph edge(s) M21B-E000748;M21B-E003262. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported HGF/syndecan-MET coreceptor, gp96-LRP1 uptake or innate signaling, perlecan/integrin matrix, amylin receptor-complex, beta-integrin adhesion, IGFBP4–FZD8 WNT modulation, IL-22 decoy, or IL-25 heteroreceptor binding and bounded functional observations at the stated molecular resolution.	Do not add a duplicate edge or collapse syndecan and MET coreceptor roles, released gp96, perlecan domains, CALCR:RAMP complexes, beta2-integrin heterodimers, FZD8:LRP6 context, soluble IL22RA2, or IL17RA:IL17RB heteroreceptor assembly into a single canonical receptor. Preserve processed or domain-specific ligand forms, heterodimer/complex resolution, cell-type and donor/reporter context, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_117
