candidate_unit_id	review_batch	normalized_ligand_key	normalized_receptor_key	disposition	matched_graph_edge_ids	supporting_primary_locators	reviewed_source_locators	evidence_layer	species_support	evidence_summary	limitations	review_status
LR:CX3CL1>ITGB1	batch_147	CX3CL1	ITGB1	already_present_exact_or_alias	M21B-E000629	PMCID:PMC3518660; PMID:23125415		ligand_receptor_binding_or_activation;downstream_or_functional	human	The public CX3CL1-ITGB1 row is already represented by graph edge(s) M21B-E000629. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported CX3CL1-alpha4beta1/CX3CR1 coreceptor adhesion, CXCL12 allosteric alpha4beta1/alpha5beta1/alphaVbeta3 integrin activation, decorin-IGF1R antagonism and LRP1 uptake, DHH-PTCH1/PTCH2 binding, DLK1-ACVR2B inhibition and evidence-bounded receptor aliases at the stated molecular resolution.	Do not add a duplicate edge or collapse CXCL12 CXCR4-dependent versus CXCR4-independent integrin activation, alpha4beta1/alpha5beta1/alphaVbeta3 heterodimers, decorin proteoglycan/core-protein transport versus modulation, DHH PTCH1/PTCH2 binding versus productive Hedgehog signaling, or DLK1 ACVR2B antagonism into autonomous canonical receptors. Preserve ligand isoform, oligomer, domain, heterodimer and co-receptor resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_147
LR:CXCL12>ITGA4	batch_147	CXCL12	ITGA4	already_present_exact_or_alias	M21B-E006238;M23B-E000416	DOI:10.1042/BCJ20170867; PMCID:PMC7485306; PMID:10828007; PMID:15872091; PMID:29301984		ligand_receptor_binding_or_activation;contextual_or_unresolved	human	The public CXCL12-ITGA4 row is already represented by graph edge(s) M21B-E006238;M23B-E000416. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported CX3CL1-alpha4beta1/CX3CR1 coreceptor adhesion, CXCL12 allosteric alpha4beta1/alpha5beta1/alphaVbeta3 integrin activation, decorin-IGF1R antagonism and LRP1 uptake, DHH-PTCH1/PTCH2 binding, DLK1-ACVR2B inhibition and evidence-bounded receptor aliases at the stated molecular resolution.	Do not add a duplicate edge or collapse CXCL12 CXCR4-dependent versus CXCR4-independent integrin activation, alpha4beta1/alpha5beta1/alphaVbeta3 heterodimers, decorin proteoglycan/core-protein transport versus modulation, DHH PTCH1/PTCH2 binding versus productive Hedgehog signaling, or DLK1 ACVR2B antagonism into autonomous canonical receptors. Preserve ligand isoform, oligomer, domain, heterodimer and co-receptor resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_147
LR:CXCL12>ITGA5	batch_147	CXCL12	ITGA5	already_present_exact_or_alias	M21B-E006239;M23B-E000419	DOI:10.1042/BCJ20170867; PMCID:PMC7485306; PMID:10828007; PMID:29301984		ligand_receptor_binding_or_activation;contextual_or_unresolved	human	The public CXCL12-ITGA5 row is already represented by graph edge(s) M21B-E006239;M23B-E000419. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported CX3CL1-alpha4beta1/CX3CR1 coreceptor adhesion, CXCL12 allosteric alpha4beta1/alpha5beta1/alphaVbeta3 integrin activation, decorin-IGF1R antagonism and LRP1 uptake, DHH-PTCH1/PTCH2 binding, DLK1-ACVR2B inhibition and evidence-bounded receptor aliases at the stated molecular resolution.	Do not add a duplicate edge or collapse CXCL12 CXCR4-dependent versus CXCR4-independent integrin activation, alpha4beta1/alpha5beta1/alphaVbeta3 heterodimers, decorin proteoglycan/core-protein transport versus modulation, DHH PTCH1/PTCH2 binding versus productive Hedgehog signaling, or DLK1 ACVR2B antagonism into autonomous canonical receptors. Preserve ligand isoform, oligomer, domain, heterodimer and co-receptor resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_147
LR:CXCL12>ITGAV	batch_147	CXCL12	ITGAV	already_present_exact_or_alias	M21B-E000631;M23B-E000422;M23B-E000427	DOI:10.1042/BCJ20170867; PMCID:PMC9563052; PMID:29301984; PMID:35313337; PMID:36231020		ligand_receptor_binding_or_activation;downstream_or_functional;contextual_or_unresolved	human; both	The public CXCL12-ITGAV row is already represented by graph edge(s) M21B-E000631;M23B-E000422;M23B-E000427. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported CX3CL1-alpha4beta1/CX3CR1 coreceptor adhesion, CXCL12 allosteric alpha4beta1/alpha5beta1/alphaVbeta3 integrin activation, decorin-IGF1R antagonism and LRP1 uptake, DHH-PTCH1/PTCH2 binding, DLK1-ACVR2B inhibition and evidence-bounded receptor aliases at the stated molecular resolution.	Do not add a duplicate edge or collapse CXCL12 CXCR4-dependent versus CXCR4-independent integrin activation, alpha4beta1/alpha5beta1/alphaVbeta3 heterodimers, decorin proteoglycan/core-protein transport versus modulation, DHH PTCH1/PTCH2 binding versus productive Hedgehog signaling, or DLK1 ACVR2B antagonism into autonomous canonical receptors. Preserve ligand isoform, oligomer, domain, heterodimer and co-receptor resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_147
LR:CXCL12>ITGB3	batch_147	CXCL12	ITGB3	already_present_exact_or_alias	M21B-E000626;M21B-E000631;M23B-E000422;M23B-E000427	DOI:10.1042/BCJ20170867; PMCID:PMC9563052; PMID:29301984; PMID:35313337; PMID:36231020		ligand_receptor_binding_or_activation;downstream_or_functional;contextual_or_unresolved	human; both	The public CXCL12-ITGB3 row is already represented by graph edge(s) M21B-E000626;M21B-E000631;M23B-E000422;M23B-E000427. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported CX3CL1-alpha4beta1/CX3CR1 coreceptor adhesion, CXCL12 allosteric alpha4beta1/alpha5beta1/alphaVbeta3 integrin activation, decorin-IGF1R antagonism and LRP1 uptake, DHH-PTCH1/PTCH2 binding, DLK1-ACVR2B inhibition and evidence-bounded receptor aliases at the stated molecular resolution.	Do not add a duplicate edge or collapse CXCL12 CXCR4-dependent versus CXCR4-independent integrin activation, alpha4beta1/alpha5beta1/alphaVbeta3 heterodimers, decorin proteoglycan/core-protein transport versus modulation, DHH PTCH1/PTCH2 binding versus productive Hedgehog signaling, or DLK1 ACVR2B antagonism into autonomous canonical receptors. Preserve ligand isoform, oligomer, domain, heterodimer and co-receptor resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_147
LR:DCN>IGF1R	batch_147	DCN	IGF1R	already_present_exact_or_alias	M21B-E006416	DOI:10.1074/jbc.M111.262766; PMCID:PMC3186372; PMID:21840990		ligand_receptor_binding_or_activation;downstream_or_functional	human	The public DCN-IGF1R row is already represented by graph edge(s) M21B-E006416. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported CX3CL1-alpha4beta1/CX3CR1 coreceptor adhesion, CXCL12 allosteric alpha4beta1/alpha5beta1/alphaVbeta3 integrin activation, decorin-IGF1R antagonism and LRP1 uptake, DHH-PTCH1/PTCH2 binding, DLK1-ACVR2B inhibition and evidence-bounded receptor aliases at the stated molecular resolution.	Do not add a duplicate edge or collapse CXCL12 CXCR4-dependent versus CXCR4-independent integrin activation, alpha4beta1/alpha5beta1/alphaVbeta3 heterodimers, decorin proteoglycan/core-protein transport versus modulation, DHH PTCH1/PTCH2 binding versus productive Hedgehog signaling, or DLK1 ACVR2B antagonism into autonomous canonical receptors. Preserve ligand isoform, oligomer, domain, heterodimer and co-receptor resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_147
LR:DCN>LRP1	batch_147	DCN	LRP1	already_present_exact_or_alias	M21B-E003082	DOI:10.1074/jbc.M602919200; PMID:16936287		ligand_receptor_binding_or_activation;downstream_or_functional	mouse	The public DCN-LRP1 row is already represented by graph edge(s) M21B-E003082. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported CX3CL1-alpha4beta1/CX3CR1 coreceptor adhesion, CXCL12 allosteric alpha4beta1/alpha5beta1/alphaVbeta3 integrin activation, decorin-IGF1R antagonism and LRP1 uptake, DHH-PTCH1/PTCH2 binding, DLK1-ACVR2B inhibition and evidence-bounded receptor aliases at the stated molecular resolution.	Do not add a duplicate edge or collapse CXCL12 CXCR4-dependent versus CXCR4-independent integrin activation, alpha4beta1/alpha5beta1/alphaVbeta3 heterodimers, decorin proteoglycan/core-protein transport versus modulation, DHH PTCH1/PTCH2 binding versus productive Hedgehog signaling, or DLK1 ACVR2B antagonism into autonomous canonical receptors. Preserve ligand isoform, oligomer, domain, heterodimer and co-receptor resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_147
LR:DHH>PTCH1	batch_147	DHH	PTCH1	already_present_exact_or_alias	M21B-E006418	PMID:9811851		ligand_receptor_binding_or_activation	human	The public DHH-PTCH1 row is already represented by graph edge(s) M21B-E006418. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported CX3CL1-alpha4beta1/CX3CR1 coreceptor adhesion, CXCL12 allosteric alpha4beta1/alpha5beta1/alphaVbeta3 integrin activation, decorin-IGF1R antagonism and LRP1 uptake, DHH-PTCH1/PTCH2 binding, DLK1-ACVR2B inhibition and evidence-bounded receptor aliases at the stated molecular resolution.	Do not add a duplicate edge or collapse CXCL12 CXCR4-dependent versus CXCR4-independent integrin activation, alpha4beta1/alpha5beta1/alphaVbeta3 heterodimers, decorin proteoglycan/core-protein transport versus modulation, DHH PTCH1/PTCH2 binding versus productive Hedgehog signaling, or DLK1 ACVR2B antagonism into autonomous canonical receptors. Preserve ligand isoform, oligomer, domain, heterodimer and co-receptor resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_147
LR:DHH>PTCH2	batch_147	DHH	PTCH2	already_present_exact_or_alias	M21B-E003221	PMID:9811851		ligand_receptor_binding_or_activation	human	The public DHH-PTCH2 row is already represented by graph edge(s) M21B-E003221. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported CX3CL1-alpha4beta1/CX3CR1 coreceptor adhesion, CXCL12 allosteric alpha4beta1/alpha5beta1/alphaVbeta3 integrin activation, decorin-IGF1R antagonism and LRP1 uptake, DHH-PTCH1/PTCH2 binding, DLK1-ACVR2B inhibition and evidence-bounded receptor aliases at the stated molecular resolution.	Do not add a duplicate edge or collapse CXCL12 CXCR4-dependent versus CXCR4-independent integrin activation, alpha4beta1/alpha5beta1/alphaVbeta3 heterodimers, decorin proteoglycan/core-protein transport versus modulation, DHH PTCH1/PTCH2 binding versus productive Hedgehog signaling, or DLK1 ACVR2B antagonism into autonomous canonical receptors. Preserve ligand isoform, oligomer, domain, heterodimer and co-receptor resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_147
LR:DLK1>ACVR2B	batch_147	DLK1	ACVR2B	already_present_exact_or_alias	M21B-E006608	DOI:10.1038/s41467-025-60634-3; PMCID:PMC12216052; PMID:40593645		ligand_receptor_binding_or_activation;downstream_or_functional	human	The public DLK1-ACVR2B row is already represented by graph edge(s) M21B-E006608. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported CX3CL1-alpha4beta1/CX3CR1 coreceptor adhesion, CXCL12 allosteric alpha4beta1/alpha5beta1/alphaVbeta3 integrin activation, decorin-IGF1R antagonism and LRP1 uptake, DHH-PTCH1/PTCH2 binding, DLK1-ACVR2B inhibition and evidence-bounded receptor aliases at the stated molecular resolution.	Do not add a duplicate edge or collapse CXCL12 CXCR4-dependent versus CXCR4-independent integrin activation, alpha4beta1/alpha5beta1/alphaVbeta3 heterodimers, decorin proteoglycan/core-protein transport versus modulation, DHH PTCH1/PTCH2 binding versus productive Hedgehog signaling, or DLK1 ACVR2B antagonism into autonomous canonical receptors. Preserve ligand isoform, oligomer, domain, heterodimer and co-receptor resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_147
