candidate_unit_id	review_batch	normalized_ligand_key	normalized_receptor_key	disposition	matched_graph_edge_ids	supporting_primary_locators	reviewed_source_locators	evidence_layer	species_support	evidence_summary	limitations	review_status
LR:NECTIN1>CD96	batch_106	NECTIN1	CD96	already_present_exact_or_alias	M21B-E005534	DOI:10.1371/journal.pone.0191588; PMCID:PMC6373967; PMID:17971293	PMID:23027581	ligand_receptor_binding_or_activation;downstream_or_functional	human	The public NECTIN1-CD96 row is already represented by graph edge(s) M21B-E005534. The public locators are review, pathway, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported ligand-receptor binding or receptor-complex formation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve nectin adhesion specificity, NPR1 receptor context, GFRA4:RET complex formation, FPR1 family boundaries, VEGF ligand processing and VEGFR/NRP co-receptor context, species and cell-system limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_106
LR:NECTIN1>NECTIN4	batch_106	NECTIN1	NECTIN4	already_present_exact_or_alias	M21B-E002204	PMID:12011057	PMID:23027581	ligand_receptor_binding_or_activation;downstream_or_functional	mixed	The public NECTIN1-NECTIN4 row is already represented by graph edge(s) M21B-E002204. The public locators are review, pathway, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported ligand-receptor binding or receptor-complex formation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve nectin adhesion specificity, NPR1 receptor context, GFRA4:RET complex formation, FPR1 family boundaries, VEGF ligand processing and VEGFR/NRP co-receptor context, species and cell-system limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_106
LR:NPPB>NPR1	batch_106	NPPB	NPR1	already_present_exact_or_alias	M21B-E001699	PMID:1309330; PMID:2570358	PMID:29934640	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	human	The public NPPB-NPR1 row is already represented by graph edge(s) M21B-E001699. The public locators are review, pathway, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported ligand-receptor binding or receptor-complex formation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve nectin adhesion specificity, NPR1 receptor context, GFRA4:RET complex formation, FPR1 family boundaries, VEGF ligand processing and VEGFR/NRP co-receptor context, species and cell-system limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_106
LR:PECAM1>CD38	batch_106	PECAM1	CD38	already_present_exact_or_alias	M21B-E006625	DOI:10.1042/bj3301129; PMCID:PMC1219253; PMID:9494077; PMID:9551996	PMID:26407101	ligand_receptor_binding_or_activation;downstream_or_functional	human	The public PECAM1-CD38 row is already represented by graph edge(s) M21B-E006625. The public locators are review, pathway, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported ligand-receptor binding or receptor-complex formation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve nectin adhesion specificity, NPR1 receptor context, GFRA4:RET complex formation, FPR1 family boundaries, VEGF ligand processing and VEGFR/NRP co-receptor context, species and cell-system limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_106
LR:PSPN>GFRA4+RET	batch_106	PSPN	GFRA4+RET	already_present_exact_or_alias	M21B-E000989;M21B-E008839	PMID:11116144	PMID:11544105	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	human	The public PSPN-GFRA4+RET row is already represented by graph edge(s) M21B-E000989;M21B-E008839. The public locators are review, pathway, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported ligand-receptor binding or receptor-complex formation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve nectin adhesion specificity, NPR1 receptor context, GFRA4:RET complex formation, FPR1 family boundaries, VEGF ligand processing and VEGFR/NRP co-receptor context, species and cell-system limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_106
LR:TAFA4>FPR1	batch_106	TAFA4	FPR1	already_present_exact_or_alias	M21B-E006514	DOI:10.1038/cmi.2014.61; PMCID:PMC4579646; PMID:25109685	PMID:35712659	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	both	The public TAFA4-FPR1 row is already represented by graph edge(s) M21B-E006514. The public locators are review, pathway, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported ligand-receptor binding or receptor-complex formation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve nectin adhesion specificity, NPR1 receptor context, GFRA4:RET complex formation, FPR1 family boundaries, VEGF ligand processing and VEGFR/NRP co-receptor context, species and cell-system limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_106
LR:VEGFA>KDR	batch_106	VEGFA	KDR	already_present_exact_or_alias	M21B-E000183;M21B-E000185	PMID:15920019; PMID:17293873	PMID:16633338	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	human	The public VEGFA-KDR row is already represented by graph edge(s) M21B-E000183;M21B-E000185. The public locators are review, pathway, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported ligand-receptor binding or receptor-complex formation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve nectin adhesion specificity, NPR1 receptor context, GFRA4:RET complex formation, FPR1 family boundaries, VEGF ligand processing and VEGFR/NRP co-receptor context, species and cell-system limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_106
LR:VEGFB>FLT1	batch_106	VEGFB	FLT1	already_present_exact_or_alias	M21B-E000500	PMID:9751730	PMID:16633338	ligand_receptor_binding_or_activation;downstream_or_functional	human	The public VEGFB-FLT1 row is already represented by graph edge(s) M21B-E000500. The public locators are review, pathway, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported ligand-receptor binding or receptor-complex formation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve nectin adhesion specificity, NPR1 receptor context, GFRA4:RET complex formation, FPR1 family boundaries, VEGF ligand processing and VEGFR/NRP co-receptor context, species and cell-system limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_106
LR:VEGFC>FLT4	batch_106	VEGFC	FLT4	already_present_exact_or_alias	M21B-E000358;M21B-E005133	DOI:10.1182/blood-2005-11-4447; PMID:16816121; PMID:23878260; PMID:8617204	PMID:16633338	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	human	The public VEGFC-FLT4 row is already represented by graph edge(s) M21B-E000358;M21B-E005133. The public locators are review, pathway, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported ligand-receptor binding or receptor-complex formation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve nectin adhesion specificity, NPR1 receptor context, GFRA4:RET complex formation, FPR1 family boundaries, VEGF ligand processing and VEGFR/NRP co-receptor context, species and cell-system limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_106
LR:VEGFC>KDR	batch_106	VEGFC	KDR	already_present_exact_or_alias	M21B-E000359	PMCID:PMC2823880; PMID:8617204	PMID:16633338	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	human	The public VEGFC-KDR row is already represented by graph edge(s) M21B-E000359. The public locators are review, pathway, or contextual records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported ligand-receptor binding or receptor-complex formation and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve nectin adhesion specificity, NPR1 receptor context, GFRA4:RET complex formation, FPR1 family boundaries, VEGF ligand processing and VEGFR/NRP co-receptor context, species and cell-system limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_106
