candidate_unit_id	review_batch	normalized_ligand_key	normalized_receptor_key	disposition	matched_graph_edge_ids	supporting_primary_locators	reviewed_source_locators	evidence_layer	species_support	evidence_summary	limitations	review_status
LR:RGMA>BMPR1B	batch_124	RGMA	BMPR1B	already_present_exact_or_alias	M21B-E003212	DOI:10.1074/jbc.M503511200; PMID:15975920		ligand_receptor_binding_or_activation	human	The public RGMA-BMPR1B row is already represented by graph edge(s) M21B-E003212. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported RGMa/BMPR1B co-receptor binding, S100A10/p11 channel or receptor trafficking, S100A8/A9 RAGE, TLR4, CD36, CD69 or Mac-1 branches, and bounded receptor-proximal or functional observations at the stated molecular resolution.	Do not add a duplicate edge or collapse S100 homodimers versus heteromers, arachidonic-acid cargo, ANXA2/S100A10 auxiliary complexes, TLR4-MD2 or RAGE co-receptor assemblies, Mac-1 heterodimers, or RGMa/BMP type-I receptor co-receptor topology into a single canonical receptor. Preserve ligand oligomer and cargo form, glycoform and auxiliary-complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_124
LR:S100A10>CFTR	batch_124	S100A10	CFTR	already_present_exact_or_alias	M21B-E002559	PMCID:PMC1951747; PMID:17581860		ligand_receptor_binding_or_activation;downstream_or_functional	human	The public S100A10-CFTR row is already represented by graph edge(s) M21B-E002559. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported RGMa/BMPR1B co-receptor binding, S100A10/p11 channel or receptor trafficking, S100A8/A9 RAGE, TLR4, CD36, CD69 or Mac-1 branches, and bounded receptor-proximal or functional observations at the stated molecular resolution.	Do not add a duplicate edge or collapse S100 homodimers versus heteromers, arachidonic-acid cargo, ANXA2/S100A10 auxiliary complexes, TLR4-MD2 or RAGE co-receptor assemblies, Mac-1 heterodimers, or RGMa/BMP type-I receptor co-receptor topology into a single canonical receptor. Preserve ligand oligomer and cargo form, glycoform and auxiliary-complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_124
LR:S100A10>HTR1B	batch_124	S100A10	HTR1B	already_present_exact_or_alias	M21B-E002547	PMID:16400147		ligand_receptor_binding_or_activation;downstream_or_functional	mouse	The public S100A10-HTR1B row is already represented by graph edge(s) M21B-E002547. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported RGMa/BMPR1B co-receptor binding, S100A10/p11 channel or receptor trafficking, S100A8/A9 RAGE, TLR4, CD36, CD69 or Mac-1 branches, and bounded receptor-proximal or functional observations at the stated molecular resolution.	Do not add a duplicate edge or collapse S100 homodimers versus heteromers, arachidonic-acid cargo, ANXA2/S100A10 auxiliary complexes, TLR4-MD2 or RAGE co-receptor assemblies, Mac-1 heterodimers, or RGMa/BMP type-I receptor co-receptor topology into a single canonical receptor. Preserve ligand oligomer and cargo form, glycoform and auxiliary-complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_124
LR:S100A10>TRPV6	batch_124	S100A10	TRPV6	already_present_exact_or_alias	M21B-E002552	PMCID:PMC152906; PMID:12660155		ligand_receptor_binding_or_activation;downstream_or_functional	both	The public S100A10-TRPV6 row is already represented by graph edge(s) M21B-E002552. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported RGMa/BMPR1B co-receptor binding, S100A10/p11 channel or receptor trafficking, S100A8/A9 RAGE, TLR4, CD36, CD69 or Mac-1 branches, and bounded receptor-proximal or functional observations at the stated molecular resolution.	Do not add a duplicate edge or collapse S100 homodimers versus heteromers, arachidonic-acid cargo, ANXA2/S100A10 auxiliary complexes, TLR4-MD2 or RAGE co-receptor assemblies, Mac-1 heterodimers, or RGMa/BMP type-I receptor co-receptor topology into a single canonical receptor. Preserve ligand oligomer and cargo form, glycoform and auxiliary-complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_124
LR:S100A8>AGER	batch_124	S100A8	AGER	already_present_exact_or_alias	M21B-E000878	PMID:16297907; PMID:18339893		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	human	The public S100A8-AGER row is already represented by graph edge(s) M21B-E000878. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported RGMa/BMPR1B co-receptor binding, S100A10/p11 channel or receptor trafficking, S100A8/A9 RAGE, TLR4, CD36, CD69 or Mac-1 branches, and bounded receptor-proximal or functional observations at the stated molecular resolution.	Do not add a duplicate edge or collapse S100 homodimers versus heteromers, arachidonic-acid cargo, ANXA2/S100A10 auxiliary complexes, TLR4-MD2 or RAGE co-receptor assemblies, Mac-1 heterodimers, or RGMa/BMP type-I receptor co-receptor topology into a single canonical receptor. Preserve ligand oligomer and cargo form, glycoform and auxiliary-complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_124
LR:S100A8>CD36	batch_124	S100A8	CD36	already_present_exact_or_alias	M21B-E005476	DOI:10.1021/bi001791k; PMID:11141076		ligand_receptor_binding_or_activation;downstream_or_functional	human	The public S100A8-CD36 row is already represented by graph edge(s) M21B-E005476. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported RGMa/BMPR1B co-receptor binding, S100A10/p11 channel or receptor trafficking, S100A8/A9 RAGE, TLR4, CD36, CD69 or Mac-1 branches, and bounded receptor-proximal or functional observations at the stated molecular resolution.	Do not add a duplicate edge or collapse S100 homodimers versus heteromers, arachidonic-acid cargo, ANXA2/S100A10 auxiliary complexes, TLR4-MD2 or RAGE co-receptor assemblies, Mac-1 heterodimers, or RGMa/BMP type-I receptor co-receptor topology into a single canonical receptor. Preserve ligand oligomer and cargo form, glycoform and auxiliary-complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_124
LR:S100A8>CD69	batch_124	S100A8	CD69	already_present_exact_or_alias	M21B-E006191	DOI:10.1096/fj.15-273987; PMID:26296369		ligand_receptor_binding_or_activation;downstream_or_functional	human	The public S100A8-CD69 row is already represented by graph edge(s) M21B-E006191. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported RGMa/BMPR1B co-receptor binding, S100A10/p11 channel or receptor trafficking, S100A8/A9 RAGE, TLR4, CD36, CD69 or Mac-1 branches, and bounded receptor-proximal or functional observations at the stated molecular resolution.	Do not add a duplicate edge or collapse S100 homodimers versus heteromers, arachidonic-acid cargo, ANXA2/S100A10 auxiliary complexes, TLR4-MD2 or RAGE co-receptor assemblies, Mac-1 heterodimers, or RGMa/BMP type-I receptor co-receptor topology into a single canonical receptor. Preserve ligand oligomer and cargo form, glycoform and auxiliary-complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_124
LR:S100A8>ITGB2	batch_124	S100A8	ITGB2	already_present_exact_or_alias	M23B-E001157;M23B-E001169	DOI:10.1371/journal.pone.0029333; PMCID:PMC3281816; PMID:12626582; PMID:22363402		contextual_or_unresolved	both; human	The public S100A8-ITGB2 row is already represented by graph edge(s) M23B-E001157;M23B-E001169. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported RGMa/BMPR1B co-receptor binding, S100A10/p11 channel or receptor trafficking, S100A8/A9 RAGE, TLR4, CD36, CD69 or Mac-1 branches, and bounded receptor-proximal or functional observations at the stated molecular resolution.	Do not add a duplicate edge or collapse S100 homodimers versus heteromers, arachidonic-acid cargo, ANXA2/S100A10 auxiliary complexes, TLR4-MD2 or RAGE co-receptor assemblies, Mac-1 heterodimers, or RGMa/BMP type-I receptor co-receptor topology into a single canonical receptor. Preserve ligand oligomer and cargo form, glycoform and auxiliary-complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_124
LR:S100A8>TLR4	batch_124	S100A8	TLR4	already_present_exact_or_alias	M21B-E000876	PMCID:PMC2671563; PMCID:PMC4291901		ligand_receptor_binding_or_activation;downstream_or_functional	human	The public S100A8-TLR4 row is already represented by graph edge(s) M21B-E000876. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported RGMa/BMPR1B co-receptor binding, S100A10/p11 channel or receptor trafficking, S100A8/A9 RAGE, TLR4, CD36, CD69 or Mac-1 branches, and bounded receptor-proximal or functional observations at the stated molecular resolution.	Do not add a duplicate edge or collapse S100 homodimers versus heteromers, arachidonic-acid cargo, ANXA2/S100A10 auxiliary complexes, TLR4-MD2 or RAGE co-receptor assemblies, Mac-1 heterodimers, or RGMa/BMP type-I receptor co-receptor topology into a single canonical receptor. Preserve ligand oligomer and cargo form, glycoform and auxiliary-complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_124
LR:S100A9>TLR4	batch_124	S100A9	TLR4	already_present_exact_or_alias	M21B-E000877	PMCID:PMC2671563; PMCID:PMC4291901		ligand_receptor_binding_or_activation;downstream_or_functional	human	The public S100A9-TLR4 row is already represented by graph edge(s) M21B-E000877. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported RGMa/BMPR1B co-receptor binding, S100A10/p11 channel or receptor trafficking, S100A8/A9 RAGE, TLR4, CD36, CD69 or Mac-1 branches, and bounded receptor-proximal or functional observations at the stated molecular resolution.	Do not add a duplicate edge or collapse S100 homodimers versus heteromers, arachidonic-acid cargo, ANXA2/S100A10 auxiliary complexes, TLR4-MD2 or RAGE co-receptor assemblies, Mac-1 heterodimers, or RGMa/BMP type-I receptor co-receptor topology into a single canonical receptor. Preserve ligand oligomer and cargo form, glycoform and auxiliary-complex resolution, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_124
